Tên hoạt chất,tên khác,tên biệt dược,thành phần,dược lực,dược động học,tác dụng,chỉ định,chống chỉ định,thận trọng lúc dùng,liều lượng - cách dùng,tương tác thuốc,tác dụng ngoại ý (tác dụng phụ),quá liều,bảo quản,bao che - đóng gói,Nguồn URL
Paracetamol,Acetaminophen,,Acetaminophen,"Paracetamol là thuốc giảm đau hạ sốt không steroid. Paracetamol (acetaminophen hay N - acetyl - p - aminophenol); là chất chuyển hoá có hoạt tính của phenacetin, là thuốc giảm đau hạ sốt hữu hiệu có thể thay thế aspirin, tuy vậy, khác với aspirin, paracetamol không có hiệu quả điều trị viêm. Với liều ngang nhau tính theo gam, paracetamol có tác dụng giảm đau và hạ sốt tương tự như aspirin. Paracetamol với liều điều trị ít tác động đến hệ tim mạch và hô hấp, không làm thay đổi cân bằng acid - base, không gây kích ứng, xước hoặc chảy máu dạ dày như khi dùng salicylat, vì paracetamol không tác dụng trên cyclooxygenase toàn thân, chỉ tác động đến cyclooxygenase/prostaglandin của hệ thần kinh trung ương. Paracetamol không có tác dụng trên tiểu cầu hoặc thời gian chảy máu. Paracetamol không có tác dụng trên tiểu cầu hoặc thời gian chảy máu","Hấp thu: Paracetamol được hấp thu nhanh chóng và hầu như hoàn toàn qua đường tiêu hoá. Thức ăn có thể làm viên nén giải phóng kéo dài paracetamol chậm được hấp thu một phần và thức ăn giàu carbon hydrat làm giảm tỷ lệ hấp thu của paracetamol. Nồng độ đỉnh trong huyết tương đạt trong vòng 30 đến 60 phút sau khi uống với liều điều trị. - Phân bố: Paracetamol được phân bố nhanh và đồng đều trong phần lớn các mô của cơ thể. Khoảng 25% paracetamol trong máu kết hợp với protein huyết tương. - Chuyển hoá: Paracetamol chuyển hoá ở cytocrom P450 ở gan tạo N - acetyl benzoquinonimin là chất trung gian , chất này tiếp tục liên hợp với nhóm sulfydryl của glutathion để tạo ra chất không có hoạt tính. - Thải trừ: Thuốc thải trừ qua nước tiểu chủ yếu dạng đã chuyển hoá, độ thanh thải là 19,3 l/h. Thời gian bán thải khoảng 2,5 giờ. Khi dùng paracetamol liều cao (>10 g/ngày), sẽ tạo ra nhiều N - acetyl benzoquinonomin làm cạn kiệt glutathion gan, khi đó N - acetyl benzoquinonimin sẽ phản ứng với nhóm sulfydrid của protein gan gây tổn thương gan, hoại tử gan, có thể gây chết người nếu không cấp cứu kịp thời","Paracetamol làm giảm thân nhiệt ở người bệnh sốt, nhưng hiếm khi làm giảm thân nhiệt ở người bình thường. Thuốc tác động lên vùng dưới đồi gây hạ nhiệt, toả nhiệt tăng do giãn mạch và tăng lưu lượng máu ngoại biên","Paracetamol được dùng rộng rãi trong điều trị các chứng đau và sốt từ nhẹ đến vừa. * Giảm đau: Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa: đau đầu , đau răng , đau bụng kinh ... Thuốc có hiệu quả nhất là giảm đau cường độ thấp có nguồn gốc không phải nội tạng. Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat (được ưa thích ở người bệnh chống chỉ định hoặc không dung nạp salicylat) để giảm đau nhẹ hoặc hạ sốt. * Hạ sốt: Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt, khi sốt có thể có hại hoặc khi hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh","Người bệnh nhiều lần thiếu máu hoặc có bệnh tim, phổi, thận, hoặc gan. Người bệnh quá mẫn với paracetamol. Người bệnh thiếu hụt glucose - 6 - phosphat dehydrogenase","Paracetamol tương đối không độc với liều điều trị. Đôi khi có những phản ứng da gồm ban dát sần ngứa và mày đay, những phản ứng mẫn cảm khác gồm phù thanh quản, phù mạch, và những phản ứng kiểu phản vệ có thể ít khi xảy ra. Giảm tiểu cầu, giảm bạch cầu, và giảm toàn thể huyết cầu đã xảy ra với việc sử dụng những dẫn chất p - aminophenol, đặc biệt khi dùng kéo dài các liều lớn. Giảm bạch cầu trung tính và ban xuất huyết giảm tiểu cầu đã xảy ra khi dùng paracetamol. Hiếm gặp mất bạch cầu hạt ở người bệnh dùng paracetamol. Người bị phenylceton - niệu (nghĩa là thiếu hụt gan xác định tình trạng của phenylalamin đưa vào cơ thể phải được cảnh báo là một số chế phẩm paracetamol chứa aspartam, sẽ chuyển hoá trong dạ dày ruột thành phenylalamin sau khi uống. Một số dạng thuốc paracetamol có trên thị trường chứa sulfit có thể gây phản ứng kiểu dị ứng, gồm cả phản vệ và những cơn hen đe doạ tính mạng hoặc ít nghiêm trọng hơn cả ở một số người quá mẫn. Phải dùng paracetamol thận trọng ở người bệnh có thiếu máu từ trước, vì chứng xanh tím có thể không biểu lộ rõ, mặc dù có những nồng độ cao nguy hiểm của methemoglobin trong máu. Uống nhiều rượu có thể gây tăng độc tính với gan của paracetamol, nên tránh hoặc hạn chế uống rượu. Chỉ nên dùng paracetamol cho phụ nữ có thai khi thật cần thiết",,"Uống dài ngày liều cao paracetamol làm tăng nhẹ tác dụng chống đông của coumarin và dẫn chất indandion. Tác dụng này có vẻ ít hoặc không quan trọng về lâm sàng, nên paracetamol được ưa dùng hơn salicylat khi cần giảm đau nhẹ hoặc hạ sốt cho người bệnh đang dùng coumarin hoặc dẫn chất indandion. Cần phải chú ý đến khả năng gây hạ sốt nghiêm trọng ở người bệnh dùng đồng thời phenothiazin và liệu pháp hạ nhiệt. Uống rưọu quá nhiều và dài ngày có thể làm tăng nguy cơ paracetamol gây độc cho gan. Thuốc chống giật (gồm phenytoin, barbiturat, carbamazepin) gây cảm ứng enzym ở microsom thể gan, có thể làm tăng tính độc hại gan của paracetamol do tăng chuyển hoá thuốc thành những chất độc hại với gan. Ngoài ra, dùng đồng thời isoniazid với paracetamol cũng có thể dẫn đến tăng nguy cơ độc tính với gan, nhưng chưa xác định được cơ chế chính xác của tương tác này. Nguy cơ paracetamol gây độc tính gan gia tăng đáng kể ở người bệnh uống liều paracetamol lớn hơn liều khuyên dùng trong khi đang dùng thuốc chống co giật hoặc isoniazid. Thường không cần giảm liều người bệnh dùng đồng thời liều điều trị paracetamol và thuốc chống co giật, tuy vậy người bệnh phải hạn chế tự dùng paracetamol khi đang dùng thuốc chống co giật hoặc isoniazid","Ban da và những phản ứng dị ứng khác thỉnh thoảng xảy ra. Thường là ban đỏ hoặc mày đay, nhưng đôi khi nặng hơn và có thể kèm theo sốt do thuốc và thương tổn niêm mạc. Người bệnh mẫn cảm với salicylat hiếm mẫn cảm với paracetamol và những thuốc có liên quan. Trong một số ít trường hợp riêng lẻ, paracetamol đã gây giảm bạch cầu trungtính, giảm tiểu cầu và giảm toàn thể huyết cầu. Ít gặp: ban da, buồn nôn, nôn, loạn tạo máu (giảm bạch cầu trung tính, giảm toàn thể huyết cầu, giảm bạch cầu), thiếu máu, bệnh thận, độc tính thận khi lạm dụng dài ngày. Hiếm gặp: phản ứng quá mẫn","Biểu hiện: Nhiễm độc paracetamol có thể do dùng một liều độc duy nhất, hoặc do uống lặp lại liều lớn hơn paracetamol hoặc do uống thuốc dài ngày. Hoại tử gan phụ thuộc liều là tác dụng độc cấp tính nghiêm trọng nhất do quá liều và có thể gây tử vong. Buồn nôn, nôn và đau bụng thường xảy ra trong vòng 2 - 3 giừo sau khi uống liều độc của thuốc. Methemoglobin máu, dẫn đến chứng xanh tím da, niêm mạc và móng tay là một dấu hiệu đặc trưng nhiễm độc cấp tính dẫn chất p - aminophenol, một lượng nhỏ sulfhemoglobin cũng có thể được sản sinh. Trẻ em có khuynh hướng tạo methemoglobin dễ hơn người lớn sau khi uống paracetamol. Khi bị ngộ độc nặng, ban đầu có thể kích thích hệ thần kinh trung ương, kích động và mê sảng. Tiếp theo có thể là ức chế hệ thần kinh trungương, sững sờ, hạ thân nhiệt, mệt lả, thở nhanh, nông, mạch nhanh, yếu, không đều, huyết áp thấp và suy tuần hoàn. Truỵ mạch do giảm oxy huyết tương đối và do tác dụng ức chế trung tâm,tác dụng này chỉ xảy ra với liều rất lớn. Sốc có thể xảy ra nếu giãn mạch nhiều. Cơn co giật ngẹt thở gây tử vong có thể xảy ra. Thường hôn mê xảy ra trước khi chết đột ngột hoặc sau vài ngày hôn mê. Điều trị: Khi nhiễm độc nặng điều quan trọng trong điều trị quá liều là điều trị hỗ trợ tích cực. Cần rửa dạ dày trong mọi trường hợp, tốt nhất trong vòng 4 giờ sau khi uống. Liệu pháp giải độc chính là dùng những hợp chất sulfhydryl, có lẽ tác động một phần do bổ sung dự trữ glutathion ở gan. N - acetylcystein có tác dụng khi uống hoặc tiêm tĩnh mạch. phải cho thuốc ngay lập tức nếu chưa đến 36 giờ kể từ khi uống paracetamol. Ngoài ra có thể dùng than hoạt hoặc thuốc tẩy muối, hoặc nước chè đặc để làm giảm hấp thu paracetamol","Bảo quản thuốc ở dưới 40 độ C, tốt nhất là 15 - 30 độ C, tránh để đông lạnh dung dịch hoặc dịch treo uống","Viên nang, viên nén giải phóng kéo dài, viên nén bao phim, thuốc đạn, dung dịch treo, gói để pha dung dịch;Viên nén sủi bọt",https://thuocbietduoc.com.vn/thuoc-goc-898/paracetamol.aspx
Thymomodulin,,Thymoren; Tralimmuna; Timocon Capsule,Thymomodulin,"Tuyến ức (Thymus); có gốc từ tiếng Hy Lạp cổ (Thumos) có nghĩa là linh hồn, mong muốn, cuộc sống. Tầm quan trọng của tuyến ức trong hệ thống miễn dịch được phát hiện vào năm 1961 bởi nhà khoa học chuyên nghiên cứu về hệ miễn dịch Jacques Miller ( sinh tại Pháp, sống tại Úc). Thymomodulin chứa nhiều loại peptid với phân tử lượng thay đổi từ 1-10 kD. Ở các nghiên cứu trong ống nghiệm và trên cơ thể sống, Thymomodulin giúp làm chín các tế bào lympho T. Thêm vào đó, các nghiên cứu trong ống nghiệm cho thấy dẫn chất từ ức này làm tăng cường chức năng của các tế bào lympho T trưởng thành và làm tăng rất mạnh chức năng của các tế bào lympho B và đại thực bào. Các thử nghiệm lâm sàng quy mô lớn trên người với Thymomodulin cho thấy thuốc này có thể cải thiện triệu chứng lâm sàng trong nhiều quá trình bệnh khác nhau, như nhiễm trùng, dị ứng và các bệnh ác tính, và cải thiện chức năng miễn dịch ở người già",,"Thymomodulin được chứng minh là làm tăng rõ rệt số lượng bạch cầu, đặc biệt là tăng cao đáng kể số lượng Lympho T - tế bào miễn dịch quan trọng nhất của cơ thể. Hơn nữa Thymomodulin có khả năng kích thích tủy xương sản sinh kháng thể, thúc đẩy thành lập phức hợp miễn dịch giúp cơ thể chống lại tác nhân gây bệnh. Thymomodulin được chỉ định trên lâm sàng để điều trị cho bệnh nhân thiếu hụt sự sản sinh kháng thể, khả năng miễn dịch kém. Thymomodulin cũng được chỉ định để điều hòa miễn dịch tủy xương và hỗ trợ điều trị trong các trường hợp nhiễm trùng do vi khuẩn, virus như viêm nhiễm đường hô hấp, viêm gan ... Đặc biệt Thymomodulin được sử dụng cho bệnh nhân ung thư để làm giảm các tác dụng không mong muốn của hóa xạ trị do nó có khả năng phòng trừ và giảm bớt sự hư hại tủy xương. Các công trình nghiên cứu khoa học khác cũng chứng minh Thymomodulin có khả năng điều hòa miễn dịch, do đó làm giảm các phản ứng tự miễn như viêm khớp dạng thấp. Thymomodulin tăng các kháng thể chống tác nhân gây bệnh nhưng giảm các kháng thể gây dị ứng - IgE ở người bị viêm mũi dị ứng, hen và viêm da dị ứng và chất này cũng có tác dụng giảm tỷ lệ tái phát dị ứng thức ăn ở trẻ nhỏ. Trên thế giới hiện nay, Thymomodulin thường được sử dụng là thành phần chính của nhiều loại thuốc và thực phẩm chức năng giúp hỗ trợ điều trị ung thư, chống viêm nhiễm và tăng cường sức đề kháng của cơ thể","Hỗ trợ điều trị nhiễm trùng do vi khuẩn hay virus, như viêm gan , nhiễm khuẩn đường hô hấp . Ðiều trị bệnh giảm bạch cầu nguyên phát & thứ phát. Phòng ngừa giảm bạch cầu do tủy xương-nhiễm độc thuốc. Thiếu hụt thành lập kháng thể, kích thích miễn dịch . Thành lập hệ thống miễn dịch",Quá mẫn cảm với thuốc,,"Dùng để hỗ trợ dự phòng tái phát nhiễm khuẩn hô hấp ở trẻ em và người lớn: Liều dùng 120 mg/ ngày, dùng trong thời gian từ 4 – 6 tháng. Dùng hỗ trợ điều trị viêm mũi dị ứng: Liều dùng 120 mg/ ngày, dùng trong thời gian 4 tháng. Dùng hỗ trợ dự phòng tái phát dị ứng thức ăn: Liều dùng 120 mg/ ngày, dùng trong thời gian từ 3 – 6 tháng. Dùng để hỗ trợ tăng cường miễn dịch đã suy giảm ở người cao tuổi: Liều dùng 160 mg/ ngày, dùng trong thời gian 6 tuần. Dùng hỗ trợ các triệu chứng lâm sàng ở bệnh nhân HIV/ AIDS: Liều dùng 60 mg/ ngày, dùng trong thời gian 50 ngày","Các peptide hoặc dẫn chất protein mạch ngắn từ tuyến ức được dùng phối hợp với các thuốc hóa trị tuyến ức được dùng những bệnh nhân bị ung thư. Một nghiên cứu khi dùng phối hợp Thymomodulin với hóa trị liệu, cho thấy làm giảm vài tác dụng không mong muốn của hóa trị liệu và tăng thời gian sống sót so với khi chỉ dùng hóa trị liệu",Có thể có các phản ứng dị ứng,,,Viên nang cứng,https://thuocbietduoc.com.vn/thuoc-goc-739/thymomodulin.aspx
L-cystine,L-Cysteine,,L-cystin,"L-cystin là một amino acid tự nhiên, có chứa gốc –SH, được tinh chế từ nhung hươu, có tác dụng tăng chuyển hoá ở da, có tác dụng khử các gốc tự do","Hấp thu: L-cystin hấp thu tích cực từ đường ruột, nồng độ đỉnh huyết tương đạt được từ 1-6 giờ sau khi uống. - Phân bố: L-cystin được phân bố chủ yếu ở gan và có ở bề mặt cơ thể sau 5 giờ. - Chuyển hoá: thuốc được chuyển hoá qua gan như taurin và acid pyruvic. - Thải trừ: thuốc được thải trừ chủ yếu qua mật, 21% liều L-cystin được thải trừ trong vòng 24 giờ sau khi uống","Khi L-cystin có đủ trong hắc tố bào sẽ tác dụng với dopaquinone để tạo ra cystinyldopa có tác dụng tăng chuyển hoá ở da, đưa hắc tố ra lớp da phía ngoài và đào thải cùng với lớp sừng. L-cystin có tác dụng tăng cường tạo keratin, làm vững chân tóc, cứng móng. L- cystin ức chế collagenase-enzym phá huỷ chất tạo keo, làm hư hại giác mạc. Collagenase được tạo thành ở nơi tổn thương giác mạc gây ra do chấn thương, hoá chất, virus hoặc vi khuẩn. Ngoài ra L-cystin còn là tác nhân đóng vai trò chủ yếu trong nhiều bệnh thoái hoá và lão hoá, do vậy thuốc có tác dụng chống lão hoá, tăng tuổi thọ","Sạm da do mỹ phẩm, do thuốc ( thuốc tránh thai…);, có thai, suy gan, tuổi tiền mãn kinh, rám má, cháy nắng. Viêm da do thuốc, cơ địa dị ứng, eczema, mày đay, trứng cá, bệnh da tăng tiết bã nhờn, chứng ban da. Rụng, gãy tóc, rối loạn dinh dưỡng móng. Viêm giác mạc chấm nông, loét và tổn thương biểu mô giác mạc","Suy thận nặng, hôn mê gan","Thuốc có tác dụng chậm nhưng bền lâu. Không nên dùng cho bệnh nhân bị chứng cystin niệu, trẻ em dưới 6 tuổi","Uống 2-4 viên 500 mg mỗi ngày, liên tục trong 30 ngày. Nếu kết quả tốt uống tiếp 1-2 tháng hoặc mỗi tháng 10-20 ngày. Trong khoa mắt: điều trị tấn công 4-6 viên 500 mg/ ngày, liều điều trị 2-4 viên/ngày trong vài tuần",,"Vài trường hợp có thể gặp tăng mụn trứng cá nhẹ ở gia đoạn đầu dùng thuốc, đây là tác dụng loại bỏ chất cặn bã ở da của thuốc và sẽ hết khi tiếp tục điều trị",,"Trong bao bì kín, tránh để ở nơi ẩm ướt, bảo quản ở nhiệt độ dưới 30 độ C",viên nang;viên nén;Viên nang mềm,https://thuocbietduoc.com.vn/thuoc-goc-779/l-cystine.aspx
Metronidazole,Metronidazol,Choongwae trizele; Flagyl 250mg,Metronidazole,Metronidazole là thuốc kháng khuẩn thuộc họ nitro-5 imidazole,"Hấp thu: Sau khi uống, metronidazole được hấp thu nhanh, ít nhất 80% sau 1 giờ. Với liều tương đương, nồng độ huyết thanh đạt được sau khi uống và tiêm truyền như nhau. Ðộ khả dụng sinh học khi uống là 100% và không bị ảnh hưởng bởi thức ăn. - Phân bố:Khoảng 1 giờ sau khi uống 500 mg, nồng độ huyết thanh tối đa đạt trung bình 10mcg/ml.Thời gian bán hủy huyết thanh: 8-10 giờ. Ít liên kết với protein huyết tương: < 20%. Thể tích phân bố cao, khoảng 40 lít (hoặc 0,65 lít/kg);. Khuếch tán nhanh, mạnh, với nồng độ ở phổi, thận, gan, mật, dịch não tủy, nước bọt, tinh dịch, dịch tiết âm đạo gần bằng nồng độ huyết thanh. Metronidazole qua được hàng rào nhau thai và qua sữa mẹ. - Chuyển hóa sinh học: Metronidazole được chuyển hóa chủ yếu ở gan, bị oxyde hóa cho ra 2 chất chuyển hóa chính: + Chất chuyển hóa alcohol, là chất chuyển hóa chính, có tác dụng diệt vi khuẩn kỵ khí (khoảng 30% so với metronidazole), thời gian bán hủy: 11 giờ. + Chất chuyển hóa acid, có tác dụng diệt khuẩn khoảng 5% so với metronidazole. - Bài tiết: Nồng độ cao ở gan và mật, thấp ở kết tràng. Ít bài tiết qua phân. Bài tiết chủ yếu qua nước tiểu do metronidazole và các chất chuyển hóa oxyde hóa hiện diện trong nước tiểu từ 35 đến 65% liều dùng","Metronidazol có tác dụng tốt với cả amip ở trong và ngoài ruột, cả thể cấp và thể mạn. Với lỵ amip mạn ở ruột, thuốc có tác dụng yếu hơn do ít xâm nhập vào đại tràng. Thuốc còn có tác dụng tốt với Trichomanas vaginalis, Giardia, các vi khuẩn kỵ khí gram âm kể cả Bacteroid, Clostridium, Helicobacter nhưng không có tác dụng trên vi khuẩn ưa khí. Cơ chế tác dụng của metronidazol: Nhóm nitro của metronidazol bị khử bởi protein vận chuyển electron hoặc bởi ferredoxin. Metronidazol dạng khử làm mất cấu trúc xoắn của ADN, tiêu diệt vi khuẩn và sinh vật đơn bào",Bệnh do amip. - Bệnh đường niệu-sinh dục do trichomonas. - Viêm âm đạo không đặc hiệu. - Bệnh do Giardia intestinalis. - Ðiều trị các nhiễm trùng do vi khuẩn kỵ khí trong phẫu thuật. - Ðiều trị dự phòng nhiễm trùng do vi khuẩn kỵ khí trong các trường hợp phẫu thuật có nguy cơ cao. - Dùng liên tục với đường tiêm truyền để điều trị hoặc phòng ngừa nhiễm trùng do vi khuẩn kỵ khí,"Quá mẫn cảm với imidazole. Bệnh nhân động kinh. Rối loạn đông máu. Người mang thai 3 tháng đầu, thời kỳ cho con bú","Theo dõi công thức bạch cầu khi có tiền sử rối loạn thể tạng máu hay khi điều trị liều cao và/hoặc kéo dài. Trường hợp bị giảm bạch cầu, việc tiếp tục điều trị tùy thuộc vào mức độ nặng của nhiễm trùng. LÚC CÓ THAI Những nghiên cứu ở động vật cho thấy metronidazole không gây quái thai và không độc đối với phôi thai. Nghiên cứu trên hàng trăm phụ nữ có thai sử dụng metronidazole trong 3 tháng đầu thai kỳ, không có trường hợp gây dị dạng nào; và nghiên cứu sử dụng sau 3 tháng này không thấy độc đối với phôi. Do đó, metronidazole không chống chỉ định ở phụ nữ có thai trong trường hợp cần thiết. LÚC NUÔI CON BÚ Tránh dùng metronidazole khi nuôi con bú bằng sữa mẹ do thuốc được bài tiết qua sữa mẹ","Bệnh amip: Người lớn: 1,5g/ngày, chia làm 3 lần. Trẻ em: 30-40mg/kg/ngày, chia làm 3 lần. Trong bệnh amip ở gan, ở giai đoạn mưng mủ, cần dẫn lưu mủ song song với điều trị bằng metronidazole. Ðiều trị liên tục trong 7 ngày. Bệnh do trichomonas: - Ở phụ nữ (viêm âm đạo và niệu đạo do trichomonas): liều duy nhất 2g hoặc điều trị phối hợp trong 10 ngày: 500mg/ngày, chia làm 2 lần, và đặt thêm 1 viên trứng vào buổi tối. Cần điều trị đồng thời cho cả người có quan hệ tình dục, ngay cả khi không có triệu chứng bệnh. - Ở nam giới (viêm niệu đạo do trichomonas): liều duy nhất 2g hoặc 500mg/ngày chia làm 2 lần, uống trong 10 ngày. Rất hiếm khi cần phải tăng liều đến 750 mg hoặc 1g/ngày. Bệnh do Giardia intestinalis: điều trị liên tục trong 5 ngày. - Người lớn: 750mg - 1g/ngày. - Trẻ em: + từ 10 đến 15 tuổi: 500mg/ngày; + từ 5 đến 10 tuổi: 375mg/ngày; + từ 2 đến 5 tuổi: 250mg/ngày. Viêm âm đạo không đặc hiệu: - 500mg, 2lần/ngày, uống trong 7 ngày. Ðiều trị đồng thời cho cả người có quan hệ tình dục. - Trong một số trường hợp viêm âm đạo, có thể kết hợp uống và đặt tại chỗ 1 viên trứng/ngày. Nhiễm trùng do vi khuẩn kỵ khí: (điều trị đầu tay hoặc chuyển tiếp) - Người lớn: 1-1,5g/ngày. - Trẻ em: 20-30mg/kg/ngày. Dự phòng nhiễm vi khuẩn kỵ khí trong phẫu thuật: Metronidazole được dùng phối hợp với một thuốc có tác động trên vi khuẩn đường ruột. - Người lớn: 500mg mỗi 8 giờ, bắt đầu dùng thuốc 48 giờ trước khi phẫu thuật, liều cuối cùng 12 giờ sau phẫu thuật. - Trẻ em: 20 đến 30mg/kg/ngày, cùng phác đồ như người lớn","Không nên phối hợp: - Disulfiram: vì có thể gây cơn hoang tưởng và rối loạn tâm thần. - Rượu: hiệu ứng antabuse (nóng, đỏ, nôn mửa, tim đập nhanh)","Hiếm, tuy nhiên đôi khi cũng được ghi nhận: Rối loạn nhẹ đường tiêu hóa: buồn nôn, biếng ăn, miệng có vị kim loại, đau thượng vị, ói mửa, tiêu chảy. Ngoại lệ: - Những phản ứng ở da-niêm mạc: nổi mề đay, cơn bừng vận mạch, ngứa, viêm lưỡi với cảm giác khô miệng; - Những dấu hiệu thần kinh-tâm thần: nhức đầu. chóng mặt, lẫn, co giật; - Viêm tụy, hồi phục khi ngưng điều trị. - Giảm bạch cầu. - Bệnh thần kinh cảm giác ngoại biên, các triệu chứng này luôn luôn giảm rồi hết hẳn khi ngưng điều trị. Ngoài ra, nước tiểu có thể nhuộm màu nâu đỏ do các sắc tố hình thành do chuyển hóa của thuốc",,,Viên nén bao phim; Viên nén; Gel bôi da; Dung dịch dùng ngoài; Dung dịch tiêm truyền; Gel bôi nha khoa,https://thuocbietduoc.com.vn/thuoc-goc-440/metronidazole.aspx
