Tên hoạt chất,tên khác,tên biệt dược,thành phần,dược lực,dược động học,tác dụng,chỉ định,chống chỉ định,thận trọng lúc dùng,liều lượng - cách dùng,tương tác thuốc,tác dụng ngoại ý (tác dụng phụ),quá liều,bảo quản,bao che - đóng gói,Nguồn URL
Loperamide,Loperamid,Amemod UIm 1mg/5ml; Enterbiocin 2mg,Loperamid hydrochloride,"Loperamid là dược phẩm chứa hoạt chất gắn kết với thụ thể opiat tại thành ruột, làm giảm tính kích ứng niêm mạc và kích thích gây co thắt ống tiêu hóa. Làm giảm nhu động ruột đẩy tới, kéo dài thời gian lưu thông trong lòng ruột. Loperamid làm tăng trương lực cơ thắt hậu môn vì vậy làm giảm bớt sự gấp gáp trong phản xạ đại tiện không kìm chế. Do thuốc có ái lực cao với ruột và chuyển hóa chủ yếu khi qua gan lần đầu nên khó đến hệ thống tuần hoàn. Loperamid ức chế nhu động ruột do ảnh hưởng ngoại biên trực tiếp của nó lên thành ruột. Nghiên cứu ở động vật cho thấy rằng hiệu ứng ảnh hưởng đến hệ thần kinh trung ương chỉ xuất hiện khi sử dụng thuốc ở liều vượt quá liều sử dụng cho con người. Vì vậy, có thể sử dụng loperamid một cách hợp lý để điều trị triệu chứng tiêu chảy cấp và mạn tính, làm tăng thời gian lưu thông và hấp thu ở những bệnh nhân sau phẫu thuật mở thông hồi tràng",Loperamid dễ dàng hấp thu từ ruột (khoảng 40% liều của loperamid được hấp thu từ ruột); nhưng phần lớn được lọc và chuyển hoá bởi gan thành dạng không hoạt tính(trên50%) và được bài tiết qua phân và nước tiểu cả dưới dạng không đổi và chuyển hoá(30-40%). Nồng độ thuốc tiết qua sữa rất thấp. Liên kết với protein huyết tương khoảng 97%. Thời gian bán hủy của loperamid ở người trong khoảng 9-14 giờ. Thải trừ chủ yếu qua phân,"Loperamid là một thuốc trị ỉa chảy cấp không rõ nguyên nhân và một số tình trạng ỉa chảy mạn tính. Đây là một dạng opiat tổng hợp mà ở liều bình thường có rất ít tác dụng trên hệ thần kinh trung ương. Loperamid làm giảm nhu động ruột, giảm tiết dịch đường tiêu hoá, và tăng trương lực cơ thắt hậu môn. Thuốc còn có tác dụng kéo dài thời gian vận chuyển qua ruột, tăng vận chuyển dịch và chất điện giải, giảm lượng phân. Tác dụng có lẽ liên quan đến giảm giải phóng acetylcholin và prostaglandin","Ðiều trị triệu chứng tiêu chảy cấp và mạn tính. - Giảm tần số đi tiêu, giảm thể tích phân, làm tăng thêm độ đặc của phân trên những bệnh nhân mở thông hồi tràng","Trẻ em dưới 12 tuổi và người già. Bệnh nhân cần tránh dùng thuốc ức chế nhu động ruột. Mẫn cảm với loperamid. Khi chức năng gan bị suy giảm, vì nếu sử dụng sẽ dẫn đến dùng quá liều do thuốc tích lũy và không được thải trừ qua gan.Ðiều trị tiêu chảy với Loperamid là điều trị triệu chứng. Tiêu chảy phải được điều trị nguyên nhân khi biết rõ nguyên nhân. Loperamid không được dùng như liệu pháp chủ yếu trong hội chứng ly với các triệu chứng như đau quặn, mót rặn, phân nhày máu mũi. Loperamid không được dùng ở người bệnh viêm loét đại tràng cấp hoặc viêm đại tràng giả mạc do kháng sinh phổ rộng. Phải ngưng dùng thuốc ngay khi táo bón, căng chướng bụng hay có dấu hiệu bán tắc ruột tiến triển","Khi có dấu hiệu mất nước trên bệnh nhân tiêu chảy, việc bù nước và chất điện giải phải là điều trị đầu tiên. Ở bệnh nhân tiêu chảy cấp, nếu lâm sàng không cải thiện trong vòng 48 giờ, không nên dùng tiếp Loperamid mà phải xem xét lại nguyên nhân tiêu chảy. Bệnh nhân rối loạn chức năng gan phải được theo dõi sát các dấu hiệu gây độc thần kinh. Ở nhiều bệnh nhân bị bệnh viêm đại tràng cấp tính, viêm đại tràng giả mạc do kháng sinh phổ rộng, chất ức chế nhu động ruột hay làm chậm thời gian lưu chuyển qua ruột được báo cáo là gây độc cho ruột kết. Phải ngưng ngay việc điều trị bằng Loperamid khi có hiện tượng trương phồng ở bụng hay xuất hiện các triệu chứng bất thường khác ở người bệnh. Các vấn đề sức khỏe khác: Sự hiện diện của các bệnh khác có thể ảnh hưởng đến việc sử dụng Loperamid. Bệnh nhân phải báo cho bác sĩ điều trị biết trong trường hợp có những vấn đề khác về sức khoẻ, đặc biệt các bệnh lý như viêm ruột kết (nặng), bệnh lỵ, bệnh gan. Trong các truờng hợp này, cần tránh dùng Loperamid. LÚC CÓ THAI VÀ LÚC NUÔI CON BÚ Nghiên cứu trên động vật cho thấy rằng loperamide không gây ra ung thư, không gây khuyết tật ở thai nhi hay làm giảm khả năng thụ thai dù đã sử dụng với liều cao hơn liều dùng cho người. Tuy vậy, cần thận trọng và cân nhắc giữa lợi ích điều trị với Loperamid và nguy cơ tiềm tàng khi dùng cho phụ nữ có thai, đặc biệt là 3 tháng đầu của thai kỳ. Loperamid có thể được bài tiết qua sữa, do đó không khuyến khích việc sử dụng Loperamid ở phụ nữ cho con bú","Người lớn: Tiêu chảy cấp tính: khởi đầu 2 viên, nếu vẫn còn tiêu chảy thì uống thêm 1 viên mỗi 4-6 giờ. Tiêu chảy mạn tính: Khởi đầu 2 viên/ngày; duy trì 1-6 viên/ngày. Tổng liều dùng điều trị tiêu chảy cấp và mạn tính không quá 8 viên / ngày. Khi người bệnh trở về trạng thái bình thường (đi tiêu bình thường) thì phải từ từ giảm liều dùng, nếu xuất hiện triệu chứng táo bón thì phải chấm dứt ngay việc điều trị","Loại trừ các thuốc có tính chất dược lý tương tự, không có tương tác thuốc được ghi nhận. Trong khi sử dụng Loperamid, bác sĩ điều trị cần được thông báo nếu như bệnh nhân có sử dụng một trong các loại thuốc sau đây: - Thuốc kháng sinh như cephalosporin, clindamycin, erythromycin, tetracyclin. Các kháng sinh này có thể gây ra tiêu chảy khi dùng kéo dài. Khi đó Loperamid có thể làm cho chứng tiêu chảy do kháng sinh trở nên nặng hơn hay kéo dài hơn. - Thuốc giảm đau - Nếu Loperamid được sử dụng chung với các thuốc này sẽ làm tăng nguy cơ gây ra táo bón trầm trọng","Các triệu chứng như táo bón hay căng chướng bụng: liên quan đến tắc ruột thì rất hiếm gặp và phần lớn xảy ra do không tuân theo hướng dẫn sử dụng.Các phản ứng quá mẫn: nhìn chung hiếm gặp bao gồm mẩn đỏ trên da, mề đay cực kỳ hiếm gặp, sốc phản vệ, hoại tử thượng bì da do nhiễm độc chỉ xảy ra ở các cơ địa mẫn cảm đặc biệt với thuốc. Một số than phiền khác như đau hay khó chịu vùng bụng, buồn nôn và nôn, mệt, buồn ngủ hoặc choáng váng, khô miệng. Tuy nhiên, các triệu chứng này khó phân biệt với các triệu chứng liên quan đến hội chứng tiêu chảy","Khi dùng quá liều, dấu hiệu ức chế hệ thần kinh trung ương (sững sờ, bất thường trong điều phối vận động, buồn ngủ, co đồng tử, giảm trương lực cơ, ức chế hô hấp) và tắc ruột có thể xảy ra. Các hiệu ứng ảnh hưởng trên thần kinh trung ương ở trẻ em nhạy cảm hơn ở người lớn. Nếu triệu chứng quá liều xảy ra, thuốc giải độc được lựa chọn là naloxone. Vì thời gian tác dụng của loperamid dài hơn naloxone nên cần cho lặp lại liều naloxone. Cần theo dõi sát bệnh nhân ít nhất 48 giờ để phát hiện các dấu hiệu ức chế thần kinh trung ương có thể xảy ra","nơi khô mát, tránh ánh sáng, ẩm",Dung dịch uống; Viên nén; Viên nang cứng,https://thuocbietduoc.com.vn/thuoc-goc-485/loperamide.aspx
Ceftizoxim,Ceftizoxime,,Natri ceftizoxim,"Ceftizoxim là một cephalosporin thế hệ 3, phổ tác dụng trên in vitro bao gồm cả vi khuẩn Gram dương, Gram âm hiếu khí và một số vi khuẩn kỵ khí. + Gram dương: Streptococcus pneumonia, các Streptocpccus khác (trừ enterococci);, hoặc Staphylococcus aureus. Tuy nhiên, ceftizoxim nói chung không nên được sử dụng trong điều trị các bệnh nhiễm trùng do vi khuẩn gram dương khi một penicillin hoặc một cephalosporin thế hệ một có tác dụng. + Gram âm: Enterobacter spp., Escherichia coli, Haemophilus influenza (kể cả chủng kháng ampicillin), Klebsiella pneumonia, Morganella morganii, Neisseria gonorrhoeae, Proteus mirabilis, Proteus vulgaris, Providencia rettgeri, Pseudomonas aeruginosa, Serratia marcescens. + Vi khuẩn kỵ khí: Bacteroides spp., Peptococcus spp., Peptostreptococcus spp","Dạng tiêm hấp thu nhanh chóng. 1 giờ sau khi tiêm bắp 1,0 g ceftizoxim, nồng độ đỉnh đạt khoảng 39 mg/ml huyết tương. Ceftizoxim liên kết với protein huyết tương khoảng 30%. Ceftizoxim phân bố rộng trong các mô và cơ thể, có thể đạt nồng độ điều trị trong dịch não tủy khi màng não bị viêm. Ceftizoxim có thể đi qua nhau thai và có thể có mặt trong sữa mẹ ở nồng độ thấp. Thời gian bán thải của Ceftizoxim khoảng 1,7 giờ, kéo dài ở trẻ sơ sinh và bệnh nhân suy thận. Ceftizoxim bài tiết 90% qua thận ở dạng không chuyển hóa trong vòng 24 giờ",,"+ Nhiễm khuẩn đường hô hấp dưới do Klebsiella spp., Proteus mirabilis; Escherichia coli; Haemophilus influenza kể cả các chủng kháng ampicillin, Staphylococcus aureus (tiết và không tiết penicillinase); Serratia spp.; Enterobacter spp.; Bacteroidesb spp.; và Streptococcus spp. Kể ra S.pneumoniae, nhưng trừ enterococci. + Nhiễm khuẩn đường tiết niệu gây ra bởi Staphylococcus aureus (tiết và không tiết penicillinase); Escherichia coli; Pseudomonas spp. bao gồm P.aeruginosa; Proteus mirabilis; P.vulgaris; và Enterobacter spp. + Bệnh lậu không biến chứng bao gồm bệnh lậu cổ tử cung và niệu đạo gây ra bởi Neisseria gonorrhoeae. + Bệnh viêm vùng chậu gây ra bởi Neisseria gonorrhoeae, Escherichia coli, Streptococcus agalactiae. LƯU Ý: Ceftizoxim, như các cephalosporin khác, không có hoạt tính chống Chlamydia trachomatis. Vì vậy, khi cephalosporin được sử dụng trong việc điều trị các bệnh nhân bị bệnh viêm vùng chậu và nghi ngờ C.trachomatisis là một trong những tác nhân gây bệnh, thuốc diệt Chlamydia trachomatis phù hợp cần được bổ sung. Nhiễm trùng ổ bụng gây ra bởi Escherichia coli; Staphylococcus epidermidis; Stretococcus spp. (trừ enterococci.); Enterobacter spp.; Klebsiella spp.; Bacteroides spp. bao gồm cả B.tragilis; và các cầu khuẩn kỵ khí, kể cả Peptococcus spp. và Peptostreptococcus spp. Nhiễm trùng huyết do Streptococcus spp. bao gồm S.Pneumoniae (nhưng loại trừ enterococci.); Staphylococcus aureus (tiết và không tiết penicillinase); Escherichia coli; Pseudomonas spp. bao gồm cả B.fragilis; Klebsiella spp.; và Serratia spp. + Nhiễm trùng da và cấu trúc dưới da gây ra bởi Staphylococcus aureus (tiết và không tiết penicillinase); Escherichia coli; Klebsiella spp.; Streptococcus spp. kể ra Streptococcus pyogenes (nhưng loại trừ enterococci.), Proteus mirabilis; Serratia spp.; Enterobactep spp.; Bacteroides spp. bao gồm cả B.ftragilis và cầu khuẩn kỵ khí, kể cả Peptococcus spp. và Peptostreptococcus spp. Nhiễm trùng xương do Staphylococcus aureus (tiết và không tiết penicillinase); Streptococcus spp. (không bao gồm enterococci.); Proteusmirabilis; Bacteroides spp. và cầu khuẩn kỵ khí, kể cả Peptococcus spp. và Peptostreptococcus spp. Viêm màng não do Hamophilus influenza. Ceftizoxim cũng đã được sử dụng thành công trong điều trị một số trẻ em và người lớn viêm màng não do Streptococcus pneumonia",Có tiền sử mẫn cảm với các cephalosporin,"Trước khi bắt đầu điều trị bằng Ceftizoxim, phải điều tra kỹ về tiền sử dị ứng của người bệnh với cephalosporin, penicillin hoặc thuốc khác. Có dị ứng chéo giữa penicillin với cephalosporin trong 5-10% trường hợp. Phải hết sức thận trọng khi dùng Ceftizoxim cho người bị dị ứng với penicillin. Nếu đồng thời dùng thuốc có khả năng gây độc đối với thận. Sử dụng thuốc cho phụ nữ có thai và cho con bú Thời kỳ mang thai Nghiên cứu thực hiện ở chuột và thỏ đã cho thấy không có bằng chứng ceftizoxim ảnh hưởng tới thai nhi và khả năng sinh sản. tuy nhiên, nghiên cứu ở phụ nữ mang thai chưa được thực hiện, do đó thuốc nayd chỉ được sử dụng trong khi mang thai nếu thật cần thiết. Thời kỳ cho con bú Có thể dung ceftizoxim với người cho con bú nhưng phải quan tâm khi trẻ ỉa chảy, tưa và nổi ban, nếu tránh dung được thì tốt. Tuy nồng độ thuốc trong sữa thấp, nhưng vẫn có 3 vấn đề được đặt ra với trẻ đang bú là: Làm thay đổi vi khuẩn chí đường ruột, tác dụng trực tiếp lên trẻ và ảnh hưởng lên kết quả nuôi cấy vi khuẩn khi trẻ bị sốt. Ảnh hưởng đến khả năng lái xe và vận hành máy móc Không có ảnh hưởng đến khả năng lái xe và vận hành máy móc",,Probenecid làm giảm khả năng thải trừ qua thận của ceftizoxim. Tăng nguy cơ gây độc với thận khi dung chung với các aminoglycoside,"Thường gặp (1-5%): – Qúa mẫn: Phát ban, ngứa, sốt. – Tăng nhẹ AST (SGOT), ALT (SGPT) và phosphatase kiềm. – Huyết học: tăng bạch cầu ái toan nhẹ, tăng tiểu cầu. Dương tính với text Coombs – Tại vị trí viêm: nóng, viêm mô tế bào, viêm tĩnh mạch, đau, dị cảm Ít gặp (<1%): – Qúa mẫn: tê và sốc phản vệ – Gan: tăng quá mức bilirubin. – Thận: tăng creatinine – Huyết học: thiếu máu, bao gồm thiếu máu tán huyết, giảm bạch cầu, và giảm tiểu cầu hiếm khi xảy ra. – Tiết niệu: viêm âm đạo – Tiêu hóa: tiêu chảy; buồn nôn và ói mửa đã được báo cáo. Các triệu chứng của viêm đại tràng giả mạc có thể xuất hiện trong quá trình điều trị hoặc sau đó. Ngoài ra, có thể xuất hiện các tác dụng phụ chung của nhóm cephalosporin: hội chứng Stevens Johnson, hồng ban đa dạng, hoại tử da nhiễm độc, bệnh huyết thanh như phản ứng đọc với thận, thiếu máu bất sản, xuất huyết, thời gian prothrombin kéo dài, LDH tăng cao, pancytopenia, và mất bạch cầu hạt. Một số cephalosporins có thể liên quan đến co giật, đặc biệt ở những bệnh nhân suy thận liều lượng không được hiệu chỉnh. Hường dẫn cách xử trí ADR Phải ngừng ngay ceftizoxim khi có biểu hiện nặng các tác dụng không mong muốn( như đáp ứng quá mẫn, viêm đại tràng mạc giả nghiêm trọng, co giật). Đề phòng ngừa viêm tĩnh mạch do tiêm thuốc: tiêm tĩnh mạch chậm. để giảm đau do tiêm bắp: pha them thuốc tê lodocain với thuốc ngay trước khi tiêm. Thông báo ngay cho bác sỹ khi gặp phải các tác dụng không mong muốn của thuốc","Quá liều và cách xử trí Nếu trong khi điều trị hoặc sau điều trị mà người bệnh bị ỉa chảy nặng hoặc kéo dài thì phải nghĩ đến người bềnh có thể bị viêm đại tràng mặc giả, đây là một rối loạn tiêu hóa nặng. cần phải ngừng thuốc và thay thế bằng một kháng sinh có tác dụng lâm sang trị viêm đại tràng do C.difficile( ví dụ như metronidazole, vancomycin). Nếu có triệu chứng ngộ độc, cần phải ngừng ngay ceftizoxim và đưa người bệnh đến bệnh viện điều trị. Có thể thẩm tách màng bụng hay lọc máu để làm giảm nồng độ ceftizoxim trong máu","Bảo quản trong bao bì kín, nơi khô ráo, tránh ánh sang, ở nhiệt độ dưới 300C. Dung dịch sau khi pha nên sử dụng ngay, hoặc có thể bảo quản trong vòng 12 giờ ở nhiệt độ dưới 300C, tránh ánh sáng. Không sử dụng nếu dung dịch xuất hiện cặn hay kết tủa",Thuốc bột pha tiêm,https://thuocbietduoc.com.vn/thuoc-goc-982/ceftizoxim.aspx
Bromhexin,,,Bromhexin hydrochloride,"Bromhexine (N-cyclohexyl-N-methyl-(2-amino-3,5-dibromobenzyl); amine hydrochloride) là một chất dẫn xuất tổng hợp từ hoạt chất dược liệu vasicine","Bromhexine được hấp thu tốt theo đường ruột, thời gian bán hấp thu của dung dịch bromhexine khoảng 0,4 giờ. Dùng bromhexine viên dạng uống, nồng độ cao nhất trong huyết tương đạt được trong khoảng 1 giờ (tmax). Bromhexine được thải qua vòng hấp thu đầu tiên khoảng 75-80%, vì vậy tính khả dụng sinh học tuyệt đối của các dạng thuốc uống khoảng 20-25%. Dùng thức ăn trước khi dùng bromhexine làm tăng tính khả dụng sinh học của hợp chất này. Sau khi dùng bằng đường uống, bromhexine cho thấy biểu đồ liều lượng ở mức 8-32mg. Có ít nhất 10 chất chuyển hóa của bromhexine được tìm thấy trong huyết tương, kể cả chất chuyển hóa ambroxol có hoạt tính dược lý. Có một mức độ kết hợp cao với protein huyết tương khoảng 95-99% và thể tích phân phối lớn 7L/kg cân nặng (dùng đường tiêm tĩnh mạch). Bromhexine tích lũy trong phổi nhiều hơn trong huyết tương. Thời gian bán hủy nổi bật là 1 giờ, thời gian bán hủy cuối cùng từ 13-40 giờ. Khi dùng 8 mg dạng uống, nồng độ trong huyết tương hạ sau 8-12 giờ đến 1,5ng/ml và 0,2ng/ml. Phần lớn bromhexine được bài tiết qua thận dưới dạng các chất chuyển hóa trong khi chỉ có một lượng nhỏ 0-10% hợp chất được tìm thấy ở dưới dạng không đổi trong nước tiểu. Sau 24 giờ đến 5 ngày, 70-88% liều uống tương ứng có trong nước tiểu, 4% được bài tiết qua phân. Bromhexine không tích lũy vì thời gian bán hủy cuối cùng dài không nổi bật. Nồng độ hằng định đạt được chậm nhất sau 3 ngày. Trong các nghiên cứu ở động vật, bromhexine thẩm thấu qua dịch não tủy và nhau thai. Có khả năng hợp chất này được bài tiết trong sữa mẹ. Ðộ thanh lọc chất bromhexine giảm có thể gặp trong trường hợp bệnh gan nặng; trong trường hợp suy thận nặng, không loại trừ có thể có sự tích lũy các chất chuyển hóa. Chưa có các nghiên cứu dược động học đối với những tình trạng này","Về mặt tiền lâm sàng cho thấy thuốc có sự gia tăng tỷ lệ tiết thanh dịch phế quản. Bromhexine tăng cường việc vận chuyển chất nhầy bằng cách giảm thiểu độ nhầy dính của chất nhầy và kích hoạt biểu mô có lông chuyển. Trong các nghiên cứu lâm sàng, bromhexine có tác dụng phân hủy chất nhầy và động học chất nhầy trong đường dẫn khí, giúp long đàm và giảm ho dễ dàng. Bromhexine làm thủy phân các mucoprotein dẫn đến khử các cực mucopolysaccharide, cắt đứt các sợi cao phân tử này, làm điều biến hoạt tính của các tế bào tiết chất nhày. Kết quả là thay đổi cấu trúc chất nhày, giảm độ nhày nhớt",Liệu pháp phân hủy chất tiết trong các bệnh phế quản phổi cấp tính và mãn tính liên quan đến sự tiết chất nhầy bất thường và sự vận chuyển chất nhầy bị suy giảm,Không sử dụng bromhexine trên bệnh nhân nhạy cảm với bromhexine hay các thành phần khác trong công thức thuốc,"Cần thận trọng khi sử dụng viên nén bromhexine trên bệnh nhân bị loét dạ dày. LÚC CÓ THAI VÀ LÚC NUÔI CON BÚ Các nghiên cứu tiền lâm sàng cũng như kinh nghiệm lâm sàng cho đến nay cho thấy không có bằng chứng nào về tác dụng có hại lúc có thai. Tuy nhiên, cần thận trọng khi dùng thuốc nhất là trong 3 tháng đầu thai kỳ. Thuốc có thể đi vào sữa mẹ, do đó không nên sử dụng khi cho con bú","Viên nén 8mg: Người lớn và trẻ em trên 12 tuổi : 8 mg (1 viên), ngày 3 lần. Trẻ em 6-12 tuổi: 4mg (1/2 viên), ngày 3 lần. Trẻ em 2-6 tuổi: 4 mg (1/2 viên), ngày 2 lần. Cồn ngọt 4 mg/5 ml (1 muỗng cà phê = 5ml): Người lớn và trẻ em trên 12 tuổi: 10ml (2 muỗng), ngày 3 lần. Trẻ em 6-12 tuổi: 5ml (1 muỗng), ngày 3 lần. Trẻ em 2-6 tuổi: 2,5mg (1/2 muỗng), ngày 2 lần. Trẻ em dưới 2 tuổi: 1,25ml (1/4 muỗng), ngày 3 lần. Khi bắt đầu điều trị, nếu cần thiết có thể tăng tổng liều hàng ngày đến 48mg cho người lớn. Dạng cồn ngọt không chứa đường do đó thích hợp cho người bệnh tiểu đường và trẻ em. Ống tiêm (4mg/2ml): bromhexine dạng ống tiêm được chỉ định sử dụng để điều trị và phòng ngừa các trường hợp biến chứng nặng sau phẫu thuật đường hô hấp chẳng hạn như do suy giảm sản xuất và vận chuyển chất nhầy. Trong những trường hợp nặng cũng như trước và sau khi can thiệp bằng phẫu thuật, 1 ống tiêm tĩnh mạch (thời gian tiêm 2-3 phút), ngày 2-3 lần. Dung dịch tiêm có thể dùng truyền tĩnh mạch chung với dung dịch glucose, levulose, muối sinh lý hay Ringer's. bromhexine không được trộn lẫn với các dung dịch kiềm, vì tính chất acid của dung dịch thuốc (pH 2,8) có thể gây vẩn đục hay kết tủa. Ghi chú: Bệnh nhân đang điều trị với bromhexine cần được thông báo về sự gia tăng lượng dịch tiết","Dùng bromhexine chung với kháng sinh (amoxicillin, cefuroxime, erythromycin, doxycycline) dẫn đến gia tăng nồng độ kháng sinh trong nhu mô phổi. Tương tác bất lợi với các thuốc khác về lâm sàng chưa được báo cáo",Bomhexin được dung nạp tốt,Cho đến nay chưa có triệu chứng quá liều nào được ghi nhận. Ðiều trị triệu chứng được chỉ định trong trường hợp quá liều,"Bảo quản trong bao bì kín, tránh ánh sáng, để ở nhiệt độ 15-30 độ C","viên nén, viên bao đường, dung dịch tiêm",https://thuocbietduoc.com.vn/thuoc-goc-956/bromhexin.aspx
