Tên hoạt chất,tên khác,tên biệt dược,thành phần,dược lực,dược động học,tác dụng,chỉ định,chống chỉ định,thận trọng lúc dùng,liều lượng - cách dùng,tương tác thuốc,tác dụng ngoại ý (tác dụng phụ),quá liều,bảo quản,bao che - đóng gói,Nguồn URL
Lincomycin,,Ildong Lincomycin; Lecoject Inj; Lincomycin 300mg/1ml,Lincomycin hydrochloride,,"Hấp thu: thuốc có thể dùng đường uống và đường tiêm. Thức ăn làm giảm hấp thu thuốc, nên cần phải uống cách xa bữa ăn. - Phân bố: phân bố vào các mô và dịch cơ thể, xâm nhập được cả vào cơ xương , qua được nhau thai và sữa mẹ nhưng ít vào dịch não tuỷ. Thuốc liên kết với protein huyết tương trên 90%. - Chuyển hoá: thuốc chuyển hoá ở gan. - Thải trừ: chủ yếu qua phân, thời gian bán thải khoảng 5h",,"Nhiễm khuẩn nặng ở tai mũi họng, phế quản-phổi, miệng, da, sinh dục, xương khớp, ổ bụng, nhiễm khuẩn huyết","Quá mẫn với thuốc hoặc clindamycin. Hen suyễn, viêm màng não. Phụ nữ có thai hoặc nuôi con bú. Trẻ sơ sinh < 1 tháng. Nhiễm khuẩn kèm Candida albicans","Nếu dùng thuốc lâu dài, cần theo dõi công thức máu, chức năng gan, thận. Chỉnh liều ở người suy gan hay thận","Dạng tiêm: Tiêm IM: Người lớn: 600-1800 mg/24 giờ; Trẻ từ 30 ngày trở lên: 10-20mg/kg/24 giờ; Tiêm truyền IV, không tiêm trực tiếp: pha trong NaCl 0.9% hoặc Glucose 5%, Người lớn: 600 mg x 2-3 lần/ngày; Trẻ từ 30 ngày trở lên: 10-20mg/kg/ngày chia 2-3 lần. Dạng viên: Uống cách bữa ăn 1-2 giờ; Người lớn: 1.5g/24 giờ, chia 2-3 lần; Trẻ em: 30-60 g/kg/24 giờ, chia 2-3 lần",Ðối kháng với erythromycin,"Dạng tiêm: kích ứng & đau cứng chỗ tiêm; giảm bạch cầu trung tính, mất bạch cầu hạt; phù thần kinh mạch, sốc phản vệ. Khi tiêm IV quá nhanh: hạ huyết áp, ngừng tim (hiếm);. Dạng viên: đau bụng, tiêu chảy, buồn nôn, nôn",,,Dung dịch tiêm; Viên nang,https://thuocbietduoc.com.vn/thuoc-goc-659/lincomycin.aspx
Isoniazide,Isoniazid,,Isoniazide,Isoniazid là một trong những thuốc hoá học đầu tiên được chọn trong điều trị lao,"Hấp thu: Isoniazid hấp thu nhanh và hoàn toàn theo đường tiêu hoá và tiêm bắp. Sau khi uống liều 5 mg/kg thể trọng được 1-2 giờ thì đạt nồng độ tối đa trong huyết tương là 3-5 microgam/ml. Thức ăn làm chậm hấp thu và gảim sinh khả dụng của thuốc isoniazid. - Phân bố: Isoniazid phân bố vào tất cả các cơ quan, các mô và dịch cơ thể. Thuốc thấm được vào hang lao, dễ dàng qua nhau thai và vào thai nhi. - Chuyển hoá: Isoniazid chuyển hoá ở gan bằng phản ứng acetyl hoá, chủ yếu tạo thành acetylisoniazid và acid isonicotinic. - Thải trừ: Xấp xỉ 75-95% thuốc thải trừ qua thận trong vòng 24 giờ dưới dạng chất chuyển hoá không hoạt tính. Một lượng nhỏ thải qua phân. Thuốc có thể được loại khỏi máu bằng thẩm phân thận nhân tạo hay thẩm phân màng bụng","Isoniazid là thuốc chống lao đặc hiệu cao, có tác dụng chống lại Mycobacterium tuberculosis và các Mycobacterium không điển hình khác như M.bovis, Mycobacterium kansasii. Isoniazid diệt khuẩn phụ thuộc vào nồng độ thuốc ở vị trí tổn thương và mức độ nhạy cảm của vi khuẩn. Cơ chế tác dụng chính xác của isoniazid vẫn chưa biết, nhưng có thể do thuốc ức chế tổng hợp acid mycolic và phá vỡ thành tế bào vi khuẩn lao. Nồng độ tối thiểu ức chế in vitro đối với trực khuẩn lao từ 0,02-0,2 microgam/ml. Kháng thuốc mắc phải tự nhiên của M . tuberculosis đối với isoniazid cả in vitro và in vivo đã được chứng minh diễn ra theo kiểu bậc thang. Cơ chế kháng thuốc có thể do vi khuẩn đột biến di truyền kháng thuốc. Các chủng kháng thuốc phát triển nhanh, nếu isoniazid dùng đơn độc để điều trị lao, nhưng ít hơn nếu dùng thuốc với mục đích dự phòng. Để phòng kháng thuốc phải dùng phối hợp isoniazid với 3-4 thuốc điều trị lao khác và không bao giờ được dùng đơn độc","Dự phòng lao: Isoniazid được chỉ định dự phòng lao cho các nhóm người bệnh sau: Những người trong gia đình và người thường xuyên tiếp xúc với người mới được chẩn đoán bệnh lao (AFB(+)) mà có test Mantoux dương tính và chưa tiêm phòng BCG. Những người có test Mantoux dương tính đang được điều trị đặc biệt như điều trị corticosteroid dài ngày, thuốc ức chế miễn dịch , thuốc độc hại với tế bào hoặc điều trị bằng chiếu tia xạ. Người nhiễm HIV có test Mantoux dương tính hoặc biết đã có tiếp xúc với người bệnh có khuẩn lao trong đờm, gnay cả khi test Mantoux âm tính. Điều trị lao: Isoniazid được chỉ định phối hợp với các thuốc chống lao khác, như rifampicin, pyrazinamid, streptomycin hoặc ethambutol theo các phác đồ điều trị chuẩn. Nếu có vi khuẩn kháng isoniazid hoặc người bệnh gặp tác dụng không mong muốn nặng, thì phải ngừng dùng isoniazid thay bằng thuốc khác","Người mẫn cảm với các thành phần của thuốc. Người suy gan nặng, viêm gan nặng. Viêm đa dây thần kinh và người động kinh","Với người suy giảm chức năng thận nặng, có độ thanh thải, creatinin dưới 25 ml/phút, phải giảm liều isoniazid, đặc biệt là người chuyển hoá isoniazid chậm. Trong thời gian điều trị isoniazid mà uống rượu hoặc phối hợp với rifampicin thì có nguy cơ làm tăng độc tính với gan","Tốt nhất là trước khi ăn 1 giờ hoặc sau ăn 2 giờ. Có thể uống thuốc cùng với bữa ăn, nêu bị kích ứng đường tiêu hoá. Phòng bệnh: Trẻ em: uống 5 mg/kg/24 giờ, tối đa 300 mg/24 giờ, ngày một lần trong 6-12 tháng. iêm bắp, 10 mg/kg thể trọng, cho tới 300 mg mỗi ngày một lần. Người lớn: uống 5 mg/kg/24 giờ (liều thường dùng là 300 mg/24 giờ). Dùng hàng ngày trong 6-12 tháng. Tiêp bắp 300 mg mỗi ngày một lần. Điều trị: Isoniazid bao giờ cũng phải phối hợp với các thuốc chống lao khác, như streptomycin , rifampicin , pyrazinamid và ethambutol theo các phác đồ điều trị quốc gia. Liều điều trị thông thường ở người lớn và thiếu niên: uống 300 mg isoniazid mỗi ngày một lần, trong suốt thời gian điều trị, hoặc 10 mg/kg thể trọng, dùng hàng ngày hoặc mỗi tuần uống 2 hoặc 3 lần theo quy định của phác đồ điều trị. Tiêm bắp , 5 mg/kg thể trọng, mỗi ngày một lần, trong suốt thời gian điều trị, hoặc mỗi tuần tiêm 2 hoặc 3 lần theo quy định của phác đồ điều trị. Liều điều trị thông thường ở trẻ em: phối hợp với các thuốc chống lao khác. Uống10 mg/kg: 3 lần/tuần hoặc 15 mg/kg :2 lần/tuần. Tiêm bắp, 5 mg/kg thể trọng, cho tới 200 mg mỗi ngày một lần","Isoniazid ức chế chuyển hoá một số thuốc. Khi dùng kết hợp isoniazid với các thuốc nàu có thể làm tăng độc tính của thuốc phối hợp, nhất là các thuốc chữa động kinh. Các thuốc sau khi phối hợp với isoniazid pahỉ điều chỉnh liều: alfentanil, các chất chống đông máu dẫn chất coumarin hoặc dẫn chất indodion, các benzodiazepin, carbamazepin, theophylin, phenytoin, enfluran, disulfiram và các cycloserin. Các tương tác khác: Dùng đồng thời isoniazid với rifampicin, acetaminophen hoặc rượu có thể làm tăng độc tính với gan, đặc biệt ở người có tiền sử suy gan. Dùng đồng thời isoniazid với niridazol có thể làm tăng tác dụng không mong muốn đối với hệ thần kinh, như co giật và rối loạn tâm thần. Isoniazid làm giảm nồng độ ketoconazol trong huyết thanh, vì vậy làm giảm nồng độ và tác dụng của isoniazid, đặc biệt ở những người bệnh chuyển hoá isoniazid nhanh. Các thuốc kháng acid, đặc biệt muối nhôm làm giảm hấp thu isoniazid.Vì vậy hai thuốc này phải uống cách nhau ít nhất 1 giờ","Tác dụng không mong muốn thường gặp nhất là rối loạn chức năng gan và nguy cơ này tăng lên theo tuổi người bệnh. Ngoài ra các tác dụng không mong muốn khác như pảhn ứng mẫn cảm và gây viêm thần kinh ngoại vi cũng thường xảy ra. Thường gặp: mệt mỏi, chán ăn, buồn nôn, nôn, ỉa chảy, đau vùng thượng vị, viêm gan (vàng da, vàng mắt, tăng transaminase), viêm dây thần kinh ngoại vi biểu hiện tê bì tay hoặc chân. Ít gặp: giảm tiểu cầu, mất bạch cầu hạt, thiếu máu, viêm mạch, đau lưng, đau khớp, nổi ngứa rất thường gặp, co giật, thay đổi tính tình hoặc tâm thần. Các tác dụng khác: mẫn cảm như ban da, methemoglobin huyết, bí đái, tăng cân, đau tại nơi tiêm","Isoniazid ức chế chuyển hoá một số thuốc. Khi dùng kết hợp isoniazid với các thuốc nàu có thể làm tăng độc tính của thuốc phối hợp, nhất là các thuốc chữa động kinh. Các thuốc sau khi phối hợp với isoniazid pahỉ điều chỉnh liều: alfentanil, các chất chống đông máu dẫn chất coumarin hoặc dẫn chất indodion, các benzodiazepin, carbamazepin, theophylin, phenytoin, enfluran, disulfiram và các cycloserin. Dấu hiệu và triệu chứng: Buồn nôn, nôn, chóng mặt, nói ngọng, mất định hướng, tăng phản xạ, nhìn mờ, ảo thị giác… Các triệu chứng quá liều thường xảy ra trong vòng 30 phút đến 3 giờ sau khi dùng thuốc. Nếu ngộ độc nặng ức chế hô hấp, và ức chế thần kinh trung ương, có thể nhanh chóng chuyển từ sững sờ sang trạng thái hôn mê, co giật kéo dài, toan chuyển hoá, aceton niệu và tăng glucose niệu và tăng glucose huyết. Nếu người bệnh không được điều trị hoặc điều trị không triệt để có thể tử vong. Isoniazid gây co giật là do liên quan đến giảm nồng độ acid gama aminobutyric (GABA) trong hệ thần kinh trung ương, do isoniazid ức chế hoạt động của pyridoxal - 5 – phospaht trong não","Isoniazid phải bảo quản ở nhiệt độ dưới 40 độ, tốt nhất từ 15-30 độ C trong bao bì kín, tránh ánh sáng",viên nén,https://thuocbietduoc.com.vn/thuoc-goc-776/isoniazide.aspx
Papaverine,,,Papaverine,Papaverine là thuốc chống co thắt,"Papaverin hydroclorid dễ được hấp thu qua đường tiêu hóa và tác dụng xuất hiện khá nhanh. Trị số nửa đời sinh học thay đổi, nhưng có thể duy trì nồng độ huyết tương khá hằng định bằng cách uống thuốc cách nhau 6 giờ. Có tới 90% thuốc gắn với protein huyết tương. Uống dạng thuốc giải phóng kéo dài có thể giải phóng liên tục papaverin hydroclorid trong thời gian 12 giờ. Thuốc chuyển hóa nhanh ở gan và bài tiết trong nước tiểu, chủ yếu dưới dạng liên hợp glucuronid của các chất chuyển hóa dạng phenolic","Papaverin là alcaloid từ thuốc phiện hoặc tổng hợp, thuộc nhóm benzylisoquinolin. Tác dụng điều trị chủ yếu của papaverin là chống co thắt cơ trơn. Papaverin cũng gây giãn cơ trơn phế quản, đường tiêu hóa, niệu quản, và đường mật. Papaverin làm thư giãn cơ tim do ức chế trực tiếp tính dễ bị kích thích của cơ tim, kéo dài thời gian trơ và làm giảm sự dẫn truyền. Trước kia papaverin đã được dùng để chống thiếu máu não, ngoại vi do co thắt động mạch, thiếu máu cơ tim, co thắt phế quản hen, cơn đau thắt ngực. Tuy nhiên, tác dụng và hiệu quả không rõ rệt nên ngày nay đã bị loại bỏ và thay thế bằng các thuốc có hiệu quả hơn. Tác dụng chống co thắt của papaverin trực tiếp và không liên quan tới sự phân bố thần kinh ở cơ, và cơ vẫn đáp ứng với thuốc và những kích thích khác gây co. Khi có tắc mạch, thuốc có thể tác dụng, do chống lại sự co mạch phản xạ ở mạch nhánh. Papaverin có hai cơ chế tác dụng chống co thắt, gồm ức chế phosphoryl – hóa do oxy – hóa và cản trở co cơ do calci. Thuốc ít tác dụng trên hệ thần kinh trung ương, mặc dù liều cao có thể gây ức chế ở một số người bệnh. Cũng có hoạt tính chẹn kênh calci yếu khi dùng liều cao. Papaverin ít có tác dụng giảm đau","Papaverin hiện nay còn có thể dùng để chống co thắt cơ trơn đường tiêu hóa, đường niệu, đường mật, chứ không dùng để chữa co thắt mạch vành, mạch não, co thắt phế quản như trước kia. Cho nên chỉ định của papaverin chỉ nên cho khi có: Đau bụng do tăng nhu động ruột, dạ dày. Cơn đau quặn thận. Cơn đau quặn mật","Chống chỉ định papaverin hydroclorid khi có bloc nhĩ – thất hoàn toàn, và phải dùng hết sức thận trọng khi có suy giảm dẫn truyền, vì thuốc có thể gây ngoại tâm thu thất nhất thời, có thể là ngoại tâm thu hoặc cơn nhịp nhanh kịch phát. Không dùng nếu biết người bệnh quá mẫn với papaverin","Phải dùng papaverin hydroclorid một cách hết sức thận trọng cho người bệnh tăng nhãn áp. Thuốc tiêm papaverin hydroclorid được dùng dưới sự giám sát của một bác sỹ có kinh nghiệm. Thực hiện tiêm tĩnh mạch rất thận trọng vì nếu tiêm nhanh, có thể gây loạn nhịp và ngừng thở chết người. Ngừng dùng papaverin khi những triệu chứng quá mẫn gan trở nên rõ ràng (triệu chứng về tiêu hóa, vàng da);, hoặc thấy có tăng bạch cầu ưa eosin, hoặc khi những kết quả xét nghiệm chức năng gan biến đổi. Độ an toàn và hiệu lực của papaverin ở trẻ em chưa được xác định. Không dùng papaverin trong thời gian dài vì có thể dẫn đến phụ thuộc vào thuốc. Thời kỳ mang thai: Không biết papaverin có thể gây độc hại với thai nhi khi dùng cho người mang thai, hoặc có thể ảnh hưởng đến khả năng sinh sản hay không. Không dùng papaverin cho người mang thai. Thời kỳ cho con bú: Không biết papaverin có bài tiết trong sữa người hay không. Vì nhiều thuốc được bài tiết trong sữa người, tránh dùng papaverin cho người cho con bú",,"Các thuốc ức chế hệ thần kinh trung ương làm tăng nhẹ tác dụng của papaverin; và morphin có tác dụng hợp đồng với papaverin. Khi dùng đồng thời, papaverin có thể cản trở tác dụng điều trị của levodopa ở người bệnh parkinson; papaverin có thể phong bế các thụ thể dopamin. Tránh dùng papaverin ở người bệnh parkinson, đặc biệt khi người bệnh này đang điều trị với levodopa","Mặc dù độc tính của papaverin hydroclorid thấp sau khi uống, nhưng đã gặp những tác dụng không mong muốn do tác dụng trên các hệ thần kinh tự động và trung ương. Những tác dụng không mong muốn về tiêu hóa, viêm gan và quá mẫn gan cũng đã được thông báo. Ít gặp: Tim mạch: đỏ bừng mặt, nhịp tim nhanh, tăng huyết áp nhẹ, loạn nhịp khi tiêm tĩnh mạch nhanh. Hệ thần kinh trung ương: chóng mặt, ngủ gà, an thần, ngủ lịm, nhức đầu. Tiêu hóa: buồn nôn, táo bón, chán ăn, ỉa chảy. Gan: quá mẫn gan, viêm gan mạn tính. Hô hấp: ngừng thở (sau khi tiêm tĩnh mạch nhanh)","Biểu hiện: nói chung, những biểu hiện của quá liều do vận mạch không ổn định, gồm buồn nôn, nôn, yếu cơ, ức chế hệ thần kinh trung ương, rung giật nhãn cầu, song thị, toát mồ hôi, đỏ bừng, chóng mặt, và nhịp tim nhanh xoang; khi quá liều nặng, papaverin ức chế mạnh hô hấp tế bào và là thuốc chẹn kênh calci yếu. Sau khi uống liều 15g papaverin hydroclorid, đã nhận thấy có nhiễm acid với tăng thông khí, tăng glucose huyết, và giảm kali huyết. Điều trị: Trong trường hợp quá liều papaverin, cần liên hệ với một trung tâm về chất độc để nhận thông tin mới nhất về điều trị quá liều này. Cũng cần xem xét khả năng quá liều với nhiều thuốc, tương tác thuốc và dược động học không bình thường của các thuốc dùng đồng thời. Khi quá liều papaverin, phải bảo vệ đường thở của người bệnh thông khí và truyền dịch hỗ trợ. Theo dõi cẩn thận những dấu hiệu nặng đe dọa cuộc sống, các khí trong máu và các chỉ số hóa sinh trong máu. Nếu co giật xảy ra, điều trị bằng diazepam, phenytoin hoặc phenobarbital. Khi có những có giật khó điều trị, có thể dùng thiopental hoặc halothan để gây mê, và thuốc phong bế thần kinh – cơ để gây liệt. Có thể truyền tĩnh mạch, đặt chân người bệnh ở tư thế nâng cao; và/hoặc có thể dùng một thuốc tăng huyết áp như dopamin, noradrenalin để điều trị hạ huyết áp. Có thể dùng calci gluconat để điều trị các tác dụng có hại về tim; theo dõi nồng độ calci huyết tương và điện tâm đồ. Không biết có thể loại bỏ papaverin bằng tăng cường bài niệu, thẩm tách màng bụng hoặc thẩm tách máu hay không",Bảo quản các chế phẩm papaverin hydroclorid ở nhiệt độ 15 – 30 độ C; tránh không để thuốc tiêm đóng băng. Thuốc độc bảng B,"viên nén, viên nang",https://thuocbietduoc.com.vn/thuoc-goc-832/papaverine.aspx
Quinin,,,Quinin sulfat,"Quinin là alcaloid chiết xuất từ vỏ cây canh ki na, được dùng điều trị sốt rét từ lâu và hiện nay vẫn là thuốc trị sốt rét ác tính quan trọng","Hấp thu: Khi uống quinin, 80% được hấp thu và dạt nồng độ tối đa trong máu sau 3 giờ. Sự hấp thu thuốc ít bị ảnh hưởng bởi thức ăn nhưng bị chậm lại bởi các thuốc chống acid chứa nhôm. - Phân bố: Ở người sốt rét, hệ số thanh thải giảm nhiều hơn thể tích phân bố nên nửa đời tăng khaỏng 11-18 giờ. Nồng độ quinin tự do trong huyết tương người bệnh cũng giảm từ 15% xuống còn 5-10% quinin toàn phần trong huyết tương, vì hàm lwongj alfa - 1 - glycoprotein tăng lên. Nồng độ trong hồng cầu khoảng 30-40% và trong dịch não tuỷ 2-5%. Quinin dễ dàng khuếch tán vào các mô của thai nhi. - Chuyển hoá: thuốc được chuyển hóa nhiều ở gan. - Thải trừ: Quinin bài tiết qua thận với 20% ở dạng không biến đổi. Tăng bài tiết khi nước tiểu acid. Một phần quinin bài tiết vào dịch mật, nước bọt và sữa mẹ","Tác dụng trên ký sin htrùng sốt rét: Quinin có tác dụng chủ yếu là diệt nhanh thể phân liệt của Plasmodium falciparum, P . vivax, P . malariae, không có tác dụng diệt thể giao tử của P.falciparum. Do đó không dùng quinin để phòng bệnh. Quinin độc hơn, tác dụng kém hơn cloroquin trong phòng và điều trị sốt rét nặng và sốt rét ác tính do P . falciparum kháng cloroquin hoặc do các chủng đa kháng gây ra. Cơ chế tác dụng của quinin trên ký sinh trùng sốt rét là ngăn cản tổng hợp acid nucleic hoặc giảm chức năng của thể tiểu giao tử. TÁc dụng lên hệ cơ: Quinin còn có tác dụng lên cơ giống curare do làm tăng ngưỡng nơi tiếp nối dây thần kinh vận động, phong bế dẫn truyền xung động","Bệnh sốt rét: sốt rét thể nhẹ không biến chứng, sốt rét ác tính, sốt rét nặng, sốt rét có biến chứng. Bệnh cơ: muối quinin được dùng điều trị và đề phòng rối loạn cơ ở chứng co cứng cơ ở cẳng chân tư thế nằm (chuột rút cẳng chân ban đêm). Để điều trị tăng trương lực cơ bẩm sinh, teo cơ tăng trương lực. Bệnh do Babesia: Quinin dùng phối hợp với clindamycin để điều trị một số trường hợp nhiễm ký sinh trùng Babesia microti","Có tiền sử quá mẫn với quinin, hoặc quinindin, dị ứng với các đồ uống có chứa quinin làm gia vị. Ù tai, viêm thần kinh mắt, có biểu hiện tan huyết","Tránh dùng khi bị bệnh nhược cơ, có thai (trừ trường hợp bị sốt rét nặng, ác tính). Mờ mắt hoặc đổi màu sắc khi nhìn hoặc ù tai do dùng thuốc sinh ra, có thể nguy hiểm khi lái xe hoặc điều khiển máy móc. Dùng thận trọng với những người bệnh: có biểu hiện quá mẫn, đặc biệt khi có các biểu hiện ở da, phù mạch, các triệu chứng về thị giác hoặc thính giác. Người bệnh có rung nhĩ thất, loạn nhịp, bệnh tim nặng, thiếu G6PD (glucose - 6- phosphat - dehydrogenase) vì có thể gây tan huyết, bệnh sốt đái nước tiểu đen, hạ đường huyết, suy thận. Cần theo dõi và giảm liều. Tiêm tĩnh mạch hoặc truyền chậm, tiêm bắp sâu và thay đổi vị trí tiêm. Ngừng thuốc ngay nếu thấy biểu hiện triệu chứng tan huyết","Chữa sốt rét: - Sốt rét thể không biến chứng: + Người lớn: 600-650 mg/1 lần x 3 lần / 24h, điều trị trong 7 ngày. + Trẻ em: 10 mg/kg thể trọng/ 1 lần x 3 lần/24h, điều trị trong 7 ngày. - Sốt rét não: truyền 20 mg/kg thể trọng trong 4 giờ, rồi chuyển sang liều duy trì 10 mg/kg thể trọng, truyền trong 2 giờ, cứ cách 8 giờ truyền một lần như vậy trong 7 ngày. Chữa co cứng cơ cẳng chân tư thê nằm: phòng và điều trị chứng chuột rút cẳng chân ban đêm. Uống liều 200-400 mg lúc đi ngủ. tuy nhiên hiệu quả khỏi bệnh không đều và không dùng cho trẻ dưới 12 tuổi. Chữa tăng trương lực cơ (bảm sinh, hoặc teo cơ): uống 300 mg, 2-4 lần/ngày. Chữa bệnh do Babesia: - Kết hợp với clindamycin như sau: tiêm clindamycin 1,2 g/lần x 2 lần trong ngày hoặc uống 600 mg/lần x 3 lần/ngày. Muối quinin: 650 mg/lần x 3 lần/ngày. - Trẻ em: mỗi ngày dùng 20-40 mg clindamycin/kg thể trọng, chia 3 lần và 25 mg muối quinin/kg thể trọng chia 3 lần","Các thuốc kháng acid chứa nhôm có thể làm chậm hấp thu quinin qua đường tiêu hoá, vì vậy uống hai loại thuốc cách xa nhau. Cần điểu chỉnh liều khi phối hợp các thuốc sau với quinin vì những tương tác sau: Cimetidin làm giảm thanh thải ở thận và tăng nửa đời của quinin nên làm tăng nồng độ quinin trong huyết tương. Ranitidin ít gây tác dụng này. Rifampicin có thể làm tăng tốc độ thải trừ quinin lên 6 lần, làm giảm nồng độ quinin trong huyết tương. Các thuốc gây acid hoá nước tiểu có thể làm tăng thải trừ quinin vào nước tiểu. Quinin làm chậm hấp thu và tăng nồng độ digoxin trong huyết tương (và cácglycosid liên quan). Quinin làm tăng nồng độ warfarin trong huyết tương (và các chất chống đông liên quan). Quinin làm tăng tác dụng của các thuốc phong bế thần kinh cơ và đối kháng với các thuốc ức chế acetylcholinesterase, do quinin tác dụng lên các điểm nối thần kinh cơ","Những tác dụng không mong muốn là do dùng liều cao hoặc có thể do các phản ứng quá mẫn và dị ứng của người bệnh. Ít gặp: quá mẫn (hội chứng canhkina) biểu hiện bằng các triệu chứng ù tai, giảm thính lực tạm thời, nhức đầu, buồn nôn..., mờ mắt hoặc rối loạn màu sắc, kích thích mê sảng, nôn, đau bụng, ỉa chảy, khó thở. Hiếm gặp: sốt, thiếu máu tan huyết, giảm tiểu cầu, mất bạch cầu hạt, ngoại ban, mày đay","Quinin là thuốc có độc tính đáng chú ý và hơn nữa sự cảm thụ của từng người bệnh đối với quinin khác nhau nhiều. Dùng lâu dài trong điều trị, thậm chí cả trường hợp dùng đồ uống chứa quinin, đặc biệt dùng quá liều điều trị có thể xuất hiện sau khi dùng thuốc 1 giờ hoặc lâu hơn. Liều uống gây chết người đối với người lớn khoảng 2-8 g, với trẻ em là 1 g. Các triệu chứng quá liều cấp tính gồm buồn nôn, nôn, ù tai, nhức đầu, chóng mặt, mờ mắt, mắt đỏ, giảm thị lực, mù giãn cứng đồng tử, sốt, lú lẫn, động kinh. Những tổn hại còn để lại về mắtlà những biểu hiện nặng nhất. Các triệu chứng thường thấy ở mắt là giảm thị trường đồng tâm, hoặc điểm tối hình vòng. Có thể gặp phức bộ QRS giãn rộng, loạn nhịp, đôi khi sóng T có dạng âm,loạn nhịp thất dạng xoắn đỉnh. Đã gặp tụt huyết áp, suy tim cấp tính. Trong trường hợp sau 24 giờ xuất hiện loạn nhịp nặng. Sốt đái nước tiểu đen thwongf vì ngộ độc mạn tính do quinin gây ra: tán huyết nặng, hemoglobin huyết, hemoglobin niệu, nếu không chữa có thể gây suy thận và tử vong","Bảo quản thuốc ở nhiệt độ phòng, nơi khô, tránh ánh sáng trực tiếp, cách xa nơi ẩm và nóng. Chú ý hạn dùng. Thuốc tiêm có thay đổi dù ít về màu sắc hoặc độ trong đều không an toàn cho sử dụng","viên nén, viên nén bao, ống tiêm",https://thuocbietduoc.com.vn/thuoc-goc-792/quinin.aspx
Trihexyphenidyl,,,Trihexyphenidyl hydrochloride,"Trihexyphenidyl là thuốc kháng muscarin, thuốc chống loạn vận động, chữa Parkinson","Trihexyphenidyl được hấp thu tốt qua đường tiêu hoá. Tác dụng bắt đầu sau 1 giờ, cao nhất trong 2 - 3 giờ và kéo dài 6 - 12 giờ. Thải trừ chủ yếu qua nước tiểu dưới dạng không biến đổi. Nửa đời thải trừ khoảng 5,5 đến 14,7 giờ","Trihexyphenidyl là một amin bậc 3 tổng hợp, kháng muscarin, trị Parkinson. nHư các thuốc kháng muscarin khác, trihexylphenidyl có tác dụng ức chế hệ thần kinh đối giao cảm ngoại biên kiểu atropin, kể cả cơ trơn. Trihexyphenidyl có tác dụng trực tiếp chống co thắt cơ trơn, giãn đồng tử nhẹ, giảm tiết nước bọt và ức chế thần kinh phế vị của tim. Cơ chế chính sác của Trihexyphenidyl trong hội chứng Parkinson chưa được rõ, có thể do phong bế các xung động ly tâm và ức chế trung tâm vận động ở não. Với liều thấp, thuốc ức chế thần kinh trung ương nhưng với liều cao lại kích thích giống như dấu hiệu của ngộ độc atropin. So với levodopa, trihexyphenidyl kém hiệu quả và lại độc hơn. Hiện nay thuốc này ít được dùng để điều trị bệnh Parkinson, mà chỉ dùng làm giảm chứng run và giảm chảy nước bọt. Dùng dài ngày, trihexyphenidyl không ảnh hưởng đáng kể đến huyết áp, hô hấp, gan, thận, và tuỷ xương","Điều trị phụ trợ hộ chứng Parkinson (các thể do xơ cứng mạch, sau viêm não hoặc không rõ nguyên nhân). Làm giảm hội chứng ngoại tháp do thuốc như thioxanthen, phenothiazin, butyrophenon nhưng không hiệu quả với các loạn vận động muộn","Trihexyphenidyl có thể có những cống chỉ định giống các thuốc kháng muscarin, trong các trường hợp sau: loạn vận động muộn, nhượccơ, glaucom góc đóng hay góc hẹp (tăng nhãn áp và thúc đẩy cơn cấp), trẻ em trong môi trường nhiệt độ cao",Người cao tuổi và trẻ em dễ nhạy cảm với các tác dụng không mong muốn của thuốc,,Trihexyphenidyl làm giảm tác dụng của phenothiazin. Dùng với amantadin có thể làm tăng tác dụng kháng acteycholin lên thần kinh trung ương. Trihexyphenidyl làm giảm hấp thu digoxin khi uống viên digoxin,,"Nếu uống quá liều phải gây nôn, rửa dại dày và có thể dùng diazepam để kiểm soát các kích động quá mức và co giật","Thuốc độc bảng B. Bảo quản thuốc trong bao bì kín, ở nhiệt độ 15 - 30 độ C. Tránh làm đông lạnh dạng cồn ngọt","Viên nén, viên nang, cồn ngọt",https://thuocbietduoc.com.vn/thuoc-goc-900/trihexyphenidyl.aspx
