Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Rovabiotic 3.0,VD-26371-17,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin 3.000.000IU,Hộp 2x5 viên,Spiramycin (-),"Các bệnh nhiễm khuẩn đường hô hấp trên và dưới, tai mũi họng, phế quản phổi, miệng, da, sinh dục, xương khớp. - Phòng ngừa tái phát thấp khớp cấp tính ở bệnh nhân dị ứng với Penicillin",Dị ứng với Spiramycin,"Spiramycin Người lớn: 2-3 viên 3MUI hoặc 4-6 viên 1,5MUI (tức 6-9MUI) một ngày, chia làm 2 hoặc 3 lần. Nhũ nhi và trẻ em: 150.000-300.000UI/kg/ngày, chia làm 2-3 lần Viên 3MUI không sử dụng cho trẻ em. Phòng ngừa viêm màng não do não cầu khuẩn: Người lớn: 3MUI/12 giờ, trong 5 ngày. Trẻ em: 75.000UI/kg/12 giờ, trong 5 ngày","Hiếm: buồn nôn, nôn, tiêu chảy, dị ứng ngoài da",Spiramycin Lưu ý khi phối hợp: - Levodopa: ức chế sự hấp thu của carbidopa với giảm nồng độ levodopa trong huyết tương. Theo dõi lâm sàng và điều chỉnh liều levodopa,https://thuocbietduoc.com.vn/thuoc-54332/rovabiotic-30.aspx,Công ty cổ phần Dược & thiết bị vật tư Y tế Thanh Hóa - VIETNAM,
Ampicillin 1g,VD-1124-06,Thuốc bột tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ampicillin,"Hộp 10 lọ, hộp 50 lọ thuốc bột tiêm 1g",Ampicillin (1g),Ampicillin Trong lâm sàng thường dùng ở các trường hợp sau: - Viêm màng não do trực khuẩn Gram âm. - Viêm đường dẫn mật. - Nhiễm khuẩn đường tiết niệu. - Viêm phế quản mãn tính đợt cấp tính. - Thương hàn,Ampicillin - Quá mẫn cảm với nhóm Penicillin. - Nhiễm virus nhóm Herpes nhất là bệnh tăng bạch cầu đơn nhân nhiễm trùng,"Ampicillin - Ampicillin ít dùng đường uống: Người lớn: uống 0,25 - 1,0 g x 3 - 4 lần/24 ngày. Thuốc nên uống xa bữa ăn. Trẻ em dưới 40 kg: 25 - 50 mg/kg/24h chia 3 - 4 lần. - Khi tiêm phải hoà tan với 2-3ml nước cất pha tiêm. Người lớn: Tiêm bắp: Mỗi lần 0,5-1 gam. Tiêm 2-4 lần/24 giờ. Tiêm tĩnh mạch: Mỗi lần hoà tan 1-2gam trong 100ml dịch truyền. Truyền tĩnh mạch trong 1 giờ. Truyền 3-4 lần/24 giờ. Trẻ em: Tuỳ theo trọng lượng cơ thể, từ 50-100mg/kg/24 giờ","Ampicillin - Biểu hiện dị ứng: sốt, nổi mề đay, tăng bạch cầu, phù Quinck, hiếm khi gặp sốc phản vệ. - Rối loạn tiêu hoá: buồn nôn, ói mửa, tiêu chảy. - Phản ứng máu có thể phục hồi: thiếu máu, giảm bạch cầu, giảm tiểu cầu. - Mẩn đỏ ngoài da dạng nốt sần do nguyên nhân dị ứng hay không. - Viêm thận kẽ cấp tính",Ampicillin Không nên phối hợp Ampicilline với Allopurinol để tránh tăng nguy cơ gây phản ứng ở da,https://thuocbietduoc.com.vn/thuoc-2196/ampicillin-1g.aspx,Công ty liên doanh Dược phẩm Việt-Trung - VIETNAM,
Erythromycin 250mg,V160-H12-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Erythromycin,"Hộp 1 lọ 100v, hộp 10 vỉ x 10v nang",Erythromycin (250mg),"Nhiễm trùng tai, mũi, họng, phế quản - phổi, da và mô mềm. - Nhiễm trùng răng miệng, tiết niệu và sinh dục. - Hóa dự phòng các đợt tái phát của thấp khớp cấp. - Bệnh amip ruột","Quá mẫn với erythromycin, spiramycin. Suy gan nặng","Người lớn: 1 - 2 g/24 giờ, chia 2 - 4 lần/24 giờ. - Trẻ em: 30 - 100 mg/kg/ 24 giờ, chia 4 lần, không dùng quá liều 1,5 g/24 giờ. - Ðợt dùng 5 - 10 ngày. Nên uống thuốc trước bữa ăn","Ðôi khi xảy ra buồn nôn, đau bụng","Tránh dùng đồng thời với theophylin, acetylcystein",https://thuocbietduoc.com.vn/thuoc-6359/erythromycin-250mg.aspx,Công ty TNHH MTV 120 Armephaco - VIETNAM,
Moquin Tab,VD-23843-15,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Moxifloxacin (dưới dạng Moxifloxacin HCl) 400 mg,Hộp 1 vỉ x 5 viên,Moxifloxacin (dưới dạng Moxifloxacin HCl),"Viêm phổi mắc phải tại cộng đồng mức độ nhẹ và vừa do các vi khuẩn Streptococcus pneumoniae, H. influenzae, Chlamydia pneumoniae, Mycoplasma pneumoniae hoặc Moraxella catarrhalis. Nhiễm khuẩn da và tổ chức dưới da do Staphylococcus aureus và Streptococcus pyogenes. Thuốc có hiệu quả trong điều trị các bệnh nhiễm khuẩn da như: áp xe dưới da không biến chứng, nhọt, chốc lở và viêm mô tế bào. Đợt nhiễm khuẩn cấp của viêm phế quản mạn tính gây ra bởi Streptococcus pneumoniae, Haemophilus influenzae, H. Parainfluenzae, Klebsiella pneumoniae, Staphylococcus aureus, Moraxella catarrhalis: Do kháng sinh fluoroquinolon, trong đó có moxifloxacin liên quan đến phản ứng có hại nghiêm trọng (xem mục Thận trọng); và đợt nhiễm khuẩn cấp của viêm phế quản mạn tính ở một số bệnh nhân có thể tự khỏi, chỉ nên sử dụng moxifloxacin cho những bệnh nhân không có lựa chọn điều trị khác thay thế. Viêm xoang cấp tính do vi khuẩn nhạy cảm Streptococcus pneumoniae, Haemophilus influenzae, Moraxella catarrhalis: Do kháng sinh fluoroquinolon, trong đó có moxifloxacin liên quan đến phản ứng có hại nghiêm trọng (xem mục Thận trọng) và viêm xoang cấp tính do vi khuẩn ở một số bệnh nhân có thể tự khỏi, chỉ nên sử dụng moxifloxacin cho những bệnh nhân không có lựa chọn điều trị khác thay thế","Quá mẫn với moxifloxacin, các quinolon khác, hoặc với bất kỳ thành phần nào của thuốc. Trẻ em dưới 18 tuổi do dữ liệu thực nghiệm cho thấy thuốc có thể gây thoái hóa sụn ở khớp chịu trọng lực. Bệnh nhân có khoảng QT kéo dài và đang sử dụng các thuốc chống loạn nhịp tim nhóm IA (quinidin, procainamid) hoặc nhóm III (amiodaron, sotalol)","Có thể uống thuốc trước, trong hoặc sau bữa ăn. Người lớn: 400 mg x 1 lần/ngày. Thời gian điều trị: 10 ngày với bệnh nhân viêm xoang cấp tính do vi khuẩn, viêm phổi mắc phải tại cộng đồng mức độ nhẹ và vừa; 7 ngày với bệnh nhân nhiễm khuẩn da và tổ chức dưới da; 5 ngày với bệnh nhân đợt nhiễm khuẩn cấp của viêm phế quản mạn tính. Bệnh suy thận và suy gan: Không cần điều chỉnh liều với bệnh nhân suy thận/gan nhẹ, vừa và người cao tuổi. Moxifloxacin chưa được nghiên cứu ở bệnh nhân suy thận đang chạy thận nhân tạo hoặc bệnh nhân bị suy gan nặng. Hoặc theo hướng dẫn của bác sỹ","Thường gặp Nôn, tiêu chảy. Chóng mặt. Ít gặp Đau bụng, khô miệng, khó tiêu, rối loạn vị giác nhẹ. Đau đầu, co giật, trầm cảm, lú lẫn, run rẩy, mất ngủ, bồn chồn, lo lắng, ngủ gà. Ngứa, ban đỏ. Tăng amylase, lactat dehydrogenase. Đau khớp, đau cơ. Hiếm gặp Khoảng QT kéo dài. Đứt gân Achille và các gân khác. Tiêu chảy do C.difficile. Ảo giác, rối loạn tầm nhìn, suy nhược, có ý nghĩ tự sát","Moxifloxacin - Thực phẩm và các sản phẩm sữa: Sự hấp thu moxifloxacin không bị thay đổi khi sử dụng chung với thức ăn. Do đó, có thể dùng moxifloxacin không phụ thuộc vào bữa ăn. - Ranitidine: Sử dụng đồng thời với ranitidine không làm thay đổi đáng kể khả năng hấp thu của moxifloxacin. Các thông số về hấp thu (Cmax, tmax, AUC) rất giống nhau, điều này cho thấy pH dạ dày không ảnh hưởng lên sự hấp thu moxifloxacin ở đường tiêu hóa. - Thuốc kháng acid, chất khoáng và đa sinh tố: Sử dụng chung moxifloxacin với thuốc kháng acid, chất khoáng và đa sinh tố có thể làm giảm hấp thu thuốc do sự hình thành những phức hợp chelate hóa với những cation đa hóa trị có trong những chế phẩm này. Ðiều này có thể làm cho nồng độ trong huyết tương thấp hơn đáng kể so với mong muốn. Do đó, thuốc kháng acid, các thuốc chống retrovirus và những chế phẩm khác chứa magnesium, nhôm và những chất khoáng khác như sắt nên được sử dụng ít nhất 4 giờ trước hoặc 2 giờ sau khi uống moxifloxacin. - Warfarin: Không ghi nhận có tương tác thuốc khi điều trị đồng thời với warfarin trên thời gian prothrombin và các thông số về đông máu khác. - Digoxin: Dược động học của digoxin không bị ảnh hưởng đáng kể bởi moxifloxacin (và ngược lại). - Theophylline: Moxifloxacin không ảnh hưởng lên dược động học của theophylline ở giai đoạn ổn định (và ngược lại), cho thấy moxifloxacin không ảnh hưởng phân nhóm 1A2 của các men cytochrome P450; nồng độ theophylline không tăng ở giai đoạn ổn định khi điều trị phối hợp moxifloxacin (Cmax 10,5 so với 10,1mg/l, không có và có theophylline). Do đó, không cần chỉnh liều theophylline. - Probenecid: Trong một nghiên cứu lâm sàng khảo sát tác dụng của probenecid lên sự bài tiết qua thận cho thấy không có ảnh hưởng đáng kể trên độ thanh thải toàn cơ thể và qua thận của moxifloxacin. Do đó, không cần chỉnh liều khi sử dụng đồng thời hai thuốc. - Thuốc tiểu đường: Không có tương tác thuốc quan trọng về lâm sàng giữa glibenclamide và moxifloxacin. - Nhạy cảm với ánh sáng: Gây độc với ánh sáng đã được báo cáo với những quinolones khác. Tuy nhiên, một nghiên cứu trên người tình nguyện đã kết luận moxifloxacin không có tiềm năng gây độc với ánh sáng",https://thuocbietduoc.com.vn/thuoc-51766/moquin-tab.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Tobrastad 80mg,VD-28307-17,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Tobramycin (dưới dạng Tobramycin sulfat) 80mg/2ml,Hộp 10 lọ x 2ml,Tobramycin (dưới dạng Tobramycin sulfat),Nhiễm khuẩn nặng do chủng vi khuẩn gr(-); nhạy cảm. - Nhiễm khuẩn đường tiết niệu có biến chứng & tái phát. - Nhiễm khuẩn đường hô hấp,Quá mẫn với aminoglycoside. Phụ nữ có thai & cho con bú. Nhược cơ nặng,"Tiêm bắp hay truyền tĩnh mạch 20 - 60 phút: - Trẻ em: 6 - 7.5 mg/kg/ngày, chia 3 - 4 lần. - Người lớn: Nhiễm khuẩn nặng 3 mg/kg/ngày, chia 3 lần; nhiễm khuẩn đe doạ tính mạng 5 mg/kg/ngày, chia 3 lần. Tối đa 5 mg/kg/ngày. - Ðiều trị không quá 7 - 10 ngày. - Trẻ sơ sinh < 1 tuần: 4 mg/kg/ngày, chia 2 lần","Tổn thương thính giác, độc cho thận, nghẽn thần kinh cơ",Các thuốc gây độc thận hay độc thần kinh khác,https://thuocbietduoc.com.vn/thuoc-58546/tobrastad-80mg.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Ceftriaxone Sodium for Injection BP 1000mg,VN-12170-11,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxone Sodium,Hộp 1 lọ + 1 ống nước cất 10ml,Ceftriaxone (1g Ceftriaxone),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-39157/ceftriaxone-sodium-for-injection-bp-1000mg.aspx,,
Gentamicin 4%,H02-037-00,Thuốc tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Gentamicin,"Hộp 5 ống, 50 ống x 2ml thuốc tiêm",Gentamicin (2ml),"Nhiễm trùng thận, tiết niệu, sinh dục. - Nhiễm khuẩn huyết, viêm màng trong tim. - Nhiễm trùng da, xương khớp, đường hô hấp",Quá mẫn với kháng sinh nhóm aminosides. Phụ nữ có thai & trẻ sơ sinh,"Tiêm IM hoặc IV. - Người lớn: 2 - 5 mg/kg/ngày, chia 2 lần. - Trẻ em: 1,2 - 2,4 mg/kg/ngày, chia 2-3 lần. Không dùng quá 14 ngày","Ngoài độc tính ở thận & tai, còn có thể bị suy hô hấp, ngủ lịm, thay đổi HA, nổi mẩn ngứa, mề đay, trầm cảm, phản ứng phản vệ, sốt nhức đầu, buồn nôn","Gentamicin Dùng đồng thời với các thuốc gây độc với thận như: các aminosid khác, vancomycin, cephalosporin, thuốc lợi tiểu furosemid hoặc các acid ethacrynic sẽ tăng độc tính với thận. Với các thuốc ức chế dẫn truyền thần kinh cơ gây tăng nguy cơ giãn cơ. Gentamicin tương kị với penicillin, cephalosporin, furosemid, heparin và có phản ứng với các chất có pH kiềm hoặc vớicác thuốc không bền ở pH acid. Vì vậy không được trộn lẫn các thuốc này với gentamicin trong cùng 1 dung dịch tiêm truyền",https://thuocbietduoc.com.vn/thuoc-11789/gentamicin-4.aspx,Công ty cổ phần Dược DANAPHA - VIETNAM,
Gomtazime,VN-10241-05,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidime,Hộp 10 Lọ,Ceftazidime (1g),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-6473/gomtazime.aspx,"Daewoong Pharm Co., Ltd - KOREA","Medica Korea Co., Ltd - KOREA"
Buclar 250,VN-6471-08,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicillin,Hộp 10 vỉ x 10 viên,Amoxicillin (250mg),"Amoxicillin Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: - Ðường hô hấp trên (bao gồm cả Tai Mũi Họng) như: viêm amiđan, viêm xoang, viêm tai giữa; - Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; - Ðường tiêu hóa: như sốt thương hàn; - Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. - Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm","Amoxicillin Tiền sử quá mẫn với các kháng sinh thuộc họ beta-lactam (các penicilline, cephalosporin)","Amoxicillin Tùy theo đường sử dụng, tuổi tác, thể trọng và tình trạng chức năng thận của bệnh nhân, cũng như mức độ trầm trọng của nhiễm khuẩn và tính nhạy cảm của vi khuẩn gây bệnh. Người lớn và trẻ em trên 40kg: Tổng liều hàng ngày là 750mg đến 3g, chia làm nhiều lần; Trẻ em dưới 40kg: 20-50mg/kg/ngày, chia làm nhiều lần. Nên dùng dạng Amoxicillin Hỗn Dịch Nhỏ Giọt Trẻ Em cho trẻ dưới 6 tháng tuổi","Amoxicillin Tác dụng ngoại ý của thuốc không thường xảy ra hoặc hiếm gặp và hầu hết là nhẹ và tạm thời. - Phản ứng quá mẫn: Nổi ban da, ngứa ngáy, mề đay; ban đỏ đa dạng và hội chứng Stevens-Johnson ; hoại tử da nhiễm độc và viêm da bóng nước và tróc vảy và mụn mủ ngoài da toàn thân cấp tính (AGEP). Nếu xảy ra một trong những rối loạn kể trên thì không nên tiếp tục điều trị. Phù thần kinh mạch (phù Quincke), phản ứng phản vệ, bệnh huyết thanh và viêm mạch quá mẫn; viêm thận kẽ. - Phản ứng trên đường tiêu hóa: Buồn nôn, nôn mửa và tiêu chảy; bệnh nấm candida ruột; viêm kết tràng khi sử dụng kháng sinh (bao gồm viêm kết tràng giả mạc và viêm kết tràng xuất huyết). - Ảnh hưởng trên gan: Cũng như các kháng sinh thuộc họ beta-lactam khác, có thể có viêm gan và vàng da ứ mật. - Ảnh hưởng trên thận: Tinh thể niệu. - Ảnh hưởng về huyết học: Giảm bạch cầu thoáng qua, giảm tiểu cầu thoáng qua và thiếu máu huyết tán; kéo dài thời gian chảy máu và thời gian prothombin. Ảnh hưởng trên hệ thần kinh trung ương: Tăng động, chóng mặt và co giật. Chứng co giật có thể xảy ra ở bệnh nhân bị suy thận hay những người dùng thuốc với liều cao","Amoxicillin - Probenecid làm giảm sự bài tiết amoxycillin ở ống thận. Sử dụng thuốc này đồng thời với amoxycillin có thể làm gia tăng và kéo dài nồng độ amoxycillin trong máu. - Hấp thu amoxicillin không ảnh hưởng bởi thức ăn trong dạ dày, do đó có thể uống trước hoặc sau bữa ăn. - Nifedipin làm tăng hấp thu amoxicillin. - Khi dùng allopurinol cùng với amoxicillin sẽ làm tăng khả năng phát ban của amoxicillin. - Có thể có sự đối kháng giữa chất diệt khuẩn amoxicillin và các chất kìm khuẩn như cloramphenicol, tetracyclin",https://thuocbietduoc.com.vn/thuoc-28760/buclar-250.aspx,"Overseas Laboratories Pvt., Ltd - India","Brawn Laboratories., Ltd - India"
Santifex-200,VN-5200-08,Viên nén bao phim 200mg Cefixime,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime trihydrate,Hộp 1 vỉ x 10 viên,Cefixime (-),"– Nhiễm khuẩn đường tiết niệu không biến chứng do các vi khuẩn nhạy cảm, bệnh lậu không biến chứng. – Một số trường hợp viêm thận – bể thận và nhiễm khuẩn đường tiết niệu có biến chứng do các Enterobacteriaceae, nhưng kết quả điều trị kém hơn so với các trường hợp nhiễm khuẩn đường tiết niệu không biến chứng. – Viêm tai giữa, viêm họng và amiđan. – Viêm phế quản cấp và mạn. – Viêm phổi mắc phải tại cộng đồng thể nhẹ và vừa. – Bệnh thương hàn, bệnh lỵ",Bệnh nhân quá mẫn kháng sinh nhóm Cephalosporin. – Trẻ sơ sinh dưới 6 tháng tuổi,"Người lớn và trẻ em > 12 tuổi: 400 mg/ngày. Viêm nhiễm khuẩn đường niệu do lậu cầu: uống liều duy nhất 400mg hoặc 200mg x 2lần/ngày. Trẻ em 6 tháng – 12 tuổi: 8mg/kg x 1lần/ngày hoặc 4mg/kg x 2lần/ngày. – Đối với bệnh nhân suy thận, cần điều chỉnh liều cho phù hợp: Thời gian điều trị thông thường từ 5 – 10 ngày","– Các tác dụng không mong muốn thường thoáng qua, mức độ nhẹ và vừa. – Thường gặp rối loạn tiêu hóa, đau đầu, chóng mặt, bồn chồn, mất ngủ, mệt mỏi, ban đỏ, mày đay, sốt do thuốc. Rối loạn tiêu hóa thường xảy ra ngay trong 1 – 2 ngày đầu điều trị và đáp ứng với các thuốc điều trị triệu chứng, hiếm khi phải ngừng thuốc. – Ít gặp: tiêu chảy nặng do Clostridium difficile và viêm đại tràng giả mạc; phản vệ, phù mạch, hội chứng Stevens – Johnson, hồng ban đa dạng; giảm tiểu cầu, bạch cầu, bạch cầu ưa acid thoáng qua, giảm nồng độ hemoglobin và hematocrit; viêm gan và vàng da, tăng tạm thời AST, ALT, phosphatase kiềm, bilirubin, LDH; suy thận cấp, tăng nitrogen phi protein huyết tương và nồng độ creatinin huyết tương tạm thời; viêm và nhiễm nấm Candida âm đạo. – Hiếm gặp: co giật, thời gian prothrombin kéo dài. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Probenecid làm tăng nồng độ đỉnh và AUC của thuốc, giảm độ thanh thải của thận và thể tích phân bố của thuốc. – Khi dùng chung với các thuốc chống đông như warfarin làm tăng thời gian prothrombin, có hoặc kèm theo chảy máu. – Khi dùng chung carbamazepin làm tăng nồng độ carbamazepin trong huyết tương. – Khi dùng chung nifedipin làm tăng sinh khả dụng của thuốc biểu hiện bằng tăng nồng độ đỉnh và AUC",https://thuocbietduoc.com.vn/thuoc-26739/santifex-200.aspx,Sance Laboratories Private Limited - India,
