Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Fugacar 500mg dạng viên nén,560100206923,Viên nén-500mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Mebendazole,Hộp 1 vỉ x 1 viên,Mebendazole (500mg),"Ðiều trị nhiễm giun chỉ, giun đũa, giun tóc, giun móc, giun kim. Tính chất: – Mebendazol có hoạt tính kháng giun mạnh đối với các loại giun tròn. Mebendazol ức chế việc tạo thành các vi cấu trúc hình ống ở giun làm cho giun bị cạn kiệt glucose. – Chất chuyển hoá bậc 1 của mebendazol là 2-amin, chất chuyển hoá này không có hoạt tính kháng giun. – Ở người, khoảng 2 % liều uống mebendazol được thải ra trong nước tiểu và phần còn lại được thải qua phân dưới dạng hoạt chất không đổi hoặc chất chuyển hoá bậc 1","Quá mẫn cảm với thành phần của thuốc, phụ nữ có thai & trẻ em < 2 tuổi","1 viên 500 mg/ngày (liều duy nhất);. Ba tuần sau khi điều trị, nếu giun vẫn còn, nên tiếp tục một đợt thứ hai. Không cần nhịn đói hay uống thuốc xổ trong thời gian điều trị Tẩy giun định kỳ 4-6 tháng/lần",Ðau bụng thoáng qua,,https://thuocbietduoc.com.vn/thuoc-14902/fugacar.aspx,"Olic (Thailand);., Ltd - Thailand",Janssen Pharmaceutica N.V. - BELGIUM
Curam 1000mg,VN-1524-06,Viên nén bao phim-875mg/125mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Amoxicilline , Kali Clavulanate",Hộp 5 vỉ x 2 viên,Clavulanate Potassium (-),"Nhiễm trùng đường hô hấp trên & dưới ( viêm phổi , viêm tai giữa , viêm xoang cấp , viêm cấp tính nặng của phế quản mãn tính);, da & mô mềm, thận & đường tiểu dưới",Dị ứng với penicillin. Dị ứng chéo với cephalosporin. Tăng bạch cầu đơn nhân nhiễm trùng hoặc leukemia dòng lympho,"Người lớn & trẻ > 12 tuổi trên 40 kg: Tính theo amoxycillin 500 - 625 mg x 3 lần/ngày hay 1000 mg x 2 lần/ngày. Tính theo amoxycillin: trẻ 2 - 12 tuổi: 30 - 60 mg/kg/ngày, trẻ < 2 tuổi: 30 - 40 mg/kg/ngày. Giảm liều khi suy gan & suy thận","Rối loạn tiêu hóa thoáng qua, viêm đại tràng giả mạc. Ngứa, mề đay, sốt & đau khớp, phù thần kinh-mạch, phản vệ, phản ứng da nặng. Thay đổi huyết học & đông máu. Viêm gan thoáng qua & vàng da tắc mật (hiếm)",Allopurinol. Probenecid. Thuốc chống đông. Thuốc uống ngừa thai là hormon,https://thuocbietduoc.com.vn/thuoc-2178/curam-1000mg.aspx,Sandoz GmbH - AUSTRIA,
Kaflovo 500 - Thuốc điều trị viêm phổi cộng đồng,893115886324,Viên nén dài bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Levofloxacine 500mg,"Hộp 1 vỉ x 5 viên, 10 viên nén dài bao phim",Levofloxacine (500mg),"Điều trị nhiễm trùng nhẹ, trung bình & nặng ở người lớn > 18 tuổi như: Viêm xoang cấp, đợt cấp viêm phế quản mãn, viêm phổi, viêm phổi mắc phải trong cộng đồng, nhiễm trùng da & cấu trúc da, nhiễm trùng đường tiết niệu có & không có biến chứng, viêm thận - bể thận cấp tính","Quá mẫn với thành phần thuốc, nhóm quinolon",& Cách dùng,"Có thể có: buồn nôn, nôn, tiêu chảy, thay đổi vị giác, rối loạn giấc ngủ, nhức đầu, chóng mặt. - Hiếm: nhạy cảm ánh nắng, đau sưng khớp/cơ/gân, đau bụng, thay đổi thị giác, phản ứng dị ứng. - Rất hiếm: động kinh, rối loạn tinh thần, đau ngực, rối loạn nhịp tim, bồn chồn, lo âu, thay đổi lượng nước tiểu, vàng mắt/da, Bội nhiễm khi dùng kéo dài",,https://thuocbietduoc.com.vn/thuoc-13950/kaflovo.aspx,Công ty cổ phần Dược phẩm Khánh Hòa Khapharco - VIETNAM,
Spulit - Thuốc điều trị nhiễm nấm candida ở miệng,VN-19599-16,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Itraconazol 100mg,Hộp 6 vỉ x5 viên,Itraconazole (100mg),"Nhiễm nấm candida ở miệng – họng. - Lang ben, nhiễm nấm ngoài da như nấm da chân, da bẹn, da thân, da kẽ tay. - Nấm móng tay, móng chân. - Nhiễm nấm nội tạng do nấm Aspergillus và Candida, nhiễm nấm Cryptococcus, Histoplasma, Sporothrix, Paracoccidioides, Blastomyces . - Điều trị duy trì: Ở người bệnh AIDS để phòng nhiễm nấm tiềm ẩn tái phát. - Đề phòng nhiễm nấm trong thời gian giảm bạch cầu trung tính kéo dài","– Bệnh nhân quá mẫn với thuốc hay các thành phần của thuốc. – Không nên sử dụng thuốc ở phụ nữ có thai hoặc cho con bú, chỉ sử dụng khi nhiễm nấm nội tạng đe dọa đến tính mạng và khi lợi ích điều trị cao hơn nguy cơ có hại cho thai nhi. – Dùng đồng thời với thuốc : terfenadin, astermizol, cisapride, triazolam và midazolam uống","Uống thuốc ngay sau khi ăn. (Liều tính theo viên 100mg); – Nhiễm nấm Candida âm hộ – âm đạo : 2 viên(100mg) x 2 lần/ngày dùng trong 1 ngày; hoặc 2 viên x 1 lần/ngày và dùng trong 3 ngày. – Lang ben : 2 viên x 1 lần/ngày dùng trong 7 ngày. – Nấm ngoài da : + 2 viên x 1 lần/ngày dùng trong 7 ngày hoặc 1 viên x 1 lần/ngày dùng trong 15 ngày. + Các vùng sừng hóa cao như ở trường hợp nhiễm nấm ở lòng bàn chân, lòng bàn tay: 2 viên x 2 lần/ngày dùng trong 7 ngày hoặc 1 viên x 1 lần/ngày dùng trong 30 ngày. – Nhiễm Candida ở miệng – họng : 1 viên x 1 lần/ngày dùng trong 15 ngày. Ở người bệnh AIDS, cấy ghép cơ quan hoặc giảm bạch cầu trung tính : 2 viên x 1 lần/ngày dùng trong 15 ngày. – Nấm móng : uống 2-3 đợt, mỗi đợt 7 ngày, ngày uống 4 viên, sáng 2 viên, chiều 2 viên. Các đợt điều trị luôn cách nhau bởi 3 tuần không dùng thuốc. Hoặc điều trị liên tục 2 viên x 1 lần/ngày dùng trong 3 tháng. – Nhiễm nấm nội tạng : + Nhiễm Aspergillus : 2 viên x 1 lần/ngày, dùng trong 2-5 tháng, nếu bệnh lan tỏa có thể tăng liều 2 viên x 2 lần/ngày. + Nhiễm nấm Candida : 1-2 viên x 1 lần/ngày, dùng trong 3tuần đến 7 tháng. + Nhiễm nấm Cryptococcus ngoài màng não : 2 viên x 1 lần/ngày, dùng trong 2 tháng đến 1 năm. + Viêm màng não do Cryptococcus : 2 viên x 2 lần/ngày. Điều trị duy trì: 2 viên x 1lần/ngày. + Nhiễm Histoplasma : 2viên x 1-2lần/ngày, thời gian sử dụng trung bình 8 tháng. + Nhiễm Sporothrix schenckii : 1viên x 1lần/ngày, dùng trong 3 tháng. + Nhiễm Paracoccidioides brasiliensis : 1viên x 1lần/ngày, dùng trong 6 tháng. + Nhiễm Chromomycosis (Cladosporium, Fonsecaea): 1-2viên x 1lần/ngày, dùng trong 6 tháng. + Nhiễm Blastomyces dermatitidis : 1viên x 1lần/ngày hoặc 2viên x 2lần/ngày, dùng trong 6 tháng","– Tác dụng phụ có thể xảy ra là buồn nôn, đau bụng nhức đầu và khó tiêu. – Ít khi gặp các trường hợp dị ứng như ngứa, ngoại ban, nổi mày đay và phù mạch, rối loạn kinh nguyệt, tăng men gan có hồi phục, hội chứng Stevens-Johnson. Rất hiếm khi bị giảm kali huyết","Không dùng với cisapride, midazolam, triazolam",https://thuocbietduoc.com.vn/thuoc-50708/spulit.aspx,S.C. Slavia Pharm S.R.L. - ROMANIA,Công ty TNHH Dược phẩm DOHA - VIETNAM
Ceraapix 1g,VD-5796-08,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefoperazon natri,Hộp 1 lọ 1g,Cefoperazone (1g),"Nhiễm trùng hô hấp, tiết niệu, tiêu hóa. - Viêm phúc mạc, nhiễm trùng máu, viêm màng não mủ, sản phụ khoa, xương khớp",Quá mẫn với cefoperazone hoặc cephalosporins,"Tiêm IM hoặc IV: - Người lớn: 2 - 4 g/ngày, chia 2 lần. + Nhiễm trùng nặng: 8 - 12 g/ngày chia 2 - 3 lần, có thể tăng lên 16 g. - Sơ sinh & trẻ em: 50 - 200 mg/kg/ngày, chia 2 - 4 lần. + Viêm màng não: có thể tăng lên 300 mg/kg. - Suy thận liều tối đa 4 g/ngày","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Tránh uống chất cồn,https://thuocbietduoc.com.vn/thuoc-27828/ceraapix-1g.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Nirdicin 250mg,VN-18715-15,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Levofloxacin (dưới dạng Levofloxacin hemihydrat) 250mg,Hộp 1 vỉ x 10 viên,Levofloxacine (250mg),"Điều trị nhiễm trùng nhẹ, trung bình & nặng ở người lớn > 18 tuổi như: Viêm xoang cấp, đợt cấp viêm phế quản mãn, viêm phổi, viêm phổi mắc phải trong cộng đồng, nhiễm trùng da & cấu trúc da, nhiễm trùng đường tiết niệu có & không có biến chứng, viêm thận - bể thận cấp tính","Quá mẫn với thành phần thuốc, nhóm quinolon","Levofloxacine Liều lượng và đường dùng tùy từng loại và độ nặng nhiễm khuẩn và độ nhạy của tác nhân gây bệnh được nghi ngờ. Trong trường hợp cần phải điều trị bước đầu bằng đường tĩnh mạch với dung dịch tiêm truyền levofloxacin (bệnh nhân không thích hợp với đường uống), sau vài ngày có thể chuyển từ đường tĩnh mạch lúc đầu sang dùng đường uống với cùng liều lượng, tùy theo tình trạng của bệnh nhân","Có thể có: buồn nôn, nôn, tiêu chảy, thay đổi vị giác, rối loạn giấc ngủ, nhức đầu, chóng mặt. - Hiếm: nhạy cảm ánh nắng, đau sưng khớp/cơ/gân, đau bụng, thay đổi thị giác, phản ứng dị ứng. - Rất hiếm: động kinh, rối loạn tinh thần, đau ngực, rối loạn nhịp tim, bồn chồn, lo âu, thay đổi lượng nước tiểu, vàng mắt/da, Bội nhiễm khi dùng kéo dài","Levofloxacine Thuốc viên: Không có sự tương tác có ý nghĩa với thức ăn. Hai giờ trước hoặc sau khi uống levofloxacin, không nên uống những chế phẩm có chứa các cation hóa trị hai hoặc hóa trị ba như các muối sắt hoặc thuốc kháng-acid chứa magnesi hay nhôm, vì có thể làm giảm hấp thu. Sinh khả dụng của levofloxacin giảm có ý nghĩa khi thuốc được dùng chung với sucralfate, vì thế chỉ nên uống sucralfate 2 giờ sau khi uống levofloxacin. Thuốc và dung dịch tiêm truyền: Trong một nghiên cứu lâm sàng, không thấy các tương tác dược động học của levofloxacin với theophyllin. Tuy vậy, ngưỡng co giật ở não có thể giảm đáng kể khi dùng chung quinolone với theophyllin, fenbufen hoặc các thuốc kháng viêm không-steroid tương tự hoặc các thuốc khác có tác dụng hạ thấp ngưỡng co giật. Nên thận trọng khi dùng chung levofloxacin với những thuốc ảnh hưởng sự bài tiết ở ống thận như probenecid và cimetidine, đặc biệt là trên bệnh nhân suy thận.Tăng thời gian đông máu (PT/INR) và/hoặc chảy máu, có thể trầm trọng, đã được báo cáo trên bệnh nhân được điều trị levofloxacin phối hợp với thuốc đối kháng vitamin K (ví dụ warfarin). Do đó, cần theo dõi các xét nghiệm đông máu trên bệnh nhân được điều trị thuốc đối kháng vitamin K",https://thuocbietduoc.com.vn/thuoc-47470/nirdicin-250mg.aspx,Pharmathen International S.A. - GREECE,Công ty cổ phần BT Việt Nam - VIETNAM
Moxacin 500mg - Thuốc điều trị nhiễm trùng hô hấp,VD-0188-06,viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicilline,"Hộp 10 vỉ, 20 vỉ x 10 viên, hộp 10 vỉ x 6 viên, chai 100 viên, chai 200 viên, chai 300 viên nang cam-trắng",Amoxicillin (500mg),"Nhiễm trùng hô hấp, tai mũi họng, răng miệng, sinh dục, tiêu hóa & gan mật","Dị ứng với penicillin. Nhiễm virus thuộc nhóm Herpes, nhất là bệnh tăng bạch cầu đơn nhân nhiễm khuẩn","– Người lớn và trẻ em trên 40 kg: 750 mg – 3 g / ngày, chia làm 3-4 lần – Trẻ em dưới 40 kg: 25 – 50 mg / kg thể trọng / 24 giờ. – Đối với người suy thận, phải giảm liều theo hệ số thanh thải creatinin: * Cl creatinin < 10 ml / phút: 500 mg / 24 giờ. * Cl creatinin > 10 ml / phút: 500 mg / 12 giờ","Nổi mày đay, tăng bạch cầu ưa acid, phù Quincke, khó thở, hiếm khi gặp sốc phản vệ. Buồn nôn, mửa, tiêu chảy, nhiễm nấm Candida","– Nifedipin làm tăng hấp thu Amoxicillin. – Khi dùng Allopurinol cùng với Amoxicillin sẽ làm tăng khả năng phát ban của Amoxicillin. – Có thể có sự đối kháng giữa chất diệt khuẩn Amoxicillin và các chất kìm khuẩn như Chloramphenicol, Tetracyclin",https://thuocbietduoc.com.vn/thuoc-1976/moxacin-500mg.aspx,Công ty cổ phần Xuất Nhập Khẩu Y tế DOMESCO,
Taromentin 1000 mg,VN-19536-15,viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicillin 875 mg; Clavulanic acid 125mg,,Clavulanic acid (125mg),Điều trị trong thời gian ngắn các trường hợp nhiễm khuẩn sau: Viêm xoang cạnh mũi. Viêm tai giữa. Nhiễm trùng đường hô hấp. Nhiễm trùng đường tiết niệu. Nhiễm trùng da và các mô mềm (bao gồm cả tình trạng nhiễm trùng răng miệng);. Nhiễm trùng xương khớp,"– Mẫn cảm với nhóm Beta– lactam (các Penicillin, Cephalosporin). Những người có tiền sử vàng da hoặc rối loạn gan mật do dùng Amoxicillin, Clavulanate hay các Penicillin",tính theo hàm lượng amoxicilin có trong thuốc. - Người lớn và trẻ em nặng từ 40kg trở lên: 1 viên/ lần x 2 lần/ ngày. - Trẻ em có cân nặng thấp hơn 40kg: hỏi ý kiến bác sĩ để được điều chỉnh liều phù hợp. - Trẻ em 6 tuổi và cân nặng < 25kg nên điều trị dạng hỗn dịch hoặc dạng thuốc gói. Nên uống thuốc vào đầu bữa ăn để giảm thiểu hiện tượng không dung nạp thuốc ở dạ dày– ruột. Điều trị không được vượt quá 14 ngày mà không khám lại,"– Thường gặp: Tiêu chảy, ngoại ban, ngứa. – Ít gặp: Tăng bạch cầu ái toan, buồn nôn, nôn, viêm gan và vàng da ứ mật, tăng transaminase. – Hiếm gặp: Phản ứng phản vệ, phù Quincke, giảm nhẹ tiểu cầu, giảm bạch cầu, thiếu máu tán huyết, viêm đại tràng giả mạc, hội chứng Stevens– Johnson, ban đỏ đa dạng, viêm da bong, hoại tử biểu bì do ngộ độc, viêm thận kẽ. – Thông báo cho bác sỹ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Thuốc có thể gây kéo dài thời gian chảy máu và thời gian prothrombin. Vì vậy cần phải cẩn thận đối với những người bệnh đang điều trị bằng thuốc chống đông máu. – Thuốc có thể làm giảm hiệu quả thuốc tránh thai uống, do đó cần phải báo trước cho người bệnh. – Probenecid kéo dài thời gian đào thải của Amoxicillin nhưng không ảnh hưởng đến sự đào thải của Acid clavulanic",https://thuocbietduoc.com.vn/thuoc-49358/taromentin-1000-mg.aspx,Tarchomin Pharm Works Polfa S.A - Poland,
Meiact 200mg - Thuốc điều trị bệnh viêm phế quản,VN1-754-12,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefditoren Pivoxil,Hộp 2 vỉ x 10 viên,Cefditoren (200mg Cefditoren),"Viêm amiđan, viêm họng cấp; viêm xoang hàm trên cấp; NK cấu trúc da và da không biến chứng (như viêm mô tế bào, nhiễm trùng vết thương, viêm nang lông, chốc lở, nhọt); - Đợt cấp trầm trọng của viêm phế quản mãn tính - Viêm phổi mắc phải cộng đồng",Quá mẫn với thành phần thuốc hoặc với cephalosporin khác. Quá mẫn cảm với casein. Tiền sử phản ứng quá mẫn trầm trọng hoặc/và trung bình với penicillin/beta-lactam khác. Thiểu năng carnitine nguyên phát,"Người lớn và trẻ em > 12 tuổi: - Viêm amiđan, viêm họng cấp; viêm xoang hàm trên cấp; NK cấu trúc da và da không biến chứng (như viêm mô tế bào, nhiễm trùng vết thương, viêm nang lông, chốc lở, nhọt): 200 mg mỗi 12 giờ, trong 10 ngày. - Đợt cấp trầm trọng của viêm phế quản mãn tính: 200 mg mỗi 12 giờ, trong 5 ngày. - Viêm phổi mắc phải cộng đồng: nhẹ: 200 mg mỗi 12 giờ, trong 14 ngày;trung bình: 400 mg mỗi 12 giờ, trong 14 ngày. Người cao tuổi suy gan/thận trầm trọng: chỉnh liều. Bệnh nhân thiểu năng thận: trung bình: tổng liều mỗi ngày không quá 200 mg mỗi 12 giờ; trầm trọng: liều đơn 200 mg 1 lần một ngày. Bệnh nhân thiểu năng gan nặng: Không có dữ liệu cho phép thiết lập liều","Nhức đầu, tiêu chảy, buồn nôn, đau bụng, rối loạn tiêu hóa, bệnh Candida âm đạo","Thuốc kháng acid. Famotidine tiêm IV. Probenecid. (+) giả với xét nghiệm Coombs, đường trong nước tiểu. (-) giả với xét nghiệm đường huyết. Thông tin về hoạt chất: Cefditoren Thuốc này chứa hoạt chất Cefditoren . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Cefditoren",https://thuocbietduoc.com.vn/thuoc-42930/meiact-200mg.aspx,Meiji Seika Pharma Co. Ltd. - JAPAN,
Bactrim forte,,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Sulfamethoxazole 800 mg; Trimethoprime 160 mg,Hộp 10 viên,"Sulfamethoxazole (800 mg), Trimethoprim (160 mg)","Điều trị phổ rộng các trường hợp nhiễm trùng vi khuẩn Gram (-);, Gram (+), đặc biệt đối với nhiễm lậu cầu, nhiễm trùng đường tiểu cấp không biến chứng và bệnh nhân bị viêm phổi do Pneumocystis carinii. - Nhiễm khuẩn do các vi khuẩn nhạy cảm với sulfamethoxazole và trimethoprim - Nhiễm khuẩn đường tiết niệu. - Viêm tuyến tiền liệt nhiễm khuẩn. - Nhiễm khuẩn đường hô hấp. - Đợt cấp viêm phế quản mạn. - Viêm xoang má cấp ở người lớn. - Nhiễm khuẩn đường tiêu hóa: Lỵ trực khuẩn","Quá mẫn với thành phần của thuốc. Thương tổn đáng kể nhu mô gan, suy thận nặng, phụ nữ có thai","Liều cho người lớn: - Nhiễm khuẩn đường tiết niệu: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2 lần. - Nhiễm khuẩn đường hô hấp: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2-3 lần. - Nhiễm khuẩn đường tiêu hóa: lỵ trực khuẩn: điều trị trong 5 ngày. Uống mỗi lần 1-2 viên 480mg, ngày 2 lần","Hiếm gặp: rối loạn tiêu hóa, viêm miệng, phản ứng ngoài da, ù tai, hồng ban đa dạng, hội chứng Stevens – Johnson, Lyell, giảm bạch cầu, giảm bạch cầu trung tính, giảm tiểu cầu","Thuốc lợi tiểu nhóm thiazid, warfarin, phenytoin, methotrexate, pyrimethamin, thuốc hạ đường huyết, cyclosporin, indomethacin",https://thuocbietduoc.com.vn/thuoc-60087/bactrim-forte.aspx,"F.Hoffmann-La Roche., Ltd - SWITZERLAND",
Mibeviru cream - Thuốc điều trị nhiễm Herpes simplex da,893100618224,Kem bôi da,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Acyclovir 250mg,"Hộp 1 tuýp, tuýp 5g thuốc kem",Acyclovir (250mg),"Điều trị nhiễm Herpes simplex da bao gồm herpes môi và herpes sinh dục, cả khởi phát và tái phát","Mẫn cảm với bất kỳ thành phần nào của chế phẩm. - Không dùng kem ở vùng gần mắt, trong miệng hoặc trong âm đạo","Điều trị bằng aciclovir phải được bắt đầu càng sớm càng tốt khi có dấu hiệu và triệu chứng của bệnh. - Bôi một lượng kem aciclovir cần thiết lên khu vực da có biểu hiện bị nhiễm (mụn nước, sưng tấy, đỏ) và cả ở những khu vực xung quanh bằng tăm bông. Nếu bôi kem bằng tay thì nên rửa tay sạch sẽ trước và sau đó để tránh làm bội nhiễm vùng da bị tổn thương đổng thời tránh truyền virus lên niêm mạc và những vùng da chưa bị nhiễm. - Sử dụng cách 4 giờ một lần (5 - 6 lần mỗi ngày trong 5 - 7 ngày. Ở một số trường hợp, nên kéo dài điều trị cho đến khi được chữa lành. Điều trị không quá 10 ngày",Có khi gặp cảm giác nóng hoặc kim châm nhất thời ở vị trí bôi kèm theo ban đỏ nhẹ khi khô. Các hiện tượng này sẽ hết khi ngưng thuốc,Không có sự tương tác thuốc khi sử dụng khu trú do sự hấp thu vào máu rất thấp,https://thuocbietduoc.com.vn/thuoc-60082/mibeviru-cream.aspx,Công ty TNHH Hasan-Dermapharm - VIETNAM,
Dalacin C dạng viên nang cứng,VN-18404-14,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin,Hộp 2 vỉ x 8 viên 10 vỉ x 10 viên,Clindamycin (300mg),"Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép cho người dị ứng với penicillin hoặc đã điều trị lâu dài bằng penicillin. Áp xe phổi, nhiễm khuẩn hô hấp nặng do Streptococcus, Staphylococcus và Pneumococcus. Nhiễm khuẩn trong ổ bụng. Nhiễm khuẩn vết thương mưng mũ (phẫu thuật hoặc chấn thương);. Nhiễm khuẩn máu. Sốt hậu sản do nhiễm trùng đường sinh dục, nhiễm khuẩn nặng vùng chậu hông và đường sinh dục nữ như viêm màng trong tử cung, áp xe vòi trứng không do lậu cầu, viêm tế bào chậu hông và nhiểm khuẩn băng quấn ở âm đạo sau phẫu thuật do vi khuẩn kỵ khí",Quá mẫn cảm với clindamycin hay lincomycin. Tiêu chảy,"*Uống thuốc với 1 ly nước đầy. *Người lớn: 150 - 300 mg x 1 lần/6 giờ hoặc 450 mg x 1 lần/6 giờ nếu nhiểm khuẩn nặng. *Trẻ em: 3-6 mg/kg thể trọng, 6 giờ 1 lần. *Trẻ em dưới 1 tuổi (hoặc cân nặng dưới 10 kg): Dùng dạng dung dịch uống, 37,5 mg x 1 lần/8 giờ. *Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép: 600 mg (10 mg/kg đối với người lớn) uống 1-2 giờ trước khi phẫu thuật và 300 mg (5mg/kg) uống 6 giờ sau khi phẫu thuật. Sốt hậu sản do nhiễm trùng đường sinh dục: Sốt nhưng không có biểu hiện ốm lâm sàng: Amoxycilin + acid clavulanic. Sốt kéo dài hơn 48 giờ: clindamycin 300 mg x 1 lần/8 giờ (nếu do Mycoplasma) cho đến khi hết sốt hoặc 500 mg erythromycin (nếu do Ureaplasma)","Clindamycin có nguy cơ cao gây viêm đại tràng giả mạc do độc tố của Clostridium difficile tăng quá mức. Ðiều này xảy ra khi những vi khuẩn thường có ở đường ruột bị clindamycin tiêu diệt (đặc biệt ở bệnh nhân cao tuổi và bệnh nhân suy giảm chức năng thận). Ở một số bệnh nhân (0,1 - 10%) viêm đại tràng giả mạc có thể phát triển rất nặng và dẫn đến tử vong. Viêm đại tràng giả mạc được đặc trưng bởi: Đau bụng, tiêu chảy, sốt, có chất nhầy và máu trong phân. Soi trực tràng thấy những mảng trắng vàng trên niêm mạc đại tràng. Tác dụng không mong muốn ở đường tiêu hóa chiếm khoảng 8% bệnh nhân. Thường gặp: Buồn nôn, nôn, đau bụng, tiêu chảy do clostridium difficile. Ít gặp: Mày đay, phản ứng tại chỗ sau tiêm bắp, viêm tắc tĩnh mạch sau khi tiêm tĩnh mạch. Hiếm gặp: Sốc phản vệ, tăng bạch cầu ưa eosin và giảm bạch cầu trung tính có hồi phục, viêm đại tràng giả mạc, viêm thực quản, tăng transaminase gan có hồi phục",Ðối kháng với erythromycin,https://thuocbietduoc.com.vn/thuoc-8670/dalacin-c.aspx,Sanico N.V - BELGIUM,Pharmacia & UpJohn Inc - USA
IMEXIME 50,VD-13436-10,Thuốc bột pha uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixim trihydrat tương đương 50 mg Cefixim,Hộp 12 gói x 1g thuốc bột,Cefixime (50 mg),"Viêm tai giữa gây bởi Haemophilus influenzae, Moraxella (Branhamella) catarrhalis, Streptococcus pyogenese. Viêm xoang, viêm hầu họng, viêm amiđan gây bởi Streptococcus pyogenese. Viêm phổi, viêm phế quản cấp và đợt kịch phát cấp của viêm phế quản mạn tính gây bởi Streptococcus pneumoniae, Haemophilus influenzae. Viêm đường mật, viêm túi mật. Viêm bàng quang, viêm thận – bể thận, nhiễm khuẩn đường tiểu không biến chứng gây bởi Escherichia coli, Proteus mirabilis. Bệnh lậu không biến chứng (cổ tử cung/ niệu đạo) gây bởi Neisseria gonorrhoeae",Bệnh nhân có tiền sử mẫn cảm với các kháng sinh Betalactam,"được tính theo trọng lượng cơ thể: 8mg/ kg trọng lượng cơ thể/ ngày, chia làm 2 lần. Dưới 6 tháng tuổi: theo chỉ định của bác sĩ. (Liều tính theo gói 50mg) Từ 6 tháng – 2 tuổi: ½ gói x 2 lần/ ngày. Từ 2 – 3 tuổi: 1 gói x 2 lần/ ngày. Từ 4 – 5 tuổi: 1½ gói x 2 lần/ ngày. Từ 6 – 12 tuổi: 2 gói x 2 lần/ ngày","Rối loạn tiêu hoá như tiêu chảy, đau bụng, buồn nôn, nôn, đầy hơi. - Nhức đầu, chóng mặt, nổi mẩn, ngứa, mề đay. - Hiếm: viêm đại tràng giả mạc, giảm tiểu cầu, bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận, hội chứng Lyell, hội chứng Stevens - Johnson. - Thông báo cho bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","Cefixim làm tăng tác dụng của thuốc kháng đông (Warfarin) và làm tăng nồng độ Carbamazepin trong máu khi sử dụng đồng thời. - Xét nghiệm glucose trong nước tiểu bằng Clinitest, dung dịch Benedict, dung dịch Fehling có thể cho kết quả dương tính giả khi bệnh nhân dùng Cefixim. - Xét nghiệm Coomb có thể cho kết quả dương tính giả trong quá trình điều trị với Cefixim",https://thuocbietduoc.com.vn/thuoc-60116/imexime-50.aspx,Công ty cổ phần Dược phẩm IMEXPHARM - VIETNAM,
