Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Cepoxitil 200,VD-24433-16,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxim (dưới dạng Cefpodoxim proxetil) 200mg,Hộp 1 vỉ x 10 viên,Cefpodoxime (200mg),"Cefpodoxime được chỉ định để điều trị các nhiễm khuẩn sau đây : - Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da",Cefpodoxime Cefpodoxime proxetil được chống chỉ định ở các bệnh nhân có tiền sử nhạy cảm với cefpodoxime proxetil,"Người lớn: - Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100 mg mỗi 12 giờ trong 10 ngày. - Viêm phổi cấp tính mắc phải trong cộng đồng: 200 mg mỗi 12 giờ trong 14 ngày. - Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200 mg. - Nhiễm khuẩn đường tiểu chưa có biến chứng: 100 mg mỗi 12 giờ trong 7 ngày. - Nhiễm khuẩn da và cấu trúc da: 400 mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: - Viêm tai giữa cấp tính: 10 mg/kg/ngày (tối đa 400 mg/ngày chia làm 2 lần) trong 10 ngày. - Viêm họng và viêm amiđan: 10 mg/kg/ngày (tối đa 200 mg/ngày chia làm 2 lần) trong 10 ngày. - Cefpodoxime nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30 ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. - Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-52397/cepoxitil-200.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Hapenxin capsules-500mg,893110269323,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cephalexin,Hộp 10 vỉ x 10 viên nang chai 200 viên chai 500 viên nang,Cephalexin (500mg),"Nhiễm trùng do một số vi khuẩn Gr(-); & Gr(+) kể cả Staphylococcus sản xuất men penicillinase, nhiễm trùng đường tiết niệu, hô hấp, da & mô mềm",Quá mẫn với cephalosporin,"Uống thuốc trước bữa ăn 1 giờ. - Người lớn: 0.5 g- 1 g/ lần, uống cách khoảng 6 giờ. - Trẻ em: 25 - 50mg/ kg/ngày, chia 4 lần. Trường hợp nhiễm khuẩn nặng, phải tăng gấp đôi liều dùng. - Viêm họng và viêm bàng quang cấp: liều hàng ngày có thể chia làm 2 lần. - Viêm tai giữa: 75 - 100mg/ngày/kg, chia 4 lần. - Nhiễm khuẩn Beta-tan huyết, thời gian điều trị tối thiểu ≥ 10 ngày","Rối loạn tiêu hóa, phản ứng dị ứng, tăng bạch cầu ái toan, phù mạch, phản ứng phản vệ, giảm bạch cầu trung tính, bội nhiễm, viêm đại tràng giả mạc. - Tiêu chảy, buồn nôn, nôn, chứng khó tiêu, chán ăn, đau bụng, khó chịu thượng vị. Ban da, mày đay, đau đầu, bệnh candida sinh dục, viêm âm đạo, ngứa âm hộ. - Đã có xảy ra chóng mặt, ù tai, điếc tai và thay đổi hành vi tập tính ở trẻ nhỏ khi dùng Cefalexin","Nghiệm pháp Coomb (+) giả. - Glucoza niệu (+) giả trong thử nghiệm với Benedict,Fehling hoặc với viên Clinitest , nhưng không xảy ra với Test – Tape (Glucose Enzymatic Test Strip, USP)",https://thuocbietduoc.com.vn/thuoc-7205/hapenxin-capsules-500mg.aspx,Công ty cổ phần Dược Hậu Giang DHG - VIETNAM,
Fullgram Injection 600mg/4ml,VN-20968-18,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin (dưới dạng Clindamycin phosphat) 600mg,Hộp 10 ống x 4ml,Clindamycin (dưới dạng Clindamycin phosphat),"Điều trị các nhiễm trùng nặng gây bởi các chủng vi khuẩn nhạy cảm: - Nhiễm trùng đường hô hấp dưới bao gồm viêm phổi, viêm màng phổi và áp xe phổi - Nhiễm trùng da và cấu trúc da - Nhiễm trùng phụ khoa bao gồm viêm nội mạc tử cung, viêm mô tế bào chậu, nhiễm trùng vòng đáy âm đạo, áp xe tử cung buồng trứng không do lậu cầu gây bởi các vi khuẩn kỵ khí nhạy cảm - Nhiễm trùng ổ bụng bao gồm viêm phúc mạc và áp xe ổ bụng gây bởi các vi khuẩn kỵ khí nhạy cảm - Nhiễm khuẩn huyết - Nhiễm trùng xương và khớp kể cả viêm xương tủy cấp",Bệnh nhân có tiền sử quá mẫn cảm với các chế phẩm chứa Clindamycin hay Lincomycin,"Người lớn: tiêm bắp hoặc tiêm tĩnh mạch Nhiễm trùng nặng: 600-1200mg/ngày chia làm 2,3 hoặc 4 lần Nhiễm trùng nặng hơn: 1200-2700mg/ngày chia làm 2,3 hoặc 4 lần Đối với các nhiễm trùng trầm trọng hơn có thể phải tăng liều. Trường hợp đe dọa đến tính mạng do vi khuẩn hiếu khí hoặc kỵ khí liều có thể được tăng lên. Các liều lên tới 4800mg mỗi ngày truyền tĩnh mạch cho người lớn. Tiêm bắp liều lớn hơn 600mg một lần không được khuyến cáo. Thuốc có thể được truyền tĩnh mạch nhanh liều đầu tiên sau đó truyền tĩnh mạch liên tục như sau: Để duy trì nồng độ clindamycin trong huyết thanh Tốc độ truyền nhanh Tốc độ truyền duy trì Trên 4 µg/ml 10mg/phút trong 30 phút 0.75mg/phút Trên 5 µg/ml 15mg/phút trong 30 phút 1.00mg/phút Trên 6 µg/ml 20mg/phút trong 30 phút 1.25mg/phút Trẻ sơ sinh nhỉ hơn 1 tháng tuổi: tiêm bắp hoặc tiêm tĩnh mạch 15-20mg/kg/ngày chia 3 hoặc 4 lần Bệnh nhi trên 1 tháng tuổi đến 16 tuổi: tiêm bắp hoặc tiêm tĩnh mạch 20-40mg/kg/ngày chia 3 hoặc 4 lần Trong trường hợp nhiễm trùng do streptococcus huyết giải beta, nên tiếp tục điều trị ít nhất 10 ngày Sự pha loãng tốc độ truyền: Thuốc phải được pha loãng trước khi dùng đường tĩnh mạch. Nồng độ của clindamycin trong chất pha loãng để tiêm truyền không nên quá 18mg/ml. Tốc độ truyền không nên quá 30mg/phút. Sự pha loãng với tốc độ truyền như sau: Liều Chất pha loãng Thời gian 300mg 50ml 10 phút 600mg 50ml 20 phút 900mg 50-100ml 30 phút 1200mg 100ml 40 phút Truyền 1h nhiều hơn 1200mg thì không được khuyến cáo Khi pha loãng theo sự hướng dẫn ở trên thuốc giữ được ổn định trong 16 ngày nếu bảo quản ở nhiệt độ phòng (25 độ C) hay trong 32 ngày nếu bảo quản trong tủ lạnh 4 độ C, hoặc trong 8 tuần nếu bảo quản trong điều kiện đông lạnh (-10 độ C)","Tiêu hóa: viêm kết tràng do kháng sinh, viêm kết tràng màng giả, đau bụng, buồn nôn, nôn. Phản ứng quá mẫn: ban đỏ, dát sần và mề đay đã xảy ra trong khi điều trị, ban đỏ trên da giống dạng sởi ở mức nhẹ đến trung bình, hiếm khi xảy ra ban đỏ đa hình. Một vài dạng giống hội chứng Stevens-Johnson được ghi nhận là do clindamycin. Một vài trường hợp phản ứng phản vệ được báo cáo. Nếu phản ứng quá mẫn xảy ra nên ngưng dùng thuốc. Da và màng nhầy: Ngứa, viêm âm đạo và hiếm khi viêm da tróc vảy được báo cáo Gan: vàng da và các bất thường trong các thử nghiệm về chức năng gan đã xảy ra khi điều trị clindamycin Chất tạo huyết: tăng bạch cầu ưa eosin và giảm bạch cầu trung tính thoáng qua đã được ghi nhận. Một vài báo cáo về mất bạch cầu hạt và giảm lượng tiểu cầu Các phản ứng tại chỗ: đau cứng vùng tiêm, áp xe vùng tiêm đã được báo cáo sau khi tiêm bắp và viêm tĩnh mạch huyết khối sau khi tiêm tĩnh mạch. Các phản ứng này có thể giảm đến mức tối thiểu hoặc tránh bằng cách tiêm bắp sâu và tránh dùng kéo dài việc đặt catheter vào trong tĩnh mạch. Cơ xương: Hiễm khi viêm đa khớp Tim mạch: Hiếm gặp ngừng tim phổi và hạ huyết áp sau khi dùng đường tĩnh mạch quá nhanh","Clindamycin có đặc tính ức chế thần kinh cơ mà có thể làm tăng tác dụng của các thuốc ức chế thần kinh cơ khác. Vì thế nên dùng thận trọng cho những bệnh nhân đang dùng những thuốc này. Trên in vitro cho thấy có sự đối kháng giữa clindamycin và erythromycin, do đó 2 thuốc này không nên dùng đồng thời",https://thuocbietduoc.com.vn/thuoc-56308/fullgram-injection-600mg4ml.aspx,"Samjin Pharma Co., Ltd - KOREA",Công ty TNHH Dược phẩm Nam Hân - VIETNAM
Ciprothepharm,VD-20937-14,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin (dưới dạng Ciprofloxacin HCl) 500 mg,Hộp 10 vỉ x 10 viên,Ciprofloxacin (dưới dạng Ciprofloxacin HCl),"Nhiễm khuẩn hô hấp , tai mũi họng , thận hoặc đường niệu, sinh dục kể cả bệnh lậu, tiêu hóa , ống mật, xương khớp, mô mềm, sản phụ khoa , nhiễm trùng máu, viêm màng não, viêm phúc mạc, nhiễm trùng mắt",Quá mẫn với ciprofloxacin hay nhóm quinolone. Phụ nữ có thai & cho con bú. Trẻ em & trẻ nhỏ. Ðộng kinh. Tiền sử đứt gân & viêm gân,"Người lớn: - Nhiễm khuẩn nhẹ - trung bình: 250 - 500 mg, ngày 2 lần. - Nhiễm khuẩn nặng - có biến chứng: 750 mg, ngày 2 lần. Dùng 5 - 10 ngày. + Suy thận: ClCr 30 - 50 mL/phút: 250 - 500 mg/12 giờ. + Suy thận: ClCr 5 - 29 mL/phút: 250 - 500 mg/18 giờ. + Lọc thận: 250 - 500 mg/24 giờ","Thỉnh thoảng: chán ăn, tiêu chảy, rối loạn tiêu hóa, ợ, nôn, đau bụng, trướng bụng, nhức đầu, chóng mặt, tăng BUN, creatinin, tăng men gan. - Hiếm khi: viêm miệng, sốc, nhạy cảm ánh sáng, phù, ban đỏ, suy thận cấp, vàng da, thay đổi huyết học, viêm kết tràng giả mạc, đau khớp, đau cơ","Theophylline, NSAID, thuốc kháng acid, sucrafate, ion kim loại, cyclosporine",https://thuocbietduoc.com.vn/thuoc-46251/ciprothepharm.aspx,Công ty cổ phần Dược & thiết bị vật tư Y tế Thanh Hóa - VIETNAM,
Myeromax 500,893110237124,Viên nén dài bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Azithromycin 500mg,Hộp 1 vỉ x 3 viên,Azithromycin (500mg),"Azithromycin Azithromycin được chỉ định cho các nhiễm khuẩn do vi khuẩn nhạy cảm trong: - Nhiễm khuẩn đường hô hấp dưới, - Nhiễm khuẩn đường hô hấp trên, - Nhiễm khuẩn da và mô mềm, - Các nhiễm khuẩn lây truyền qua đường tình dục không do lậu, - Các nhiễm Chlamydia trachomatis không biến chứng ở đường sinh dục",Azithromycin Azithromycin chống chỉ định ở bệnh nhân có quá mẫn đã biết với các thành phần của thuốc hay với các kháng sinh thuộc nhóm macrolide,"Azithromycin Nên dùng tổng liều hàng ngày một lần duy nhất trong ngày. Người lớn: Liều đơn 1g (2 viên nén) azithromycin cho hiệu quả chữa bệnh trong các nhiễm Chlamydia trachomatis lây truyền qua đường tình dục. Những nhiễm khuẩn do các vi khuẩn nhạy cảm khác: 500mg/ngày (1 viên nén/ngày) mỗi ngày một lần, trong vòng 3 ngày [tổng liều là 1,5 g (3 viên nén)]. Có thể dùng theo phác đồ khác là dùng liều đơn 500mg (1 viên nén) vào ngày thứ nhất sau đó 250 mg (1/2 viên nén) mỗi ngày một lần, trong 4 ngày [tổng liều trong 5 ngày là 1,5g]. Trẻ em: Nên dùng dạng hỗn dịch Azithromycin cho trẻ em có cân nặng dưới 45kg (liều cho trẻ em là 10mg/kg/ngày, trong 3 ngày)","Azithromycin Azithromycin là một thuốc được dung nạp tốt. Hầu hết các tác dụng ngoại ý xảy ra trên đường tiêu hóa (buồn nôn, đau bụng, nôn mửa, trướng bụng và tiêu chảy). Cũng như các macrolide và penicillin khác, đôi khi có sự gia tăng có hồi phục transaminase gan. Thỉnh thoảng có giảm tạm thời bạch cầu trung tính trong các thử nghiệm lâm sàng, mặc dù chưa xác định mối liên quan hệ quả với sự sử dụng azithromycin. Trong trường hợp xảy ra phản ứng không mong đợi, nên tham khảo ý kiến của bác sĩ","Azithromycin Các thuốc kháng acid làm giảm sự hấp thu azithromycin ; do đó khi cần sử dụng đồng thời, nên dùng vào 1 giờ trước khi hoặc 2 giờ sau khi dùng thuốc kháng acid. Do có thể xảy ra tương tác giữa azithromycin và cyclosporin, nên kiểm tra nồng độ cyclosporin và điều chỉnh liều nếu cần thiết phải sử dụng đồng thời. Một vài kháng sinh macrolide làm giảm sinh chuyển hóa của digoxin. Mặc dù không có báo cáo về ảnh hưởng này khi sử dụng azithromycin, nên lưu ý đến khả năng tương tác này và nên kiểm tra nồng độ digoxin. Cũng như các kháng sinh macrolide khác, không nên sử dụng đồng thời azithromycin với các dẫn xuất ergot",https://thuocbietduoc.com.vn/thuoc-2883/myeromax-500.aspx,Công ty liên doanh Meyer-BPC - VIETNAM,
Crocin Kid - 50,VD-8211-09,Thuốc bột uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Mỗi gói chứa: Cefixim (dưới dạng Cefixim trihydrat) 100 mg,,Cefixime (100 mg),"– Nhiễm khuẩn đường tiết niệu không biến chứng do các vi khuẩn nhạy cảm, bệnh lậu không biến chứng. – Một số trường hợp viêm thận – bể thận và nhiễm khuẩn đường tiết niệu có biến chứng do các Enterobacteriaceae, nhưng kết quả điều trị kém hơn so với các trường hợp nhiễm khuẩn đường tiết niệu không biến chứng. – Viêm tai giữa, viêm họng và amiđan. – Viêm phế quản cấp và mạn. – Viêm phổi mắc phải tại cộng đồng thể nhẹ và vừa. – Bệnh thương hàn, bệnh lỵ",Bệnh nhân quá mẫn kháng sinh nhóm Cephalosporin. – Trẻ sơ sinh dưới 6 tháng tuổi,"Người lớn và trẻ em > 12 tuổi: 400 mg/ngày. Viêm nhiễm khuẩn đường niệu do lậu cầu: uống liều duy nhất 400mg hoặc 200mg x 2lần/ngày. Trẻ em 6 tháng – 12 tuổi: 8mg/kg x 1lần/ngày hoặc 4mg/kg x 2lần/ngày. – Đối với bệnh nhân suy thận, cần điều chỉnh liều cho phù hợp: Thời gian điều trị thông thường từ 5 – 10 ngày","– Các tác dụng không mong muốn thường thoáng qua, mức độ nhẹ và vừa. – Thường gặp rối loạn tiêu hóa, đau đầu, chóng mặt, bồn chồn, mất ngủ, mệt mỏi, ban đỏ, mày đay, sốt do thuốc. Rối loạn tiêu hóa thường xảy ra ngay trong 1 – 2 ngày đầu điều trị và đáp ứng với các thuốc điều trị triệu chứng, hiếm khi phải ngừng thuốc. – Ít gặp: tiêu chảy nặng do Clostridium difficile và viêm đại tràng giả mạc; phản vệ, phù mạch, hội chứng Stevens – Johnson, hồng ban đa dạng; giảm tiểu cầu, bạch cầu, bạch cầu ưa acid thoáng qua, giảm nồng độ hemoglobin và hematocrit; viêm gan và vàng da, tăng tạm thời AST, ALT, phosphatase kiềm, bilirubin, LDH; suy thận cấp, tăng nitrogen phi protein huyết tương và nồng độ creatinin huyết tương tạm thời; viêm và nhiễm nấm Candida âm đạo. – Hiếm gặp: co giật, thời gian prothrombin kéo dài. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Probenecid làm tăng nồng độ đỉnh và AUC của thuốc, giảm độ thanh thải của thận và thể tích phân bố của thuốc. – Khi dùng chung với các thuốc chống đông như warfarin làm tăng thời gian prothrombin, có hoặc kèm theo chảy máu. – Khi dùng chung carbamazepin làm tăng nồng độ carbamazepin trong huyết tương. – Khi dùng chung nifedipin làm tăng sinh khả dụng của thuốc biểu hiện bằng tăng nồng độ đỉnh và AUC",https://thuocbietduoc.com.vn/thuoc-60131/crocin-kid-50.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Vinphacine,VD-28702-18,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amikacin (dưới dạng Amikacin sulfat) 500mg/2ml,Hộp 2 vỉ x 5 ống x 2ml; hộp 5 vỉ x 10 ống x 2ml,Amikacin (500mg),"Nhiễm khuẩn do vi khuẩn nhạy cảm gram âm và gram dương, kể cả Pseudomonas sp. - Nhiễm trùng đường hô hấp, đường tiết niệu, ổ bụng và nhiễm trùng phụ khoa, nhiễm trùng máu, nhiễm trùng xương và khớp, và nhiễm trùng da và cấu trúc da",Bệnh nhân quá mẫn với amikacin,"Tiêm bắp: Người lớn, trẻ lớn và trẻ nhỏ với chức năng thận bình thường : 15 mg/kg thể trọng/ngày chia ra nhiều lần cách quảng 8 - 12 giờ. Tổng liều hàng ngày cho người lớn không nên vượt quá 1,5 g. - Tiêm tĩnh mạch: Liều dùng tương tự liều tiêm bắp. Ðể tiêm tĩnh mạch, dung dịch nên được tiêm chậm trong 2 - 3 phút. Nếu truyền tĩnh mạch, dung dịch nên được truyền trong 30 -60 phút ở người lớn và 1 - 2 giờ ở trẻ em","Ðộc trên tai, độc trên thận",Amikacin có thể gây tổn thương tiền đình. Nên theo dõi định kỳ chức năng gan. Liều nên được giảm ở bệnh nhân suy thận,https://thuocbietduoc.com.vn/thuoc-58856/vinphacine.aspx,Công ty cổ phần Dược phẩm Vĩnh Phúc VINPHACO - VIETNAM,
Rovamycine 3 M.I.U Famar Lyon,VN-21649-18,Viên nén bao phim-3 M.I.U,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin,Hộp 2 vỉ x 5 viên nén bao phim,Spiramycin,"Các bệnh nhiễm khuẩn đường hô hấp trên và dưới, tai mũi họng, phế quản phổi, miệng, da, sinh dục, xương khớp. - Phòng ngừa tái phát thấp khớp cấp tính ở bệnh nhân dị ứng với Penicillin",Dị ứng với Spiramycin,"Spiramycin Người lớn: 2-3 viên 3MUI hoặc 4-6 viên 1,5MUI (tức 6-9MUI) một ngày, chia làm 2 hoặc 3 lần. Nhũ nhi và trẻ em: 150.000-300.000UI/kg/ngày, chia làm 2-3 lần Viên 3MUI không sử dụng cho trẻ em. Phòng ngừa viêm màng não do não cầu khuẩn: Người lớn: 3MUI/12 giờ, trong 5 ngày. Trẻ em: 75.000UI/kg/12 giờ, trong 5 ngày","Hiếm: buồn nôn, nôn, tiêu chảy, dị ứng ngoài da. Công dụng Rovamycine 3 M.I.U Famar Lyon - Các bệnh nhiễm khuẩn đường hô hấp trên và dưới, tai mũi họng, phế quản phổi, miệng, da, sinh dục, xương khớp. - Phòng ngừa tái phát thấp khớp cấp tính ở bệnh nhân dị ứng với Penicillin Thông tin từ hoạt chất: Spiramycin Các thông tin dược lý, dược động học và tác dụng của hoạt chất chính",Spiramycin Lưu ý khi phối hợp: - Levodopa: ức chế sự hấp thu của carbidopa với giảm nồng độ levodopa trong huyết tương. Theo dõi lâm sàng và điều chỉnh liều levodopa,https://thuocbietduoc.com.vn/thuoc-20160/rovamycine.aspx,Famar Lyon - FRANCE,Công ty liên doanh Dược phẩm Sanofi-Synthelabo Việt Nam - VIETNAM
Naphacogyl,893115102724,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Metronidazole , Spiramycin","Hộp 2 vỉ x 10 viên, lọ 100 viên nén bao phim","Metronidazole, Spiramycin","Nhiễm trùng răng miệng cấp, mạn tính hoặc tái phát như áp-xe răng, viêm tấy, viêm mô tế bào quanh xương hàm, viêm quanh thân răng, viêm nướu , viêm nha chu, viêm miệng, viêm tuyến mang tai, viêm dưới hàm... Phòng nhiễm khuẩn răng miệng sau phẫu thuật","Mẫn cảm với Metronidazol, dẫn xuất Imidazol hoặc Acetyl Spiramycin Phụ nữ đang cho con bú","Người lớn: 4 - 6 viên/ngày, chia 2 - 3 lần. - Trẻ 10 - 15 tuổi: 1 viên x 3 lần/ngày. - Trẻ 5 - 10 tuổi: 1 viên x 2 lần/ngày","Rối loạn tiêu hoá: Đau dạ dày, buồn nôn, nôn mửa, tiêu chảy. - Phản ứng dị ứng: nổi mề đay. - Vị kim loại trong miệng, viêm lưỡi, viêm miệng. Giảm bạch cầu vừa phảI, hồi phục ngay sau khi ngưng dùng thuốc. - Hiếm thấy và liên quan đến thời gian điều trị kéo dài: chóng mặt, mất phối hợp, mất điều hoà, dị cảm, viêm đa dây thần kinh cảm giác và vận động. - Tiết niệu: Nước tiểu có màu nâu đỏ. Thông báo cho bác sĩ những tác dụng không mong muốn khác gặp phải khi dùng thuốc","– Thuốc có chứa Acetyl Spiramycin nên không dùng đồng thời với thuốc uống ngừa thai vì làm mất tác dụng của thuốc tránh thai. – Thuốc có chứa Metronidazol: + Khi dùng đồng thời với Disulfiram gây tác dụng độc với thần kinh như loạn thần, lú lẫn. + Làm tăng độc tính của các thuốc chống đông dùng đường uống (như warfarin); và tăng nguy cơ xuất huyết do giảm sự dị hóa ở gan. Khi dùng phối hợp phải kiểm tra thường xuyên hàm lượng Prothrombin, điều chỉnh liều dùng của thuốc chống đông. + Làm tăng tác dụng của vecuronium (thuốc giãn cơ) khi dùng cùng. + Khi dùng đồng thời với Lithi làm tăng nồng độ Lithi trong máu, gây độc. + Làm tăng độc tính của fluorouracil do làm giảm sự thanh thải. + Khi dùng phối hợp với rượu gây hiệu ứng Antabuse (nóng, đổ, nôn mửa, tim đập nhanh)",https://thuocbietduoc.com.vn/thuoc-6994/naphacogyl.aspx,Công ty cổ phần Dược phẩm Nam Hà - VIETNAM,
Cefimbrano 100,VD-24308-16,Thuốc bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixim (dưới dạng Cefixim trihydrat) 100mg trong 1 gói 2g,Hộp 10 gói x 2g,Cefixime (100mg),"Điều trị các bệnh: - Viêm tai giữa gây bởi Haemophilus influenzae, Moraxella (Branhamella) catarrhalis, Streptococcus pyogenese. - Viêm xoang , viêm hầu họng, viêm amiđan gây bởi Streptococcus pyogenese. - Viêm phổi, viêm phế quản cấp và đợt kịch phát cấp của viêm phế quản mãn tính gây bởi Streptococcus pneumoniae, Haemophilus influenzae. - Viêm đường mật, viêm túi mật. - Viêm bàng quang, viêm thận - bể thận, nhiễm khuẩn đường tiểu không biến chứng gây bởi Escherichia coli, Proteus mirabilis. - Bệnh lậu không biến chứng (cổ tử cung/ niệu đạo) gây bởi Neisseria gonorrhoeae",Bệnh nhân có tiền sử mẫn cảm với các kháng sinh Betalactam,"Trẻ em >6 tháng-12 tuổi: 8 mg/kg/ngày, dùng 1 lần hoặc chia 2 lần cách nhau 12 giờ. Người lớn và trẻ em > 12 tuổi: 400 mg (4 gói)/ngày, dùng 1 lần hoặc chia 2 lần cách nhau 12 giờ. Lậu: 400 mg 1 lần duy nhất, có thể phối hợp một kháng sinh có hiệu quả với Chlamydia có khả năng bị nhiễm cùng. Bệnh nhân suy thận ClCr 21-60mL/phút: 300 mg/ngày, ClCr < 20mL/phút: 200 mg/ngày. Hoặc theo chỉ dẫn của thầy thuốc. Nên kéo dài điều trị thêm 48-72 giờ sau khi các triệu chứng nhiễm khuẩn đã hết. - Hoặc theo chỉ dẫn của Thầy thuốc","Rối loạn tiêu hoá như tiêu chảy, đau bụng, buồn nôn, nôn, đầy hơi. - Nhức đầu, chóng mặt, nổi mẩn, ngứa, mề đay. - Hiếm: viêm đại tràng giả mạc, giảm tiểu cầu, bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận, hội chứng Lyell, hội chứng Stevens - Johnson. - Thông báo cho bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","Cefixim làm tăng tác dụng của thuốc kháng đông (Warfarin) và làm tăng nồng độ Carbamazepin trong máu khi sử dụng đồng thời. - Xét nghiệm glucose trong nước tiểu bằng Clinitest, dung dịch Benedict, dung dịch Fehling có thể cho kết quả dương tính giả khi bệnh nhân dùng Cefixim. - Xét nghiệm Coomb có thể cho kết quả dương tính giả trong quá trình điều trị với Cefixim",https://thuocbietduoc.com.vn/thuoc-52272/cefimbrano-100.aspx,Công ty cổ phần Dược phẩm TW Vidipha - VIETNAM,
