Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Medotaxime,VN-7732-03,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime,Hộp 1 Lọ thuốc+1 ống dung môi pha tiêm 5ml,Cefotaxime (1g),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-6207/medotaxime.aspx,"S.R.S Pharma Pvt., Ltd - India","S.I.A. Tenamyd Canada., Ltd - CANADA"
Fluconazole infusion,VN-5484-10,Dung dịch truyền tĩnh mạch,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Fluconazole,Hộp 1 chai 100ml,"Fluconazole (0,2%w/v)","Fluconazole - Nhiễm nấm Candida niêm mạc: mũi, miệng, hầu họng, kể cả bệnh nhân suy giảm miễn dịch. Nấm Candida âm đạo cấp tính hay tái phát, nấm chân, thân, bẹn. - Ðiều trị và phòng ngừa nhiễm nấm Candida ở bệnh nhân bị bệnh ác tính, AIDS. - Viêm màng não do Cryptococcus hoặc phòng ngừa tái phát viêm màng não do Cryptococcus ở bệnh nhân AIDS","Fluconazole Quá mẫn với một trong các thành phần của thuốc, với các hợp chất thuộc nhóm triazol","Fluconazole Dùng bằng đường uống. Nhiễm nấm Candida hầu họng: 50-100mg/ngày trong 1-2 tuần. - Nhiễm nấm Candida âm đạo: liều duy nhất 150mg. - Nhiễm nấm chân, thân, bẹn: 150 mg/lần/tuần. - Viêm màng não do Cryptococcus: liều khởi đầu 400mg/ngày đầu tiên. Sau đó 200 mg/ngày, dùng ít nhất 6-8 tuần. Trường hợp phòng ngừa tái phát do Cryptococcus: 100-200mg/ngày. - Người lớn tuổi: nếu không có dấu hiệu suy thận có thể dùng liều thông thường. Nếu có dấu hiệu suy thận (độ thanh thải creatinin < 40 ml/phút), nên điều chỉnh liều. - Bệnh nhân suy thận: phát đồ điều trị liều đơn không cần chỉnh liều. Với phát đồ điều trị nhiều lần/ngày dùng liều thông thường trong 1-2 ngày, sau đó cần điều chỉnh khoảng cách giữa các liều","Fluconazole Nhức đầu, buồn nôn, đau bụng, tiêu chảy, đầy hơi, nổi mẩn da","Fluconazole - Nghiên cứu trên lâm sàng, fluconazol gây tăng nồng độ huyết tương của phenytoin. Thời gian bán hủy của fluconazol trong huyết tương kéo dài khi dùng chung với sulphonylurea. Cần theo dõi và điều chỉnh liều của phenytoin và sulphonylurea. - Rifampicin làm giảm độ hấp thu và thời gian bán hủy của fluconazol. Do đó khi dùng đồng thời với rifampicin, cần tăng liều của fluconazol",https://thuocbietduoc.com.vn/thuoc-33784/fluconazole-infusion.aspx,"Marck Biosciences., Ltd - India",
Shurocinol,VN-21129-18,Dung dịch tiêm truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Levofloxacin 500mg,Hộp 1 lọ 100ml,Levofloxacine (500mg),"Điều trị nhiễm trùng nhẹ, trung bình & nặng ở người lớn > 18 tuổi như: Viêm xoang cấp, đợt cấp viêm phế quản mãn, viêm phổi, viêm phổi mắc phải trong cộng đồng, nhiễm trùng da & cấu trúc da, nhiễm trùng đường tiết niệu có & không có biến chứng, viêm thận - bể thận cấp tính","Quá mẫn nhóm quinolone, người < 18 tuổi, phụ nữ nghi ngờ hoặc đang mang thai, đang cho con bú, người bị động kinh","Dung dịch tiêm truyền: - Viêm phổi mắc phải cộng đồng truyền IV 500 mg/1 - 2 lần/ngày x 10 - 14 ngày. - Nhiễm trùng ổ bụng, vùng chậu truyền IV 500 mg/1 - 2 lần/ngày x 7 - 14 ngày. - Nhiễm trùng đường niệu không biến chứng truyền IV 250 mg/1 lần/ngày x 3 ngày. - Nhiễm trùng đường niệu có biến chứng kể cả viêm đài bể thận cấp truyền IV 250 mg/1 lần/ngày x 7 - 10 ngày. - Nhiễm trùng da & mô mềm truyền IV 500 mg/1 lần/ngày x 7 - 14 ngày. Chỉnh liều khi suy thận ClCr < 50mL/phút","Thỉnh thoảng: buồn nôn, tiêu chảy, tăng men gan. - Hiếm: chán ăn, đau bụng, khó tiêu, nhức đầu, chóng mặt, rối loạn giấc ngủ, ngứa, phát ban, tăng giảm bạch cầu. - Rất hiếm: viêm ruột non, viêm đại tràng giả mạc, dị cảm, co giật, lú lẫn, rối loạn gân cơ, mề đay, co thắt phế quản","Levofloxacine Thuốc viên: Không có sự tương tác có ý nghĩa với thức ăn. Hai giờ trước hoặc sau khi uống levofloxacin, không nên uống những chế phẩm có chứa các cation hóa trị hai hoặc hóa trị ba như các muối sắt hoặc thuốc kháng-acid chứa magnesi hay nhôm, vì có thể làm giảm hấp thu. Sinh khả dụng của levofloxacin giảm có ý nghĩa khi thuốc được dùng chung với sucralfate, vì thế chỉ nên uống sucralfate 2 giờ sau khi uống levofloxacin. Thuốc và dung dịch tiêm truyền: Trong một nghiên cứu lâm sàng, không thấy các tương tác dược động học của levofloxacin với theophyllin. Tuy vậy, ngưỡng co giật ở não có thể giảm đáng kể khi dùng chung quinolone với theophyllin, fenbufen hoặc các thuốc kháng viêm không-steroid tương tự hoặc các thuốc khác có tác dụng hạ thấp ngưỡng co giật. Nên thận trọng khi dùng chung levofloxacin với những thuốc ảnh hưởng sự bài tiết ở ống thận như probenecid và cimetidine, đặc biệt là trên bệnh nhân suy thận.Tăng thời gian đông máu (PT/INR) và/hoặc chảy máu, có thể trầm trọng, đã được báo cáo trên bệnh nhân được điều trị levofloxacin phối hợp với thuốc đối kháng vitamin K (ví dụ warfarin). Do đó, cần theo dõi các xét nghiệm đông máu trên bệnh nhân được điều trị thuốc đối kháng vitamin K",https://thuocbietduoc.com.vn/thuoc-58133/shurocinol.aspx,"Schnell Korea Pharma Co., Ltd - KOREA",
Evorin Tablets 400mg,VN-11981-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ribavirin,Hộp 1 vỉ x 10 viên,Ribavirin (400mg),"Viêm gan A, B, C do virus, Herpes zoster, herpes simplex. Rút ngắn thời gian bị cúm. - Các bệnh virus ở trẻ em: sởi, quai bị, thủy đậu, hợp bào hô hấp",Suy thận nặng (ClCr < 30 mL/phút);. Thiếu máu mạn tính (Hb < 10 g/dl). Thai kỳ. Mẫn cảm với thuốc,"Người lớn: Viêm gan A 800 mg/ngày, chia ra nhiều lần x 10 - 14 ngày. - Viêm gan B & C 800 - 1200 mg/ngày, chia 3 - 4 lần x 6 tháng - 1 năm. - Herpes zoster/simplex 800 - 1200 mg/ngày, chia 3 - 4 lần x 7 - 10 ngày. - Dự phòng tái phát Herpes sinh dục 400 mg/ngày, chia 1 - 2 lần x 6 tháng","Thiếu máu tán huyết nhẹ. Ðau cơ, buồn nôn, mệt mỏi & ngứa (hồi phục sau khi ngưng điều trị). Tăng bilirubin, acid uric huyết thanh. Rối loạn tiêu hóa, TKTW",Ribavirin Khi dùng bằng đường toàn thân người ta thấy có sự hiệp lực giữa Ribavirin và dideoxyinosine (ddI) trong việc ức chế HIV,https://thuocbietduoc.com.vn/thuoc-37965/evorin-tablets-400mg.aspx,"PharmEvo Pte., Ltd - PAKISTAN",
YSPCefixycin capsule 100mg,VN-1561-06,Viên nang-100mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 10 vỉ x 10 viên,Cefixime (100mg),"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-6025/yspcefixycin-capsule-100mg.aspx,"Yung Shin Pharm Ind. Co., Ltd - Taiwan",Y.S.P Industries M Sdn - MALAYSIA
Apo-cloxi 250mg,VN-2566-07,Viên nang-250mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cloxacillin sodium,"Chai nhựa HDPE 100, 1000 viên",Cloxacillin (250mg),"Nhiễm khuẩn do Staphylococcus sinh penicillinase: nhiễm khuẩn xương khớp, nhiễm khuẩn huyết, viêm nội tâm mạc, viêm phúc mạc, viêm phổi, nhiễm khuẩn da. Dự phòng các nhiễm khuẩn phẫu thuật",Quá mẫn với penicillin. Trẻ sơ sinh. Bệnh nhân suy thận nặng,"Uống trước khi ăn 1 giờ hoặc sau khi ăn 2 giờ; Người lớn: 250mg-500mg/6 giờ; Trẻ < 20 kg: 12,5-25mg/kg/6 giờ","Quá mẫn: mề đay, sốt, đau khớp, phù thần kinh mạch, sốc. Tổn thương thận. Tiêu chảy. Viêm tĩnh mạch huyết khối tại chỗ",Không trộn chung với các aminoglycosid. Chất chống đông máu. Probenecid,https://thuocbietduoc.com.vn/thuoc-8873/apo-cloxi-250mg.aspx,,
Cefodizime 1g,,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefodizime 1g,Hộp 10 lọ,Cefodizime (-),"Điều trị nhiễm trùng đường hô hấp dưới, nhiễm trùng đường tiết niệu, bệnh lậu... ở người lớn",Mẫn cảm với các thành phần của thuốc,Người lớn: - Liều dùng cho các bệnh nhiễm trùng đường hô hấp dưới: Người lớn: tiêm truyền tĩnh mạch hoặc tiêm bắp 1-2 g sau mỗi 12 hoặc 24 giờ. Có thể sử dụng liều lượng lên đến 4 g/ngày đối với những bệnh nhiễm trùng ở mức độ nặng. - Liều dùng thông thường cho các bệnh nhiễm trùng đường tiết niệu: Người lớn: tiêm truyền tĩnh mạch hoặc tiêm bắp 1-2 g sau mỗi 12 hoặc 24 giờ. Có thể sử dụng liều lượng lên đến 4 g/ngày đối với những bệnh nhiễm trùng ở mức độ nặng,Một số tác dụng phụ mà bạn có thể gặp bao gồm: Buồn nôn; Nôn mửa; Tiêu chảy; Phản ứng quá mẫn cảm; Nhiễm độc thận; Co giật; Nhiễm độc hệ thần kinh trung ương; Viêm ruột đại tràng giả mạc; Suy chức năng gan; Rối loạn máu; Đau nhức ở nơi tiêm thuốc (do tiêm bắp); Viêm tĩnh mạch huyết khối (do tiêm truyền tĩnh mạch); Chứng bội nhiễm kèm theo việc dùng thuốc kéo dài,,https://thuocbietduoc.com.vn/thuoc-29629/cefodizime-1g.aspx,"Daewoong Pharm Co., Ltd - KOREA",
Ketoconazole,VN-7801-03,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ketoconazole,Hộp 10 vỉ x 10 viên,Ketoconazole (200mg),"Bệnh nấm toàn thân do: Candida, Coccidioides immitis, Paracoccidioides, Histoplasma. - Nấm Candida niêm mạc da mạn tính nặng, nấm đường tiêu hóa, nấm Candida âm đạo mạn tính, nấm da hoặc nấm móng không đáp ứng với điều trị khác. - Phòng ngừa nhiễm nấm trên người giảm đáp ứng miễn dịch","Quá mẫn với ketoconazol hoặc nhóm azol, bệnh gan, phụ nữ có thai","Uống trong bữa ăn: 200 mg/ngày, có thể lên 400 mg/ngày nếu không đạt được đáp ứng sau 14 ngày. Nhiễm nấm Candida âm đạo mạn tính 400 mg x 1 lần/ngày x 5 ngày. Trẻ 1 - 4 tuổi: 50 mg; trẻ 5 - 12 tuổi: 100 mg","Tăng nhẹ tạm thời men gan. - Cá biệt: viêm gan, rối loạn tiêu hóa, ban ngứa, nhức đầu, chóng mặt, giảm tiểu cầu, vú to nam giới","Thuốc kháng acid, kháng cholinergic, ức chế H2, cyclosporin, rifampicin, coumarin",https://thuocbietduoc.com.vn/thuoc-13358/ketoconazole.aspx,Hovid Sdn. Bhd - MALAYSIA,Công ty cổ phần Dược phẩm Khánh Hòa Khapharco - VIETNAM
Lumethem 40/240,VD-27283-17,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Artemether 40mg; Lumefantrin 240mg,Hộp 1 vỉ x 12 viên,"Artemether (40mg), Lumefantrine + Artemether (240mg)","Điều trị sốt rét do tất cả các loại Plasmodium, sốt rét do P. fal- ciparum kháng thuốc","Phụ nữ có thai và cho con bú ; tiền sử gia đình có người chết đột tử; có rối loạn về điện tâm đồ (QT kéo dài);, loạn nhịp tim, suy tim",& Cách dùng,,,https://thuocbietduoc.com.vn/thuoc-56957/lumethem-40240.aspx,,
Nalicid,VN-8325-04,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Nalidixic acid,Hộp 10 vỉ x 10 viên,Nalidixic Acid (500mg),"Điều trị nhiễm khuẩn Gr (-); đường niệu dưới chưa có biến chứng gây bởi các chủng chính E.coli, Enterobacter sp., Klebsiella sp., Proteus sp., trừ Pseudomonas. Để giảm tính kháng thuốc, nên thử tính nhạy cảm của thuốc trước và trong khi điều trị để cân nhắc dùng thuốc và điều chỉnh thuốc. Trong trường hợp chưa có dữ liệu, có thể dựa vào dịch tễ học địa phương và các mẫu vi khuẩn nhạy cảm để lựa chọn điều trị. Do kháng sinh quinolon, trong đó có acid nalidixic liên quan đến phản ứng có hại nghiêm trọng (xem mục Cảnh báo và thận trọng khi dùng thuốc) và nhiễm khuẩn đường tiết niệu không phức tạp ở một số bệnh nhân có thể tự khỏi, chỉ nên sử dụng acid nalidixic cho những bệnh nhân không có lựa chọn điều trị khác thay thế","Mẫn cảm với acid nalidixic hay các thuốc nhóm quinolon. Bệnh nhân bị thiếu hụt enzym Glucose-6-phosphate dehydrogenaze (G6PD), có tiền sử động kinh, rối loạn thần kinh trung ương, co giật, tắc nghẽn mạch máu não. Trẻ em dưới 3 tháng tuổi. Bệnh nhân đang điều trị bằng hóa trị liệu ung thư tủy sống như melphalan, vì nó có thể gây ra viêm loét ruột chảy máu, hoại tử ruột",Người lớn 2 viên x 4 lần/ngày. - Thiếu niên > 30 kg 1 - 2 viên x 4 lần/ngày. - Trẻ em 50 mg/kg/ngày. Uống vào buổi sáng & chiều,"Không có tỷ lệ chính xác về các phản ứng có hại của thuốc dựa trên những thử nghiệm lâm sàng. Tuy nhiên, acid nalidixic thường dung nạp tốt và phản ứng có hại thường nhẹ. Thường gặp: ADR >1/100 Toàn thân: Nhức đầu Tiêu hóa: Buồn nôn, nôn, tiêu chảy. Mắt: Nhìn mờ, nhìn đôi, nhìn màu không chuẩn. Da: Phản ứng ngộ độc ánh sáng với các mụn nước trong trường hợp phơi nắng khi điều trị hoặc sau điều trị. Ít gặp: 1/1000 < ADR < 1/100 Thần kinh trung ương: Tăng áp lực nội sọ đặc biệt ở trẻ nhỏ. Da: Mày đay, ngứa, cản quang. Hiếm gặp: ADR< 1/1000 Thần kinh trung ương: Lú lẫn, ảo giác, ác mộng. Toàn thân: Phản ứng phản vệ. Máu: Giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ưa eosin, thiếu máu tan máu nhất là ở người thiếu hụt glucose 6 phosphat dehydrogenase. Khác: Phù mạch, đau khớp. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc. Hướng dẫn cách xử trí ADR: Ngừng dùng thuốc nếu người bệnh có biểu hiện dị ứng, lo lắng, ảo giác, co giật. Dùng adrenalin, glucocorticoid, oxy khi người bệnh mẫn cảm với thuốc","TƯƠNG TÁC THUỐC: Acid nalidixic liên kết protein huyết tương mạnh, nó có khả năng chiếm vị trí liên kết protein huyết tương của các chất chống đông máu coumarin và dẫn xuất, làm tăng coumarin tự do. Khi dùng cùng chất chống đông warfarin và dẫn chất cần theo dõi thời gian đông máu. Giải phóng glucose trong nước tiểu vì khi dùng acid nalidixic và sự có mật của glucoro liên hợp. Gây màu nước tiểu của 17- ceto-steroid và acid vanylmandilic. Acid nalidixic làm tăng nồng độ theophylin, cafein, cyclosporin do làm giảm thanh thải cafein và kéo dài thời gian bán thải của nó khi dùng đồng thời. Các thuốc antacid chứa Magnesi, Calci, Nhôm, Sắt sulfat và các Cation hóa trị 2 và hóa trị 3 như Đồng, sắt, Kẽm, các mutivitamin chứa các chất nàỵ làm giảm hấp thu acid nalidixic, các thuốc chứa các chất này nên dùng 2 giờ trước hoặc sau khi uống chế phẩm này. Probenecid làm giảm bài tiết thuốc qua nước tiểu, do đó làm giảm hiệu quả điều trị nhiễm khuẩn tiết niệu của thuốc, đồng thời gây tăng tác dụng phụ toàn thân. Acid nalidixic có tính kháng chéo với các dẫn xuất quinolon như oxolinic acid và cinoxacin. Acid nalidixic là kháng sinh có thể bị hạn chế tác dụng nếu dùng phối hợp với các kháng sinh nhóm kìm khuẩn như tetracyclin, chloramphenicol, nitrofurantoin. Các chất này đối kháng với acid nalidixic ở nghiên cứu in-vitro. Acid nalidixic làm thay đổi điện tâm đồ (Kéo dài khoảng Qtc). Không dùng thuốc cho bệnh nhân đang dùng thuốc chống loạn nhịp như quinidin, procainnamid, amioaron, sotalol",https://thuocbietduoc.com.vn/thuoc-16002/nalicid.aspx,Torrent Pharmaceuticals Limited - India,
Cotrimoxazol 480mg,VNA-4354-01,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Sulfamethoxazole , Trimethoprim",Hộp 2 vỉ x 15 viên nén,"Sulfamethoxazole (480mg), Trimethoprim (-)","Điều trị phổ rộng các trường hợp nhiễm trùng vi khuẩn Gram (-);, Gram (+), đặc biệt đối với nhiễm lậu cầu, nhiễm trùng đường tiểu cấp không biến chứng và bệnh nhân bị viêm phổi do Pneumocystis carinii. - Nhiễm khuẩn do các vi khuẩn nhạy cảm với sulfamethoxazole và trimethoprim - Nhiễm khuẩn đường tiết niệu. - Viêm tuyến tiền liệt nhiễm khuẩn. - Nhiễm khuẩn đường hô hấp. - Đợt cấp viêm phế quản mạn. - Viêm xoang má cấp ở người lớn. - Nhiễm khuẩn đường tiêu hóa: Lỵ trực khuẩn","Quá mẫn với thành phần của thuốc. Thương tổn đáng kể nhu mô gan, suy thận nặng, phụ nữ có thai","Liều cho người lớn: - Nhiễm khuẩn đường tiết niệu: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2 lần. - Nhiễm khuẩn đường hô hấp: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2-3 lần. - Nhiễm khuẩn đường tiêu hóa: lỵ trực khuẩn: điều trị trong 5 ngày. Uống mỗi lần 1-2 viên 480mg, ngày 2 lần","Hiếm gặp: rối loạn tiêu hóa, viêm miệng, phản ứng ngoài da, ù tai, hồng ban đa dạng, hội chứng Stevens – Johnson, Lyell, giảm bạch cầu, giảm bạch cầu trung tính, giảm tiểu cầu","Thuốc lợi tiểu nhóm thiazid, warfarin, phenytoin, methotrexate, pyrimethamin, thuốc hạ đường huyết, cyclosporin, indomethacin",https://thuocbietduoc.com.vn/thuoc-20394/cotrimoxazol-480mg.aspx,Công ty cổ phần Dược Phú Thọ FUSHICO - VIETNAM,
Funkil,VN-6752-02,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ketoconazole,Hộp 10 vỉ x 10 viên,Ketoconazole (200mg),"Bệnh nấm toàn thân do: Candida, Coccidioides immitis, Paracoccidioides, Histoplasma. - Nấm Candida niêm mạc da mạn tính nặng, nấm đường tiêu hóa, nấm Candida âm đạo mạn tính, nấm da hoặc nấm móng không đáp ứng với điều trị khác. - Phòng ngừa nhiễm nấm trên người giảm đáp ứng miễn dịch","Quá mẫn với ketoconazol hoặc nhóm azol, bệnh gan, phụ nữ có thai","Uống trong bữa ăn: 200 mg/ngày, có thể lên 400 mg/ngày nếu không đạt được đáp ứng sau 14 ngày. Nhiễm nấm Candida âm đạo mạn tính 400 mg x 1 lần/ngày x 5 ngày. Trẻ 1 - 4 tuổi: 50 mg; trẻ 5 - 12 tuổi: 100 mg","Tăng nhẹ tạm thời men gan. - Cá biệt: viêm gan, rối loạn tiêu hóa, ban ngứa, nhức đầu, chóng mặt, giảm tiểu cầu, vú to nam giới","Thuốc kháng acid, kháng cholinergic, ức chế H2, cyclosporin, rifampicin, coumarin",https://thuocbietduoc.com.vn/thuoc-13311/funkil.aspx,Unimed Pharm Inc - KOREA,
Clestazim,VN-6092-08,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidime,Hộp 1 lọ + 1 ống dung môi,Ceftazidime (-),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-27291/clestazim.aspx,"Clesstra Healthcare Pvt., Ltd - India",
Sitacef,VN-10354-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidime,Hộp 1 lọ,Ceftazidime (1g),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-33750/sitacef.aspx,Fada Pharm - Argentina,"Liconsa, S.A. - Spain"
Axurocef injection 750mg,VN-2268-06,Bột pha tiêm-750mg Cefuroxime,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Natri Cefuroxime,"Hộp 10 lọ, 25 lọ",Natri Cefuroxime,"Nhiễm khuẩn đường hô hấp, tai - mũi - họng, tiết niệu, da & mô mềm, nhiễm khuẩn xương khớp, sản phụ khoa. - Nhiễm khuẩn huyết, viêm màng não. - Điều trị bệnh Lậu. - Dự phòng trong phẫu thuật",Quá mẫn với cephalosporin & penicillin,"Tiêm IM hay IV, truyền IV: - Người lớn: 750 mg x 3 lần/ngày; nặng: 1,5 g x 3 - 4 lần/ngày. - Lậu liều duy nhất 1,5 g tiêm IM. - Nhiễm khuẩn huyết 1,5 g x 3 lần/ngày. - Dự phòng phẫu thuật 750 mg trước mổ 30 - 60 phút, sau mổ 750 mg/8 giờ x 24 - 48 giờ. - Trẻ > 3 tháng: 50 - 100 mg/kg/ngày chia 3 - 4 lần. - Suy thận: giảm liều","Phát ban, sốt",Probenecid. - Thuốc độc thận. - Không trộn chung ống tiêm với aminoglycosid,https://thuocbietduoc.com.vn/thuoc-16131/axurocef-injection-750mg.aspx,"China Chemical & Pharmaceutical Co., Ltd - Taiwan",
