Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Zycefim 1000 Injection,VN-10162-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime Sodium,Hộp 1lọ + 1 ống nước cất 10ml,Cefotaxime (1g Cefotaxime),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-32633/zycefim-1000-injection.aspx,,"Cadila Pharm., Ltd - India"
Alembic Alflucoz,VN-9898-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Fluconazole,Hộp lớn đựng 20 hộp nhỏ x 1 vỉ xé 10 viên,Fluconazole (150mg),"Bệnh nấm Candida ở âm hộ - âm đạo. - Bệnh nấm Candida ở miệng - hầu, thực quản, đường niệu, màng bụng và các bệnh nhiễm nấm Candida toàn thân nghiêm trọng khác như nhiễm Candida huyết, phổi, Candida phát tán. - Viêm màng não do Cryptococcus neoformans. - Bệnh nấm do Blastomyces, Coccidioides immititis và Histoplasma. Điều trị dự phòng: Dự phòng nhiễm nấm Candida cho những bệnh nhân suy giảm miễn dịch, bệnh nhân ghép tuỷ xương đang điều trị bằng hoá chất hoặc tia xạ, bệnh nhân ung thư, hoặc bệnh AIDS","Bệnh nhân mẫn cảm với các thuốc chống nấm nhóm azol (ketoconazol, miconazol, và clotrimazol) hoặc bất cứ thành phần nào của thuốc","& Cách dùng Liều dùng và thời gian điều trị tuỳ thuộc vào loại nấm gây bệnh, chức năng thận và đáp ứng của người bệnh với thuốc. Khi điều trị các bệnh nấm nên dùng thuốc liên tục cho đến khi biểu hiện lâm sàng và xét nghiệm chứng tỏ bệnh đã khỏi hẳn. Điều trị không đủ thời gian có thể làm cho bệnh tái phát. Đối với những bệnh nhân nhiễm HIV và viêm màng não do Cryptococcus cần phải điều trị thuốc duy trì lâu dài để phòng ngừa bệnh tái phát. Trẻ sơ sinh: 2 tuần đầu sau khi sinh: 3-6 mg/kg/lần; cách 72 giờ/lần. 2-4 tuần sau khi sinh: 3-6 mg/kg/lần; cách 48 giờ/lần. Trẻ em: Dự phòng: 3 mg/kg/ngày trong nhiễm nấm bề mặt và 6-12 mg/kg/ngày trong nhiễm nấm toàn thân. Điều trị: 6 mg/kg/ngày. Trong các trường hợp bệnh dai dẳng có thể cần tới 12 mg/kg/24 giờ, chia làm 2 lần. Không được dùng quá 600 mg mỗi ngày. Người lớn: Các trường hợp nhiễm nấm Candida: - Âm hộ - âm đạo: Dùng liều duy nhất 1 viên (150mg)/lần/ngày. Để ngăn ngừa tái phát, nên dùng liều 1 viên(150mg)/lần/tháng trong thời gian từ 4-12 tháng. - Miệng - hầu: Liều khuyến cáo là 1 viên (150mg)/lần/ngày, trong 1 đến 2 tuần. - Thực quản: Dùng 1 viên (150mg)/1 lần/ngày, trong ít nhất 3 tuần liên tục và thêm ít nhất 2 tuần nữa sau khi hết triệu chứng. - Nấm toàn thân: Ngày đầu uống 3 viên/lần, những ngày sau uống 1 viên (150mg)/1 lần/ngày, trong ít nhất 4 tuần và ít nhất 2 tuần nữa sau khi hết triệu chứng. Trường hợp viêm màng não do Cryptococcus: Ngày đầu uống 3 viên/lần, những ngày sau uống 1-3 viên/lần/ngày, trong thời gian ít nhất 6-8 tuần sau khi cấy dịch não tuỷ cho kết quả âm tính. Đối với bệnh nhân nhiễm HIV, để tránh tái phát nên dùng Difuzit với liều 1 viên/lần/ngày trong thời gian dài. Dự phòng nhiễm nấm: Để phòng nhiễm nấm Candida ở người ghép tuỷ xương, liều khuyến cáo là 3 viên (450mg)/lần/ngày. Với người bệnh được tiên đoán sẽ giảm bạch cầu hạt trầm trọng (lượng bạch cầu hạt trung tính ít hơn 500/mm3), phải bắt đầu uống fluconazol dự phòng vài ngày trước khi giảm bạch cầu trung tính và tiếp tục uống 7 ngày nữa sau khi lượng bạch cầu trung tính đã vượt quá 1000/mm3. Bệnh nhân suy thận: Bệnh nhân dùng đơn liều điều trị nấm Candida âm hộ - âm đạo: không cần phải điều chỉnh liều. Bệnh nhân suy thận phải dùng đa liều fluconazol, điều chỉnh liều như sau: Độ thanh thải creatinine (ml/phút) Tỷ lệ phần trăm liều dùng >50 100% 11-50 50% Người bệnh thẩm tách máu 100% sau mỗi lần thẩm tách","Xảy ra ở khoảng 5-30% người bệnh đã dùng fluconazol 7 ngày hoặc lâu hơn. Tỉ lệ phải ngừng thuốc là 1-2,8%. Với phụ nữ dùng một liều duy nhất để trị nấm Candida âm hộ - âm đạo thì tác dụng không mong muốn gặp trong khoảng 26 – 31%. Ngoài ra người ta cũng thấy rằng tất cả các tác dụng không mong muốn thường xảy ra ở người bệnh bị nhiễm HIV với tỉ lệ cao hơn (21%) so với người bệnh không bị nhiễm (13%). Tuy nhiên rất khó khăn trong đánh giá và xác định liên quan giữa fluconazol với tác dụng không mong muốn vì thuốc đã được dùng cho nhiều người bệnh bị các bệnh cơ bản nặng đã sử dụng đồng thời nhiều loại thuốc. Thường gặp, ADR > 1/100 Thần kinh: Đau đầu, chóng mặt (khoảng 2% người bệnh). Tiêu hóa: Buồn nôn, nôn, đau bụng, ỉa chảy (khoảng 1,5 – 8,5%). Ít gặp, 1/1000 < ADR < 1/100 Gan: Tăng nhẹ nhất thời transaminase và bilirubin huyết thanh ( từ 1,5 – 3 lần giới hạn trên của bình thường). Da: Nổi ban, ngứa. Hiếm gặp, ADR < 1/1000 Máu: Tăng bạch cầu ưa eosin, thiếu máu, giảm bạch cầu, giảm bạch cầu trung tính, giảm tiểu cầu. Gan: Tăng cao nồng độ transaminase trong huyết thanh (8 lần hoặc nhiều hơn giới hạn trên của bình thường) và phải ngừng thuốc. Da: Da bị tróc vảy (chủ yếu ở người bệnh AIDS và ung thư), hội chứng Stevens – Johnson. Khác: Sốt, phù, tràn dịch màng phổi, đái ít, hạ huyết áp, hạ kali máu, sock phản vệ. Thông báo cho bác sỹ những tác dụng không mong muốn gặp phải trong quá trình sử dụng thuốc","Fluconazol làm tăng nồng độ trong huyết tương của các thuốc như thuốc điều trị đái tháo đường nhóm sulfonylure (tolbutamid, glyburid, glipizid), phenytoin (thuốc điều trị động kinh), theophylin (thuốc điều trị hen), astermizol (thuốc kháng histamin), thuốc chống đông nhóm coumarin (warfarin), thuốc kháng virus (zidovudin), cisaprid, tacrolimus và ciclosporin khi dùng đồng thời. Do đó, có thể làm tăng tác dụng và độc tính của các thuốc trên. Dùng đồng thời fluconazol và rifampicin có thể ảnh hưởng đến dược động học của cả hai thuốc. Rifampicin làm giảm hấp thu và thời gian bán hủy của fluconazol, vì cần tăng liều của fluconazol khi sử dụng đồng thời. Đã có báo cáo về tương tác khi dùng đồng thời fluconazol với rifabutin hay fluconazol với zidovudin trên bệnh nhân bị nhiễm HIV. Fluconazol làm tăng nồng độ trong huyết tương và diện tích dưới đường cong (AUC) của rifabutin và chất chuyển hóa chính. Thông tin về hoạt chất: Fluconazole Thuốc này chứa hoạt chất Fluconazole . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Fluconazole",https://thuocbietduoc.com.vn/thuoc-11414/alembic-alflucoz.aspx,,
Ampicillin 500mg,VNB-0988-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ampicillin,Hộp 10 vỉ x 10 viên nang,Ampicillin (500mg),Ampicillin Trong lâm sàng thường dùng ở các trường hợp sau: - Viêm màng não do trực khuẩn Gram âm. - Viêm đường dẫn mật. - Nhiễm khuẩn đường tiết niệu. - Viêm phế quản mãn tính đợt cấp tính. - Thương hàn,Ampicillin - Quá mẫn cảm với nhóm Penicillin. - Nhiễm virus nhóm Herpes nhất là bệnh tăng bạch cầu đơn nhân nhiễm trùng,"Ampicillin - Ampicillin ít dùng đường uống: Người lớn: uống 0,25 - 1,0 g x 3 - 4 lần/24 ngày. Thuốc nên uống xa bữa ăn. Trẻ em dưới 40 kg: 25 - 50 mg/kg/24h chia 3 - 4 lần. - Khi tiêm phải hoà tan với 2-3ml nước cất pha tiêm. Người lớn: Tiêm bắp: Mỗi lần 0,5-1 gam. Tiêm 2-4 lần/24 giờ. Tiêm tĩnh mạch: Mỗi lần hoà tan 1-2gam trong 100ml dịch truyền. Truyền tĩnh mạch trong 1 giờ. Truyền 3-4 lần/24 giờ. Trẻ em: Tuỳ theo trọng lượng cơ thể, từ 50-100mg/kg/24 giờ","Ampicillin - Biểu hiện dị ứng: sốt, nổi mề đay, tăng bạch cầu, phù Quinck, hiếm khi gặp sốc phản vệ. - Rối loạn tiêu hoá: buồn nôn, ói mửa, tiêu chảy. - Phản ứng máu có thể phục hồi: thiếu máu, giảm bạch cầu, giảm tiểu cầu. - Mẩn đỏ ngoài da dạng nốt sần do nguyên nhân dị ứng hay không. - Viêm thận kẽ cấp tính",Ampicillin Không nên phối hợp Ampicilline với Allopurinol để tránh tăng nguy cơ gây phản ứng ở da,https://thuocbietduoc.com.vn/thuoc-2084/ampicillin-500mg.aspx,Công ty cổ phần Dược phẩm Hà Tây - VIETNAM,
Lincomycin 500,VD-4270-07,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Lincomycin hydrochloride,Hộp 10 vỉ x 10 viên,Lincomycin (-),"Nhiễm trùng đường hô hấp. - Nhiễm khuẩn tai mũi họng. - Nhiễm trùng ổ bụng. - Nhiễm trùng sản phụ khoa. - Nhiễm trùng xương và khớp. - Nhiễm trùng da và mô mềm, nhiễm trùng răng. - Nhiễm trùng máu và viêm màng trong tim",Quá mẫn với lincomycin & clindamycin. - Bệnh màng não. - Phụ nữ có thai & cho con bú. - Không dùng chung với erythromycin,"Người lớn: - Nhiễm trùng nặng: 1 - 2 viên mỗi 6 giờ. - Nhiễm trùng nghiêm trọng: 2 - 3 viên mỗi 6 giờ. Trẻ em: - Nhiễm trùng nặng: 8 - 16 mg/kg/ngày, chia 3 - 4 lần. - Nhiễm trùng nghiêm trọng: 16 - 20 mg/kg/ngày, chia 3 - 4 lần","Buồn nôn, nôn, tiêu chảy",Lincomycin Ðối kháng với erythromycin,https://thuocbietduoc.com.vn/thuoc-23848/lincomycin-500.aspx,Công ty cổ phần Dược Hậu Giang DHG - VIETNAM,
Pirazinamide 500mg,VNB-2116-04,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Pyrazinamide,Hộp 10 vỉ x 10 viên nén,Pyrazinamide (500mg),"Kết hợp với các thuốc kháng lao khác, đặc biệt trong 8 tuần đầu giai đoạn điều trị ngắn hạn","Quá mẫn cảm với thuốc. Tổn thương gan nặng, bệnh gan cấp, gout cấp. Suy gan. Phụ nữ có thai, cho con bú","Người lớn 1,5 g/ngày hoặc 2 g x 3 lần/tuần hoặc 3 g x 2 lần/tuần","Suy gan. Tăng urê máu & bệnh gout. Rối loạn tiêu hóa. Ảnh hưởng lên hệ tạo máu, quá mẫn. Thông tin về hoạt chất: Pyrazinamide Thuốc này chứa hoạt chất Pyrazinamide . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Pyrazinamide",,https://thuocbietduoc.com.vn/thuoc-18524/pirazinamide-500mg.aspx,,
Trihan,VN-6313-08,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cephradine,Hộp 10 vỉ x 10 viên,Cephradine (-),"Cephradine Nhiễm trùng đường hô hấp trên (viêm họng, viêm xoang, viêm tai giữa, viêm họng-phế quản); & dưới (viêm phế quản cấp & mãn, viêm phế quản phổi, viêm phổi thuỳ). Nhiễm trùng da & mô mềm (ápxe, viêm mô mềm, mụn, nhọt, chốc lở). Giúp giảm nguy cơ nhiễm trùng hậu phẫu khi phẫu thuật có nguy cơ nhiễm trùng cao",Cephradine Quá mẫn với cephalosporin,"Cephradine Uống không phụ thuộc bữa ăn. Trẻ 6-12 tuổi: 10mL/lần x 2-4 lần/ngày. Trẻ 1-6 tuổi: 5mL/lần x 2-4 lần/ngày. Trẻ < 1 tuổi: 25 mg/kg/ngày, chia 2-4 liều hoặc 1.25-2.5mL/lần x 2 lần/ngày. Viêm tai giữa 10-20mL/lần x 2-3 lần/ngày. Tối đa 4g/ngày. Suy thận: chỉnh liều theo ClCr","Cephradine Viêm lưỡi, ợ nóng, chóng mặt, buồn nôn, nôn, tiêu chảy, đau bụng, viêm âm đạo, bội nhiễm nấm. Mề đay, nổi mẩn, đau khớp, phù","Cephradine Dùng đồng thời probenecid uống sẽ cạnh tranh ức chế bài tiết của đa số các cephalosporin ở ống thận, làm tăng và kéo dài nồng độ của cephalosporin trong huyết thanh",https://thuocbietduoc.com.vn/thuoc-27512/trihan.aspx,"Dae Han New Pharm Co., Ltd - KOREA","Schnell Korea Pharma Co., Ltd - KOREA"
Quinin dihydroclorid 25%,VNA-2679-04,Thuốc tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Quinine dihydrochloride,"Hộp 10 ống, 100 ống 2ml thuốc tiêm",Quinine (2ml),"Quinine Bệnh sốt rét: sốt rét thể nhẹ không biến chứng, sốt rét ác tính, sốt rét nặng, sốt rét có biến chứng. Bệnh cơ: muối quinin được dùng điều trị và đề phòng rối loạn cơ ở chứng co cứng cơ ở cẳng chân tư thế nằm (chuột rút cẳng chân ban đêm). Để điều trị tăng trương lực cơ bẩm sinh, teo cơ tăng trương lực. Bệnh do Babesia: Quinin dùng phối hợp với clindamycin để điều trị một số trường hợp nhiễm ký sinh trùng Babesia microti","Quinine Có tiền sử quá mẫn với quinin, hoặc quinindin, dị ứng với các đồ uống có chứa quinin làm gia vị. Ù tai, viêm thần kinh mắt, có biểu hiện tan huyết","Quinine Chữa sốt rét: - Sốt rét thể không biến chứng: + Người lớn: 600-650 mg/1 lần x 3 lần / 24h, điều trị trong 7 ngày. + Trẻ em: 10 mg/kg thể trọng/ 1 lần x 3 lần/24h, điều trị trong 7 ngày. - Sốt rét não: truyền 20 mg/kg thể trọng trong 4 giờ, rồi chuyển sang liều duy trì 10 mg/kg thể trọng, truyền trong 2 giờ, cứ cách 8 giờ truyền một lần như vậy trong 7 ngày. Chữa co cứng cơ cẳng chân tư thê nằm: phòng và điều trị chứng chuột rút cẳng chân ban đêm. Uống liều 200-400 mg lúc đi ngủ. tuy nhiên hiệu quả khỏi bệnh không đều và không dùng cho trẻ dưới 12 tuổi. Chữa tăng trương lực cơ (bảm sinh, hoặc teo cơ): uống 300 mg, 2-4 lần/ngày. Chữa bệnh do Babesia: - Kết hợp với clindamycin như sau: tiêm clindamycin 1,2 g/lần x 2 lần trong ngày hoặc uống 600 mg/lần x 3 lần/ngày. Muối quinin: 650 mg/lần x 3 lần/ngày. - Trẻ em: mỗi ngày dùng 20-40 mg clindamycin/kg thể trọng, chia 3 lần và 25 mg muối quinin/kg thể trọng chia 3 lần","Quinine Những tác dụng không mong muốn là do dùng liều cao hoặc có thể do các phản ứng quá mẫn và dị ứng của người bệnh. Ít gặp: quá mẫn (hội chứng canhkina) biểu hiện bằng các triệu chứng ù tai, giảm thính lực tạm thời, nhức đầu, buồn nôn..., mờ mắt hoặc rối loạn màu sắc, kích thích mê sảng, nôn, đau bụng, ỉa chảy, khó thở. Hiếm gặp: sốt, thiếu máu tan huyết, giảm tiểu cầu, mất bạch cầu hạt, ngoại ban, mày đay","Quinine Các thuốc kháng acid chứa nhôm có thể làm chậm hấp thu quinin qua đường tiêu hoá, vì vậy uống hai loại thuốc cách xa nhau. Cần điểu chỉnh liều khi phối hợp các thuốc sau với quinin vì những tương tác sau: Cimetidin làm giảm thanh thải ở thận và tăng nửa đời của quinin nên làm tăng nồng độ quinin trong huyết tương. Ranitidin ít gây tác dụng này. Rifampicin có thể làm tăng tốc độ thải trừ quinin lên 6 lần, làm giảm nồng độ quinin trong huyết tương. Các thuốc gây acid hoá nước tiểu có thể làm tăng thải trừ quinin vào nước tiểu. Quinin làm chậm hấp thu và tăng nồng độ digoxin trong huyết tương (và cácglycosid liên quan). Quinin làm tăng nồng độ warfarin trong huyết tương (và các chất chống đông liên quan). Quinin làm tăng tác dụng của các thuốc phong bế thần kinh cơ và đối kháng với các thuốc ức chế acetylcholinesterase, do quinin tác dụng lên các điểm nối thần kinh cơ",https://thuocbietduoc.com.vn/thuoc-18574/quinin-dihydroclorid-25.aspx,Công ty cổ phần dược phẩm TW25 - VIETNAM,
Zinextra 500,VN-11763-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxim Acetil,Hộp 2 vỉ x 10 viên,Cefuroxime (1500mg Cefuroxim),"Nhiễm khuẩn đường hô hấp dưới như viêm phổi, viêm phế quản cấp và mạn. Nhiễm khuẩn đường hô hấp trên như nhiễm khuẩn tai, mũi, họng như viêm tai giữa, viêm xoang, viêm amydale, viêm họng. Nhiễm khuẩn niệu- sinh dục: viêm bể thận, viêm bàng quang, viêm niệu đạo, nhiễm khuẩn da và mô mềm như mụn nhọt, mủ da, chốc lở. Bệnh lậu; viêm niệu đạo cấp không biến chứng do lậu cầu và viêm cổ tử cung",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm Cephalosporin,"Người lớn: Trong bệnh viêm phế quản và viêm phổi 500mg x 2 lần/ngày. Trong đa số các nhiễm trùng: 250mg x 2 lần /ngày. Trong nhiễm trùng đường niệu, dùng liều 125mg x 2 lần/ngày. Bệnh lậu không biến chứng: liều duy nhất 1g Trẻ em: Liều thông thường là 125mg x 2 lần/ngày hay 10mg/kg x 2 lần/ngày.Liều tối đa 250mg/ngày. Trẻ em trên 2 tuổi mắc bệnh viêm tai giữa: 250mg x 2 lần/ngày hay 15mg/kg x 2 lần/ngày, tới tối đa 500mg/ngày","Đa số các tác dụng ngoại ý do cefuroxim đều nhẹ và chỉ thoáng qua: buồn nôn, nôn, đau bụng, viêm đại tràng giả. Tăng bạch cầu ưa eosin và tăng thoáng qua các men gan",Probenecid làm chậm sự bài tiết cefuroxim,https://thuocbietduoc.com.vn/thuoc-38292/zinextra-500.aspx,"Celogen Pharma Pvt., Ltd - India",Công ty TNHH Dược phẩm DOHA - VIETNAM
Kbtafuzone Injection,VN-11150-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefoperazone Sodium,Hộp 10 lọ,Cefoperazone (1g),"Nhiễm trùng hô hấp, tiết niệu, tiêu hóa. - Viêm phúc mạc, nhiễm trùng máu, viêm màng não mủ, sản phụ khoa, xương khớp",Quá mẫn với cefoperazone hoặc cephalosporins,"Tiêm IM hoặc IV: - Người lớn: 2 - 4 g/ngày, chia 2 lần. + Nhiễm trùng nặng: 8 - 12 g/ngày chia 2 - 3 lần, có thể tăng lên 16 g. - Sơ sinh & trẻ em: 50 - 200 mg/kg/ngày, chia 2 - 4 lần. + Viêm màng não: có thể tăng lên 300 mg/kg. - Suy thận liều tối đa 4 g/ngày","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Tránh uống chất cồn,https://thuocbietduoc.com.vn/thuoc-37286/kbtafuzone-injection.aspx,"Kyongbo Pharm Co., Ltd - KOREA",
Urothro 150,VN-10056-05,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Roxithromycin,,Roxithromycin (150mg),"Nhiễm trùng tai mũi họng: viêm tai giữa, viêm amidan, viêm thực quản, viêm phổi, viêm phế quản, viêm xoang. - Nhiễm trùng đường niệu - sinh dục: viêm niệu đạo, viêm tuyến tiền liệt, viêm cổ tử cung, viêm cổ âm đạo, viêm vòi tử cung đặc biệt do nhiễm Chlamydia. - Nhiễm trùng da và mô mềm: viêm nang, nhọt, nhọt độc, chốc lở, bệnh mủ da, chứng viêm da do nhiễm trùng, viêm quầng, loét do nhiễm trùng. - Nhiễm trùng răng miệng",Quá mẫn với thành phần thuốc. Không dùng chung với ergotamin,"Người lớn: 150 mg x 2 lần/ngày hoặc 300 mg x 1 lần/ngày. Nên kéo dài ít nhất 2 ngày sau khi giảm triệu chứng, ít nhất 10 ngày trong trường hợp nhiễm Streptoccoci, viêm đường niệu, viêm âm đạo - cổ tử cung. Điều trị tối đa 4 tuần. - Trẻ em: 5-7,5 mg/kg/ngày","Nôn, buồn nôn, tiêu chảy, đau dạ dày","Disopyramide, Digoxin, Midazolam, Terfenadine",https://thuocbietduoc.com.vn/thuoc-19130/urothro-150.aspx,"Unibios Laboratories., Ltd - INDIA",Công ty TNHH Thương mại Thanh Danh - VIETNAM
Ketoconazol 200mg,V978-H12-05,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ketoconazole,Hộp 2 vỉ x 10 viên nén,Ketoconazole (200mg),"Bệnh nấm toàn thân do: Candida, Coccidioides immitis, Paracoccidioides, Histoplasma. - Nấm Candida niêm mạc da mạn tính nặng, nấm đường tiêu hóa, nấm Candida âm đạo mạn tính, nấm da hoặc nấm móng không đáp ứng với điều trị khác. - Phòng ngừa nhiễm nấm trên người giảm đáp ứng miễn dịch","Quá mẫn với ketoconazol hoặc nhóm azol, bệnh gan, phụ nữ có thai","Uống trong bữa ăn: 200 mg/ngày, có thể lên 400 mg/ngày nếu không đạt được đáp ứng sau 14 ngày. Nhiễm nấm Candida âm đạo mạn tính 400 mg x 1 lần/ngày x 5 ngày. Trẻ 1 - 4 tuổi: 50 mg; trẻ 5 - 12 tuổi: 100 mg","Tăng nhẹ tạm thời men gan. - Cá biệt: viêm gan, rối loạn tiêu hóa, ban ngứa, nhức đầu, chóng mặt, giảm tiểu cầu, vú to nam giới","Thuốc kháng acid, kháng cholinergic, ức chế H2, cyclosporin, rifampicin, coumarin",https://thuocbietduoc.com.vn/thuoc-13348/ketoconazol-200mg.aspx,Công ty cổ phần Dược phẩm Đồng Nai - VIETNAM,
Supracep AF 750mg,VNB-4272-05,Viên nén bao phim phóng thích kéo dài,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cephalexin,Hộp 10 vỉ x 10 viên nén bao phim phóng thích kéo dài,Cephalexin (750mg),"Nhiễm trùng do một số vi khuẩn Gr(-); & Gr(+) kể cả Staphylococcus sản xuất men penicillinase, nhiễm trùng đường tiết niệu, hô hấp, da & mô mềm",Quá mẫn với cephalosporin,"Uống thuốc trước bữa ăn 1 giờ. - Người lớn: 0.5 g- 1 g/ lần, uống cách khoảng 6 giờ. - Trẻ em: 25 - 50mg/ kg/ngày, chia 4 lần. Trường hợp nhiễm khuẩn nặng, phải tăng gấp đôi liều dùng. - Viêm họng và viêm bàng quang cấp: liều hàng ngày có thể chia làm 2 lần. - Viêm tai giữa: 75 - 100mg/ngày/kg, chia 4 lần. - Nhiễm khuẩn Beta-tan huyết, thời gian điều trị tối thiểu ≥ 10 ngày","Rối loạn tiêu hóa, phản ứng dị ứng, tăng bạch cầu ái toan, phù mạch, phản ứng phản vệ, giảm bạch cầu trung tính, bội nhiễm, viêm đại tràng giả mạc. - Tiêu chảy, buồn nôn, nôn, chứng khó tiêu, chán ăn, đau bụng, khó chịu thượng vị. Ban da, mày đay, đau đầu, bệnh candida sinh dục, viêm âm đạo, ngứa âm hộ. - Đã có xảy ra chóng mặt, ù tai, điếc tai và thay đổi hành vi tập tính ở trẻ nhỏ khi dùng Cefalexin","Nghiệm pháp Coomb (+) giả. - Glucoza niệu (+) giả trong thử nghiệm với Benedict,Fehling hoặc với viên Clinitest , nhưng không xảy ra với Test – Tape (Glucose Enzymatic Test Strip, USP)",https://thuocbietduoc.com.vn/thuoc-7258/supracep-af-750mg.aspx,Công ty TNHH Ranbaxy Việt Nam - Singapore,
Imetoxim_UL 1g,VD-22159-15,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxim (dưới dạng Cefotaxim natri) 1g,"Hộp 1 lọ, 10 lọ x 1g",Cefotaxime (-),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-48778/imetoxim-ul-1g.aspx,Công ty cổ phần Dược phẩm IMEXPHARM - VIETNAM,
