Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Floxin,VN-7405-03,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Pefloxacin,Hộp 10 vỉ x 10 viên,Pefloxacin (400mg),"Nhiễm khuẩn đường hô hấp dưới, đường tiêu hóa, xương khớp, da & mô mềm. - Nhiễm khuẩn đường niệu, nhiễm khuẩn trong phẫu thuật, trong phụ khoa, nhiễm khuẩn huyết","Quá mẫn với quinolone. Trẻ em, thiếu niên. Phụ nữ có thai & cho con bú","Uống: 400 mg x 2 lần/ngày. Nên uống trong bữa ăn. Thời gian điều trị tùy theo loại & mức độ nhiễm khuẩn, thường 1 - 2 tuần, có thể kéo dài trong trường hợp nặng","Liên quan đến hệ tiêu hóa & TKTW, phản ứng dị ứng ngoài da, phản ứng nhạy cảm với ánh sáng, đau cơ, đau khớp","Pefloxacin Cẩn thận khi sử dụng pefloxacine chung với: - Các muối Fe (dùng đường uống): giảm khả dụng sinh học của pefloxacine, nên uống các muối Fe sau khi uống pefloxacine tối thiểu 2 giờ. - Các muối Zn (uống với nồng độ > 30mg/ngày): giảm sự hấp thu pefloxacine qua đường tiêu hóa, nên uống sau pefloxacine tối thiểu 2 giờ. - Các muối, oxyde và hydroxyde aluminium, magnesium, và calcium: giảm sự hấp thu của quinolone qua đường tiêu hóa. Nên uống thuốc kháng acid cách xa pefloxacine khoảng 4 giờ. - Các thuốc kháng vitamine K: do có vài tương tác thuốc giữa thuốc kháng vitamine K và một số fluoroquinolone, cần theo dõi đặc biệt khi dùng phối hợp. - Theophylline và aminophylline: tăng nồng độ theophylline trong máu gây nguy cơ quá liều (làm giảm sự biến dưỡng theophylline). Cần theo dõi về lâm sàng và theo dõi nồng độ theophylline trong máu nếu cần",https://thuocbietduoc.com.vn/thuoc-17733/floxin.aspx,Công ty cổ phần Korea United Pharm. Int’ L - VIETNAM,
Alfacef 1g,VD-5794-08,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidim pentahydrat,Hộp 1 lọ 1g,Ceftazidime (-),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-27826/alfacef-1g.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Aziphar 250,VD-2185-06,Viên nén dài bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Azithromycin 250mg,Hộp 1 vỉ x 6 viên nén dài bao phim,Azithromycin (250mg),"Nhiễm khuẩn đường hô hấp dưới: viêm phế quản cấp, viêm phổi & Nhiễm khuẩn đường hô hấp trên: viêm xoang, viêm họng & amiđan, viêm tai giữa, viêm yết hầu. - Các nhiễm khuẩn da & mô mềm. - Bệnh lây truyền qua đường tình dục ở cả nam & nữ do Chlamydia trachomatis hoặc Neisseria gonorrhoeae",Quá mẫn với azithromycin hoặc nhóm macrolid,"Uống 1 lần/ngày, uống 1 giờ trước bữa ăn hoặc 2 giờ sau khi ăn: - Trẻ em: 10 mg/kg cho ngày đầu tiên, sau đó 5 mg/kg/ngày từ ngày thứ 2 đến ngày thứ 5 hoặc 10 mg/kg/ngày x 3 ngày. - Người lớn: ngày đầu tiên uống một liều 500 mg, 4 ngày tiếp theo dùng liều đơn 250 mg/ngày","Buồn nôn, đau bụng, co cứng cơ bụng, nôn, đầy hơi, tiêu chảy",Không dùng với các dẫn chất nấm cựa gà. Uống cách ít nhất 1 giờ trước hoặc 2 giờ sau khi dùng thuốc kháng acid,https://thuocbietduoc.com.vn/thuoc-2812/aziphar-250.aspx,,
"Tartum 1,5gm",VN-6014-08,"Bột pha tiêm Ampicillin 1g/lọ, Sulbactam 500mg/lọ","Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Ampicillin Sodium , Sulbactam sodium",Hộp 1 lọ bột + 1 ống nước cất pha tiêm 5ml,Sulbactam (-),"– Nhiễm khuẩn đường hô hấp trên và đường hô hấp dưới gồm: Viêm xoang, viêm tai giữa và viêm nắp thanh quản, viêm phổi do vi khuẩn. – Nhiễm khuẩn đường tiết niệu và viêm thận – bể thận. – Nhiễm khuẩn trong ổ bụng (viêm phúc mạc, viêm túi mật,…); hoặc bệnh phụ khoa (viêm nội mạc tử cung, viêm vòi trứng, viêm vùng chậu,…). – Viêm màng não. – Nhiễm khuẩn da, cơ, xương, khớp. – Nhiễm lậu cầu không biến chứng. - Chỉ định ở những bệnh nhân phẫu thuật ổ bụng hoặc vùng chậu có thể bị nhiễm bẩn phúc mạc để giảm tỷ lệ nhiễm khuẩn vết thương hậu phẫu. Có thể dùng dự phòng nhiễm khuẩn hậu sản trong những trường hợp chấm dứt thai kỳ hoặc mổ lấy thai. - Dự phòng quanh phẫu thuật",Quá mẫn với thành phần thuốc hay với penicillin,"Tiêm bắp hoặc tiêm truyền tĩnh mạch; *Người lớn: + Nhiễm khuẩn nhẹ 1,5 - 3 g/ngày. + Nhiễm khuẩn vừa tăng tới 6 g/ngày. + Nhiễm khuẩn nặng tăng tới 12 g/ngày, chia 3 - 4 lần. Liều tối đa là 4 g sulbactam/ngày. *Trẻ em, trẻ nhỏ, sơ sinh: 150 mg/kg/ngày, chia 3 - 4 lần, riêng sơ sinh < 1 tuần, chia 2 lần/ngày. - Lậu liều đơn 1,5 g + uống 1 g probenecid. - Dự phòng quanh phẫu thuật 1,5 - 3 g tiêm lúc khởi mê, nhắc lại mỗi 6 - 8 giờ/24 giờ sau mổ","Ðôi khi: ban, tiêu chảy, đau nơi tiêm, phản ứng dị ứng. - Hiếm khi: đau ngực, mệt, khó chịu, nhức đầu, ớn lạnh, bệnh não, động kinh, ngứa buồn nôn, viêm ruột, viêm ruột giả mạc, tiểu khó, viêm âm đạo, giảm các huyết cầu, tăng men gan, viêm thận","– Cả Ampicillin và Sulbactam đều tương kỵ về mặt lý – hóa với aminoglycosid và có thể làm mất hoạt tính của aminoglycosid in vitro. – Probenecid ức chế cạnh tranh sự thải trừ của Ampicillin và Sulbactam qua ống thận, do đó làm tăng và kéo dài nồng độ của cả hai thuốc này trong huyết thanh. – Có sự gia tăng tần suất phát ban trên người bệnh có acid uric máu cao đang được điều trị đồng thời bằng Allopurinol và Ampicillin . – Ampicillin được thông báo là có ảnh hưởng đến xét nghiệm tìm glucose trong nước tiểu bằng phương pháp đồng sulfat, nhưng không ảnh hưởng đến xét nghiệm bằng phương pháp glucose oxidase",https://thuocbietduoc.com.vn/thuoc-27213/tartum-15gm.aspx,"M/S Health Biotech (P)., Ltd - India",Công ty TNHH Dược phẩm Hiền Vĩ - VIETNAM
Celfuzine Injection,VN-18622-15,"Bột pha tiêm bắp hoặc tiêm, truyền tĩnh mạch","Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefoperazon (dưới dạng Cefoperazon natri) 1g,Hộp 10 lọ,Cefoperazone (1g),"Nhiễm trùng hô hấp, tiết niệu, tiêu hóa. - Viêm phúc mạc, nhiễm trùng máu, viêm màng não mủ, sản phụ khoa, xương khớp",Quá mẫn với cefoperazone hoặc cephalosporins,"Tiêm IM hoặc IV: - Người lớn: 2 - 4 g/ngày, chia 2 lần. + Nhiễm trùng nặng: 8 - 12 g/ngày chia 2 - 3 lần, có thể tăng lên 16 g. - Sơ sinh & trẻ em: 50 - 200 mg/kg/ngày, chia 2 - 4 lần. + Viêm màng não: có thể tăng lên 300 mg/kg. - Suy thận liều tối đa 4 g/ngày","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Tránh uống chất cồn,https://thuocbietduoc.com.vn/thuoc-47597/celfuzine-injection.aspx,"Chunggei Pharm Co., Ltd. - KOREA",Saint Corporation - KOREA
Arotrim 300,VD-22120-15,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin (dưới dạng Clindamycin HCl) 300mg,Hộp 5 vỉ x 10 viên,Clindamycin (dưới dạng Clindamycin HCl),"Vì có nguy cơ cao gây viêm đại tràng giả mạc (xem tác dụng không mong muốn);, nên clindamycin không phải là thuốc được lựa chọn đầu tiên. Nên dành thuốc này để điều trị những bệnh nhiễm vi khuẩn nhạy cảm với clindamycin như Bacteroides fragilis, Staphylococcus aureus và đặc biệt điều trị những người bệnh bị dị ứng với penicilin. Clindamycin được dùng trong những trường hợp sau: - Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do cấy ghép phẫu thuật cho những người bệnh dị ứng với penicilin hoặc những người đã điều trị lâu bằng penicilin. - Viêm phổi sặc và áp xe phổi, nhiễm khuẩn đường hô hấp nặng do các vi khuẩn kỵ khí, Streptococcus, Staphylococcus và Pneumococcus. - Nhiễm khuẩn trong ổ bụng như viêm phúc mạc và áp xe trong ổ bụng. - Nhiễm khuẩn vết thương mưng mủ (phẫu thuật hoặc chấn thương). - Nhiễm khuẩn máu. - Sốt sản (đường sinh dục), nhiễm khuẩn nặng vùng chậu hông và đường sinh dục nữ như: viêm màng trong tử cung, áp xe vòi trứng không do lậu cầu, viêm tế bào chậu hông, nhiễm khuẩn băng quấn ở âm đạo sau khi phẫu thuật do vi khuẩn kỵ khí. - Chấn thương xuyên mắt. - Trứng cá do vi khuẩn đã kháng lại các kháng sinh khác. - Hoại thư sinh hơi","Bệnh nhân mẫn cảm với clindamycin, lincomycin hay các thành phần khác của thuốc","Thời gian điều trị với clindamycin tùy thuộc vào loại bệnh nhiễm khuẩn và mức độ nặng nhẹ của bệnh. Trong các nhiễm khuẩn do các Streptococcus tan máu beta nhóm A, điều trị clindamycin phải tiếp tục ít nhất 10 ngày. Trong các nhiễm khuẩn nặng như viêm màng trong tim hoặc viêm xương tủy, phải điều trị ít nhất là 6 tuần. Thuốc uống được sử dụng với liều 150 - 300 mg clindamycin, 6 giờ/ lần. Liều 450 mg, 6 giờ/ lần nếu nhiễm khuẩn nặng. Liều uống đối với trẻ em là 3 - 6 mg/ kg thể trọng, 6 giờ/ lần. Trẻ em dưới 1 tuổi hoặc cân nặng dưới 10 kg dùng 37,5 mg, 8 giờ/ lần","Tác dụng phụ có thể xảy ra như đau bụng, tiêu chảy, buồn nôn, nôn; nổi mẫn, hồng ban, ngứa Một vài trường hợp gây viêm ruột kết giả mạc. Ảnh hưởng trên huyết học: giảm bạch cầu trung tính, tăng bạch cầu ái toan, mất bạch cầu hạt, giảm tiểu cầu. Thông báo cho bác sỹ khi xảy ra các tác dụng ngoại ý","Clindamycin làm tăng tác động ức chế thần kinh cơ của các tác nhân khác có tác động ức chế thần kinh cơ. In vitro cho thấy có tác động đối kháng giữa Clindamycin và Erythromycin, có phản ứng chéo giữa Clindamycin và Lincomycin. Clindamycin làm giảm tác dụng của thuốc tránh thai steroid",https://thuocbietduoc.com.vn/thuoc-48739/arotrim-300.aspx,Công ty Cổ phần Dược phẩm Boston Việt Nam - VIETNAM,
Pletimizol,VN-15121-12,Viên nén không bao,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Trimethoprim , Sulfamethoxazole",Hộp 10 vỉ x 10 viên,"Trimethoprim (80mg; 400mg), Sulfamethoxazole (-)","Dùng điều trị về rối loạn tiết dịch, khó thở trong các bệnh về đường hô hấp như : viêm mũi, viêm họng, hen phế quản, viêm phế quản, tắc nghẽn đường hô hấp mạn tính… Cơ chế tác dụng - Carbocistein là tác nhân điều hòa sự tiết đàm bằng cách cắt đứt cầu nối disulphide của glycoprotein giúp long đờm và khạc đờm dễ dàng. - Salbutamol có tác động chọn lọc kích thích các thụ thể beta 2 có ở cơ trơn phế quản, cơ tử cung, cơ trơn mạch máu và ít tác dụng tới các thụ thể beta 1 trên cơ tim nên có tác dụng làm giãn phế quản và ít tác dụng trên tim","Trimethoprim Suy gan nặng, suy thận nặng, thiếu máu nguyên hồng cầu khổng lồ do thiếu acid folic. Quá mẫn với trimethoprim","Người lớn: mỗi lần uống 2 gói (Carbocistein 250mg; Salbutamol sulphat 1mg);, ngày 2-3 lần. Trẻ em từ 7 đến 12 tuổi: mỗi lần uống 1 gói ( Carbocistein 250mg; Salbutamol sulphat 1mg) , ngày 2-3 lần. Trẻ em từ 2 đến 6 tuổi: mỗi lần uống ½ gói, ngày 2-3 lần","Một số tác dụng phụ thường gặp là: - Đánh trống ngực, tim đập nhanh - Run đầu ngón tay - Buồn nôn, nôn - Tiêu chảy, đau dạ dày. - Hiêm gặp hơn là các biểu hiện: co thắt phế quản, khô miệng, hạ kali huyết, mẩn đỏ da,nhức đầu, mề đay. - Thông báo cho bác sĩ khi gặp bất kỳ dấu hiệu nào bất thường","Khi sử dụng đồng thời, carbocistein làm tăng sự hấp thu của kháng sinh amoxicillin - Nếu trước đó điều trị bằng cimetidine sẽ làm giảm thải trừ carbocistein sulfoxid trong nước tiểu. - Khi dùng liều cao salbutamol và các thuốc chẹn beta2 khác đồng thời với thuốc lợi tiểu có thể gia tăng sự hạ kali máu. - Salbutamol có thể làm tăng lượng đường trong máu ở những bệnh nhân dùng thuốc trị tiểu đường",https://thuocbietduoc.com.vn/thuoc-42187/pletimizol.aspx,"Plethico Pharm., Ltd - India",
Zyvox 600mg/300ml,VN-19301-15,Dung dịch truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",LinezoIid 600mg/300ml,,Linezolid (600mg/300ml),"Linezolid Viêm phổi tại bệnh viện, viêm phổi mắc phải cộng đồng, nhiễm khuẩn huyết, viêm màng trong tim. Phòng ngừa trước khi phẫu thuật. Nhiễm cầu khuẩn enterococci kháng vancomycin",Linezolid Quá mẫn với thành phần thuốc,"Linezolid Thuốc uống: Người lớn: 400-600 mg/lần, ngày 2 lần, x 10-14 ngày. Nhiễm khuẩn enterococci kháng vancomycin: 600 mg x 2 lần/ngày x 14-24 ngày. Thuốc tiêm: Theo chỉ định của bác sĩ điều trị;","Linezolid Ðôi khi: ngứa, ban đỏ, vết phồng ở tay và mặt; hiếm khi có phản ứng phản vệ","Linezolid Tránh dùng thức ăn có tyramine cao. Tránh dùng với adrenergic & serotonergic, phenylalanine",https://thuocbietduoc.com.vn/thuoc-49512/zyvox.aspx,Fresenius SE & Co. KGaA - Germany,Pfizer Inc - FRANCE
"Spiramycin 0,75M.IU Tipharco",VD-21358-14,Thuốc bột uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin 0.75M.IU,Hộp 20 gói x 3g,Spiramycin,"Spiramycin được coi là thuốc lựa chọn thứ hai để điều trị những trường hợp nhiễm khuẩn ở đường hô hấp, da và sinh dục do các vi khuẩn nhạy cảm đã nêu trên. Ðiều trị dự phòng viêm màng não do Meningococcus, khi có chống chỉ định với rifampicin. Dự phòng chứng nhiễm Toxoplasma bẩm sinh trong thời kỳ mang thai. Hóa dự phòng viêm thấp khớp cấp tái phát ở người bệnh dị ứng với penicilin","Người có tiền sử quá mẫn với spiramycin, erythromycin","Nên uống thuốc trước bữa ăn ít nhất 2 giờ hoặc sau bữa ăn 3 giờ. Trẻ nhỏ và trẻ em: 150.000 IU/ kg thể trọng/ ngày, chia làm 2 – 3 lần. Nhũ nhi và trẻ em dưới 10 kg: 1 – 2 gói/ ngày, chia 2 – 3 lần. Trẻ em từ 10 – 20 kg: 2 – 4 gói/ ngày, chia 2 – 3 lần. Phòng ngừa viêm màng não do Meningococcus ở trẻ em: Uống 75 000 IU/ kg thể trọng/ mỗi 12 giờ, trong 5 ngày. Người lớn: Uống 1,5 đến 3 M.IU/lần x 2 – 3 lần/ngày. Công dụng Spiramycin 0,75M.IU Tipharco Spiramycin được coi là thuốc lựa chọn thứ hai để điều trị những trường hợp nhiễm khuẩn ở đường hô hấp, da và sinh dục do các vi khuẩn nhạy cảm đã nêu trên. Ðiều trị dự phòng viêm màng não do Meningococcus, khi có chống chỉ định với rifampicin. Dự phòng chứng nhiễm Toxoplasma bẩm sinh trong thời kỳ mang thai. Hóa dự phòng viêm thấp khớp cấp tái phát ở người bệnh dị ứng với penicilin. Thông tin từ hoạt chất: Spiramycin Các thông tin dược lý, dược động học và tác dụng của hoạt chất chính","Spiramycin Hiếm: buôn nôn, nôn mửa, tiêu chảy, biểu hiện dị ứng ngoài da",Spiramycin Lưu ý khi phối hợp: - Levodopa: ức chế sự hấp thu của carbidopa với giảm nồng độ levodopa trong huyết tương. Theo dõi lâm sàng và điều chỉnh liều levodopa,https://thuocbietduoc.com.vn/thuoc-47977/spiramycin-075miu.aspx,Công ty cổ phần Dược phẩm Tipharco Tiền Giang - VIETNAM,
Dongkoo Roxithromycin,VN-6407-02,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Roxithromycin,Hộp 10 vỉ x 10 viên,Roxithromycin (150mg),"Nhiễm trùng tai mũi họng: viêm tai giữa, viêm amidan, viêm thực quản, viêm phổi, viêm phế quản, viêm xoang. - Nhiễm trùng đường niệu - sinh dục: viêm niệu đạo, viêm tuyến tiền liệt, viêm cổ tử cung, viêm cổ âm đạo, viêm vòi tử cung đặc biệt do nhiễm Chlamydia. - Nhiễm trùng da và mô mềm: viêm nang, nhọt, nhọt độc, chốc lở, bệnh mủ da, chứng viêm da do nhiễm trùng, viêm quầng, loét do nhiễm trùng. - Nhiễm trùng răng miệng",Quá mẫn với thành phần thuốc. Không dùng chung với ergotamin,"Người lớn: 150 mg x 2 lần/ngày hoặc 300 mg x 1 lần/ngày. Nên kéo dài ít nhất 2 ngày sau khi giảm triệu chứng, ít nhất 10 ngày trong trường hợp nhiễm Streptoccoci, viêm đường niệu, viêm âm đạo - cổ tử cung. Điều trị tối đa 4 tuần. - Trẻ em: 5-7,5 mg/kg/ngày","Nôn, buồn nôn, tiêu chảy, đau dạ dày","Disopyramide, Digoxin, Midazolam, Terfenadine",https://thuocbietduoc.com.vn/thuoc-19029/dongkoo-roxithromycin.aspx,"Dongkoo Pharm Co., Ltd - KOREA","Sudo Pharm Ind Co., Ltd - KOREA"
XLCefuz 100mg dạng viên nén bao phim,VN-16716-13,Viên nén phân tán,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxime (dưới dạng Cefpodoxime proxetil) 100mg,Hộp 1 vỉ x 10 viên,Cefpodoxime (100mg),"Cefpodoxime được chỉ định để điều trị các nhiễm khuẩn sau đây : - Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da",,"Người lớn: - Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100 mg mỗi 12 giờ trong 10 ngày. - Viêm phổi cấp tính mắc phải trong cộng đồng: 200 mg mỗi 12 giờ trong 14 ngày. - Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200 mg. - Nhiễm khuẩn đường tiểu chưa có biến chứng: 100 mg mỗi 12 giờ trong 7 ngày. - Nhiễm khuẩn da và cấu trúc da: 400 mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: - Viêm tai giữa cấp tính: 10 mg/kg/ngày (tối đa 400 mg/ngày chia làm 2 lần) trong 10 ngày. - Viêm họng và viêm amiđan: 10 mg/kg/ngày (tối đa 200 mg/ngày chia làm 2 lần) trong 10 ngày. - Cefpodoxime nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30 ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. - Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-44511/xlcefuz.aspx,"XL Laboratories Pvt., Ltd - India",Công ty TNHH Kiến Việt - VIETNAM
Viababyfixime - 100mg,VD-5434-08,Thuốc bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixim trihydrat,"Hộp 12 gói x 2,5g",Cefixime (100mg),"– Nhiễm khuẩn đường tiết niệu không biến chứng do các vi khuẩn nhạy cảm, bệnh lậu không biến chứng. – Một số trường hợp viêm thận – bể thận và nhiễm khuẩn đường tiết niệu có biến chứng do các Enterobacteriaceae, nhưng kết quả điều trị kém hơn so với các trường hợp nhiễm khuẩn đường tiết niệu không biến chứng. – Viêm tai giữa, viêm họng và amiđan. – Viêm phế quản cấp và mạn. – Viêm phổi mắc phải tại cộng đồng thể nhẹ và vừa. – Bệnh thương hàn, bệnh lỵ",Bệnh nhân quá mẫn kháng sinh nhóm Cephalosporin. – Trẻ sơ sinh dưới 6 tháng tuổi,"Người lớn và trẻ em > 12 tuổi: 400 mg/ngày. Viêm nhiễm khuẩn đường niệu do lậu cầu: uống liều duy nhất 400mg hoặc 200mg x 2lần/ngày. Trẻ em 6 tháng – 12 tuổi: 8mg/kg x 1lần/ngày hoặc 4mg/kg x 2lần/ngày. – Đối với bệnh nhân suy thận, cần điều chỉnh liều cho phù hợp: Thời gian điều trị thông thường từ 5 – 10 ngày","– Các tác dụng không mong muốn thường thoáng qua, mức độ nhẹ và vừa. – Thường gặp rối loạn tiêu hóa, đau đầu, chóng mặt, bồn chồn, mất ngủ, mệt mỏi, ban đỏ, mày đay, sốt do thuốc. Rối loạn tiêu hóa thường xảy ra ngay trong 1 – 2 ngày đầu điều trị và đáp ứng với các thuốc điều trị triệu chứng, hiếm khi phải ngừng thuốc. – Ít gặp: tiêu chảy nặng do Clostridium difficile và viêm đại tràng giả mạc; phản vệ, phù mạch, hội chứng Stevens – Johnson, hồng ban đa dạng; giảm tiểu cầu, bạch cầu, bạch cầu ưa acid thoáng qua, giảm nồng độ hemoglobin và hematocrit; viêm gan và vàng da, tăng tạm thời AST, ALT, phosphatase kiềm, bilirubin, LDH; suy thận cấp, tăng nitrogen phi protein huyết tương và nồng độ creatinin huyết tương tạm thời; viêm và nhiễm nấm Candida âm đạo. – Hiếm gặp: co giật, thời gian prothrombin kéo dài. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Probenecid làm tăng nồng độ đỉnh và AUC của thuốc, giảm độ thanh thải của thận và thể tích phân bố của thuốc. – Khi dùng chung với các thuốc chống đông như warfarin làm tăng thời gian prothrombin, có hoặc kèm theo chảy máu. – Khi dùng chung carbamazepin làm tăng nồng độ carbamazepin trong huyết tương. – Khi dùng chung nifedipin làm tăng sinh khả dụng của thuốc biểu hiện bằng tăng nồng độ đỉnh và AUC",https://thuocbietduoc.com.vn/thuoc-28251/viababyfixime-100mg.aspx,Công ty cổ phần Dược phẩm Hà Tây - VIETNAM,
Rolta 150,VN-6583-02,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Roxithromycin,Hộp 10 vỉ x 10 viên,Roxithromycin (150mg),"Nhiễm trùng tai mũi họng: viêm tai giữa, viêm amidan, viêm thực quản, viêm phổi, viêm phế quản, viêm xoang. - Nhiễm trùng đường niệu - sinh dục: viêm niệu đạo, viêm tuyến tiền liệt, viêm cổ tử cung, viêm cổ âm đạo, viêm vòi tử cung đặc biệt do nhiễm Chlamydia. - Nhiễm trùng da và mô mềm: viêm nang, nhọt, nhọt độc, chốc lở, bệnh mủ da, chứng viêm da do nhiễm trùng, viêm quầng, loét do nhiễm trùng. - Nhiễm trùng răng miệng",Quá mẫn với thành phần thuốc. Không dùng chung với ergotamin,"Người lớn: 150 mg x 2 lần/ngày hoặc 300 mg x 1 lần/ngày. Nên kéo dài ít nhất 2 ngày sau khi giảm triệu chứng, ít nhất 10 ngày trong trường hợp nhiễm Streptoccoci, viêm đường niệu, viêm âm đạo - cổ tử cung. Điều trị tối đa 4 tuần. - Trẻ em: 5-7,5 mg/kg/ngày","Nôn, buồn nôn, tiêu chảy, đau dạ dày","Disopyramide, Digoxin, Midazolam, Terfenadine",https://thuocbietduoc.com.vn/thuoc-19057/rolta-150.aspx,"Hetero Drugs., Ltd - India","Evergreen Tiancheng Pharm Co., Ltd - CHINA"
