Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Amoxicillin and Clavulanate Potasium Tablets,VN-13278-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Amoxicillin Trihydrate, Clavulanat Kali",Hộp 1 vỉ x 10 viên,Amoxicillin (500mg Amoxicillin; 1),"Điều trị trong thời gian ngắn các trường hợp nhiễm khuẩn sau: – Nhiễm khuẩn đường hô hấp trên: Viêm Amidan, viêm xoang, viêm tai giữa đã được điều trị bằng các kháng sinh thông thường nhưng không giảm. – Nhiễm khuẩn đường hô hấp dưới bởi các chủng H. influenzae và Branhamella catarrbalissản sinh beta– lactamase: Viêm phế quản cấp và mãn, viêm phổi– phế quản. – Nhiễm khuẩn nặng đường tiết niệu– sinh dục bởi các chủng E. coli, Klebsiella và Enterobacter sản sinh beta– lactamase: Viêm bàng quang, viêm niệu đạo, viêm bể thận (nhiễm khuẩn đường sinh dục nữ);. – Nhiễm khuẩn da và mô mềm: Mụn nhọt, áp xe, nhiễm khuẩn vết thương. – Nhiễm khuẩn xương và khớp: Viêm tủy xương. – Nhiễm khuẩn nha khoa: Áp xe ổ răng. – Nhiễm khuẩn khác: Sản phụ khoa, ổ bụng","– Mẫn cảm với nhóm Beta– lactam (các Penicillin, Cephalosporin). Những người có tiền sử vàng da hoặc rối loạn gan mật do dùng Amoxicillin, Clavulanate hay các Penicillin",tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: Liều dùng: tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: – Nhiễm khuẩn nhẹ và vừa: 1 viên (500mg amoxicilin) cách 12 giờ/lần. – Nhiễm khuẩn nặng: 1 viên(500 mg amoxicilin) cách 8 giờ/lần. Trẻ em 6 tuổi và cân nặng < 25kg nên điều trị dạng hỗn dịch hoặc dạng thuốc gói. Nên uống thuốc vào đầu bữa ăn để giảm thiểu hiện tượng không dung nạp thuốc ở dạ dày– ruột. Điều trị không được vượt quá 14 ngày mà không khám lại,"– Thường gặp: Tiêu chảy, ngoại ban, ngứa. – Ít gặp: Tăng bạch cầu ái toan, buồn nôn, nôn, viêm gan và vàng da ứ mật, tăng transaminase. – Hiếm gặp: Phản ứng phản vệ, phù Quincke, giảm nhẹ tiểu cầu, giảm bạch cầu, thiếu máu tán huyết, viêm đại tràng giả mạc, hội chứng Stevens– Johnson, ban đỏ đa dạng, viêm da bong, hoại tử biểu bì do ngộ độc, viêm thận kẽ. – Thông báo cho bác sỹ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Thuốc có thể gây kéo dài thời gian chảy máu và thời gian prothrombin. Vì vậy cần phải cẩn thận đối với những người bệnh đang điều trị bằng thuốc chống đông máu. – Thuốc có thể làm giảm hiệu quả thuốc tránh thai uống, do đó cần phải báo trước cho người bệnh. – Probenecid kéo dài thời gian đào thải của Amoxicillin nhưng không ảnh hưởng đến sự đào thải của Acid clavulanic",https://thuocbietduoc.com.vn/thuoc-38910/amoxicillin-and-clavulanate-potasium-tablets.aspx,"CSPC Zhongnuo Pharmaceutical Shijiazhuang Co., Ltd - China","Meyer Pharm., Ltd - HONGKONG"
Farixime,VN-0299-06,Bột pha tiêm-750mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxime,Hộp 10 lọ,Cefuroxime (-),"Nhiễm khuẩn đường hô hấp, tai - mũi - họng, tiết niệu, da & mô mềm, nhiễm khuẩn xương khớp, sản phụ khoa. - Nhiễm khuẩn huyết, viêm màng não. - Điều trị bệnh Lậu. - Dự phòng trong phẫu thuật",Quá mẫn với cephalosporin & penicillin,"Tiêm IM hay IV, truyền IV: - Người lớn: 750 mg x 3 lần/ngày; nặng: 1,5 g x 3 - 4 lần/ngày. - Lậu liều duy nhất 1,5 g tiêm IM. - Nhiễm khuẩn huyết 1,5 g x 3 lần/ngày. - Dự phòng phẫu thuật 750 mg trước mổ 30 - 60 phút, sau mổ 750 mg/8 giờ x 24 - 48 giờ. - Trẻ > 3 tháng: 50 - 100 mg/kg/ngày chia 3 - 4 lần. - Suy thận: giảm liều","Phát ban, sốt",Probenecid. - Thuốc độc thận. - Không trộn chung ống tiêm với aminoglycosid,https://thuocbietduoc.com.vn/thuoc-6778/farixime.aspx,"Kyung Dong Pharm Co., Ltd - KOREA",CJ Corp - KOREA
Trixdim,VN-2236-06,Bột pha tiêm-1g,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidime,Hộp 1 lọ,Ceftazidime (-),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-6504/trixdim.aspx,S.C. Antibiotice S.A. - ROMANIA,Công ty TNHH Dược phẩm Trịnh Trần - VIETNAM
Inhivinir 200mg,VNB-2183-04,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Indinavir,Hộp 1chai 30 viên nang,Indinavir (200mg),Ðiều trị người lớn bị nhiễm HIV,Quá mẫn với thành phần thuốc,Liều đề nghị 800 mg/8 giờ. - Suy gan từ nhẹ đến vừa do xơ gan: giảm liều còn 600 mg/8 giờ. - Sỏi thận: có thể phải tạm ngừng 1 - 3 ngày trong đợt cấp hay phải ngừng hẳn điều trị,"Suy nhược, mệt mỏi, đau bụng, ợ chua, tiêu chảy, khô miệng","Indinavir Dùng đồng thời indinavir với astemizol, cisaprid, midazolam, terfenadin và triazolam có thể làm giảm chuyển hoá và tăng nồng độ trong huyết tương của các thuốc này do tranh chấp cytocrom P450 và có khả năng gây ra các tác dụng phụ nguy hiểm như chứng loạn nhịp tim, nhiễm độc thần kinh và các độc tính khác. Do đó chống chỉ dịnh dùng đồng thời indinavir với các thuốc trên. Không dùng indinavir cùng với rifampicin vì rifampicin là chất gây cảm ứng mạnh cho cytocrom P450 làm giảm nồng độ indinavir. Nếu dùng đồng thời indinavir với didanosin phải uống cách xa nhau. Dùng đồng thời indinavir với nevirapin có thể làm giảm nồng độ indinavir trong huyết tương vì nevirapin là chất gây cảm ứng cytocrom P450. Dùng đồng thời indinavir với delavirdin sẽ làm tăng nồng độ đỉnh huyết tương và AUC của indinavir",https://thuocbietduoc.com.vn/thuoc-13046/inhivinir-200mg.aspx,Công ty TNHH ICA Pharm - VIETNAM,
Sanseptol,VNB-3517-05,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Sulfamethoxazole , Trimethoprim",hộp 1 vỉ x 20 viên nén,"Sulfamethoxazole (-), Trimethoprim (-)","Điều trị phổ rộng các trường hợp nhiễm trùng vi khuẩn Gram (-);, Gram (+), đặc biệt đối với nhiễm lậu cầu, nhiễm trùng đường tiểu cấp không biến chứng và bệnh nhân bị viêm phổi do Pneumocystis carinii. - Nhiễm khuẩn do các vi khuẩn nhạy cảm với sulfamethoxazole và trimethoprim - Nhiễm khuẩn đường tiết niệu. - Viêm tuyến tiền liệt nhiễm khuẩn. - Nhiễm khuẩn đường hô hấp. - Đợt cấp viêm phế quản mạn. - Viêm xoang má cấp ở người lớn. - Nhiễm khuẩn đường tiêu hóa: Lỵ trực khuẩn","Quá mẫn với thành phần của thuốc. Thương tổn đáng kể nhu mô gan, suy thận nặng, phụ nữ có thai","Liều cho người lớn: - Nhiễm khuẩn đường tiết niệu: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2 lần. - Nhiễm khuẩn đường hô hấp: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2-3 lần. - Nhiễm khuẩn đường tiêu hóa: lỵ trực khuẩn: điều trị trong 5 ngày. Uống mỗi lần 1-2 viên 480mg, ngày 2 lần","Hiếm gặp: rối loạn tiêu hóa, viêm miệng, phản ứng ngoài da, ù tai, hồng ban đa dạng, hội chứng Stevens – Johnson, Lyell, giảm bạch cầu, giảm bạch cầu trung tính, giảm tiểu cầu","Thuốc lợi tiểu nhóm thiazid, warfarin, phenytoin, methotrexate, pyrimethamin, thuốc hạ đường huyết, cyclosporin, indomethacin",https://thuocbietduoc.com.vn/thuoc-8144/sanseptol.aspx,Công ty cổ phần Dược & thiết bị vật tư Y tế Thanh Hóa - VIETNAM,
Flagyl 4%,VD-12042-10,,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Metronidazole benzoate 4%,"Hộp 1 chai 60ml, hộp 1 chai 120ml hỗn dịch uống",Metronidazole (-),Nhiễm Trichomonas đường tiết niệu – sinh dục ở nam và nữ. - Nhiễm Giardia lambia và nhiễm amib. - Viêm loét miệng. - Phòng ngừa nhiễm khuẩn do vi khuẩn kỵ khí. - Phòng ngừa sau phẫu thuật đường tiêu hóa và phẫu thuật phụ khoa,Phụ nữ có thai 3 tháng đầu & khi cho con bú,"Uống vào trong hoặc sau bữa ăn với một ít nước: - Nhiễm khuẩn kỵ khí đợt dùng 7 ngày: Người lớn: 30 - 40 mg/kg/ngày, chia 4 lần; Trẻ em: 20 - 30 mg/kg/ngày, chia 4 lần. - Lỵ amip ruột đợt dùng 7 - 10 ngày; Amip gan đợt dùng 5 ngày; Người lớn: 1,5 g - 2 g/ngày, chia 4 lần; Trẻ em: 40 - 50 mg/kg/ngày, chia 4 lần. - Nhiễm Trichomonas ở đường sinh dục 250 mg, ngày 3 lần (phụ nữ & nam giới); đợt 7 ngày, đối với nữ phối hợp với đặt âm đạo. - Nhiễm Giardia ngày uống 2 g, chia 4 lần, đợt dùng 3 ngày","Nhức đầu, buồn nôn, khô miệng, đắng miệng, tiêu chảy",Thuốc chống đông máu loại coumarin. Không dùng với Sulfiram. Kiêng rượu,https://thuocbietduoc.com.vn/thuoc-32224/flagyl-4.aspx,Công ty liên doanh Dược phẩm Sanofi-Synthelabo Việt Nam - VIETNAM,
Joyloxin,VN-21303-18,Dung dịch tiêm truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Mỗi 250ml dung dịch chứa: Moxifloxacin 400mg,Hộp 1 lọ 250 ml,Moxifloxacin (400mg),"Điều trị bệnh nhiễm khuẩn ở người lớn (≥ 18 tuổi); do những dòng vi khuẩn nhạy cảm : Viêm xoang cấp do vi khuẩn gây bởi Streptococcus pneumoniae, Haemophilus influenzae hoặc Moraxella catarrhalis. Đợt cấp của viêm phế quản mãn do vi khuẩn gây bởi Streptococcus pneumoniae, Haemophilus influenzae, Haemophilus parainfluenzae, Klebsiella pneumoniae, Staphylococcus aureus hoặc Moraxella catarrhalis. Viêm phổi mắc phải trong cộng đồng (với mức độ từ nhẹ đến trung bình) gây bởi Streptococcus pneumoniae, Haemophilus influenzae, Mycoplasma pneumoniae, Chlamydia pneumoniae hoặc Moraxella catarrhalis","Mẫn cảm với bất cứ thành phần nào trong viên thuốc hay với các quinolones khác. Chống chỉ định dùng viên Avelox ở trẻ em, thiếu niên đang tăng trưởng và phụ nữ có thai. Do đó, chống chỉ định sử dụng moxifloxacin ở phụ nữ có thai và cho con bú","Trong tất cả các chỉ định, liều được khuyến cáo đối với moxifloxacin là 1 chai/ túi (400 mg/250 ml) dịch truyền hoặc 1 viên uống (400 mg) trong 1 ngày. Thời gian điều trị: Nên xác định thời gian điều trị tùy theo mức độ nặng nhẹ của bệnh hay đáp ứng lâm sàng. Khuyến cáo chung sau đây dành cho điều trị nhiễm khuẩn hô hấp trên và dưới: Với dạng dịch truyền: Viêm phổi cộng đồng mắc phải: 7 đến 14 ngày tùy theo đáp ứng lâm sàng và mức độ nặng nhẹ của bệnh. Với viên uống: Nên uống trọn viên thuốc với một ly nước. Có thể uống thuốc không phụ thuộc vào bữa ăn. Đợt cấp của viêm phế quản mãn: 5 ngày. Viêm phổi mắc phải cộng đồng: 10 ngày. Viêm xoang cấp: 7 ngày. Những đối tượng đặc biệt: Người già: Không cần chỉnh liều. Trẻ em: Không sử dụng moxifloxacin ở trẻ em và thiếu niên trong giai đoạn tăng trưởng. Suy gan: Không cần phải chỉnh liều ở bệnh nhân suy gan nhẹ. Không có đủ dữ liệu về dược động học trên bệnh nhân suy gan nặng. Suy thận: Không cần phải chỉnh liều ở bệnh nhân suy thận ở bất kỳ mức độ nào (gồm cả thanh thải creatinine ≤ 30 ml/phút/1,73 m2). Không có dữ liệu về dược động học trên bệnh nhân đang điều trị lọc máu ngoài cơ thể. Sự khác biệt theo chủng tộc: Không cần chỉnh liều trong các nhóm chủng tộc","Trong những thử nghiệm lâm sàng với moxifloxacin, đa số các tác dụng phụ ở mức độ nhẹ đến trung bình. Tỷ lệ ngưng thuốc moxifloxacin do tác dụng phụ là 3,8%. Tác dụng phụ thường gặp nhất (tùy theo mức độ có thể, có khả năng hay không thể đánh giá được) dựa trên những thử nghiệm lâm sàng với moxifloxacin được liệt kê dưới đây : Tần suất ≥ 1% < 10% : Toàn thân : đau bụng, nhức đầu. - Hệ tiêu hóa : buồn nôn, tiêu chảy, nôn, khó tiêu, bất thường trên các xét nghiệm chức năng gan. - Giác quan : rối loạn vị giác. - Hệ thần kinh : chóng mặt. Tần suất ≥ 0,1% < 1% : - Toàn thân : suy nhược, nhiễm nấm Candida, đau, đau lưng, mệt mỏi, bất thường về xét nghiệm, đau ngực, phản ứng dị ứng, đau chân. - Hệ tim mạch : tim nhanh, phù ngoại biên, cao huyết áp, hồi hộp. - Hệ tiêu hóa : khô miệng, buồn nôn và nôn, đầy hơi, táo bón, nhiễm nấm Candida ở miệng, biếng ăn, viêm miệng, rối loạn dạ dày ruột, viêm lưỡi, tăng g-GT. - Hệ máu và bạch huyết : giảm bạch cầu, giảm prothrombin, tăng bạch cầu ái toan, tăng tiểu cầu, giảm tiểu cầu, thiếu máu. - Chuyển hóa và dinh dưỡng : tăng amylase. - Hệ cơ xương : đau khớp, đau cơ. - Hệ thần kinh : mất ngủ, chóng mặt, bứt rứt, buồn ngủ, lo âu, run, dị cảm, lẫn lộn, trầm cảm. - Da và phần phụ : nổi ban, ngứa, đổ mồ hôi, mề đay. - Ngũ quan : quáng gà. - Hệ niệu sinh dục : nhiễm nấm Candida ở âm đạo, viêm âm đạo. Tần suất ≥ 0,01% < 0,1% : - Toàn thân : đau vùng chậu, phù mặt. - Hệ tim mạch : hạ huyết áp, giãn mạch. - Hệ tiêu hóa : viêm dạ dày, đổi màu lưỡi, khó nuốt, vàng da, tiêu chảy (gây bởi Clostridium difficile). - Hệ máu và bạch huyết : giảm thromboplastin, tăng prothrombin. - Chuyển hóa và dinh dưỡng : tăng đường huyết, tăng lipid máu, tăng uric máu. - Hệ cơ xương : viêm khớp, rối loạn về gân. - Hệ thần kinh : ảo giác, rối loạn nhân cách, tăng trương lực, mất điều hợp, kích động, điếc ngôn từ, mất ngôn ngữ, bất ổn về cảm xúc, rối loạn giấc ngủ, rối loạn phát âm, bất thường về tư duy, giảm cảm giác, giấc mơ bất thường, co giật. - Hệ hô hấp : hen phế quản, khó thở. - Da và phần phụ : nổi ban (dát sẩn, ban xuất huyết, mụn mủ). - Ngũ quan : ù tai, bất thường về thị giác, mất vị giác, loạn khứu. - Hệ niệu sinh dục : bất thường chức năng thận. Những thay đổi xét nghiệm thường gặp nhất không liên quan với việc sử dụng thuốc và không được xem như là tác dụng phụ của moxifloxacin, gồm : tăng và giảm hematocrit, tăng bạch cầu, tăng và giảm hồng cầu, giảm đường huyết, giảm hemoglobulin, tăng alkaline phosphatase, tăng SGOT/AST, tăng SGPT/ALT, tăng bilirubin, tăng urea, tăng creatinin, tăng BUN. Hiện chưa kết luận được những bất thường này gây ra do thuốc hoặc do những bệnh lý gốc đang được điều trị","Thực phẩm và các sản phẩm sữa : Sự hấp thu moxifloxacin không bị thay đổi khi sử dụng chung với thức ăn. Do đó, có thể dùng moxifloxacin không phụ thuộc vào bữa ăn. - Ranitidine : Sử dụng đồng thời với ranitidine không làm thay đổi đáng kể khả năng hấp thu của moxifloxacin. Các thông số về hấp thu (Cmax, tmax, AUC) rất giống nhau, điều này cho thấy pH dạ dày không ảnh hưởng lên sự hấp thu moxifloxacin ở đường tiêu hóa. - Thuốc kháng acid, chất khoáng và đa sinh tố : Sử dụng chung moxifloxacin với thuốc kháng acid, chất khoáng và đa sinh tố có thể làm giảm hấp thu thuốc do sự hình thành những phức hợp chelate hóa với những cation đa hóa trị có trong những chế phẩm này. Điều này có thể làm cho nồng độ trong huyết tương thấp hơn đáng kể so với mong muốn. Do đó, thuốc kháng acid, các thuốc chống retrovirus và những chế phẩm khác chứa magnesium, nhôm và những chất khoáng khác như sắt nên được sử dụng ít nhất 4 giờ trước hoặc 2 giờ sau khi uống moxifloxacin. - Warfarin : Không ghi nhận có tương tác thuốc khi điều trị đồng thời với warfarin trên thời gian prothrombin và các thông số về đông máu khác. - Digoxin : Dược động học của digoxin không bị ảnh hưởng đáng kể bởi moxifloxacin (và ngược lại). - Theophylline : Moxifloxacin không ảnh hưởng lên dược động học của theophylline ở giai đoạn ổn định (và ngược lại), cho thấy moxifloxacin không ảnh hưởng phân nhóm 1A2 của các men cytochrome P450 ; nồng độ theophylline không tăng ở giai đoạn ổn định khi điều trị phối hợp moxifloxacin (Cmax 10,5 so với 10,1 mg/l, không có và có theophylline). Do đó, không cần chỉnh liều theophylline. - Probenecid : Trong một nghiên cứu lâm sàng khảo sát tác dụng của probenecid lên sự bài tiết qua thận cho thấy không có ảnh hưởng đáng kể trên độ thanh thải toàn cơ thể và qua thận của moxifloxacin. Do đó, không cần chỉnh liều khi sử dụng đồng thời hai thuốc. - Thuốc tiểu đường : Không có tương tác thuốc quan trọng về lâm sàng giữa glibenclamide và moxifloxacin. - Nhạy cảm với ánh sáng : Gây độc với ánh sáng đã được báo cáo với những quinolones khác. Tuy nhiên, một nghiên cứu trên người tình nguyện đã kết luận moxifloxacin không có tiềm năng gây độc với ánh sáng",https://thuocbietduoc.com.vn/thuoc-59981/joyloxin.aspx,Công ty cổ phần Korea United Pharm. Int’ L - VIETNAM,
Quinlevo 500,VN-3478-07,Viên nén bao phim-Levofloxacine 500mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Levofloxacine,Hộp 1 vỉ x 10 viên,Levofloxacine (500mg),"Điều trị nhiễm trùng nhẹ, trung bình & nặng ở người lớn > 18 tuổi như: Viêm xoang cấp, đợt cấp viêm phế quản mãn, viêm phổi, viêm phổi mắc phải trong cộng đồng, nhiễm trùng da & cấu trúc da, nhiễm trùng đường tiết niệu có & không có biến chứng, viêm thận - bể thận cấp tính","Quá mẫn với thành phần thuốc, nhóm quinolon","Levofloxacine Liều lượng và đường dùng tùy từng loại và độ nặng nhiễm khuẩn và độ nhạy của tác nhân gây bệnh được nghi ngờ. Trong trường hợp cần phải điều trị bước đầu bằng đường tĩnh mạch với dung dịch tiêm truyền levofloxacin (bệnh nhân không thích hợp với đường uống), sau vài ngày có thể chuyển từ đường tĩnh mạch lúc đầu sang dùng đường uống với cùng liều lượng, tùy theo tình trạng của bệnh nhân","Có thể có: buồn nôn, nôn, tiêu chảy, thay đổi vị giác, rối loạn giấc ngủ, nhức đầu, chóng mặt. - Hiếm: nhạy cảm ánh nắng, đau sưng khớp/cơ/gân, đau bụng, thay đổi thị giác, phản ứng dị ứng. - Rất hiếm: động kinh, rối loạn tinh thần, đau ngực, rối loạn nhịp tim, bồn chồn, lo âu, thay đổi lượng nước tiểu, vàng mắt/da, Bội nhiễm khi dùng kéo dài","Levofloxacine Thuốc viên: Không có sự tương tác có ý nghĩa với thức ăn. Hai giờ trước hoặc sau khi uống levofloxacin, không nên uống những chế phẩm có chứa các cation hóa trị hai hoặc hóa trị ba như các muối sắt hoặc thuốc kháng-acid chứa magnesi hay nhôm, vì có thể làm giảm hấp thu. Sinh khả dụng của levofloxacin giảm có ý nghĩa khi thuốc được dùng chung với sucralfate, vì thế chỉ nên uống sucralfate 2 giờ sau khi uống levofloxacin. Thuốc và dung dịch tiêm truyền: Trong một nghiên cứu lâm sàng, không thấy các tương tác dược động học của levofloxacin với theophyllin. Tuy vậy, ngưỡng co giật ở não có thể giảm đáng kể khi dùng chung quinolone với theophyllin, fenbufen hoặc các thuốc kháng viêm không-steroid tương tự hoặc các thuốc khác có tác dụng hạ thấp ngưỡng co giật. Nên thận trọng khi dùng chung levofloxacin với những thuốc ảnh hưởng sự bài tiết ở ống thận như probenecid và cimetidine, đặc biệt là trên bệnh nhân suy thận.Tăng thời gian đông máu (PT/INR) và/hoặc chảy máu, có thể trầm trọng, đã được báo cáo trên bệnh nhân được điều trị levofloxacin phối hợp với thuốc đối kháng vitamin K (ví dụ warfarin). Do đó, cần theo dõi các xét nghiệm đông máu trên bệnh nhân được điều trị thuốc đối kháng vitamin K",https://thuocbietduoc.com.vn/thuoc-13982/quinlevo-500.aspx,"Chethana Drugs & Chemicals P., Ltd - India",Công ty cổ phần Thương mại và đầu tư Tân Phát - VIETNAM
Strixon-T,VN-5283-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Ceftriaxone natri, Tazobactam natri",Hộp 1 lọ,"Ceftriaxone (1000mg; 125mg), Tazobactam (-)","Ceftriaxone Điều trị nhiễm khuẩn nặng do đã kháng cephalosporin thế hệ I và thế hệ II: Nhiễm khuẩn huyết. Viêm màng não, áp xe não, viêm màng trong tim. Nhiễm khuẩn ổ bụng, xương khớp, da & mô liên kết. Nhiễm khuẩn đường hô hấp nặng, đặc biệt là viêm phổi, viêm tai giữa. Nhiễm khuẩn thận, tiết niệu, sinh dục, bao gồm lậu cầu. Nhiễm khuẩn ở người suy giảm sức đề kháng. Phòng ngừa nhiễm khuẩn trong phẫu thuật",Ceftriaxone Dị ứng với cephalosporin. Trẻ sơ sinh thiếu tháng,"Ceftriaxone Người lớn & trẻ > 12 tuổi: 1-2g x 1 lần/ngày, trường hợp nặng có thể tăng đến 4g/lần/ngày. Trẻ < 12 tuổi: 20-80mg/kg x 1 lần/ngày. Viêm màng não có thể đến 100mg/kg/ngày, nhưng không quá 4g. Tiêm IV chậm (hoà 1g với 10mL nước cất) hay truyền IV (hoà 2g trong 40mL dung dịch không chứa Ca như NaCl 0.9% hay Dextrose 5%)","Ceftriaxone Tiêu chảy, buồn nôn, nôn, phản ứng da, rối loạn huyết học, viêm tại nơi tiêm","Ceftriaxone Ðối kháng với chloramphenicol (in vitro);. Tương kị với các dung dịch chứa Ca. Không pha chung ống tiêm với aminoglycosid. Khi dùng đồng thời với các thuốc gây độc với thận như aminosid, furosemid, acid ethacrynic... sẽ làm tăng độc tính với thận. Probenecid làm chậm thẩ trừ, do đó kéo dài tác dụng của cephalosporin",https://thuocbietduoc.com.vn/thuoc-33275/strixon-t.aspx,"Sanjivani Paranteral., Ltd - India",Công ty TNHH Y tế Cánh Cửa Việt - VIETNAM
Rivepime,VN-2227-06,Bột pha tiêm-1g Cefepime Hydrochloride,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Cefepime hydrochloride , L-arginine",Hộp 1 lọ 5ml,L-Arginine (-),"Nhiễm khuẩn đường hô hấp dưới, đường tiểu, da & cấu trúc da, khoang bụng, đường mật, phụ khoa, nhiễm khuẩn huyết. - Chứng sốt giảm bạch cầu. - Viêm màng não do vi khuẩn ở trẻ em","Quá mẫn với cefepime hoặc kháng sinh nhóm cephalosporin, penicillin hay b-lactam khác","Thời gian điều trị: 7 - 10 ngày: - Người lớn & trẻ > 40 kg: + Nhiễm khuẩn nhẹ - trung bình: 0,5 - 1 g/12 giờ, tiêm IV/IM. + Nhiễm khuẩn nặng: 2 g/12 giờ, tiêm IV. + Nhiễm khuẩn đe dọa tính mạng: 2 g/8 giờ, tiêm IV. - Trẻ =< 40 kg: 50 mg/kg/8 - 12 giờ. - Trẻ < 2 tháng tuổi: 30 mg/kg mỗi 8 - 12 giờ","Nổi mẩn, ngứa, mề đay, buồn nôn, nôn, nhiễm Candida miệng, tiêu chảy, viêm đại tràng giả mạc, viêm tại chỗ tiêm truyền, nhức đầu, sốt, viêm âm đạo, ban đỏ, đau bụng, táo bón, giãn mạch, khó thở, choáng váng, dị cảm, ngứa ở đường sinh dục, xáo trộn vị giác. - Rất hiếm: lạnh run, phản vệ & co giật",,https://thuocbietduoc.com.vn/thuoc-5680/rivepime.aspx,P.L Rivero Y Cia S.A - Argentina,Công ty TNHH Dược phẩm Việt Pháp - VIETNAM
Inbionet Cerazon Inj,VN-8907-04,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefoperazone,,Cefoperazone (1g),"Nhiễm trùng hô hấp, tiết niệu, tiêu hóa. - Viêm phúc mạc, nhiễm trùng máu, viêm màng não mủ, sản phụ khoa, xương khớp",Quá mẫn với cefoperazone hoặc cephalosporins,"Tiêm IM hoặc IV: - Người lớn: 2 - 4 g/ngày, chia 2 lần. + Nhiễm trùng nặng: 8 - 12 g/ngày chia 2 - 3 lần, có thể tăng lên 16 g. - Sơ sinh & trẻ em: 50 - 200 mg/kg/ngày, chia 2 - 4 lần. + Viêm màng não: có thể tăng lên 300 mg/kg. - Suy thận liều tối đa 4 g/ngày","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Tránh uống chất cồn,https://thuocbietduoc.com.vn/thuoc-6120/inbionet-cerazon-inj.aspx,Inbionet Corporation - KOREA,"Binex Co., Ltd - USA"
