Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Augclamox 500mg/125mg,VD-24179-16,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicilin (dưới dạng Amoxicilin trihydrat) 500 mg; Acid clavulanic (dưới dạng Clavulanat kali) 125 mg,Hộp 2 vỉ x 5 viên,"Amoxicilin (500 mg), Clavulanic acid (125 mg)","Viêm phế quản, viêm phổi, viêm màng phổi, áp xe phổi, viêm amiđan, viêm xoang, viêm tai giữa, viêm bàng quang, viêm đường tiết niệu, viêm thận-bể thận. - Sẩy thai nhiễm khuẩn, nhiễm khuẩn hậu sản, viêm dây chằng rộng, hạ cam, lậu, Nhọt, viêm mô tế bào, nhiễm khuẩn vết thương, nhiễm khuẩn ổ bụng, viêm tủy xương, nhiễm khuẩn huyết, nhiễm khuẩn hậu phẫu. - Dự phòng trong phẫu thuật",Quá mẫn với penicillin. Tăng bạch cầu đơn nhân nhiễm khuẩn. Tiền sử vàng da ứ mật & rối loạn chức năng gan do dùng penicillin,tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: Liều dùng: tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: – Nhiễm khuẩn nhẹ và vừa: 1 viên (500mg amoxicilin); cách 12 giờ/lần. – Nhiễm khuẩn nặng: 1 viên(500 mg amoxicilin) cách 8 giờ/lần. Trẻ em 6 tuổi và cân nặng < 25kg nên điều trị dạng hỗn dịch hoặc dạng thuốc gói. Nên uống thuốc vào đầu bữa ăn để giảm thiểu hiện tượng không dung nạp thuốc ở dạ dày– ruột. Điều trị không được vượt quá 14 ngày mà không khám lại. + Người Suy thận ClCr 10 - 30 mL/phút: 1/2 - 1 viên mỗi 12 giờ,"Tiểu chảy, khó tiêu, buồn nôn, nôn, hiếm khi viêm ruột giả mạc. - Thỉnh thoảng: tăng men gan, mề đay, ban đỏ. - Hiếm khi: viêm gan, vàng da ứ mật, phát ban da nặng. - Rất hiếm: choáng váng, nhức đầu",Probenecid. Thuốc ngừa thai. Không dùng với disulfiram,https://thuocbietduoc.com.vn/thuoc-52143/augclamox.aspx,Công ty cổ phần Dược phẩm Hà Tây - VIETNAM,
Dovirex 400 mg,893110318723,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Acyclovir 400mg,Hộp 1 vỉ x 10 viên hộp 7 vỉ x 10 viên hộp 10 vỉ x 10 viên,Acyclovir (400mg),Điều trị nhiễm herpes simplex trên da và màng nhầy bao gồm nhiễm herpes sinh dục khởi phát và tái phát. - Ngăn ngừa tái phát herpes simplex ở bệnh nhân có khả năng miễn dịch bình thường. - Phòng ngừa nhiễm herpes simplex ở bệnh nhân suy giảm miễn dịch. - Điều trị bệnh thủy đậu (varicella);. - Nhiễm herpes zoster (shingles),Bệnh nhân mẫn cảm với acyclovir và valacyclovir,"Liều cho người lớn: - Điều trị herpes simplex khởi phát, bao gồm herpes sinh dục: 200 mg x 5 lần/ngày (thường mỗi 4 giờ khi thức giấc) trong khoảng 5 đến 10 ngày. - Những bệnh nhân suy giảm miễn dịch trầm trọng hay những bệnh nhân kém hấp thu: 400 mg x 5 lần/ ngày trong khoảng 5 ngày. - Ngăn chặn tái phát herpes simplex ở bệnh nhân có khả năng miễn dịch bình thường: 800 mg chia làm 2 đến 4 lần/ngày. Có thể thử giảm liều từ 400 đến 600 mg/ngày. Liều cao hơn 1 gam/ngày có thể được dùng. Quá trình trị liệu nên ngưng mỗi 6 đến 12 tháng để đánh giá lại. - Phòng bệnh herpes simplex ở bệnh nhân suy giảm miễn dịch: 200 đến 400 mg x 4 lần/ngày. - Điều trị ngăn ngừa bệnh mãn tính: không phù hợp cho nhiễm herpes simplex nhẹ hay tái phát không thường xuyên. Trong các trường hợp này, điều trị từng giai đoạn tái phát hiệu quả hơn; sử dụng liều 200 mg x 5 lần/ngày trong 5 ngày, tốt nhất là trong giai đoạn bắt đầu xuất hiện triệu chứng. Bệnh thủy đậu: 800 mg x 4 hoặc 5 lần/ngày trong khoảng 5 đến 7 ngày. - Herpes zoster: 800 mg x 5 lần/ngày có thể trong khoảng 7 đến 10 ngày. Liều cho trẻ em: - Điều trị nhiễm herpes simplex và phòng ngừa nhiễm herpes simplex ở bệnh nhân suy giảm miễn dịch: - Trẻ ³ 2 tuổi: như liều người lớn. - Trẻ dưới 2 tuổi: nửa liều của người lớn. - Điều trị bệnh thủy đậu: - Trẻ trên 2 tuổi: 20 mg/kg, tối đa 800 mg x 4 lần/ngày trong 5 ngày. - Trẻ > 6 tuổi: 800 mg x 4 lần/ngày. - Trẻ từ 2 - 5 tuổi: 400 mg x 4 lần/ngày. - Trẻ dưới 2 tuổi: 200 mg x 4 lần/ngày","Suy thận có thể liên quan tới việc sử dụng acyclovir ở một số bệnh nhân; tác dụng này thường đảo ngược và được báo cáo là do đáp ứng với quá trình hydrat hóa và/hoặc giảm liều hay ngưng thuốc, nhưng có thể tiến triển đến suy thận cấp. Tác dụng phụ thường xảy ra sau khi dùng đường toàn thân bao gồm tăng bilirubin trong huyết thanh và men gan, thay đổi huyết học, ban da (bao gồm đa hồng cầu, hội chứng Stevens-Johnson và hoại tử da do độc), sốt, đau đầu, choáng váng và ảnh hưởng đến tiêu hóa như buồn nôn, nôn và tiêu chảy. Quá mẫn đã được báo cáo. Viêm gan và vàng da hiếm khi được báo cáo","Acyclovir Probenecide làm gia tăng thời gian bán hủy trung bình và diện tích dưới đường cong của acyclovir dùng toàn thân. Các thuốc gây ảnh hưởng đến sinh lý học của thận có khả năng làm xáo động dược động học của acyclovir. Tuy nhiên, các kinh nghiệm lâm sàng vẫn chưa cho thấy thêm những tương tác thuốc khác với acyclovir",https://thuocbietduoc.com.vn/thuoc-55998/dovirex-400-mg.aspx,Công ty cổ phần Xuất Nhập Khẩu Y tế DOMESCO,
TV.Cefalexin 250mg,VD-4378-07,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cephalexin monohydrate,"Hộp 2 vỉ, 10 vỉ x 10 viên",Cephalexin,"Nhiễm trùng do một số vi khuẩn Gr(-); & Gr(+) kể cả Staphylococcus sản xuất men penicillinase, nhiễm trùng đường tiết niệu, hô hấp, da & mô mềm",Quá mẫn với cephalosporin,"Uống thuốc trước bữa ăn 1 giờ. - Người lớn: 0.5 g- 1 g/ lần, uống cách khoảng 6 giờ. - Trẻ em: 25 - 50mg/ kg/ngày, chia 4 lần. Trường hợp nhiễm khuẩn nặng, phải tăng gấp đôi liều dùng. - Viêm họng và viêm bàng quang cấp: liều hàng ngày có thể chia làm 2 lần. - Viêm tai giữa: 75 - 100mg/ngày/kg, chia 4 lần. - Nhiễm khuẩn Beta-tan huyết, thời gian điều trị tối thiểu ≥ 10 ngày","Rối loạn tiêu hóa, phản ứng dị ứng, tăng bạch cầu ái toan, phù mạch, phản ứng phản vệ, giảm bạch cầu trung tính, bội nhiễm, viêm đại tràng giả mạc. - Tiêu chảy, buồn nôn, nôn, chứng khó tiêu, chán ăn, đau bụng, khó chịu thượng vị. Ban da, mày đay, đau đầu, bệnh candida sinh dục, viêm âm đạo, ngứa âm hộ. - Đã có xảy ra chóng mặt, ù tai, điếc tai và thay đổi hành vi tập tính ở trẻ nhỏ khi dùng Cefalexin","Nghiệm pháp Coomb (+) giả. - Glucoza niệu (+) giả trong thử nghiệm với Benedict,Fehling hoặc với viên Clinitest , nhưng không xảy ra với Test – Tape (Glucose Enzymatic Test Strip, USP)",https://thuocbietduoc.com.vn/thuoc-23745/tvcefalexin.aspx,Công ty cổ phần Dược phẩm Trà Vinh TV PHARM - VIETNAM,
Amibiotic,VN-2783-07,Dung dịch tiêm-Amikain 500mg/2ml,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amikacin sulfate,Hộp 50 ống x 2ml,Amikacin (500mg/2ml),"Nhiễm khuẩn do vi khuẩn nhạy cảm gram âm và gram dương, kể cả Pseudomonas sp. - Nhiễm trùng đường hô hấp, đường tiết niệu, ổ bụng và nhiễm trùng phụ khoa, nhiễm trùng máu, nhiễm trùng xương và khớp, và nhiễm trùng da và cấu trúc da",Bệnh nhân quá mẫn với amikacin,"Tiêm bắp: Người lớn, trẻ lớn và trẻ nhỏ với chức năng thận bình thường : 15 mg/kg thể trọng/ngày chia ra nhiều lần cách quảng 8 - 12 giờ. Tổng liều hàng ngày cho người lớn không nên vượt quá 1,5 g. - Tiêm tĩnh mạch: Liều dùng tương tự liều tiêm bắp. Ðể tiêm tĩnh mạch, dung dịch nên được tiêm chậm trong 2 - 3 phút. Nếu truyền tĩnh mạch, dung dịch nên được truyền trong 30 -60 phút ở người lớn và 1 - 2 giờ ở trẻ em","Ðộc trên tai, độc trên thận",Amikacin có thể gây tổn thương tiền đình. Nên theo dõi định kỳ chức năng gan. Liều nên được giảm ở bệnh nhân suy thận,https://thuocbietduoc.com.vn/thuoc-1674/amibiotic.aspx,"Neon Laboratories., Ltd - India",Công ty TNHH Dược phẩm Mỹ Ấn - VIETNAM
Cefastad 750,893110282800,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cephalexin (dưới dạng Cephalexin monohydrat) 750 mg,Hộp 10 vỉ x 10 viên,Cephalexin (750 mg),"Nhiễm trùng do một số vi khuẩn Gr(-); & Gr(+) kể cả Staphylococcus sản xuất men penicillinase, nhiễm trùng đường tiết niệu, hô hấp, da & mô mềm",Quá mẫn với cephalosporin,"Uống thuốc trước bữa ăn 1 giờ. - Người lớn: 0.5 g- 1 g/ lần, uống cách khoảng 6 giờ. - Trẻ em: 25 - 50mg/ kg/ngày, chia 4 lần. Trường hợp nhiễm khuẩn nặng, phải tăng gấp đôi liều dùng. - Viêm họng và viêm bàng quang cấp: liều hàng ngày có thể chia làm 2 lần. - Viêm tai giữa: 75 - 100mg/ngày/kg, chia 4 lần. - Nhiễm khuẩn Beta-tan huyết, thời gian điều trị tối thiểu ≥ 10 ngày","Rối loạn tiêu hóa, phản ứng dị ứng, tăng bạch cầu ái toan, phù mạch, phản ứng phản vệ, giảm bạch cầu trung tính, bội nhiễm, viêm đại tràng giả mạc. - Tiêu chảy, buồn nôn, nôn, chứng khó tiêu, chán ăn, đau bụng, khó chịu thượng vị. Ban da, mày đay, đau đầu, bệnh candida sinh dục, viêm âm đạo, ngứa âm hộ. - Đã có xảy ra chóng mặt, ù tai, điếc tai và thay đổi hành vi tập tính ở trẻ nhỏ khi dùng Cefalexin","Nghiệm pháp Coomb (+) giả. - Glucoza niệu (+) giả trong thử nghiệm với Benedict,Fehling hoặc với viên Clinitest , nhưng không xảy ra với Test – Tape (Glucose Enzymatic Test Strip, USP)",https://thuocbietduoc.com.vn/thuoc-48900/cefastad-750.aspx,Công ty cổ phần Pymepharco VTYT Phú Yên - VIETNAM,
Disvir 400,893110163324,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Aciclovir 400mg,Hộp 3 vỉ x 10 viên,Acyclovir (400mg),"Nhiễm Herpes simplex, Phòng ngừa tái nhiễm Herpes sinh dục & các dạng nặng, Suy giảm miễn dịch","Quá mẫn với thuốc, người suy thận hay vô niệu, phụ nữ có thai, cho con bú","Người lớn Nhiễm Herpes simplex 200 mg x 5 lần/ngày x 5 ngày. - Phòng ngừa tái nhiễm Herpes sinh dục & các dạng nặng 200 mg x 4 lần/ngày, hoặc 200 mg x 3 lần/ngày hoặc 200 mg x 2 lần/ngày. - Nhiễm Zona 800 mg x 5 lần/ngày. - Phòng ngừa tái nhiễm Zona 400 mg x 4 lần/ngày. - Suy giảm miễn dịch 200 mg x 4 lần/ngày. - Suy giảm miễn dịch nặng 400 mg x 4 lần/ngày. - Trẻ > 2 tuổi dùng liều người lớn, trẻ < 2 tuổi nửa liều người lớn. Bệnh nhân Suy thận: giảm liều","Rối loạn tiêu hoá, nổi mẩn, chóng mặt, lú lẫn, ảo giác & ngầy ngật",Probenecid,https://thuocbietduoc.com.vn/thuoc-55928/disvir-400.aspx,Công ty cổ phần dược phẩm SaVi - VIETNAM,
Axoflox-500,VN-9451-10,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin,,Ciprofloxacin (500mg),"Nhiễm khuẩn hô hấp , tai mũi họng , thận hoặc đường niệu, sinh dục kể cả bệnh lậu, tiêu hóa , ống mật, xương khớp, mô mềm, sản phụ khoa , nhiễm trùng máu, viêm màng não, viêm phúc mạc, nhiễm trùng mắt",Quá mẫn với ciprofloxacin hay nhóm quinolone. Phụ nữ có thai & cho con bú. Trẻ em & trẻ nhỏ. Ðộng kinh. Tiền sử đứt gân & viêm gân,"Người lớn: - Nhiễm khuẩn nhẹ - trung bình: 250 - 500 mg, ngày 2 lần. - Nhiễm khuẩn nặng - có biến chứng: 750 mg, ngày 2 lần. Dùng 5 - 10 ngày. + Suy thận: ClCr 30 - 50 mL/phút: 250 - 500 mg/12 giờ. + Suy thận: ClCr 5 - 29 mL/phút: 250 - 500 mg/18 giờ. + Lọc thận: 250 - 500 mg/24 giờ","Thỉnh thoảng: chán ăn, tiêu chảy, rối loạn tiêu hóa, ợ, nôn, đau bụng, trướng bụng, nhức đầu, chóng mặt, tăng BUN, creatinin, tăng men gan. - Hiếm khi: viêm miệng, sốc, nhạy cảm ánh sáng, phù, ban đỏ, suy thận cấp, vàng da, thay đổi huyết học, viêm kết tràng giả mạc, đau khớp, đau cơ","Theophylline, NSAID, thuốc kháng acid, sucrafate, ion kim loại, cyclosporine",https://thuocbietduoc.com.vn/thuoc-8101/axoflox-500.aspx,"Axon Drugs Private., Ltd - India",
Brutax,VN-0140-06,Bột pha tiêm-1g,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime,Hộp 1 lọ + 1 ống dung môi,Cefotaxime,"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-6158/brutax.aspx,"Overseas Laboratories Pvt., Ltd - India",Công ty cổ phần Dược vật tư Y tế Thành Vinh - VIETNAM
Cefadur rediuse drops,VN-14502-12,Hỗn dịch uống nhỏ giọt,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefaclor,Hộp 1 chai 10ml,Cefaclor (100mg/ml),"Nhiễm khuẩn hô hấp trên & dưới. - Viêm tai giữa. - Nhiễm khuẩn tiết niệu, da & mô mềm",Quá mẫn với cephalosporin,& Cách dùng,"Buồn nôn, nôn, tiêu chảy, hiếm khi viêm đại tràng giả mạc. Phát ban dạng sởi, ngứa & nổi mề đay","Warfarin. Probenecid Thông tin về hoạt chất: Cefaclor Thuốc này chứa hoạt chất Cefaclor . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Cefaclor",https://thuocbietduoc.com.vn/thuoc-5288/cefadur-rediuse-drops.aspx,"M.S Okasa Pharma Pvt., Ltd - JAPAN","Cilag., Ltd - India"
Azicin dae han,VN-7141-02,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin,Hộp 10 vỉ x 10 viên,Clindamycin (150mg),"Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép cho người dị ứng với penicillin hoặc đã điều trị lâu dài bằng penicillin. Áp xe phổi, nhiễm khuẩn hô hấp nặng do Streptococcus, Staphylococcus và Pneumococcus. Nhiễm khuẩn trong ổ bụng. Nhiễm khuẩn vết thương mưng mũ (phẫu thuật hoặc chấn thương);. Nhiễm khuẩn máu. Sốt hậu sản do nhiễm trùng đường sinh dục, nhiễm khuẩn nặng vùng chậu hông và đường sinh dục nữ như viêm màng trong tử cung, áp xe vòi trứng không do lậu cầu, viêm tế bào chậu hông và nhiểm khuẩn băng quấn ở âm đạo sau phẫu thuật do vi khuẩn kỵ khí",Quá mẫn cảm với clindamycin hay lincomycin. Tiêu chảy,"*Uống thuốc với 1 ly nước đầy. *Người lớn: 150 - 300 mg x 1 lần/6 giờ hoặc 450 mg x 1 lần/6 giờ nếu nhiểm khuẩn nặng. *Trẻ em: 3-6 mg/kg thể trọng, 6 giờ 1 lần. *Trẻ em dưới 1 tuổi (hoặc cân nặng dưới 10 kg): Dùng dạng dung dịch uống, 37,5 mg x 1 lần/8 giờ. *Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép: 600 mg (10 mg/kg đối với người lớn) uống 1-2 giờ trước khi phẫu thuật và 300 mg (5mg/kg) uống 6 giờ sau khi phẫu thuật. Sốt hậu sản do nhiễm trùng đường sinh dục: Sốt nhưng không có biểu hiện ốm lâm sàng: Amoxycilin + acid clavulanic. Sốt kéo dài hơn 48 giờ: clindamycin 300 mg x 1 lần/8 giờ (nếu do Mycoplasma) cho đến khi hết sốt hoặc 500 mg erythromycin (nếu do Ureaplasma)","Clindamycin có nguy cơ cao gây viêm đại tràng giả mạc do độc tố của Clostridium difficile tăng quá mức. Ðiều này xảy ra khi những vi khuẩn thường có ở đường ruột bị clindamycin tiêu diệt (đặc biệt ở bệnh nhân cao tuổi và bệnh nhân suy giảm chức năng thận). Ở một số bệnh nhân (0,1 - 10%) viêm đại tràng giả mạc có thể phát triển rất nặng và dẫn đến tử vong. Viêm đại tràng giả mạc được đặc trưng bởi: Đau bụng, tiêu chảy, sốt, có chất nhầy và máu trong phân. Soi trực tràng thấy những mảng trắng vàng trên niêm mạc đại tràng. Tác dụng không mong muốn ở đường tiêu hóa chiếm khoảng 8% bệnh nhân. Thường gặp: Buồn nôn, nôn, đau bụng, tiêu chảy do clostridium difficile. Ít gặp: Mày đay, phản ứng tại chỗ sau tiêm bắp, viêm tắc tĩnh mạch sau khi tiêm tĩnh mạch. Hiếm gặp: Sốc phản vệ, tăng bạch cầu ưa eosin và giảm bạch cầu trung tính có hồi phục, viêm đại tràng giả mạc, viêm thực quản, tăng transaminase gan có hồi phục",Ðối kháng với erythromycin,https://thuocbietduoc.com.vn/thuoc-8634/azicin-dae-han.aspx,"Dae Han New Pharm Co., Ltd - KOREA","Hana Pharm Co., Ltd - KOREA"
Cefotaxime Sodium for Injection USP 1gm Flamingo,VN-10539-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxim Natri,Hộp 1 lọ bột + 1ống nước cất pha tiêm 5ml,Cefotaxime (Cefotaxim 1g/lọ),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-34170/cefotaxime-sodium-for-injection-usp-1gm.aspx,"Flamingo Pharm., Ltd - India",Rotaline Molekule Pvt.Ltd. - INDIA
"Shincef 1,5g",VD-20365-13,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Cefuroxim natri tương đương 1,5g Cefuroxim","hộp 10 lọ x 1,5 gam bột pha tiêm",Cefuroxime (5g),"Nhiễm khuẩn do vi khuẩn nhạy cảm ở đường hô hấp, niệu sinh dục, ổ bụng, da & mô mềm, sản phụ khoa, viêm màng não, nhiễm khuẩn huyết, dự phòng nhiễm khuẩn sau phẫu thuật",Quá mẫn với cephalosporin,"Người lớn: 750 mg mỗi 8 giờ, tiêm IM hoặc IV; nhiễm khuẩn nặng 750 mg - 1,5 g mỗi 8 giờ, tiêm IV. Tổng liều 3 - 6 g/ngày x 10 ngày. Suy thận ClCr 10 - 20 mL/phút: 750 mg tiêm IV mỗi 12 giờ; ClCr < 10 mL/phút: 750 mg tiêm IM, IV mỗi 24 giờ. - Trẻ > 3 tháng: 50 - 100 mg/kg/ngày; nhiễm khuẩn nặng có thể cao hơn 100 mg/kg/ngày; nhiễm khuẩn xương khớp: 150 mg/kg/ngày, viêm màng não: 200 - 240 mg/kg/ngày","Nôn, đau bụng, viêm ruột, viêm âm đạo, rối loạn chức năng thận & gan, thiếu máu, xuất huyết, động kinh","Thuốc lợi tiểu mạnh, aminoglycoside. Thông tin về hoạt chất: Cefuroxime Thuốc này chứa hoạt chất Cefuroxime . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Cefuroxime",https://thuocbietduoc.com.vn/thuoc-32008/shincef.aspx,Công ty Dược Phẩm Shinpoong Daewoo Việt Nam - VIETNAM,
Beecetrax Inj. 1g,VN-19488-15,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxon (dưới dạng Ceftriaxon natri) 1g,,Ceftriaxone,"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-49266/beecetrax-inj-1g.aspx,"Kukje Pharm Ind Co., Ltd - KOREA",
"Ciprofloxacin Infusion 0,4g/200ml",VN-12905-11,Dung dịch tiêm truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin,Chai 200ml,"Ciprofloxacin (0,4g/200ml)","Viêm phổi, viêm phế quản, viêm màng phổi, ápxe phổi, giãn phế quản bội nhiễm, đợt cấp viêm phế quản mạn. - Viêm cầu thận cấp & mạn, viêm tuyến tiền liệt, viêm bàng quang. - Viêm tai giữa, viêm xoang. - Nhiễm lậu cầu. - Nhiễm khuẩn da & mô mềm. - Tiêu chảy nhiễm khuẩn, viêm phúc mạc, viêm đường mật, viêm phần phụ, viêm xương khớp. - Nhiễm khuẩn huyết",Dị ứng với nhóm quinolone. Trẻ em đang tăng trưởng,Truyền IV chậm người lớn: + Nhiễm khuẩn đường tiểu 100 mg x 2 lần/ngày. + Nhiễm khuẩn hô hấp dưới 200 mg x 2 lần/ngày. + Nhiễm khuẩn khác 200 mg x 2 lần/ngày. + Lậu liều đơn 150 mg. + Suy thận ClCr < 20 mL/phút: 1/2 liều,"Tiêu chảy, nôn, đau bụng, nhức đầu, khó ngủ, nổi mẩn. - Rất hiếm: co giật, đau khớp, tăng men gan, viêm tĩnh mạch",Theophylline. Probenecid,https://thuocbietduoc.com.vn/thuoc-38794/ciprofloxacin-infusion.aspx,"Ltd ""Uria-farm"" - UKRAINE",Công ty Cổ phần Dược Đại Nam - VIETNAM
