Tên hoạt chất,tên khác,tên biệt dược,thành phần,dược lực,dược động học,tác dụng,chỉ định,chống chỉ định,thận trọng lúc dùng,liều lượng - cách dùng,tương tác thuốc,tác dụng ngoại ý (tác dụng phụ),quá liều,bảo quản,bao che - đóng gói,Nguồn URL
Filgrastim,,Ior Leukocim; Neupogen,Filgrastim,,"Hấp thu: Hấp thu và thanh thải filgrátim theo kiểu dược động học bậc một mà không phụ thuộc rõ vào nồng độ.Có mối tương quan tuyến tính thuận giữa liều tiêm và nồng độ filgrastim trong huyết thanh, dù tiêm tĩnh mạch hay dưới da. - Phân bố: thể tích phân bố trung bình 150ml/kg ở cả người bìnhthường và người mắc ung thư. Thời gian bán thải ở cả người bình thường và người mắc ung thư xấp xỉ 3,5h. - Chuyển hoá và thải trừ: chưa xác định đầy đủ sự chuyển hoá của filgrastim và không biết thuốc được chuyển hoá hoặc đào thải như thế nào","Filgrastim là một yếu tố kích thích dòng bạch cầu hạt của người(G-CSF), được sản xuất bằng công nghệ tái tổ hợp ADN có hoạt tính giống hệt yêú tố nội sinh kích thích dòng bạch cầu hạt ở người. Thuốc điều hoà việc sản xuất và huy động các tế bào hạt trung tính từ tuỷ xương. - Thuốc kích thích sự hoạt hoá, tăng sinh và biệt hoá các tế bào tiền thân bạch cầu trung tính. - Trong một số trường hợp giảm bạch cầu trung tính mạn, điều trị cũng làm tăng sản xuất bạch cầu hạt ưa eosin và ưa base. Tăng bạch cầu hạt trung tính phụ thuộc trực tiếp vào liều. - Khi ngừng điều trị, bạch cầu hạt trung tính lưu hành giảm 50% trong vòng 1-2 ngày và trở lại mức bình thường trong vòng 1-7 ngày","Filgrastim được chỉ định để rút ngắn thời gian bị giảm bạch cầu nặng và các biến chứng của nó ở các bệnh nhân: Ðược dùng hóa trị liệu độc tế bào, là những loại thường gây ra giảm bạch cầu đa nhân trung tính có sốt. Ðược điều trị ức chế tủy chuẩn bị cho ghép tủy. Dùng lâu dài Filgrastim làm tăng số bạch cầu đa nhân trung tính, làm giảm tần suất cũng như thời gian các giai đoạn nhiễm trùng trên các bệnh nhân bị: - Giảm bạch cầu đa nhân trung tính bẩm sinh. - Giảm bạch cầu chu kỳ. - Giảm bạch cầu vô căn, có số bạch cầu đa nhân trung tính ≤ 0,5 x 109/l và có tiền sử nhiễm trùng nặng hoặc tái phát. - Chứng giảm bạch cầu do thuốc. - Ung thư không do tế bào tuỷ xương",Filgrastime không nên dùng ở những bệnh nhân bị dị ứng với sản phẩm hoặc những thành phần của thuốc,"Tăng sinh tế bào ác tính: G-CSF có thể thúc đẩy sự tăng trưởng các tế bào tủy in vitro và tác dụng tương tự trên một số tế bào ngoài tủy in vitro. Tính an toàn và hiệu quả của Filgrastim ở những bệnh nhân loạn sản tủy, bệnh bạch cầu cấp dòng tủy hoặc bệnh bạch cầu mạn dòng tủy chưa được xác định. Do đó, vì khả năng tăng trưởng các khối u, cần thận trọng khi dùng Filgrastim trên bất kỳ bệnh lý ác tính nào có liên quan đến tế bào tủy. Thử nghiệm lâm sàng về khả năng Filgrastim ảnh hưởng lên sự phát triển của hội chứng loạn sản tủy thành bệnh bạch cầu cấp dòng tủy còn chưa được thực hiện. Do đó, cần thận trọng khi dùng Filgrastim trong bất kỳ tình huống nào của bệnh lý tiền ác tính của tủy xương. Tăng bạch cầu: số bạch cầu > 100 x 109 đã được ghi nhận không quá 5% số bệnh nhân điều trị bằng Filgrastim ở liều trên 0,3MUI/kg/ngày (3mcg/kg/ngày);. Không ghi nhận có tác dụng phụ nào liên quan trực tiếp đến mức tăng bạch cầu này. Tuy nhiên trên quan điểm nguy cơ do tăng bạch cầu nặng có thể xảy ra, nên theo dõi đếm bạch cầu đều đặn trong quá trình điều trị Filgrastim. Nếu bạch cầu trên 50 x 109/l sau giai đoạn giảm bạch cầu đa nhân trung tính tối đa, thì nên ngưng ngay Filgrastim. Các nguy cơ đi kèm với việc tăng liều hóa trị: cần thận trọng đặc biệt khi điều trị hóa chất liều cao, bởi vì chưa chắc bướu có cải thiện trong khi liều mạnh thuốc hóa trị có thể làm tăng độc tính gồm tác động lên tim, phổi, thần kinh và da (xin tham khảo thông tin hướng dẫn sử dụng các thuốc hóa trị được dùng). Ðiều trị Filgrastim không loại trừ giảm tiểu cầu và thiếu máu do hóa trị liệu ức chế tủy. Bởi vì khi cho hóa trị liều cao (chẳng hạn dùng đủ liều trong phác đồ trị liệu), bệnh nhân có thể có nguy cơ cao giảm tiểu cầu và thiếu máu. Nên theo dõi đếm tiểu cầu và đo dung tích hồng cầu đều đặn. Cần chăm sóc đặc biệt khi dùng đơn hóa trị hay hóa trị phối hợp những tác nhân có thể gây giảm tiểu cầu nặng. Theo dõi mật độ của xương nên thực hiện ở những bệnh nhân có bệnh lý xương gây loãng xương và được điều trị Filgrastim liên tục trên 6 tháng. Chưa có các nghiên cứu về Filgrastim trên những bệnh nhân có giảm nặng chức năng gan, thận, và do đó không nên chỉ định Filgrastim cho những bệnh nhân này. Tác dụng của Filgrastim ở những bệnh nhân bị giảm đáng kể các tế bào đầu dòng tủy xương chưa được nghiên cứu. Filgrastim đầu tiên sẽ tác động lên các tế bào đầu dòng của bạch cầu đa nhân trung tính, qua đó làm tăng số bạch cầu đa nhân trung tính. Do đó ở những bệnh nhân bị giảm các tế bào đầu dòng (chẳng hạn những người được điều trị bằng xạ trị hay hóa trị diện rộng) đáp ứng tăng bạch cầu đa nhân trung tính có thể bị giảm. LÚC CÓ THAI VÀ LÚC NUÔI CON BÚ Tính an toàn của Filgrastim chưa được xác định ở phụ nữ có thai. Chưa có bằng chứng về Filgrastim gây quái thai ở chuột và thỏ. Tăng tần suất mất phôi đã được quan sát thấy ở thỏ, nhưng không có dị dạng thai nào được báo cáo. Ở phụ nữ có thai khả năng nguy cơ lên thai khi dùng Filgrastim phải được cân nhắc tùy theo lợi ích của việc điều trị. Chưa rõ Filgrastim có được bài tiết qua sữa người hay không. Filgrastim không được khuyến cáo ở những phụ nữ cho con bú Filgrastim tiêm không được pha với dung dịch muối vì có thể gây tủa","Ở những bệnh nhân đã hóa trị liệu vì một bệnh ác tính không do tủy, liều khuyến cáo của Filgrastime là 0,5MUI (5mcg/kg tương ứng với 16,6 microlitre dung dịch tiêm) tiêm một lần trong ngày. Với một bệnh nhân 60kg cần dùng 1 lọ Filgrastim 30MUI. Ở những bệnh nhân được điều trị bằng hóa trị độc tế bào và ghép tủy tự thân, liều khởi đầu của Filgrastim được đề nghị là 1MUI (10mcg/kg/ngày) truyền dưới da liên tục trong 24 giờ hoặc 1MUI (10mcg/kg/ngày) truyền tĩnh mạch liên tục trong 30 phút hoặc trong 24 giờ. Filgrastim phải được pha loãng trong 20ml dịch truyền glucose 5% (xem phần hướng dẫn pha loãng). Khi đã qua ngưỡng giảm bạch cầu thấp nhất, liều lượng hàng ngày của Filgrastim nên được điều chỉnh theo đáp ứng của bạch cầu đa nhân trung tính như sau: Số bạch cầu đa nhân trung tính > 1,0 x 109/l trong 3 ngày liên tiếp thì điều chỉnh liều Filgrastim: Giảm đến 0,5MUI (5mcg)/kg/ngày (tương ứng với 16,6 microlitre dung dịch tiêm/kg) Sau đó nếu số lượng tuyệt đối của bạch cầu đa nhân trung tính vẫn giữ > 1,0 x 109/l trong 3 ngày liên tiếp nữa thì ngưng Filgrastim Nếu số lượng tuyệt đối của bạch cầu đa nhân trung tính giảm < 1,0 x 109/l trong quá trình điều trị, liều Filgrastime nên tăng lên trở lại theo từng bước như trên. Filgrastim đã được chứng minh có hiệu quả và dung nạp tốt khi điều trị như trên với liều lên đến 7,0MUI (70mcg)/kg/ngày. Các thử nghiệm lâm sàng với Filgrastim bao gồm cả một số lượng nhỏ những bệnh nhân lớn tuổi, nhưng do các nghiên cứu đặc biệt không được làm trên nhóm bệnh nhân này nên liều lượng đề nghị cho nhóm người lớn tuổi này chưa được xác định. Ở những bệnh nhân bị giảm bạch cầu nặng mãn tính: Liều khởi đầu: Giảm bạch cầu bẩm sinh: I,2 MUI (12mcg)/ngày, chia làm một hoặc nhiều lần. Giảm bạch cầu tự phát hoặc có chu kỳ: 0,5MUI (5mcg)/kg/ngày, chia làm một hoặc nhiều lần. Ðiều chỉnh liều: Liều phải được xác định cho từng bệnh nhân và đảm bảo duy trì số lượng bạch cầu đa nhân trung tính tối thiểu là 1,5 x 109/l. Dùng liều hàng ngày trong thời gian dài được chỉ định để đạt được số lượng bạch cầu đa nhân trung tính ở mức cần thiết. Có thể tăng liều gấp đi nếu sau 2 tuần điều trị mà số lượng bạch cầu đa nhân trung tính vẫn không đạt đến 1,5 x 109 , và phải giảm nửa liều nếu số lượng bạch cầu hạt tăng quá 10 x 109/l. Cần phải tăng nhanh liều ở những bệnh nhân có những nhiễm trùng nặng. Chỉ dùng những liều vượt quá 14,5MUI (145mcg/kg/ngày) khi đã biết chắc chắn rằng bệnh nhân có thể dung nạp được","Tính an toàn và hiệu quả của Filgrastim cho cùng một ngày với hóa trị độc tế bào ức chế tủy chưa được xác định. Vì tính nhạy cảm của các tế bào tủy phân chia nhanh với thuốc hóa trị độc tế bào ức chế tủy, không nên sử dụng Filgrastim trong giai đoạn từ 24 giờ trước đến 24 giờ sau khi hóa trị. Chưa có các thử nghiệm lâm sàng thăm dò tương tác có thể có giữa Filgrastim với các yếu tố tăng trưởng tạo máu và các cytokine khác. Bất tương hợp chủ yếu: Filgrastim không nên hòa loãng với dung dịch nước muối. Về tính tương hợp của Filgrastim với các chất liệu plastic sau khi pha loãng để truyền, xin xem phương pháp dùng thuốc trong phần liều lượng và cách dùng","Dùng Filgrastim ở liều đề nghị thường gây ra đau cơ xương nhẹ và vừa, ở khoảng 20% bệnh nhân. Triệu chứng này thường từ nhẹ đến trung bình nhưng đôi khi nặng, và thường được kiểm soát bằng các thuốc giảm đau tiêu chuẩn. Các tác dụng phụ ít gặp hơn gồm bất thường bài niệu (chủ yếu là khó tiểu nhẹ đến trung bình). - Ðôi khi có giảm huyết áp thoáng qua, không cần điều trị lâm sàng. - Tăng lactate dehydrogenase, phosphatase kiềm, acide urique máu và glutamyl transpeptidase có thể xảy ra nhưng thường từ nhẹ đến trung bình, phụ thuộc liều lượng và có thể phục hồi. - Số bạch cầu trên 100 x 109 xảy ra ở khoảng 5% số bệnh nhân điều trị Filgrastim ở liều > 0,3 MUI/kg/ngày (3mcg/kg/ngày). Tuy nhiên không ghi nhận tác dụng bất lợi nào liên quan trực tiếp đến mức độ tăng bạch cầu này. Trên các thử nghiệm lâm sàng, Filgrastim không làm tăng tỉ lệ các tác dụng phụ của hóa trị liệu độc tế bào. - Các tác dụng phụ xảy ra ở nhóm bệnh nhân điều trị bằng Filgrastim kết hợp hóa trị và nhóm bệnh nhân điều trị bằng giả dược (placebo) kết hợp hóa trị có suất độ bằng nhau, bao gồm buồn nôn và nôn, rụng tóc, tiêu chảy, mệt mỏi, chán ăn, viêm niêm mạc, nhức đầu, ho, đỏ da, đau ngực, yếu cơ toàn thân, đau họng, táo bón và đau không đặc hiệu. Các rối loạn mạch máu (chẳng hạn bệnh tắc tĩnh mạch và những rối loạn thể tích dịch) đôi khi xuất hiện ở những bệnh nhân được điều trị hóa chất liều cao sau đó được ghép tủy tự thân. Mối liên hệ nhân quả với Filgrastim chưa được xác định. - Trong các nghiên cứu độc tính học ở động vật, xuất huyết nội sọ bất phục hồi có thể thấy ở khỉ",Tác dụng của việc quá liều Filgrastim chưa được xác định. Ngưng Filgrastim số bạch cầu đa nhân trung tính sẽ giảm xuống 50% trong 1-2 ngày và trở về mức bình thường trong 1-7 ngày,"Dung dịch tiêm nên được bảo quản trong tủ lạnh từ 2-8 độ C, nhưng không đông lạnh. Một thời gian ngắn (lên đến 7 ngày) tiếp xúc với nhiệt độ cao (lên đến 37 độ C) không ảnh hưởng đến tính ổn định của Filgrastim. huốc độc bảng B",Lọ chứa dung dịch tiêm,https://thuocbietduoc.com.vn/thuoc-goc-354/filgrastim.aspx
Mesna,,Mistabron; Uromitexan,Mesna,Mesna là thuốc giải độc,"Hấp thu: Với 1 liều Mesna tiêm tĩnh mạch, sinh khả dụng trung bình của Mesna có hoạt tính trong bàng quang là 50%. Toàn bộ liều dùng có thể thải qua nước tiểu trong vòng 8 giờ sau khi tiêm. - Phân bố: Mesna có thể tích phân bố là 0,652l/kg. Thuốc không thấm vào môi. - Thải trừ: Mesna thải trừ chủ yếu qua nước tiểu","Mesna (natri 2 - mercapto ethan sulfonat) tương tác hoá học với các chất chuyển hoá độc (bao gồm cả acrolein) của các thuốc chống ung thư ifosfamid hoặc cyclophosphamid có trong nước tiểu, ngăn ngừa hoặc giảm được tỷ lệ và mức độ độc đối với bàng quang do những thuốc này gây nên. Ngoài ra, mesna còn làm tăng đào thải cystein, chất này có thể phản ứng hoá học với acrolein góp phần vào tác dụng bảo vệ đường tiết niệu của Mesna. Mesna cũng có tác dụng tiêu chất nhầy, vì vậy được dùng làm thuốc long đờm","Phòng ngừa độc tính trên đường niệu do dùng oxazaphosphorines (cyclophosphamide, ifosfamide);. Khuyên dùng Mesna đồng thời với điều trị kìm tế bào bằng ifosfamide, với điều trị liều cao cyclophosphamide (> 10 mg/kg) và ở bệnh nhân có nguy cơ. Các nguy cơ bao gồm có xạ trị trước đây ở vùng khung chậu bé, viêm bàng quang vào lúc dùng oxazaphosphorines trước đây, bệnh nhân có tiền sử bệnh lý ở đường tiết niệu",Tăng nhạy cảm với mesna hoặc các phức hợp khác có thiol,"Xuất hiện các phản ứng tăng nhạy cảm khi điều trị bằng Mesna được ghi nhận ở bệnh nhân có rối loạn về tự miễn nhiều hơn ở bệnh nhân có khối u. Biểu hiện bằng các phản ứng ở da và niêm mạc (phát ban, nổi mề đay, ngoại ban, nội ban), tăng men gan và các triệu chứng thông thường không đặc hiệu như sốt, kiệt sức, buồn nôn và ói mửa. Cũng có khi xuất hiện lẻ tẻ những phản ứng về tuần hoàn như hạ huyết áp và nhịp tim nhanh. Do đó dùng Mesna để bảo vệ đường tiết niệu chỉ được áp dụng cho bệnh nhân sau khi đã phân tích kỹ lợi ích và nguy cơ và phải được theo dõi sát. Vì Mesna được dùng như Uroprotector khi điều trị kìm tế bào bằng oxazaphosphorines, việc sử dụng thuốc này trong thai kỳ và lúc cho con bú phải tuân theo các tiêu chuẩn của cách điều trị kìm tế bào này. Nghiên cứu trên súc vật cho thấy không có chứng cớ nào về tác dụng độc cho phôi thai hoặc gây quái thai của Mesna. Tác dụng bảo vệ của Mesna chỉ áp dụng cho đường tiết niệu. Tất cả các thận trọng khác được đề nghị khi dùng thuốc đều không bị ảnh hưởng và các đề nghị liên quan đến chúng vẫn còn hiệu lực","Trừ phi đã được ghi trong toa thuốc, Mesna thường được dùng bằng đường tĩnh mạch ở người lớn với liều bằng 20% liều oxazaphosphorines vào thời điểm 0 (lúc bắt đầu dùng oxazaphosphorines) và vào lúc 4 giờ và 8 giờ. Kinh nghiệm lâm sàng khi dùng ở trẻ em cho thấy rằng ở một số trường hợp cho Mesna với khoảng cách ngắn hơn giữa các lần dùng thì tốt hơn (thí dụ cách khoảng mỗi 3 giờ, tổng liều Mesna = 60% liều oxazaphosphorines). Ðiều trị kìm tế bào với liều rất cao oxazaphosphorines (thí dụ trước khi ghép tủy), tổng liều Mesna có thể tăng đến 120 và 160% liều oxazaphosphorines. Ðề nghị dùng như sau: sau khi cho 20% Mesna (tính toán dựa trên tổng liều oxazaphosphorines) vào thời điểm 0, liều còn lại sẽ được cho liên tục trong 24 giờ bằng cách truyền tĩnh mạch.Tiêm tĩnh mạch trực tiếp có thể áp dụng :Người lớn 3 x40% (vào thời điểm 0, 4, 8 giờ) hoặc 4 x 40% (vào thời điểm 0, 3, 6, 9 giờ) tương ứng. Trẻ em do thường đi tiểu hơn nên luôn cho tiêm tĩnh mạch trực tiếp mỗi 3 giờ (thí dụ 20% vào thời điểm 0, 1, 3, 6, 9, 12 giờ). Thay vì tiêm tĩnh mạch trực tiếp, có thể truyền tĩnh mạch trong thời gian ngắn 15 phút. Khi truyền tĩnh mạch liên tục ifosfamide (Holoxan), sau liều tiêm tĩnh mạch trực tiếp, dùng Mesna truyền tĩnh mạch liên tục với liều đến 100% liều ifosfamide được cho vào thời điểm 0 (bắt đầu truyền tĩnh mạch) đồng thời với ifosfamide và vẫn duy trì chất bảo vệ đường niệu thêm 6-12 giờ sau khi kết thúc truyền ifosfamide","In vitro: trong thực nghiệm Mesna có tương kỵ với cisplatin, carboplatin và nitrogen mustard","Những trường hợp riêng biệt có phản ứng tăng nhạy cảm liên quan với cơ quan một phần (phản ứng tăng dị ứng), thí dụ phản ứng da và niêm mạc với mức độ khác nhau (ngứa, đỏ da, nổi mụn nước), sưng mô tại chỗ (phù, nổi mề đay), trường hợp hiếm có hạ huyết áp và tăng nhịp tim trên 100 lần/phút (nhịp tim nhanh) do phản ứng tăng nhạy cảm cấp tính và trầm trọng (phản ứng phản vệ) và cũng có sự tăng tạm thời một số thử nghiệm chức năng gan (men gan). Trường hợp hiếm gặp có kích thích tĩnh mạch ở vị trí tiêm thuốc. Trong nghiên cứu về khả năng dung nạp thuốc, dùng mesna liều cao tiêm tĩnh mạch và uống, ở liều duy nhất 60 mg/kg cân nặng cơ thể hoặc hơn thì thấy xuất hiện buồn nôn, ói mửa, tiêu chảy, nhức đầu, đau tay chân, hạ huyết áp, nhịp tim nhanh, phản ứng da, kiệt sức và suy yếu. Trong thời gian điều trị, không phải lúc nào cũng có thể phân biệt một cách rõ ràng các tác dụng phụ kiểu trên với các tác dụng phụ gây ra do dùng oxazaphosphorines (Holoxan, Endoxan) hoặc các thuốc khác dùng đồng thời",Hiện chưa có thuốc giải độc Mesna,Ðể thuốc ngoài tầm tay trẻ em. Không dùng Mesna khi quá hạn sử dụng ghi trên hộp thuốc,Dung dịch để khí dung và nhỏ tại chỗ; Dung dịch tiêm,https://thuocbietduoc.com.vn/thuoc-goc-456/mesna.aspx
Hydroxyzine,,Atarax,Hydroxyzine,Là thuốc kháng histamine có tác dụng kháng chloline và an thần để điều trị dị ứng histamine do cơ thể giải phóng ra trong một số thể dị ứng,,"Hydroxyzine là thuốc kháng histamine có tác dụng kháng chloline và an thần để điều trị dị ứng histamine do cơ thể giải phóng ra trong một số thể dị ứng. Khi giải phóng ra nó gắn với các receptor histamine cạnh tranh với histamine trên các receptor, tuy nhiên, khi chúng gắn với các receptor chúng không gây kích thích các tế bào. Hơn nữa chúng ngǎn cản histamine gắn vào và kích thích tế bào. Sau khi hấp thụ Hydroxyzine chuyển hoá thành cetirizine- một chất chuyển hóa có dụng. Cả hydroxyzine và cetirizine đều có tác dụng kháng histamine. Hydroyine có tác dụng an thần nhẹ còn cetirizine thì không có tác dụng an thần","Khoa da liễu: phụ trị chứng da ngứa (mề đay, chàm, sẩn ngứa...);. Thần kinh: ưu tư nhẹ. Khoa gây mê: tiền mê trong gây mê toàn thân","Nhạy cảm với hydroxyzine. Nguy cơ glaucoma góc đóng, bí tiểu do niệu đạo-tiền liệt tuyến",Phụ nữ có thai 3 tháng đầu. Tránh lái xe & vận hành máy. Không dùng nước giải khát có cồn,Viên 25mg: Người lớn 50-100 mg/ngày; Trẻ 30 tháng-15 t. 1mg/kg/ngày; có thể giảm liều. Viên 100mg: 50-100mg/ngày. Tâm thần kinh 100-200mg/ngày. Khoa gây mê 100-200mg ở người lớn. Dạng thuốc này không thích hợp ở trẻ em,Thuốc ức chế hệ thần kinh TW. Thuốc kháng cholinergic,"Nhẹ & thoáng qua: an thần, kích động & táo bón. Khô miệng, bí tiểu, rối loạn sự điều tiết, lú lẫn ở người có tuổi",,,Viên nang; Si rô; Viên nén; Viên nén bao phim,https://thuocbietduoc.com.vn/thuoc-goc-549/hydroxyzine.aspx
Sorbic acid,,"Gysepsol 0,2g/100ml",Sorbic acid,,,,"Vệ sinh phụ nữ hàng ngày. Dùng trong phụ khoa: viêm âm đạo, huyết trắng, viêm âm hộ, ngứa âm hộ",,Ðậy kín chai sau khi dùng. Tránh làm nhiễm bẩn đầu chai thuốc,"Dùng nguyên chất để rửa, sau đó rửa kỹ lại với nước sạch",,,,,Dung dịch rửa phụ khoa,https://thuocbietduoc.com.vn/thuoc-goc-734/sorbic-acid.aspx
Tiemonium,,Visceralgine,Tiemonium methylsulfate,,,,"Hội chứng đau do co thắt liên quan đến dạ dày-ruột, túi mật, phụ khoa, các bệnh về tiết niệu","Dị ứng với thành phần thuốc. Nguy cơ glaucoma góc đóng, tiểu khó (bệnh lý tuyến tiền liệt hoặc bàng quang);. Phụ nữ có thai, cho con bú. Không hấp thụ gluten","Bướu lành tiền liệt tuyến, suy thận và/hoặc gan, thiếu máu mạch vành, loạn nhịp tim, nhồi máu cơ tim cấp, cường giáp, viêm phế quản mạn, tắc ruột do liệt ruột, mất trương lực ống tiêu hóa ở người già, phì đại ruột kết do nhiễm độc. Lượng muối Na: 7 mg/ống. Tài xế & người vận hành máy","Viên nén: 2-6 viên/ngày, chia thành nhiều liều nhỏ. Ống tiêm: 1 ống x 3lần/ngày IV chậm (> 3 phút) hay tiêm truyền. Có thể tiêm IM sâu",Tương tác khi dùng chung với atropine & các thuốc kháng cholinergic khác,"Khô miệng, đặc chất tiết phế quản, giảm tiết nước mắt, rối loạn điều tiết, nhịp tim nhanh, hồi hộp, táo bón, ứ nước tiểu, kích động, bồn chồn, lú lẫn ở người lớn tuổi, ngứa. Hạ huyết áp & nhịp tim nhanh khi tiêm thuốc quá nhanh",,,Ống chứa dd tiêm; Viên nén,https://thuocbietduoc.com.vn/thuoc-goc-255/tiemonium.aspx
