Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Amoxicillin MKP 500,VD-14480-11,"Hộp 10 vỉ x 10 viên, hộp 160 vỉ x 10 viên, chai 100 viên, chai 500 viên nang","Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicilin trihydrat tương đương 500 mg Amoxicilin,"Hộp 10 vỉ x 10 viên, hộp 160 vỉ x 10 viên, chai 100 viên, chai 500 viên nang",Amoxicilin (500 mg),"Amoxicillin được chỉ định cho các nhiễm khuẩn sau đây: - Nhiễm khuẩn đường hô hấp trên. - Nhiễm khuẩn đường hô hấp dưới do liên cầu khuẩn, phế cầu khuẩn, tụ cầu khuẩn không tiết penicilinase và H. influenza. - Nhiễm khuẩn đường tiết niệu không biến chứng. - Bệnh lậu . - Nhiễm khuẩn đường mật. - Nhiễm khuẩn da, cơ do liên cầu khuẩn, tụ cầu khuẩn E.coli nhạy cảm với amoxicillin",Không dùng thuốc cho bệnh nhân có tiền sử dị ứng với bất kỳ loại penicillin nào,"Ðường uống. - Liều thường dùng là 250 - 500 mg, cách 8 giờ một lần. - Trẻ em đến 10 tuổi có thể dùng liều 125 - 250 mg, cách 8 giờ một lần. - Trẻ em dưới 20 kg thường dùng liều 20 - 40 mg/kg thể trọng/ngày. - Liều 3g, nhắc lại sau 8 giờ để điều trị áp-xe quanh răng, hoặc nhắc lại sau 10 - 12 giờ để điều trị nhiễm khuẩn cấp đường tiết niệu không biến chứng. - Ðể dự phòng viêm màng trong tim ở người dễ mắc, cho liều duy nhất 3 g cách 1 giờ trước khi làm thủ thuật như nhổ răng. - Dùng phác đồ liều cao 3 g x 2 lần/ngày cho người bệnh nhiễm khuẩn đường hô hấp nặng hoặc tái phát. - Nếu cần, trẻ em 3 - 10 tuổi bị viêm tai giữa có thể dùng liều 750 mg x 2 lần/ngày trong 2 ngày. Ðối với người suy thận, phải giảm liều theo hệ số thanh thải creatinin: - Cl creatinin < 10 ml/phút: 500 mg/24 giờ. - Cl creatinin > 10 ml/phút: 500 mg/12 giờ","Thường gặp: Ngoại ban (3-10%);, thường xuất hiện chậm sau 7 ngày điều trị. - Ít gặp: + Tiêu hoá: Buồn nôn, nôn, ỉa chảy. + Phản ứng quá mẫn: Ban đỏ, ban dát sần và mày đay, đặc biệt là hội chứng Stevens-Johnson. - Hiếm gặp: + Gan: Tăng nhẹ SGOT. + Thần kinh trung ương: Kích động, vật vã, lo lắng, mất ngủ, lú lẫn, thay đổi ứng xử và/hoặc chóng mặt. + Máu: Thiếu máu, giảm tiểu cầu, ban xuất huyết giảm tiểu cầu, tăng bạch cầu ưa eosin, giảm bạch cầu, mất bạch cầu hạt","Sự hấp thu amoxicillin không bị ảnh hưởng bởi thức ăn trong dạ dày, do đó có thể uống trước hay sau bữa ăn. Nifedipin làm tăng hấp thu amoxicillin. - Khi dùng alopurinol cùng với amoxicillin sẽ làm tăng khả năng phát ban của amoxicillin. - Có thể có sự đối kháng giữa chất diệt khuẩn amoxicillin và các chất kìm khuẩn như cloramphenicol, tetracyclin",https://thuocbietduoc.com.vn/thuoc-40379/amoxicillin-mkp-500.aspx,,
Vedoxime,VN-2855-07,Bột pha hỗn dịch uống-50mg/5ml Cefpodoxime,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxime proxetil,Hộp 12 gói,Cefpodoxime (50mg/5ml),"Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da","Quá mẫn với thuốc, nhóm cephalosporin",Viêm tai giữa cấp 10 mg/kg/ngày x 10 ngày (tối đa 200 mg x 2 lần/ngày) - Viêm họng & viêm amidan 10 mg/kg/ngày x 10 ngày (tối đa 100 mg x 2 lần/ngày),"Tiêu chảy, buồn nôn, nôn, đau bụng, viêm đại tràng & đau đầu","Thuốc kháng acid, ức chế H2. Probenecid làm tăng nồng độ thuốc. Tăng độc tính trên thận khi dùng với thuốc độc thận",https://thuocbietduoc.com.vn/thuoc-6417/vedoxime.aspx,"Ved Pharm Pvt., Ltd - India",Công ty TNHH Kiến Việt - VIETNAM
Zidolam-N,VN-13164-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Zidovudine 300mg, Lamivudine 150mg, Nevirapine",Lọ 60 viên nén,"Zidovudine (300mg), Nevirapine (-), Lamivudine (150mg)","Điều trị nhiễm HIV ở người lớn & trẻ từ 12 tuổi trở lên, làm tăng khả năng miễn dịch. Thuốc được sử dụng riêng hay với các loại thuốc trị virus HIV khác để giúp kiểm soát sự lây nhiễm HIV. Thuốc giúp giảm lượng HIV trong cơ thể để hệ thống miễn dịch có thể làm việc tốt hơn. Điều này làm giảm nguy cơ bị các biến chứng HIV (như các nhiễm trùng mới, ung thư); và cải thiện chất lượng cuộc sống của bạn. Lamivudine,Nevirapin và zidovudine đều thuộc nhóm thuốc ức chế men (enzyme) sao chép ngược nucleotide","Quá mẫn với thành phần thuốc, bệnh nhân có bạch cầu trung tính thấp và trẻ < 12 tuổi","Theo chỉ định của bác sĩ; Người lớn & trẻ > 12 tuổi: 1 viên x 2 lần /ngày. Chỉnh liều khi suy thận, chỉnh liều zidovudin khi bị suy gan nặng","Nhức đầu, mệt mỏi, khó chịu, rối loạn tiêu hoá, chuột rút",Tránh dùng với ribavirin hay stavudin,https://thuocbietduoc.com.vn/thuoc-38508/zidolam-n.aspx,"Hetero Drugs., Ltd - India",
Pacocon,VN-2546-06,Viên nén-200mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ketoconazole,Hộp 10 vỉ x 10 viên nén,Ketoconazole (-),"Bệnh nấm toàn thân do: Candida, Coccidioides immitis, Paracoccidioides, Histoplasma. - Nấm Candida niêm mạc da mạn tính nặng, nấm đường tiêu hóa, nấm Candida âm đạo mạn tính, nấm da hoặc nấm móng không đáp ứng với điều trị khác. - Phòng ngừa nhiễm nấm trên người giảm đáp ứng miễn dịch","Quá mẫn với ketoconazol hoặc nhóm azol, bệnh gan, phụ nữ có thai","Uống trong bữa ăn: 200 mg/ngày, có thể lên 400 mg/ngày nếu không đạt được đáp ứng sau 14 ngày. Nhiễm nấm Candida âm đạo mạn tính 400 mg x 1 lần/ngày x 5 ngày. Trẻ 1 - 4 tuổi: 50 mg; trẻ 5 - 12 tuổi: 100 mg","Tăng nhẹ tạm thời men gan. - Cá biệt: viêm gan, rối loạn tiêu hóa, ban ngứa, nhức đầu, chóng mặt, giảm tiểu cầu, vú to nam giới","Thuốc kháng acid, kháng cholinergic, ức chế H2, cyclosporin, rifampicin, coumarin",https://thuocbietduoc.com.vn/thuoc-13383/pacocon.aspx,"Hepaguard Co., Ltd - KOREA","Young IL Pharm Co., Ltd - KOREA"
Cromezin 2g,VN-10110-10,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxone Sodium,Hộp 10 lọ,Ceftriaxone (2g Ceftriaxone),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-33107/cromezin-2g.aspx,Stragen Pharma SA - SWITZERLAND,Công ty TNHH Dược phẩm Việt Pháp - VIETNAM
Roxem 150,VN-7535-03,Viên bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Roxithromycin,Hộp 10 vỉ x 10 viên,Roxithromycin (150mg),"Nhiễm trùng tai mũi họng: viêm tai giữa, viêm amidan, viêm thực quản, viêm phổi, viêm phế quản, viêm xoang. - Nhiễm trùng đường niệu - sinh dục: viêm niệu đạo, viêm tuyến tiền liệt, viêm cổ tử cung, viêm cổ âm đạo, viêm vòi tử cung đặc biệt do nhiễm Chlamydia. - Nhiễm trùng da và mô mềm: viêm nang, nhọt, nhọt độc, chốc lở, bệnh mủ da, chứng viêm da do nhiễm trùng, viêm quầng, loét do nhiễm trùng. - Nhiễm trùng răng miệng",Quá mẫn với thành phần thuốc. Không dùng chung với ergotamin,"Người lớn: 150 mg x 2 lần/ngày hoặc 300 mg x 1 lần/ngày. Nên kéo dài ít nhất 2 ngày sau khi giảm triệu chứng, ít nhất 10 ngày trong trường hợp nhiễm Streptoccoci, viêm đường niệu, viêm âm đạo - cổ tử cung. Điều trị tối đa 4 tuần. - Trẻ em: 5-7,5 mg/kg/ngày","Nôn, buồn nôn, tiêu chảy, đau dạ dày","Disopyramide, Digoxin, Midazolam, Terfenadine",https://thuocbietduoc.com.vn/thuoc-19067/roxem-150.aspx,,Công ty cổ phần Dược phẩm TW3 Foripharm - VIETNAM
Rifazid-150,VN-4047-07,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Rifampicin,Hộp 10 vỉ x 10 viên,Rifampicin (150mg),Điều trị các thể lao bao gồm cả lao màng não. - Điều trị Phong. - Phòng viêm màng não do Haemophilus influenzae và Neisseria meningitidis. - Điều trị nhiễm khuẩn nặng do các chủng Staphylococcus kể cả các chủng đã kháng Methicillin,"Quá mẫn với thuốc, vàng da","Bệnh lao uống cách xa bữa ăn: + Người lớn: 8 - 12mg/kg, ngày dùng 1 lần. + Trẻ em: 10mg/kg, ngày dùng 1 lần. Dùng phối hợp với các thuốc chống lao khác và theo chỉ dẫn của thầy thuốc. - Bệnh nặng do vi khuẩn Gram (+) và Gram (-): + Trẻ sơ sinh: 15 - 20mg/kg/ngày, chia 2 lần. + Người lớn: 20 - 30mg/kg/ngày, chia 2 lần. - Bệnh Brucella: Dùng kết hợp Rifampicin 300mg/ngày, uống 1 lần buổi sáng lúc đói và Doxycyclin 200mg/ngày dùng 1 lần vào buổi tối. Nếu bệnh cấp tính thời gian điều trị là 45 ngày. - Dự phòng viêm màng não do não mô cầu: + Người lớn: 600mg/lần cách 12 giờ uống 1 lần. + Trẻ em 1 tháng - 12 tháng tuổi: 10mg/kg cách 12 giờ uống 1 lần. + Trẻ dưới 1 tháng tuổi: 5mg/kg cách 12 giờ uống 1 lần. - Bệnh phong: Uống 600mg/lần/tháng. Dùng phối hợp với các thuốc chống phong khác và theo chỉ dẫn của thầy thuốc","Rối loạn tiêu hóa nhẹ, ngứa, phát ban. Ít gặp: đau đầu, chóng mặt, mệt mỏi, sốt, tăng men gan, vàng da","thuốc Thận trọng khi dùng với thuốc chẹn Ca, chống loạn nhịp, chống đông, kháng nấm: cyclosporin, tacrolimus, corticoid, digitoxin, estrogene",https://thuocbietduoc.com.vn/thuoc-18849/rifazid-150.aspx,"Micro Labs., Ltd - India",
Nalidixic Acid Tablet IP 500mg,VN-11722-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Acid nalidixic,Hộp 10 vỉ x 10 viên,Acid nalidixic (500mg),"Điều trị nhiễm khuẩn Gr (-); đường niệu dưới chưa có biến chứng gây bởi các chủng chính E.coli, Enterobacter sp., Klebsiella sp., Proteus sp., trừ Pseudomonas. Để giảm tính kháng thuốc, nên thử tính nhạy cảm của thuốc trước và trong khi điều trị để cân nhắc dùng thuốc và điều chỉnh thuốc. Trong trường hợp chưa có dữ liệu, có thể dựa vào dịch tễ học địa phương và các mẫu vi khuẩn nhạy cảm để lựa chọn điều trị. Do kháng sinh quinolon, trong đó có acid nalidixic liên quan đến phản ứng có hại nghiêm trọng (xem mục Cảnh báo và thận trọng khi dùng thuốc) và nhiễm khuẩn đường tiết niệu không phức tạp ở một số bệnh nhân có thể tự khỏi, chỉ nên sử dụng acid nalidixic cho những bệnh nhân không có lựa chọn điều trị khác thay thế","Mẫn cảm với acid nalidixic hay các thuốc nhóm quinolon. Bệnh nhân bị thiếu hụt enzym Glucose-6-phosphate dehydrogenaze (G6PD), có tiền sử động kinh, rối loạn thần kinh trung ương, co giật, tắc nghẽn mạch máu não. Trẻ em dưới 3 tháng tuổi. Bệnh nhân đang điều trị bằng hóa trị liệu ung thư tủy sống như melphalan, vì nó có thể gây ra viêm loét ruột chảy máu, hoại tử ruột",Người lớn 2 viên x 4 lần/ngày. - Thiếu niên > 30 kg 1 - 2 viên x 4 lần/ngày. - Trẻ em 50 mg/kg/ngày. Uống vào buổi sáng & chiều,"Không có tỷ lệ chính xác về các phản ứng có hại của thuốc dựa trên những thử nghiệm lâm sàng. Tuy nhiên, acid nalidixic thường dung nạp tốt và phản ứng có hại thường nhẹ. Thường gặp: ADR >1/100 Toàn thân: Nhức đầu Tiêu hóa: Buồn nôn, nôn, tiêu chảy. Mắt: Nhìn mờ, nhìn đôi, nhìn màu không chuẩn. Da: Phản ứng ngộ độc ánh sáng với các mụn nước trong trường hợp phơi nắng khi điều trị hoặc sau điều trị. Ít gặp: 1/1000 < ADR < 1/100 Thần kinh trung ương: Tăng áp lực nội sọ đặc biệt ở trẻ nhỏ. Da: Mày đay, ngứa, cản quang. Hiếm gặp: ADR< 1/1000 Thần kinh trung ương: Lú lẫn, ảo giác, ác mộng. Toàn thân: Phản ứng phản vệ. Máu: Giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ưa eosin, thiếu máu tan máu nhất là ở người thiếu hụt glucose 6 phosphat dehydrogenase. Khác: Phù mạch, đau khớp. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc. Hướng dẫn cách xử trí ADR: Ngừng dùng thuốc nếu người bệnh có biểu hiện dị ứng, lo lắng, ảo giác, co giật. Dùng adrenalin, glucocorticoid, oxy khi người bệnh mẫn cảm với thuốc","TƯƠNG TÁC THUỐC: Acid nalidixic liên kết protein huyết tương mạnh, nó có khả năng chiếm vị trí liên kết protein huyết tương của các chất chống đông máu coumarin và dẫn xuất, làm tăng coumarin tự do. Khi dùng cùng chất chống đông warfarin và dẫn chất cần theo dõi thời gian đông máu. Giải phóng glucose trong nước tiểu vì khi dùng acid nalidixic và sự có mật của glucoro liên hợp. Gây màu nước tiểu của 17- ceto-steroid và acid vanylmandilic. Acid nalidixic làm tăng nồng độ theophylin, cafein, cyclosporin do làm giảm thanh thải cafein và kéo dài thời gian bán thải của nó khi dùng đồng thời. Các thuốc antacid chứa Magnesi, Calci, Nhôm, Sắt sulfat và các Cation hóa trị 2 và hóa trị 3 như Đồng, sắt, Kẽm, các mutivitamin chứa các chất nàỵ làm giảm hấp thu acid nalidixic, các thuốc chứa các chất này nên dùng 2 giờ trước hoặc sau khi uống chế phẩm này. Probenecid làm giảm bài tiết thuốc qua nước tiểu, do đó làm giảm hiệu quả điều trị nhiễm khuẩn tiết niệu của thuốc, đồng thời gây tăng tác dụng phụ toàn thân. Acid nalidixic có tính kháng chéo với các dẫn xuất quinolon như oxolinic acid và cinoxacin. Acid nalidixic là kháng sinh có thể bị hạn chế tác dụng nếu dùng phối hợp với các kháng sinh nhóm kìm khuẩn như tetracyclin, chloramphenicol, nitrofurantoin. Các chất này đối kháng với acid nalidixic ở nghiên cứu in-vitro. Acid nalidixic làm thay đổi điện tâm đồ (Kéo dài khoảng Qtc). Không dùng thuốc cho bệnh nhân đang dùng thuốc chống loạn nhịp như quinidin, procainnamid, amioaron, sotalol",https://thuocbietduoc.com.vn/thuoc-38090/nalidixic-acid-tablet-ip-500mg.aspx,Kwality Pharmaceutical PVT. Ltd. - INDIA,Công ty cổ phần Dược phẩm Minh Kỳ - VIETNAM
Benzylpenicilin 500.000 lU,VD-30585-18,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Benzylpenicilin (dưới dạng Benzylpenicilin natri) 500.000 IU,"Hộp 10 lọ, hộp 50 lọ",Benzylpenicillin (-),"Nhiễm trùng do các mầm bệnh nhạy cảm, chủ yếu: dự phòng tái phát viêm thấp khớp cấp tính, điều trị bệnh giang mai, ghẻ cóc",Quá mẫn với nhóm penicilline,"Tiêm bắp sâu. Dự phòng tái phát viêm thấp khớp cấp 1 mũi mỗi 15 ngày, người lớn: 2,4 MIU/lần, trẻ em: 0,6 - 1,2 MIU/lần. Bệnh do xoắn khuẩn 1 mũi 2,4 MIU mỗi 8 ngày","Dị ứng: sốt, mày đay, tăng bạch cầu ái toan, phù Quincke, hiếm: sốc phản vệ. Thiếu máu, giảm tiểu cầu, giảm bạch cầu (có thể hồi phục). Công dụng Benzylpenicilin 500.000 lU Nhiễm trùng do các mầm bệnh nhạy cảm, chủ yếu: dự phòng tái phát viêm thấp khớp cấp tính, điều trị bệnh giang mai, ghẻ cóc. Thông tin từ hoạt chất: Benzylpenicillin Các thông tin dược lý, dược động học và tác dụng của hoạt chất chính","Benzylpenicillin Dùng đồng thời các kháng sinh kìm khuẩn (như erythromycin, tetracyclin) có thể làm giảm tác dụng diệt khuẩn của penicilin do làm chậm tốc độ phát triển của vi khuẩn. Nồng độ penicilin trong máu có thể kéo dài khi dùng đồng thời với probenecid do ngăn cản sự bài tiết penicilin ở ống thận. Tương tác này có thể được dùng trong điều trị để đạt được nồng độ thuốc trong huyết tương cao và kéo dài hơn . Cimetidin có thể làm tăng khả dụng sinh học của penicilin. Aspirin, indomethacin, phenylbutazon, sulfaphenazol và sulfinpyrazon kéo dài thời gian bán thải của benzylpenicilin một cách có ý nghĩa. Cloramphenicol có thể làm giảm tác dụng của penicilin trong điều trị viêm màng não do Pneumococcus. Do đó phải dùng penicilin diệt khuẩn vài giờ trước khi dùng cloramphenicol. Tác dụng của các thuốc chống đông máu dạng uống bình thường không bị ảnh hưởng bởi penicilin, nhưng trường hợp cá biệt có thể làm tăng thời gian prothrombin và gây chảy máu khi người bệnh dùng penicilin G. Do vậy, cần theo dõi khi sử dụng đồng thời, để có thể dự đoán trước và xử lý kịp thời. Sự thải methotrexat ra khỏi cơ thể có thể bị giảm rõ rệt do dùng đồng thời với penicilin. Cần chăm sóc và theo dõi cẩn thận khi dùng cùng penicilin. Kiểm tra tiểu cầu, bạch cầu 2 lần một tuần, trong hai tuần đầu, và xác định nồng độ methotrexat nếu nghi ngờ có độc và điều trị nhiễm khuẩn nếu cần",https://thuocbietduoc.com.vn/thuoc-59514/benzylpenicilin-500000-lu.aspx,Công ty cổ phần dược phẩm VCP - VIETNAM,
Teefatel,VN-14573-12,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefdinir,Hộp 1 vỉ x 6 viên,Cefdinir (100mg),"Trong các nhiễm trùng gây ra bởi những dòng vi khuẩn nhạy cảm với cefdinir như: Staphylococcus sp., Streptococcus sp., Streptococcus pneumoniae, Peptostreptococcus sp., Propionibacterium sp., Neisseria gonorrhea, Branhamella catarrhatis, Escherichia coli, Klebsiella sp., Proteus mirabilis, Providencia sp., và Heamophilus influenza bao gồm các bệnh lý sau: Nhiễm trùng hô hấp trên & dưới. Viêm nang lông, nhọt, chốc lở, viêm quầng, viêm tấy, viêm mạch hay hạch bạch huyết, chín mé, viêm quanh móng, áp-xe dưới da, viêm tuyến mồ hôi, vữa động mạch nhiễm trùng, viêm da mủ mạn tính. Viêm thận-bể thận, viêm bàng quang. Viêm phần phụ tử cung, viêm tử cung, viêm tuyến Bartholin",Bệnh nhân dị ứng với bất cứ thành phần nào của thuốc,"1. Người lớn: - Viêm phổi mắc phải cộng đồng: 300 mg x 2 lần/ngày, trong 10 ngày. - Đợt cấp của viêm phế quản mãn: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 10 ngày. - Viêm xoang cấp tính: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 10 ngày. - Viêm hầu họng/ viêm amidan: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 5 - 10 ngày. - Viêm da và cấu trúc da: 300 mg x 2 lần/ngày, trong 10 ngày. 2. Trẻ em: - Viêm tai giữa cấp: 7 mg/kg x 2 lần hoặc 14 mg/kg x 1 lần, trong 5 - 10 ngày. - Viêm hầu họng/ viêm amidan: 7 mg/kg x 2 lần/ngày, hoặc 14 mg/kgx1lần, trong 5 - 10 ngày. - Viêm da và cấu trúc da: 7 mg/kg x 2 lần/ngày, trong 10 ngày. - Bệnh nhân suy thận: + Người lớn với độ thanh thải creatinin < 30 ml/phút: 300 mg x ngày. + Trẻ em với độ thanh thải creatinin < 30 ml/phút/1,73m2: 7 mg/kg/ngày (tối đa 300 mg/ngày). + Bệnh nhân đang chạy thận nhân tạo: Liều khuyến cáo: 300 mg/ngày hoặc 7 mg/kg tại thời điểm kết thúc một đợt chạy thận, cách ngày dùng một liều","Hiếm gặp: buồn nôn, nôn, đau bụng, biếng ăn, táo bón, nhức đầu, chóng mặt, viêm miệng, nhiễm nấm, thiếu vitamin K, vitamin nhóm B, giảm bạch cầu, tăng men gan, tăng BUN (Blood urea nitrogen - chỉ số nitơ urê huyết)",Các antacid(có chứa aluminum hoặc magie); : uống kết hợp 300mg cefdinir với 30ml hỗn dịch có chứa anluminum làm giảm tỉ lệ Cmax và AUC của khả năng hấp thụ. Các thuốc có chứa sắt : cần uống cách nhau 2 giờ,https://thuocbietduoc.com.vn/thuoc-41620/teefatel.aspx,M/S Nova Med Pharmaceuticals - PAKISTAN,Công ty TNHH Dược phẩm DOHA - VIETNAM
Ladivir,VD-27442-17,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Lamivudin 100mg,Hộp 6 vỉ x 10,Lamivudine (100mg),Viêm gan siêu vi B mạn tính có bằng chứng sao chép virus viêm gan B (HBV); với một hoặc nhiều tình trạng sau: - Men gan ALT huyết thanh cao hơn 2 lần so với bình thường. - Xơ gan còn bù hoặc mất bù. - Bệnh gan dạng viêm hoại tử thể hiện trên sinh thiết. - Suy giảm miễn dịch. - Ghép gan. Phối hợp trong điều trị nhiễm virus HIV,Bệnh nhân bị mẫn cảm với các thành phần của thuốc,"Lamivudine Bệnh nhân từ 16 tuổi trở lên: Liều đề nghị: 100mg, mỗi ngày 1 lần. - Bệnh nhân suy thận với độ thanh thải creatinin dưới 50 ml/phút: cần giảm liều. Có thể dùng thuốc trong bữa ăn hoặc cách bữa ăn. Dùng thuốc theo sự hướng dẫn của bác sĩ vì thời gian điều trị tối ưu chưa được xác định. Nên cân nhắc ngưng sử dụng thuốc trong các trường hợp sau: - Chắc chắn có sự chuyển dạng HBeAg và/ hoặc HBsAg huyết thanh được khẳng định ở bệnh nhân có hệ miễn dịch bình thường. - Bệnh nhân nữ mang thai trong thời gian điều trị. - Bệnh nhân có dấu hiệu không dung nạp thuốc khi đang điều trị. - Trường hợp lamivudin không có hiệu quả đối với bệnh nhân, theo đánh giá của bác sĩ điều trị. Ví dụ như khi nồng độ ALT huyết thanh trở về giá trị trước điều trị, hoặc tình trạng bệnh xấu đi thể hiện trên mô học gan. Nên theo dõi sự phù hợp của bệnh nhân trong quá trình điều trị bằng lamivudin. Nếu ngừng thuốc, phải theo dõi định kỳ để phát hiện bằng chứng của viêm gan tái phát. Suy gan: Dược động học của lamivudin không bị ảnh hưởng đáng kể bởi rối loạn chức năng gan nên không cần điều chỉnh liều dùng ở bệnh nhân suy gan, trừ trường hợp có kèm theo suy thận","– Thường gặp: nhức đầu, mất ngủ, khó chịu, mệt mỏi, đau, chóng mặt, trầm cảm, sốt, rét run, buồn nôn, nôn, tiêu chảy, chán ăn, đau bụng, khó tiêu, tăng amylase, bệnh dây thần kinh ngoại biên, dị cảm, đau cơ, đau khớp, dấu hiệu và triệu chứng ở mũi, ho, ban, giảm bạch cầu trung tính, thiếu máu, tăng AST, ALT. – Ít gặp: viêm tụy, giảm tiểu cầu, tăng bilirubin huyết. Phải ngừng sử dụng Lamivudine ngay nếu có những dấu hiệu lâm sàng, triệu chứng, hoặc kết quả xét nghiệm cho thấy có thể xảy ra viêm tụy. Thông báo cho bác sỹ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Nồng độ Zidovudine trong huyết tương tăng lên đáng kể (khoảng 39%) khi dùng kết hợp với Lamivudine. – Trimethoprim/Sulfamethoxazole làm tăng sinh khả dụng của Lamivudine (44%) thể hiện qua trị số đo diện tích dưới đường cong nồng độ – thời gian (AUC), và làm giảm độ thanh thải qua thận (30%). – Mặc dù AUC không bị ảnh hưởng nhiều, sự hấp thu Lamivudine bị chậm lại và nồng độ đỉnh huyết tương thấp hơn 40% khi cho người bệnh uống thuốc lúc no so với khi uống thuốc lúc đói",https://thuocbietduoc.com.vn/thuoc-56777/ladivir.aspx,Công ty CP Dược phẩm Đạt Vi Phú (DAVIPHARM) - VIETNAM,
