Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Kocezone Injection,VN-13148-11,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Imipenem monohydrate; Cilastatin sodium,Hộp 1 lọ; hộp 10 lọ,"Imipenem (500mg Imipenem, 500m), Imipenem + Cilastatin (-)","Nhiễm trùng ổ bụng, đường hô hấp dưới, phụ khoa, tiết niệu sinh dục, xương khớp, da và mô mềm. - Viêm nội tâm mạc, nhiễm trùng huyết",Quá mẫn cảm với thuốc,"được tính theo imipenem trong hợp chất. - Nhiễm khuẩn do vi khuẩn nhạy cảm, tiêm truyền tĩnh mạch, người lớn, 1 - 2 g/ngày (chia làm 3 - 4 lần); - Nhiễm khuẩn do vi khuẩn giảm nhạy cảm, người lớn, tới 50 mg/kg/ngày (liều tối đa 4 g/ngày); -Trẻ trên 3 tháng tuổi, 60 mg/kg/ngày (liều tối đa 2 g/ngày) chia làm 4 lần; - Trẻ em nặng trên 40 kg, liều người lớn. - Người lớn Phòng ngừa: tiêm truyền IV 1000 mg khi bắt đầu gây mê 1000 mg vào 3 giờ sau đó. - Suy thận: liều không quá 2 g/ngày. Pha chế và sử dụng: Theo chỉ dẫn của nhà sản xuất. Dung dịch tiêm bắp không được dùng tiêm tĩnh mạch. Dung dịch tiêm truyền không được dùng tiêm bắp","Viêm tĩnh mạch huyết khối, đau, cứng, hồng ban & nhạy đau tại chỗ tiêm",Ganciclovir,https://thuocbietduoc.com.vn/thuoc-38710/kocezone-injection.aspx,"Schnell Korea Pharma Co., Ltd - KOREA","Hana Pharm Co., Ltd - KOREA"
Erythromycin Stada,VD-3253-07,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Erythromycin stearate,"Hộp 1 vỉ, 2 vỉ x 10 viên",Erythromycin (500mg),"Nhiễm trùng tai, mũi, họng, phế quản - phổi, da và mô mềm. - Nhiễm trùng răng miệng, tiết niệu và sinh dục. - Hóa dự phòng các đợt tái phát của thấp khớp cấp. - Bệnh amip ruột","Quá mẫn với erythromycin, spiramycin. Suy gan nặng","Người lớn: 1 - 2 g/24 giờ, chia 2 - 4 lần/24 giờ. - Trẻ em: 30 - 100 mg/kg/ 24 giờ, chia 4 lần, không dùng quá liều 1,5 g/24 giờ. - Ðợt dùng 5 - 10 ngày. Nên uống thuốc trước bữa ăn","Ðôi khi xảy ra buồn nôn, đau bụng","Tránh dùng đồng thời với theophylin, acetylcystein",https://thuocbietduoc.com.vn/thuoc-10961/erythromycin-stada.aspx,Công ty liên doanh TNHH Stada-Việt Nam - VIETNAM,
"Midanat 1,5g",VD-14340-11,Hộp 1 lọ bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Mỗi lọ chứa: Ceftriaxon natri tương đương Ceftriaxon 1g; Sulbactam natri tương đương Sulbactam 0,5g",Hộp 1 lọ bột pha tiêm,"Ceftriaxone (-), Sulbactam (-)","Ceftriaxone Điều trị nhiễm khuẩn nặng do đã kháng cephalosporin thế hệ I và thế hệ II: Nhiễm khuẩn huyết. Viêm màng não, áp xe não, viêm màng trong tim. Nhiễm khuẩn ổ bụng, xương khớp, da & mô liên kết. Nhiễm khuẩn đường hô hấp nặng, đặc biệt là viêm phổi, viêm tai giữa. Nhiễm khuẩn thận, tiết niệu, sinh dục, bao gồm lậu cầu. Nhiễm khuẩn ở người suy giảm sức đề kháng. Phòng ngừa nhiễm khuẩn trong phẫu thuật",Ceftriaxone Dị ứng với cephalosporin. Trẻ sơ sinh thiếu tháng,"Ceftriaxone Người lớn & trẻ > 12 tuổi: 1-2g x 1 lần/ngày, trường hợp nặng có thể tăng đến 4g/lần/ngày. Trẻ < 12 tuổi: 20-80mg/kg x 1 lần/ngày. Viêm màng não có thể đến 100mg/kg/ngày, nhưng không quá 4g. Tiêm IV chậm (hoà 1g với 10mL nước cất) hay truyền IV (hoà 2g trong 40mL dung dịch không chứa Ca như NaCl 0.9% hay Dextrose 5%)","Ceftriaxone Tiêu chảy, buồn nôn, nôn, phản ứng da, rối loạn huyết học, viêm tại nơi tiêm","Ceftriaxone Ðối kháng với chloramphenicol (in vitro);. Tương kị với các dung dịch chứa Ca. Không pha chung ống tiêm với aminoglycosid. Khi dùng đồng thời với các thuốc gây độc với thận như aminosid, furosemid, acid ethacrynic... sẽ làm tăng độc tính với thận. Probenecid làm chậm thẩ trừ, do đó kéo dài tác dụng của cephalosporin",https://thuocbietduoc.com.vn/thuoc-40239/midanat-15g.aspx,Công ty cổ phần dược phẩm Minh Dân - VIETNAM,
Rifampicin 150mg,VNA-4015-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Rifampicin,Hộp 1chai x 250 viên nang,Rifampicin (150mg),Điều trị các thể lao bao gồm cả lao màng não. - Điều trị Phong. - Phòng viêm màng não do Haemophilus influenzae và Neisseria meningitidis. - Điều trị nhiễm khuẩn nặng do các chủng Staphylococcus kể cả các chủng đã kháng Methicillin,"Quá mẫn với thuốc, vàng da","Bệnh lao uống cách xa bữa ăn: + Người lớn: 8 - 12mg/kg, ngày dùng 1 lần. + Trẻ em: 10mg/kg, ngày dùng 1 lần. Dùng phối hợp với các thuốc chống lao khác và theo chỉ dẫn của thầy thuốc. - Bệnh nặng do vi khuẩn Gram (+) và Gram (-): + Trẻ sơ sinh: 15 - 20mg/kg/ngày, chia 2 lần. + Người lớn: 20 - 30mg/kg/ngày, chia 2 lần. - Bệnh Brucella: Dùng kết hợp Rifampicin 300mg/ngày, uống 1 lần buổi sáng lúc đói và Doxycyclin 200mg/ngày dùng 1 lần vào buổi tối. Nếu bệnh cấp tính thời gian điều trị là 45 ngày. - Dự phòng viêm màng não do não mô cầu: + Người lớn: 600mg/lần cách 12 giờ uống 1 lần. + Trẻ em 1 tháng - 12 tháng tuổi: 10mg/kg cách 12 giờ uống 1 lần. + Trẻ dưới 1 tháng tuổi: 5mg/kg cách 12 giờ uống 1 lần. - Bệnh phong: Uống 600mg/lần/tháng. Dùng phối hợp với các thuốc chống phong khác và theo chỉ dẫn của thầy thuốc","Rối loạn tiêu hóa nhẹ, ngứa, phát ban. Ít gặp: đau đầu, chóng mặt, mệt mỏi, sốt, tăng men gan, vàng da","thuốc Thận trọng khi dùng với thuốc chẹn Ca, chống loạn nhịp, chống đông, kháng nấm: cyclosporin, tacrolimus, corticoid, digitoxin, estrogene",https://thuocbietduoc.com.vn/thuoc-18831/rifampicin-150mg.aspx,,
Tarvidro-500,VN-17186-13,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefadroxil (dưới dạng Cefadroxil monohydrate) 500mg,Hộp 10 vỉ x 10 viên,Cefadroxil (500mg),"Nhiễm khuẩn đường tiết niệu: viêm thận-bể thận cấp và mạn tính, viêm bàng quang, viêm niệu đạo. Nhiễm khuẩn đường hô hấp: viêm amidan, viêm họng, viêm phế quản-phổi và viêm phổi thùy, viêm phế quản cấp và mạn tính, áp xe phổi, viêm mủ màng phổi, viêm màng phổi, viêm thanh quản, viêm tai giữa. Nhiễm khuẩn da và mô mềm: viêm hạch bạch huyết, áp xe, viêm tế bào, loét. Viêm xương tủy, viêm khớp nhiễm khuẩn",Không dùng cho bệnh nhân mẫn cảm với kháng sinh nhóm Cephalosporin,"Người lớn: 500mg - 1g/lần uống 1 hoặc 2 lần trong ngày tùy theo mức độ nhiễm khuẩn Trẻ em: Trẻ em 1-6 tuổi: 250mg, 2 lần mỗi ngày Trẻ em trên 6 tuổi: 500mg, 2 lần mỗi ngày. Cần điều chỉnh liều ở người lớn tuổi và bệnh nhân suy thận","Hầu hết các tác dụng phụ ở thể nhẹ, tác dụng phụ thường gặp là buồn nôn, nôn, đau bụng, tiêu chảy","Cholestyramin gắn kết với Cefadroxil ở ruột làm chậm sự hấp thụ của thuốc Probenecid có thể làm giảm bài tiết cephalosporin Furocemid, aminoglycosid có thể hiệp đồng làm tăng độc tính trên thận",https://thuocbietduoc.com.vn/thuoc-45474/tarvidro-500.aspx,"Brawn Laboratories., Ltd - India",
Dotrim 960,VD-3219-07,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Sulfamethoxazole , Trimethoprim","Hộp 1 vỉ, 5 vỉ x 10 viên","Sulfamethoxazole (-), Trimethoprim (-)","Điều trị phổ rộng các trường hợp nhiễm trùng vi khuẩn Gram (-);, Gram (+), đặc biệt đối với nhiễm lậu cầu, nhiễm trùng đường tiểu cấp không biến chứng và bệnh nhân bị viêm phổi do Pneumocystis carinii. - Nhiễm khuẩn do các vi khuẩn nhạy cảm với sulfamethoxazole và trimethoprim - Nhiễm khuẩn đường tiết niệu. - Viêm tuyến tiền liệt nhiễm khuẩn. - Nhiễm khuẩn đường hô hấp. - Đợt cấp viêm phế quản mạn. - Viêm xoang má cấp ở người lớn. - Nhiễm khuẩn đường tiêu hóa: Lỵ trực khuẩn","Quá mẫn với thành phần của thuốc. Thương tổn đáng kể nhu mô gan, suy thận nặng, phụ nữ có thai","Liều cho người lớn: - Nhiễm khuẩn đường tiết niệu: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2 lần. - Nhiễm khuẩn đường hô hấp: điều trị trong 10 ngày: Uống mỗi lần 1-2 viên 480mg, ngày 2-3 lần. - Nhiễm khuẩn đường tiêu hóa: lỵ trực khuẩn: điều trị trong 5 ngày. Uống mỗi lần 1-2 viên 480mg, ngày 2 lần","Hiếm gặp: rối loạn tiêu hóa, viêm miệng, phản ứng ngoài da, ù tai, hồng ban đa dạng, hội chứng Stevens – Johnson, Lyell, giảm bạch cầu, giảm bạch cầu trung tính, giảm tiểu cầu","Thuốc lợi tiểu nhóm thiazid, warfarin, phenytoin, methotrexate, pyrimethamin, thuốc hạ đường huyết, cyclosporin, indomethacin",https://thuocbietduoc.com.vn/thuoc-20407/dotrim-960.aspx,,
Ponaicef,VD-24689-16,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ofloxacin 200mg,"Hộp 10 vỉ x 10 viên, chai 100 viên, chai 200 viên",Ofloxacin (200mg),"Viêm phế quản nặng do vi khuẩn, viêm phổi. Nhiễm Chlamydia tại cổ tử cung và niệu đạo có hay không kèm lậu Lậu không biến chứng, viêm tuyến tiền liệt, viêm đường tiết niệu. Nhiễm khuẩn da và mô mềm Viêm đại tràng","Bệnh nhân có tiền sử mẫn cảm với thành phần của thuốc, các kháng sinh nhóm quinolone. Thiếu Glucose-6-phosphate dehydrogenase. Trẻ em dưới 18 tuổi. Phụ nữ có thai và cho con bú","Liều thông thường cho người lớn: Viêm phổi hoặc phế quản: uống 400mg mỗi 12 giờ x 10 ngày. Nhiễm Chlamydia ở cổ tử cung và niệu quản: uống 300mg mỗi 12 giờ x 7 ngày viêm tuyến tiền liệt: uống 300mg mỗi 12 giờ x 6 tuần. Lậu, lậu không biến chứng: uống liều duy nhất 400mg Viêm bàng quang do E.Coli hoặc K. pneumoniae: uống 200mg mỗi 12 giờ x 3 ngày Viêm bàng quang do các vi khuẩn khác: uống 200mg mỗi 12 giờ x 7 ngày. Nhiễm khuẩn da và mô mềm: uống 400mg mỗi 12 giờ x 10 ngày Chỉnh liều với người suy chức năng thận: - Độ thanh thải creatinin > 50ml/phút: liều không đổi, uống mỗi 12 giờ - Độ thanh thải creatinin 10-50ml/phút: liều không đổi, uống mỗi 24 giờ - Độ thanh thải creatinin < 10ml/phút: uống 1/2 liều bình thường, mỗi 12 giờ. - Ở bệnh nhân xơ gan: liều không vượt quá 400mg/ngày","Hiếm khi xảy ra các kích thích trên hệ thần kinh trung ương như buồn nôn, mất ngủ, nhức đầu, chónh mặt, tiêu chảy, ói, nổi mẫn, ngứa, viêm âm đạo. Đau cơ hay khớp. Các phản ứng phản v6ẹ nặng, co giật, viêm đại tràng giả mạc, nhạy cảm với ánh sáng có thể đưa đến nhiễm độc quang. Nếu nghi ngờ viêm đại tràng giả mạc phải ngưng thuốc và điều trrị thích hợp bằng vancomycin hay metronidazole uống. Bệnh nhân tiểu đường cần ngưng thuốc nếu bị phản ứng hạ đường huyết","Ofloxacin làm tăng khỏang 10% nồng độ theophylin trong huyết thanh. Các muối khóang, vitamin có sắt hay muối khóang ; các chất kháng acid chứa cacium, aluminium, magnesium, sucrafat làm giảm sự hấp thu của ofloxacin, do đó ofloxacin nên được dùng 2 giờ trước hoặc sau khi dùng các thuốc trên. Làm tăng nồng độ của cyclosporin, warfarin, tăng hiệu quả chống đông. Dùng với kháng viêm không steroid l;à tăng kích thích trên hệ thần kinh trung ương. Đối với các bệnh nhân sử dụng thuốc tiểu đường cần theo dõi đường huyết",https://thuocbietduoc.com.vn/thuoc-52679/ponaicef.aspx,Công ty cổ phần Dược phẩm Đồng Nai - VIETNAM,
Ceftioloxe,VN-2615-07,Bột pha tiêm-1g Ceftriaxone,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxone sodium,Hộp 10 lọ,Ceftriaxone (1g),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-6663/ceftioloxe.aspx,"Korea Prime Pharma Co., Ltd - KOREA","Boram Pharma Co., Ltd - KOREA"
Newtiroxim Inj,VN-5586-08,Bột pha tiêm Cefuroxim 750mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxime Sodium,Hộp 10 lọ,Cefuroxime (-),"Nhiễm khuẩn do vi khuẩn nhạy cảm ở đường hô hấp, niệu sinh dục, ổ bụng, da & mô mềm, sản phụ khoa, viêm màng não, nhiễm khuẩn huyết, dự phòng nhiễm khuẩn sau phẫu thuật",Quá mẫn với cephalosporin,"Người lớn: 750 mg mỗi 8 giờ, tiêm IM hoặc IV; nhiễm khuẩn nặng 750 mg - 1,5 g mỗi 8 giờ, tiêm IV. Tổng liều 3 - 6 g/ngày x 10 ngày. Suy thận ClCr 10 - 20 mL/phút: 750 mg tiêm IV mỗi 12 giờ; ClCr < 10 mL/phút: 750 mg tiêm IM, IV mỗi 24 giờ. - Trẻ > 3 tháng: 50 - 100 mg/kg/ngày; nhiễm khuẩn nặng có thể cao hơn 100 mg/kg/ngày; nhiễm khuẩn xương khớp: 150 mg/kg/ngày, viêm màng não: 200 - 240 mg/kg/ngày","Nôn, đau bụng, viêm ruột, viêm âm đạo, rối loạn chức năng thận & gan, thiếu máu, xuất huyết, động kinh","Thuốc lợi tiểu mạnh, aminoglycoside",https://thuocbietduoc.com.vn/thuoc-26917/newtiroxim-inj.aspx,"Myung-In Pharma Co., Ltd - KOREA","Hana Pharm Co., Ltd - KOREA"
Lykalydox,VN-9124-04,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Doxycycline,,Doxycycline (100mg),"Viêm phổi: Viêm phổi đơn hay đa thùy do Pneumococcus, Streptococcus, Staphylococcus, Haemophilus influenzae. - Các nhiễm khuẩn đường hô hấp khác: Viêm họng, viêm amidan, viêm xoang, viêm tai giữa, viêm phế quản do Streptococcus huyết giải bêta, Staphylococcus, Pneumococcus, Haemophilus influenzae. - Nhiễm khuẩn đường tiết niệu: Viêm thận - bể thận, viêm bàng quang, viêm niệu đạo lậu do các chủng vi khuẩn nhóm Klebsiella aerobacter, E. coli, Enterococcus, Staphylococcus, Streptococcus. - Nhiễm khuẩn da và mô mềm: chốc lở, mụn nhọt, viêm mô tế bào, áp xe, nhiễm khuẩn vết thương, viêm quanh móng do Staphylococcus aureus và albus. Streptococcus, E.coli và nhóm Klebsiella aerobacter. - Nhiễm khuẩn đường tiêu hóa: do Shigella, Salmonella và E.coli",Quá mẫn với tetracyclin. Phối hợp với retinoid. Trẻ < 8 tuổi Có thai & cho con bú,"Nên dùng thuốc trong hay sau bữa ăn với nhiều nước ở tư thế đứng hay ngồi thẳng. - Người lớn: Liều tấn công duy nhất 2 viên vào ngày điều trị thứ nhất, sau đó là liều duy trì 1 viên mỗi ngày một lần vào cùng thời điểm trong ngày. - Trẻ em trên 8 tuổi: 4mg/kg/ngày. - Nhiễm trùng trầm trọng: người lớn liều 2 viên/lần/ngày trong suốt đợt điều trị. - Khi dùng điều trị nhiễm trùng Streptococcus nên điều trị 10 ngày để phòng ngừa sốt thấp khớp hay viêm thận tiểu cầu. - Điều trị nhiễm lậu cấp: 2 viên lúc bắt đầu và 1 viên vào buổi tối trước khi ngủ vào ngày đầu tiên, sau đó là 1 viên x 2 lần/ngày trong 3 ngày. - Điều trị nhiễm trùng niệu đạo không gây biến chứng, nhiễm trùng bên trong cổ tử cung hay âm đạo do Chlamydia trachomatis và Urea plasma urealyticum: 1 viên x 2 lần/ngày, tối thiểu 10 ngày. - Không cần phải giảm liều ở người suy thận","Giống như những kháng sinh phổ rộng khác, các rối loạn tiêu hóa như buồn nôn, nôn mửa và tiêu chảy cũng như viêm lưỡi, viêm miệng và viêm trực tràng có thể xuất hiện khi điều trị với Doxycycline nhưng hiếm khi cần phải ngưng thuốc. Ðã có những báo cáo rất hiếm về trường hợp viêm và loét thực quản khi dùng dạng viên nang doxycycline (xem Chú ý đề phòng và Liều lượng);. Giống như các tetracycline khác, đã có báo cáo về sự gia tăng SGOT hay SGPT, thiếu máu, giảm bạch cầu trung tính, tăng bạch cầu ưa eosine, giảm bạch cầu hay gia tăng BUN, chưa biết được ảnh hưởng của các tác dụng này","Dùng đồng thời Doxycyclin với thuốc kháng acid chứa nhôm, calci, hoặc magnesi có thể làm giảm tác dụng của thuốc kháng sinh, với sắt và bismuth subsalicylat, có thể làm giảm sinh khả dụng của doxycyclin. Với barbiturat, phenytoin và carbamazepin có thể làm giảm thời gian bán thải của doxycyclin. Với warfarin có thể làm tăng tác dụng của thuốc chống đông",https://thuocbietduoc.com.vn/thuoc-10546/lykalydox.aspx,"Lyka Labs., Ltd - India",
Ethambutol 400mg,V19-H12-05,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ethambutol,"Hộp1chai 60 viên, Hộp 1chai 100 viên nén bao phim",Ethambutol (400mg),"Lao phổi. Lao ngoài phổi như lao màng não, lao niệu-sinh dục, lao xương-khớp hạch. Nhiễm Mycobacterium không điển hình",Quá mẫn cảm với thuốc. Viêm dây thần kinh thị giác,"Nên phối hợp với các thuốc kháng lao khác. - Ðiều trị khởi đầu: 15mg/kg/24 giờ. - Ðiều trị tái phát: 25mg/kg/24 giờ. - Sau 30 ngày, giảm liều còn 15mg/kg","Rối loạn thị lực, loạn sắc xanh & đỏ. Viêm da, đau khớp, biếng ăn, buồn nôn, nôn, rối loạn tiêu hóa, nhức đầu, hoa mắt","Disulfiram, thuốc kháng viêm, thuốc trị sốt rét tổng hợp",https://thuocbietduoc.com.vn/thuoc-11066/ethambutol-400mg.aspx,,
Lykastrep 250mg,VNB-2492-04,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Metronidazole,hộp 10 vỉ x 10 viên nén,Metronidazole (250mg),Nhiễm Trichomonas đường tiết niệu – sinh dục ở nam và nữ. - Nhiễm Giardia lambia và nhiễm amib. - Viêm loét miệng. - Phòng ngừa nhiễm khuẩn do vi khuẩn kỵ khí. - Phòng ngừa sau phẫu thuật đường tiêu hóa và phẫu thuật phụ khoa,Phụ nữ có thai 3 tháng đầu & khi cho con bú,"Uống vào trong hoặc sau bữa ăn với một ít nước: - Nhiễm khuẩn kỵ khí đợt dùng 7 ngày: Người lớn: 30 - 40 mg/kg/ngày, chia 4 lần; Trẻ em: 20 - 30 mg/kg/ngày, chia 4 lần. - Lỵ amip ruột đợt dùng 7 - 10 ngày; Amip gan đợt dùng 5 ngày; Người lớn: 1,5 g - 2 g/ngày, chia 4 lần; Trẻ em: 40 - 50 mg/kg/ngày, chia 4 lần. - Nhiễm Trichomonas ở đường sinh dục 250 mg, ngày 3 lần (phụ nữ & nam giới); đợt 7 ngày, đối với nữ phối hợp với đặt âm đạo. - Nhiễm Giardia ngày uống 2 g, chia 4 lần, đợt dùng 3 ngày","Nhức đầu, buồn nôn, khô miệng, đắng miệng, tiêu chảy",Thuốc chống đông máu loại coumarin. Không dùng với Sulfiram. Kiêng rượu,https://thuocbietduoc.com.vn/thuoc-15736/lykastrep-250mg.aspx,Công ty cổ phần Dược Hậu Giang DHG - VIETNAM,
Togocide,VN-5630-01,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spectinomycin,Hộp 1 Lọ+1 ống dung môi,Spectinomycin (2g),"Spectinomycin Spectinomycin được chỉ định điều trị viêm niệu đạo cấp tính do lậu cầu và viêm trực tràng ở nam giới, viêm cổ tử cung cấp tính do lậu cầu và viêm trực tràng ở nữ giới nếu do những dòng nhạy cảm của Neisseria gonorrhoeae, khi penicillin không thích hợp. Quan hệ tình dục với người bệnh lậu cần phải được điều trị",Spectinomycin Chống chỉ định cho bệnh nhân nhạy cảm với spectinomycin,Spectinomycin Liều spectinomycin được khuyên nên dùng là 2g ở nam và ở nữ. Ðó cũng là điều khuyến cáo dùng cho người đã điều trị kháng sinh thất bại. Liều 4g đã được sử dụng cho những trường hợp khó điều trị và ở những địa phương mà sự đề kháng đã xảy ra. Spectinomycin được cho biết là có hiệu quả trên trẻ em ở liều 40mg/kg (xem Chú ý đề phòng và Thận trọng lúc dùng),"Spectinomycin Trong thử nghiệm lâm sàng dùng liều duy nhất đã quan sát được các phản ứng sau đây: đau tại chỗ tiêm, nổi mề đay, chóng mặt, buồn nôn, lạnh run, sốt và giảm lượng nước tiểu (không có những thay đổi chức năng thận chỉ điểm cho độc tính ở thận). Những phản ứng phụ sau đây đã được thấy trong khảo sát sự dung nạp đa liều ở người tình nguyện khỏe mạnh: giảm hemoglobin, hematocrit và độ thanh thải creatinin và tăng phosphatase kiềm, BUN và SGPT. Rất hiếm trường hợp phản vệ hoặc phản ứng kiểu phản vệ","Spectinomycin Spectinomycin làm tăng hiệu quả và độc tính của lithi do giảm độ thanh thải lithi, tương tác này có ý nghĩa trong lâm sàng",https://thuocbietduoc.com.vn/thuoc-20118/togocide.aspx,"Shin Poong Pharm Co., Ltd - KOREA",
Sentram,VN-6715-02,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Ampicillin , Sulbactam",Hộp 1 Lọ+1 ống dung môi 5ml,Sulbactam (-),"Nhiễm khuẩn do vi khuẩn nhạy cảm với thuốc gây ra: nhiễm khuẩn máu, viêm màng não, viêm phúc mạc, nhiễm khuẩn đường mật & ống tiêu hoá, xương khớp, da & mô mềm, hô hấp, tai - mũi - họng, thận niệu, sinh dục (lậu);. - Dự phòng quanh phẫu thuật",Quá mẫn với thành phần thuốc hay với penicillin,"Tiêm bắp hoặc tiêm truyền tĩnh mạch: - Người lớn: nhiễm khuẩn nhẹ 1,5 - 3 g/ngày; nhiễm khuẩn vừa tăng tới 6 g/ngày; nhiễm khuẩn nặng tăng tới 12 g/ngày, chia 3 - 4 lần. Liều tối đa là 4 g sulbactam/ngày. - Trẻ em, trẻ nhỏ, sơ sinh: 150 mg/kg/ngày, chia 3 - 4 lần, riêng sơ sinh < 1 tuần, chia 2 lần/ngày. - Dự phòng quanh phẫu thuật 1,5 - 3 g tiêm lúc khởi mê, nhắc lại mỗi 6-8 giờ/24 giờ sau mổ","Tiêu chảy, đau nơi tiêm, phản ứng dị ứng",Làm giảm tác dụng thuốc uống ngừa thai,https://thuocbietduoc.com.vn/thuoc-2321/sentram.aspx,"S.R.S Pharma Pvt., Ltd - India",
Tetracyclin,VNB-4437-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Tetracycline,Hộp 10 vỉ x 10 viên nang 500mg,Tetracycline (500mg),"Ðiều trị các nhiễm khuẩn do Chlamydia, Rickettsia, lậu cầu, xoắn khuẩn, tả, nhất là các nhiễm khuẩn đường hô hấp, sinh dục, tiết niệu, mắt, tiêu hoá và mụn trứng cá",Quá mẫn với tetracyclin. Phụ nữ có thai hoặc cho con bú. Trẻ em < 8 tuổi. Bệnh gan hoặc thận nặng,"Uống 1 giờ trước hoặc 2 giờ sau khi ăn: - Người lớn: 250 - 500 mg/lần x 4 lần/ngày. Trẻ > 8 tuổi: 25 - 50 mg/kg/ngày, chia 4 lần. - Mụn trứng cá dùng thời gian dài với liều giảm dần từ 750 mg - 1 g/ngày đến 250 mg/ngày","Sốt, ban đỏ , rối loạn chức năng thận, suy thận, nhạy cảm với ánh sáng","Tránh dùng đồng thời với muối Ca, Fe, Al, sữa",https://thuocbietduoc.com.vn/thuoc-20732/tetracyclin.aspx,Công ty cổ phần Dược phẩm Hà Tây - VIETNAM,
