Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Alkoxime-500,VN-10372-10,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxim Axetil,Hộp 1vỉ x 10viên,Cefuroxime (500mg Cefuroxime),"Nhiễm khuẩn đường hô hấp dưới như viêm phổi, viêm phế quản cấp và mạn. Nhiễm khuẩn đường hô hấp trên như nhiễm khuẩn tai, mũi, họng như viêm tai giữa, viêm xoang, viêm amydale, viêm họng. Nhiễm khuẩn niệu- sinh dục: viêm bể thận, viêm bàng quang, viêm niệu đạo, nhiễm khuẩn da và mô mềm như mụn nhọt, mủ da, chốc lở. Bệnh lậu; viêm niệu đạo cấp không biến chứng do lậu cầu và viêm cổ tử cung",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm Cephalosporin,"Người lớn: Trong bệnh viêm phế quản và viêm phổi 500mg x 2 lần/ngày. Trong đa số các nhiễm trùng: 250mg x 2 lần /ngày. Trong nhiễm trùng đường niệu, dùng liều 125mg x 2 lần/ngày. Bệnh lậu không biến chứng: liều duy nhất 1g Trẻ em: Liều thông thường là 125mg x 2 lần/ngày hay 10mg/kg x 2 lần/ngày.Liều tối đa 250mg/ngày. Trẻ em trên 2 tuổi mắc bệnh viêm tai giữa: 250mg x 2 lần/ngày hay 15mg/kg x 2 lần/ngày, tới tối đa 500mg/ngày","Đa số các tác dụng ngoại ý do cefuroxim đều nhẹ và chỉ thoáng qua: buồn nôn, nôn, đau bụng, viêm đại tràng giả. Tăng bạch cầu ưa eosin và tăng thoáng qua các men gan",Probenecid làm chậm sự bài tiết cefuroxim,https://thuocbietduoc.com.vn/thuoc-33767/alkoxime-500.aspx,M/s. Alkem Laboratories Ltd. - INDIA,
Cefotaxima Normon 1g,VN-14548-12,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime Sodium,Hộp 1 lọ thuốc và 1 ống nước cất 4ml,Cefotaxime (Cefotaxime 1g),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-40543/cefotaxima-normon-1g.aspx,"Laboratorios Normon, S.A - SPAIN",Công ty cổ phần Dược phẩm TW2 - VIETNAM
Citopcin injection 100mg/50ml,VN-5297-10,Dung dịch tiêm truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin,Túi nhựa dẻo 50ml,Ciprofloxacin (2mg/ml),"Viêm phổi, viêm phế quản, viêm màng phổi, ápxe phổi, giãn phế quản bội nhiễm, đợt cấp viêm phế quản mạn. - Viêm cầu thận cấp & mạn, viêm tuyến tiền liệt, viêm bàng quang. - Viêm tai giữa, viêm xoang. - Nhiễm lậu cầu. - Nhiễm khuẩn da & mô mềm. - Tiêu chảy nhiễm khuẩn, viêm phúc mạc, viêm đường mật, viêm phần phụ, viêm xương khớp. - Nhiễm khuẩn huyết",Dị ứng với nhóm quinolone. Trẻ em đang tăng trưởng,Truyền IV chậm người lớn: + Nhiễm khuẩn đường tiểu 100 mg x 2 lần/ngày. + Nhiễm khuẩn hô hấp dưới 200 mg x 2 lần/ngày. + Nhiễm khuẩn khác 200 mg x 2 lần/ngày. + Lậu liều đơn 150 mg. + Suy thận ClCr < 20 mL/phút: 1/2 liều,"Tiêu chảy, nôn, đau bụng, nhức đầu, khó ngủ, nổi mẩn. - Rất hiếm: co giật, đau khớp, tăng men gan, viêm tĩnh mạch",Theophylline. Probenecid,https://thuocbietduoc.com.vn/thuoc-32667/citopcin-injection-100mg50ml.aspx,CJ CheilJedang Corporation - Korea,
Napecolin 300mg Capsule,VN-10858-10,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin Hydrochloride,Hộp 3 vỉ x 10 viên,Clindamycin (300mg Clindamycin),"Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép cho người dị ứng với penicillin hoặc đã điều trị lâu dài bằng penicillin. Áp xe phổi, nhiễm khuẩn hô hấp nặng do Streptococcus, Staphylococcus và Pneumococcus. Nhiễm khuẩn trong ổ bụng. Nhiễm khuẩn vết thương mưng mũ (phẫu thuật hoặc chấn thương);. Nhiễm khuẩn máu. Sốt hậu sản do nhiễm trùng đường sinh dục, nhiễm khuẩn nặng vùng chậu hông và đường sinh dục nữ như viêm màng trong tử cung, áp xe vòi trứng không do lậu cầu, viêm tế bào chậu hông và nhiểm khuẩn băng quấn ở âm đạo sau phẫu thuật do vi khuẩn kỵ khí",Quá mẫn cảm với clindamycin hay lincomycin. Tiêu chảy,"*Uống thuốc với 1 ly nước đầy. *Người lớn: 150 - 300 mg x 1 lần/6 giờ hoặc 450 mg x 1 lần/6 giờ nếu nhiểm khuẩn nặng. *Trẻ em: 3-6 mg/kg thể trọng, 6 giờ 1 lần. *Trẻ em dưới 1 tuổi (hoặc cân nặng dưới 10 kg): Dùng dạng dung dịch uống, 37,5 mg x 1 lần/8 giờ. *Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép: 600 mg (10 mg/kg đối với người lớn) uống 1-2 giờ trước khi phẫu thuật và 300 mg (5mg/kg) uống 6 giờ sau khi phẫu thuật. Sốt hậu sản do nhiễm trùng đường sinh dục: Sốt nhưng không có biểu hiện ốm lâm sàng: Amoxycilin + acid clavulanic. Sốt kéo dài hơn 48 giờ: clindamycin 300 mg x 1 lần/8 giờ (nếu do Mycoplasma) cho đến khi hết sốt hoặc 500 mg erythromycin (nếu do Ureaplasma)","Clindamycin có nguy cơ cao gây viêm đại tràng giả mạc do độc tố của Clostridium difficile tăng quá mức. Ðiều này xảy ra khi những vi khuẩn thường có ở đường ruột bị clindamycin tiêu diệt (đặc biệt ở bệnh nhân cao tuổi và bệnh nhân suy giảm chức năng thận). Ở một số bệnh nhân (0,1 - 10%) viêm đại tràng giả mạc có thể phát triển rất nặng và dẫn đến tử vong. Viêm đại tràng giả mạc được đặc trưng bởi: Đau bụng, tiêu chảy, sốt, có chất nhầy và máu trong phân. Soi trực tràng thấy những mảng trắng vàng trên niêm mạc đại tràng. Tác dụng không mong muốn ở đường tiêu hóa chiếm khoảng 8% bệnh nhân. Thường gặp: Buồn nôn, nôn, đau bụng, tiêu chảy do clostridium difficile. Ít gặp: Mày đay, phản ứng tại chỗ sau tiêm bắp, viêm tắc tĩnh mạch sau khi tiêm tĩnh mạch. Hiếm gặp: Sốc phản vệ, tăng bạch cầu ưa eosin và giảm bạch cầu trung tính có hồi phục, viêm đại tràng giả mạc, viêm thực quản, tăng transaminase gan có hồi phục",Ðối kháng với erythromycin,https://thuocbietduoc.com.vn/thuoc-37289/napecolin-300mg-capsule.aspx,Lindopharm GmbH - GERMANY,Công ty TNHH Bình Việt Đức - VIETNAM
Oferdin 300,VN-13547-11,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefdinir,Hộp 1 vỉ x 4 viên; 5 vỉ x 4 viên,Cefdinir (300mg),"Trong các nhiễm trùng gây ra bởi những dòng vi khuẩn nhạy cảm với cefdinir như: Staphylococcus sp., Streptococcus sp., Streptococcus pneumoniae, Peptostreptococcus sp., Propionibacterium sp., Neisseria gonorrhea, Branhamella catarrhatis, Escherichia coli, Klebsiella sp., Proteus mirabilis, Providencia sp., và Heamophilus influenza bao gồm các bệnh lý sau: Nhiễm trùng hô hấp trên & dưới. Viêm nang lông, nhọt, chốc lở, viêm quầng, viêm tấy, viêm mạch hay hạch bạch huyết, chín mé, viêm quanh móng, áp-xe dưới da, viêm tuyến mồ hôi, vữa động mạch nhiễm trùng, viêm da mủ mạn tính. Viêm thận-bể thận, viêm bàng quang. Viêm phần phụ tử cung, viêm tử cung, viêm tuyến Bartholin",Bệnh nhân dị ứng với bất cứ thành phần nào của thuốc,"1. Người lớn: - Viêm phổi mắc phải cộng đồng: 300 mg x 2 lần/ngày, trong 10 ngày. - Đợt cấp của viêm phế quản mãn: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 10 ngày. - Viêm xoang cấp tính: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 10 ngày. - Viêm hầu họng/ viêm amidan: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 5 - 10 ngày. - Viêm da và cấu trúc da: 300 mg x 2 lần/ngày, trong 10 ngày. 2. Trẻ em: - Viêm tai giữa cấp: 7 mg/kg x 2 lần hoặc 14 mg/kg x 1 lần, trong 5 - 10 ngày. - Viêm hầu họng/ viêm amidan: 7 mg/kg x 2 lần/ngày, hoặc 14 mg/kgx1lần, trong 5 - 10 ngày. - Viêm da và cấu trúc da: 7 mg/kg x 2 lần/ngày, trong 10 ngày. - Bệnh nhân suy thận: + Người lớn với độ thanh thải creatinin < 30 ml/phút: 300 mg x ngày. + Trẻ em với độ thanh thải creatinin < 30 ml/phút/1,73m2: 7 mg/kg/ngày (tối đa 300 mg/ngày). + Bệnh nhân đang chạy thận nhân tạo: Liều khuyến cáo: 300 mg/ngày hoặc 7 mg/kg tại thời điểm kết thúc một đợt chạy thận, cách ngày dùng một liều","Hiếm gặp: buồn nôn, nôn, đau bụng, biếng ăn, táo bón, nhức đầu, chóng mặt, viêm miệng, nhiễm nấm, thiếu vitamin K, vitamin nhóm B, giảm bạch cầu, tăng men gan, tăng BUN (Blood urea nitrogen - chỉ số nitơ urê huyết)",Các antacid(có chứa aluminum hoặc magie); : uống kết hợp 300mg cefdinir với 30ml hỗn dịch có chứa anluminum làm giảm tỉ lệ Cmax và AUC của khả năng hấp thụ. Các thuốc có chứa sắt : cần uống cách nhau 2 giờ,https://thuocbietduoc.com.vn/thuoc-40679/oferdin-300.aspx,Vintanova Pharma Pvt Ltd - INDIA,Công ty cổ phần Huỳnh Tấn - VIETNAM
Zomorec,VN-18074-14,Bột pha uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefaclor (dưới dạng Cefaclor monohydrat) 125mg,Hộp 10 gói,Cefaclor (125mg),"Nhiễm khuẩn đường hô hấp trên và hô hấp dưới mức độ nhẹ và vừa do các vi khuẩn nhạy cảm: viêm tai giữa cấp, viêm xoang cấp, viêm họng, viêm amidan tái phát nhiều lần, viêm phế quản cấp có bội nhiễm, viêm phổi, đợt bùng phát của viêm phế quản mạn tính. - Nhiễm khuẩn đường tiết niệu không biến chứng do các chủng vi khuẩn nhạy cảm (bao gồm viêm thận - bể thận và viêm bàng quang);. - Nhiễm khuẩn da và mô mềm do các chủng Staphylococcus aureus nhạy cảm với methicilin và Streptococcus pyogenes nhạy cảm",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm cephalosporin và các thành phần khác của thuốc. Trẻ em dưới 1 tháng tuổi,"Cách sử dụng: Dùng thuốc đường uống. Cho thuốc vào trong ½ ly nước, khuấy đều tạo hỗn dịch","Ước tính gặp ở khoảng 4% người bệnh dùng cefaclor. Ban da và tiêu chảy thường gặp nhất. Thường gặp, ADR > 1/100 Máu: Tăng bạch cầu ưa eosin. Tiêu hóa: Tiêu chảy. Da: Ban da dạng sởi. Ít gặp, 1/1000 < ADR < 1/100 Toàn thân: Test Coombs trực tiếp dương tính. Máu: Tăng tế bào lympho, giảm bạch cầu, giảm bạch cầu trung tính. Tiêu hóa: Buồn nôn, nôn. Da: Ngứa, nổi mày day. Tiết niệu - sinh dục: Ngứa bộ phận sinh dục, viêm âm đạo, bệnh nấm Candida. Hiếm gặp, ADR < 1/1000 Toàn thân: Phản ứng phản vệ, sốt, triệu chứng giống bệnh huyết thanh (thường gặp ở bệnh nhi dưới 6 tuổi). Hội chứng Stevens-Johnson, hoại tử biểu bì nhiễm độc (hội chứng Lyell), ban da mụn mủ toàn thân. Phản ứng giống bệnh huyết thanh hay gặp ở trẻ em hơn người lớn: Ban da dạng, viêm hoặc đau khớp, sốt hoặc không, có thể kèm theo hạch to, protein niệu. Máu: Giảm tiểu cầu, thiếu máu tan huyết. Tiêu hóa: Viêm đại tràng màng giả. Gan: Tăng enzym gan (ASAT, ALAT, phosphatase kiềm), viêm gan và vàng da ứ mật. Thận: Viêm thận kẽ hồi phục, tăng nhẹ urê huyết hoặc creatinin huyết thanh hoặc xét nghiệm nước tiểu không bình thường. Thần kinh trung ương: Cơn động kinh (với liều cao và suy giảm chức năng thận), tăng kích động, đau đầu, tình trạng bồn chồn, mất ngủ, lú lẫn, tăng trương lực, chóng mặt, ảo giác và ngủ gà. Bộ phận khác: Đau khớp. Hướng dẫn cách xử trí ADR Ngừng sử dụng cefaclor nếu xảy ra dị ứng. Các triệu chứng quá mẫn có thể dai dẳng trong một vài tháng. Trong trường hợp dị ứng hoặc phản ứng quá mẫn nghiêm trọng cần tiến hành điều trị hỗ trợ (duy trì thông khí, thở oxy, sử dụng adrenalin, tiêm tĩnh mạch corticosteroid). Ngừng điều trị nếu bị tiêu chảy nặng. Các trường hợp bị viêm đại tràng màng giả do Clostridium difficile phát triển quá mức ở thể nhẹ, thường chỉ cần ngừng thuốc. Các trường hợp thể vừa và nặng, cần lưu ý cho truyền dịch và chất điện giải, bổ sung protein và điều trị bằng kháng sinh có tác dụng với C.difficile (nên dùng metronidazol, không dùng vancomycin). Phản ứng giống bệnh huyết thanh thường xảy ra một vài ngày sau khi bắt đầu điều trị và giảm dần sau khi ngừng thuốc vài ngày. Đôi khi phản ứng nặng cần điều trị bằng các thuốc kháng histamin và corticosteroid. Nếu bị co giật do thuốc điều trị, phải ngừng thuốc. Có thể điều trị bằng thuốc chống co giật nếu cần","Dùng dồng thời cefaclor và warfarin hiếm khi gây tăng thời gian prothrombin, biểu hiện gây chảy máu hay không chảy máu lâm sàng. Bệnh nhân thiếu vitamin K (ăn kiêng, hội chứng kém hấp thu) và bệnh nhân suy thận là những đối tượng có nguy cơ cao gặp tương tác. Đối với những bệnh nhân này, nên theo dõi thường xuyên thời gian prothrombin và điều chỉnh liều nếu cần thiết. Probenecid làm tăng nồng độ cefaclor trong huyết thanh. Cefaclor dùng đồng thời với các thuốc kháng sinh aminoglycosid hoặc thuốc lợi tiểu furosemid có thể làm tăng độc tính đối với thận",https://thuocbietduoc.com.vn/thuoc-46074/zomorec.aspx,"Flamingo Pharm., Ltd - India",Rotaline Molekule Pvt.Ltd. - INDIA
Cefixim for oral Suspension USP,VN-3734-07,Bột pha hỗn dịch uống-100mg Cefixime,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime trihydrate,"Hộp 10 gói 3,5mg",Cefixime (100mg),"Viêm tai giữa , viêm họng , viêm xoang, viêm amiđan , Viêm phế quản cấp, viêm phổi. - Bệnh lậu cổ tử cung & niệu đạo không biến chứng, viêm bàng quang , viêm bàng quang - niệu đạo, viêm thận - bể thận",Dị ứng với cephalosporin,"Người lớn: - Dùng 200 – 400 mg, uống 1 hoặc 2 lần mỗi ngày. - Trường hợp viêm niệu đạo do lậu cầu dùng một liều duy nhất 400mg - Trường hợp suy thận: Khi có độ thanh thải creatinin khoảng 20ml/ phút thì uống 200mg/ ngày. Trẻ em: - Dùng liều 8mg/kg cân nặng/ ngày, uống 1 hoặc 2 lần mỗi ngày. - Thời gian điều trị: Từ 7 – 10 ngày","Chóng mặt, nhức đầu, tiêu chảy, buồn nôn, nôn, đầy hơi, đau bụng, khó tiêu","Cefixime Ảnh hưởng của thuốc lên các xét nghiệm cận lâm sàng: - Kết quả dương tính giả có thể xảy ra với thử nghiệm đường trong nước tiểu khi dùng các dung dịch thử Benedit và dung dịch Fehling, và Clinitest. Chưa có báo cáo cho kết quả dương tính giả với thử nghiệm Tes-Tape. - Có thể xảy ra thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-6042/cefixim-for-oral-suspension-usp.aspx,"Clesstra Healthcare Pvt., Ltd - India","S.R.S Pharma Pvt., Ltd - India"
Cloramphenicol 250mg,VNA-3369-00,Viên nén bao đường,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Chloramphenicol,"Hộp 10 vỉ x 12 viên, Hộp 1chai 100 viên nén bao đường",Chloramphenicol (250mg),"Sốt thương hàn, phó thương hàn, nhiễm salmonella, lỵ, nhiễm brucella, nhiễm trùng tiểu, viêm phổi, viêm màng não, viêm loét đại tràng, viêm ruột, bệnh hoa liễu",Quá mẫn với thành phần của thuốc,Người lớn: 50 mg/kg. - Trẻ em: 50 - 100 mg/kg. - Nhũ nhi - Sơ sinh: 25 - 50 mg/kg. Liều chia thành 4 lần bằng nhau,"Buồn nôn, nôn, đau thượng vị, nổi mẩn da, hội chứng xám trẻ sơ sinh, bội nhiễm, thiếu máu bất sản, giảm tế bào máu, viêm thần kinh thị & viêm thần kinh ngoại biên","Chloramphenicol Không dùng với kháng sinh diệt khuẩn, thuốc có tác động trên hệ tạo máu, sulphonylurea, coumarin, hydantoin & methotrexate",https://thuocbietduoc.com.vn/thuoc-7587/cloramphenicol-250mg.aspx,,
Kivacef 200,VN-14415-11,Viên nang-200mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 1 vỉ x 10 viên,Cefixime,"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-5910/kivacef-200.aspx,Maxim Pharmaceuticals Pvt. Ltd. - INDIA,"Yeva Therapeutics Pvt., Ltd - India"
Telanin for Injection 200mg,VN-7369-08,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Teicoplanin,Hộp 10 lọ,Teicoplanin (-),"Nhiễm khuẩn nặng do vi khuẩn Gr(+); kháng-methicillin và kháng-cephalosporins, đặc biệt là Staphylococcus aureus. Viêm phúc mạc qua đường tiêm trong phúc mạc trên bệnh nhân đang điều trị bằng thẩm phân phúc mạc lưu động liên tục. Đề phòng viêm nội tâm mạc nhiễm khuẩn Gr(+) trong phẫu thuật nha khoa trên người bệnh tim có nguy cơ, đặc biệt bệnh nhân dị ứng kháng sinh họ beta-lactams",Mẫn cảm với bất cứ thành phần nào của thuốc,"Tiêm truyền tĩnh mạch, tiêm bắp hoặc tiêm trong phúc mạc. 1 lần/ngày sau một hoặc nhiều liều tải. Người lớn chức năng thận bình thường: Ngày 1: tiêm truyền tĩnh mạch 1 liều 6 mg/kg (thường là 400 mg). Những ngày tiếp theo: liều dùng có thể 6 mg/kg/ngày tiêm truyền tĩnh mạch hoặc 3 mg/kg/ngày tiêm truyền tĩnh mạch hoặc tiêm bắp 1 lần/ngày. Trường hợp nhiễm khuẩn nghiêm trọng hơn, nên dùng liều cao nhất và đường tĩnh mạch. nhiễm khuẩn có tiềm năng tử vong: 6 mg/kg x 2 lần/ngày x 1-4 ngày (liều tải), duy trì 6 mg/kg/ngày tiêm truyền tĩnh mạch. Trẻ em: 10 mg/kg mỗi 12 giờ x 3 liều, tiếp tục 6-10 mg/kg/ngày, liều cao nhất cho nhiễm khuẩn nặng nhất hoặc trẻ em giảm bạch cầu trung tính. Sơ sinh: Ngày 1: 16 mg/kg, duy trì 8 mg/kg/ngày, truyền tĩnh mạch chậm khoảng 30 phút. Suy thận: ClCr: 40-60 mL/phút: giảm nửa liều hoặc dùng cách nhật; < 40 mL/phút và lọc máu: giảm liều còn 1/3, hoặc dùng mỗi 3 ngày 1 lần; ≤ 20 mL/phút: chỉ có thể điều trị với teicoplanin nếu bảo đảm được việc theo dõi nồng độ thuốc trong máu. Đề phòng viêm nội tâm mạc trong phẫu thuật nha khoa: Tiêm truyền tĩnh mạch 1 liều 400 mg khi bắt đầu gây mê. Bệnh nhân có van tim nhân tạo: nên phối hợp 1 aminoglycoside. Tiêm trong phúc mạc:Bệnh nhân suy thận và viêm phúc mạc thứ phát do thường xuyên thẩm phân phúc mạc lưu động liên tục: 20 mg teicoplanin cho mỗi lít dịch thẩm phân, sau khi đã tiêm tĩnh mạch 1 liều tải 400 mg, nếu bệnh nhân có sốt. Có thể điều trị trong hơn 7 ngày, liều tiêm trong phúc mạc giảm còn ½ vào tuần thứ 2 và giảm còn ¼ vào tuần thứ 3","Phản ứng tại chỗ, dị ứng. Buồn nôn, nôn, tiêu chảy. Phản ứng huyết học. Thay đổi chức năng gan/thận. Yếu sức, chóng mặt, nhức đầu, co giật sau khi tiêm trong não thất. Mất thính lực, ù tai, rối loạn tiền đình. Bội nhiễm. Có một số báo cáo cảm giác khó chịu trong ngực, nhịp tim nhanh, tăng nồng độ uric acid và amylase trong máu","(khi sử dụng chung với những thuốc sau đây, sẽ gây ảnh hưởng tác dụng của thuốc) Aminoglycosides, amphotericin B, cyclosporine, ethacrynic acid, cephaloridine, polymyxin B, colistin, furosemide",https://thuocbietduoc.com.vn/thuoc-29305/telanin-for-injection-200mg.aspx,"China Chemical & Pharmaceutical Co., Ltd - Taiwan","Sunward Pharm Pte., Ltd - Singapore"
Cefradine for injection 1g Zhongnuo Pharma,VN-15695-12,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefradine Dihydrate,Hộp 10 lọ 1g,Cefradine (1g cefradine),"Viêm amiđan, viêm họng, viêm phổi thùy, viêm phế quản, viêm tuyến tiền liệt, viêm bàng quang, viêm bể thận, viêm niệu đạo, ápxe, viêm tấy, mụn nhọt, chốc lở, viêm tai giữa, nhiễm trùng xương, nhiễm trùng huyết",Quá mẫn với Cefradine,"Người lớn: + Nhiễm trùng xương: Tiêm IV 1 g x 4 lần/ngày. + Nhiễm trùng hô hấp, da & mô mềm, tiết niệu: tiêm IV hoặc IM 1 g x 2 lần/ngày. + Nhiễm trùng huyết tổng liều 8 g/ngày. - Trẻ em: 50 - 100 mg/kg/ngày, chia 4 lần. - Người Suy thận: chỉnh liều theo ClCr","Phát ban, mày đay, ban đỏ, ngứa, sốt, nổi hạch, phù, đau khớp, hiếm khi sốc, hội chứng Lyell, rối loạn tiêu hoá. - Hiếm khi: rối loạn huyết học, tăng men gan, suy thận, viêm đại tràng giả mạc, viêm phổi mô kẽ, bội nhiễm. - Rất hiếm: đau đầu, chóng mặt, khó chịu, đau thượng vị, viêm lưỡi","Cefradine - Khi dùng đồng thời với các thuốc gây độc với thận như aminosid, furosemid, acid ethacrynic... sẽ làm tăng độc tính với thận. - Probenecid làm chậm thải trừ, do đó kéo dài tác dụng của Cefradine",https://thuocbietduoc.com.vn/thuoc-42665/cefradine-for-injection.aspx,"CSPC Zhongnuo Pharmaceutical Shijiazhuang Co., Ltd - China","Young IL Pharm Co., Ltd - KOREA"
Dosen 250 mg Domesco dạng cốm pha hỗn dịch uống,VD-27379-17,Cốm pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Mỗi 2 g chứa: Cefalexin (dưới dạng Cefalexin monohydrat compacted) 250mg,Hộp 10 gói x 2 gam hộp 12 gói x 2 gam hộp 60 gói x 2 gam,Cefalexin (dưới dạng Cefalexin monohydrat compacted),"Cefalexin được chỉ định trong điều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm. - Nhiễm khuẩn đường hô hấp: Viêm phế quản cấp và mạn tính và giãn phế quản nhiễm khuẩn. - Nhiễm khuẩn tai, mũi, họng: Viêm tai giữa, viêm xương chũm, viêm xoang, viêm amiđan hốc và viêm họng. - Viêm đường tiết niệu: Viêm bàng quang và viêm tuyến tiền liệt. Điều trị dự phòng nhiễm khuẩn đường niệu tái phát. - Nhiễm khuẩn sản và phụ khoa. - Nhiễm khuẩn da, mô mềm và xương. - Bệnh lậu (khi penicilin không phù hợp). - Nhiễm khuẩn răng. - Điều trị dự phòng thay penicilin cho người mắc bệnh tim phải điều trị răng",Không dùng cho người bệnh có tiền sử dị ứng với kháng sinh nhóm cephalosporin. Không dùng cephalosporin cho người bệnh có tiền sử sốc phản vệ do penicilin hoặc phản ứng trầm trọng khác qua trung gian globulin miễn dịch IgE,"Người lớn: Uống 250 - 500 mg cách 6 giờ/lần, tùy theo mức độ nhiễm khuẩn. Liều có thể lên tới 4 g/ngày. - Trẻ em: Uống 25 – 60 mg/kg thể trọng trong 24 giờ, chia thành 2 - 3 lần. Trường hợp nhiễm khuẩn nặng, liều tối đa là 100 mg/kg thể trọng trong 24 giờ","Cefalexin Hệ tiêu hóa: Tiêu chảy, buồn nôn, nôn, chứng khó tiêu, chán ăn, đau bụng, khó chịu thượng vị. Quá mẫn: ban da, mày đay.Hệ thần kinh trung ương: đau đầu. Hệ sinh dục - tiết niệu: bệnh Candida sinh dục, viêm âm đạo, ngứa âm hộ. Ðã có xảy ra chóng mặt, ù tai, điếc tai và thay đổi hành vi tập tính ở trẻ nhỏ khi dùng cefalexin","Cefalexin Nghiệm pháp Coomb cho phản ứng dương trực tiếp khi bệnh nhân điều trị với cephalosporin, kể cả cefalexin. Có thể xảy ra phản ứng dương sai khi tìm glucoza trong nước tiểu bằng các dung dịch Benedict hoặc Fehling hoặc với viên Clinitest tablets, nhưng không xảy ra với Test - Tape (Glucose Enzymatic Test Strip, USP);",https://thuocbietduoc.com.vn/thuoc-55990/dosen-250-mg.aspx,Công ty cổ phần Xuất Nhập Khẩu Y tế DOMESCO,
