Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Cefeme 2g,VN-19242-15,"Bột pha tiêm bắp, tiêm tĩnh mạch","Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefepim (dưới dạng Cefepim dihydrochlorid) 2g,,Cefepime (2g),"Nhiễm khuẩn đường hô hấp dưới, đường tiểu, da & cấu trúc da, khoang bụng, đường mật, phụ khoa, nhiễm khuẩn huyết. - Chứng sốt giảm bạch cầu. - Viêm màng não do vi khuẩn ở trẻ em","Quá mẫn với cefepime hoặc kháng sinh nhóm cephalosporin, penicillin hay b-lactam khác","Thời gian điều trị: 7 - 10 ngày: - Người lớn & trẻ > 40 kg: + Nhiễm khuẩn nhẹ - trung bình: 0,5 - 1 g/12 giờ, tiêm IV/IM. + Nhiễm khuẩn nặng: 2 g/12 giờ, tiêm IV. + Nhiễm khuẩn đe dọa tính mạng: 2 g/8 giờ, tiêm IV. - Trẻ =< 40 kg: 50 mg/kg/8 - 12 giờ. - Trẻ < 2 tháng tuổi: 30 mg/kg mỗi 8 - 12 giờ","Nổi mẩn, ngứa, mề đay, buồn nôn, nôn, nhiễm Candida miệng, tiêu chảy, viêm đại tràng giả mạc, viêm tại chỗ tiêm truyền, nhức đầu, sốt, viêm âm đạo, ban đỏ, đau bụng, táo bón, giãn mạch, khó thở, choáng váng, dị cảm, ngứa ở đường sinh dục, xáo trộn vị giác. - Rất hiếm: lạnh run, phản vệ & co giật","Cefepime Những vấn đề đặc biệt liên quan đến mất cân bằng chỉ số INR (International Normalized Ratio): Nhiều trường hợp tăng hoạt tính của thuốc chống đông dạng uống được báo cáo ở những bệnh nhân có dùng kháng sinh. Tình trạng nhiễm trùng hay bị viêm nặng, tuổi tác và tổng trạng của bệnh nhân dường như là những yếu tố nguy cơ. Trong những trường hợp này, dường như khó có thể tách rời giữa bệnh lý nhiễm trùng và việc điều trị với khả năng xảy ra mất cân bằng chỉ số INR. Tuy nhiên, một số nhóm kháng sinh có liên quan nhiều hơn, nhất là các fluoroquinolones, macrolides, cyclines, cotrimoxazole và một số cephalosporines. TƯƠNG KỴ Do không có các nghiên cứu chuyên biệt, không được trộn chung với các thuốc khác trong cùng ống tiêm hay dịch truyền",https://thuocbietduoc.com.vn/thuoc-49453/cefeme-2g.aspx,"Medochemie., Ltd - NORTHERN CYPRUS",
Babyseptol,VN-15937-12,Hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Sulfamethoxazole , Trimethoprim",Hộp 1 chai 60ml,"Sulfamethoxazole (200mg/5ml; 40mg/5ml), Trimethoprim (-)","Nhiễm trùng đường hô hấp: viêm phế quản mãn, viêm xoang mũi, viêm tai giữa. Nhiễm trùng thận-tiết niệu: viêm bàng quang, viêm đài-bể thận, viêm tuyến tiền liệt cấp & mãn. Viêm nhiễm đường tiều hóa, kiết ly mãn, đặc biệt nhiễm khuẩn do Salmonella, Shigella, E. coli. Thuốc cũng được dùng rộng rãi ở trẻ em",Mẫn cảm với sulfamid hay trimethoprim. Trẻ em < 3 tháng tuổi. Phụ nữ có thai & cho con bú,"Pha theo tỷ lệ 1 gói (Sulfamethoxazol 200mg, trimethoprim 40mg) trong 5ml nước. Lắc kỹ trước khi dùng nhằm thu được hỗn dịch đồng đều. Trẻ dưới 12 tuổi, trừ khi được kê đơn riêng, liều khuyên dùng là 6mg trimethoprim và 30mg sulfamethoxazole cho 1kg cân nặng trong 24h, chia làm 2 liều bằng nhau. Liều chuẩn: - Từ 6 tuần đến 5 tháng tuổi: 2,5ml, cách mỗi 12 giờ. - Trẻ từ 6 tháng đến 5 tuổi: 5ml, cách mỗi 12 giờ. - Trẻ từ 6 tuổi đến 12 tuổi: 10ml, cách mỗi 12 giờ. - Người lớn và trẻ trên 12 tuổi: 20ml, cách mỗi 12 giờ. Cần tiếp tục điều trị cho tới khi hết triệu chứng 2 ngày, phần lớn điều trị phải ít nhất 5 ngày. Nếu sau 7 ngày điều trị mà không cải thiện về lâm sàng, cần xem lại bệnh nhân. Viêm phế nang do Pneumocystis carinii: Nên dùng liều cao 20mg trimethoprim và 100mg sulfamethoxazole cho 1 kg cân nặng mỗi ngày, chia làm 2 hoặc nhiều liều, dùng trong 2 tuần","Tiêu chảy hay nổi dát đỏ ở da (ngưng thuốc);. Buồn nôn, nôn, tiêu chảy hoặc dị ứng da mẩn đỏ nhẹ. Nếu dùng lâu, đặc biệt ở bệnh nhân cao tuổi: thuốc có thể làm thay đổi các yếu tố trong máu: giảm thrombin, giảm bạch cầu hạt","Sulfamethoxazole Nguy cơ ngộ độc thận tăng khi sử dụng đồng thời sulfamethoxazol với ciclosporin. Các chất đối kháng folat như methotrexat, pyrimethamin khi sử dụng đồng thời với sulfamethoxazol có thể làm tăng tỷ lệ bị thiếu máu nguyên hồng cầu khổng lồ",https://thuocbietduoc.com.vn/thuoc-43266/babyseptol.aspx,PT. Indofarma Tbk. - INDONESIA,Kolon International Corp - KOREA
Goldampill,VD-21742-14,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefdinir 300 mg,Hộp 1 vỉ x 10 viên,Cefdinir (300 mg),"điều trị nhiễm trùng do các chủng vi khuẩn nhạy cảm gây nên: • Nhiễm khuẩn tai mũi họng • Điều trị viêm phế quản, viêm phổi • Nhiểm khuẩn tiết niệu, sinh dục • Bệnh lậu không biến chứng • Điều trị nhiễm khuẩn trong sản, phụ khoa • Nhiễm khuẩn da và tổ chức mô mềm • Dự phòng nhiễm khuẩn sau phẩu thuật",Quá mẫn với kháng sinh nhóm Cephalosporrin,"Người lớn và trẻ em trên 12 tuổi: - Mỗi lần uống 1 viên, ngày uống 2 lần, mỗi lần cách nhau 12 giờ, thời gian điều trị 5- 10 ngày hoặc theo sự chỉ dẫn của thầy thuốc. - Trẻ em từ 6 tháng đến 12 tuổi : - Liều dùng thông thường là 14mg/kg/ngày ( tối đa 600mg/ngày). - Bệnh nhân suy thận : Độ thanh thải < 30ml/phút, liều dùng 300mg/lần/ ngày","Hiếm gặp : buồn nôn, đau bụng, viêm ruột màng giả. - Phản ứng quá mẫn : dị ứng ở dạng phát ban, ngứa nổi mề đay Các phản ứng này thường giảm khi ngưng thuốc . - Thông báo cho bác sỹ các tác dụng không mong muốn gặp phải khi sử dụng thuốc","Thuốc bổ sung sắt và thức ăn có chứa sắt, Antacid ( chứa nhôm hoặc magnesi); làm giảm khả năng hấp thu thuốc, nên uống Cefdinir trước hoặc sau 2 giờ. - Probencid tăng hấp thu thuốc và kéo dài thời gian bán thải thuốc",https://thuocbietduoc.com.vn/thuoc-48361/goldampill.aspx,Công ty cổ phần US Pharma USA - VIETNAM,
Medaxetine 250mg,529110449225,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxime Axetil,Hôp 1 vỉ x 10 viên,Cefuroxime (250mg Cefuroxime),"Nhiễm khuẩn đường hô hấp dưới như viêm phổi, viêm phế quản cấp và mạn. Nhiễm khuẩn đường hô hấp trên như nhiễm khuẩn tai, mũi, họng như viêm tai giữa, viêm xoang, viêm amydale, viêm họng. Nhiễm khuẩn niệu- sinh dục: viêm bể thận, viêm bàng quang, viêm niệu đạo, nhiễm khuẩn da và mô mềm như mụn nhọt, mủ da, chốc lở. Bệnh lậu; viêm niệu đạo cấp không biến chứng do lậu cầu và viêm cổ tử cung",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm Cephalosporin,"Người lớn: Trong bệnh viêm phế quản và viêm phổi 500mg x 2 lần/ngày. Trong đa số các nhiễm trùng: 250mg x 2 lần /ngày. Trong nhiễm trùng đường niệu, dùng liều 125mg x 2 lần/ngày. Bệnh lậu không biến chứng: liều duy nhất 1g Trẻ em: Liều thông thường là 125mg x 2 lần/ngày hay 10mg/kg x 2 lần/ngày.Liều tối đa 250mg/ngày. Trẻ em trên 2 tuổi mắc bệnh viêm tai giữa: 250mg x 2 lần/ngày hay 15mg/kg x 2 lần/ngày, tới tối đa 500mg/ngày","Đa số các tác dụng ngoại ý do cefuroxim đều nhẹ và chỉ thoáng qua: buồn nôn, nôn, đau bụng, viêm đại tràng giả. Tăng bạch cầu ưa eosin và tăng thoáng qua các men gan",Probenecid làm chậm sự bài tiết cefuroxim,https://thuocbietduoc.com.vn/thuoc-43208/medaxetine-250mg.aspx,"Medochemie., Ltd - NORTHERN CYPRUS",
Dutixim 100,VD-18265-13,Thuốc bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxim (dưới dạng Cefpodoxim proxetil) 100 mg,Hộp 20 gói x 3g,Cefpodoxime (100 mg),"Điều trị các bệnh từ nhẹ đến trung bình ở đường hô hấp dưới, đợt kịch phát cấp tính của viêm phế quản mạn… Ðể điều trị các nhiễm khuẩn nhẹ và vừa ở đường hô hấp trên ( đau họng, viêm amidan);. Điều trị nhiễm khuẩn đường tiết niệu thể nhẹ và vừa. Điều trị bệnh lậu cấp, chưa biến chứng, ở nội mạc cổ tử cung hoặc hậu môn – trực tràng của phụ nữ và bệnh lậu ở niệu đạo của phụ nữ và nam giới. Nhiễm khuẩn thể nhẹ đến vừa, chưa biến chứng ở da và các tổ chức da",Không được dùng cefpodoxim cho những người bị dị ứng với các cephalosporin và người bị rối loạn chuyển hóa porphyrin,"Người lớn: Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100mg mỗi 12 giờ trong 10 ngày. Viêm phổi cấp tính mắc phải trong cộng đồng: 200mg mỗi 12 giờ trong 14 ngày. Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200mg. Nhiễm khuẩn đường tiểu chưa có biến chứng: 100mg mỗi 12 giờ trong 7 ngày. Nhiễm khuẩn da và cấu trúc da: 400mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: Để điều trị viêm tai giữa cấp ở trẻ em từ 5 tháng – 12 tuổi, dùng liều 5 mg/kg (tối đa 200 mg) Cefpodoxim mỗi 12 giờ, hoặc 10 mg/kg (tối đa 400 mg) ngày một lần, trong 10 ngày. Để điều trị viêm phế quản/viêm amidan thể nhẹ và vừa ở trẻ em 5 tháng đến 12 tuổi, liều thường dùng là 5 mg/kg (tối đa 100 mg) mỗi 12 giờ, trong 5 – 10 ngày. * Cefpodoxime proxetil nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. * Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime proxetil đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime proxetil với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-60111/dutixim-100.aspx,Công ty cổ phần US Pharma USA - VIETNAM,
Hyaron-400 Chewable Tablet,VN-20741-17,Viên nén nhai,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Albendazole 400mg,Hộp 1 vỉ x 1 viên. Hộp lớn chứa 50 hộp nhỏ x 1 vỉ x 1 viên,Albendazole (400mg),"– Nhiễm một hoặc nhiều loại ký sinh trùng đường ruột như giun đũa, giun kim, giun móc, giun tóc, giun lươn, sán dãi, bệnh sán lá gan nhỏ, bệnh sán lá gan loại Opisthorchis viverrini và Opisthorchis sinensis, bệnh ấu trùng di trú ở da","Quá mẫn với nhóm benzimidazol, phụ nữ có thai. Tiền sử nhiễm độc tủy xương. Trẻ < 2 tuổi","– Giun đũa, giun kim, giun móc, giun tóc: Người lớn và trẻ em > 2 tuổi: uống liều duy nhất 400 mg. Có thể điều trị lại sau 3 tuần. Trẻ em <= 2 tuổi: uống liều duy nhất 200 mg. Có thể điều trị lặp lại sau 3 tuần. – Ấu trùng di trú ở da: Người lớn: 400 mg x 1 lần/ngày, uống 3 ngày. Trẻ em: 5 mg/kg/ngày, uống 3 ngày. – Bệnh nang sán: Người lớn: 800 mg mỗi ngày, uống trong 28 ngày. Điều trị lặp lại nếu cần. Trẻ em >= 6 tuổi: 10 – 15 mg/kg/ngày, uống trong 28 ngày. Điều trị lặp lại nếu cần. Trẻ em < 6 tuổi: liều lượng chưa được xác định. – Ấu trùng sán lợn ở não: Người lớn và trẻ em: 15 mg/kg/ngày trong 30 ngày. Điều trị lặp lại sau 3 tuần nếu cần. – Sán dây, giun lươn: Người lớn và trẻ em > 2 tuổi: 400 mg x 1 lần/ngày, uống 3 ngày. Điều trị lặp lại sau 3 tuần nếu cần. Trẻ em <= 2 tuổi: 200 mg x 1 lần/ngày, uống 3 ngày. Điều trị lặp lại sau 3 tuần nếu cần","Sốt, nhức đầu, tăng men gan, đau bụng, buồn nôn, nôn. - Ít gặp: dị ứng, giảm bạch cầu, suy thận. – Khi điều trị thời gian ngắn (không quá 3 ngày) có thể thấy vài trường hợp bị khó chịu đường tiêu hóa (đau thượng vị, tiêu chảy, buồn nôn) và nhức đầu. Trường hợp phải dùng liều cao và dài ngày, tác dụng không mong muốn có thể gặp nhiều hơn và nặng hơn. – Các phản ứng dị ứng như phát ban, ngứa, mề đay cũng được ghi nhận nhưng rất hiếm. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc",– Nồng độ ổn định lúc thấp nhất trong huyết tương của albendazol sulfoxid cao hơn khoảng 50% khi dùng phối hợp thêm 8mg dexamethason với mỗi liều albendazol (15 mg/kg/ngày). – Praziquantel làm tăng nồng độ trung bình trong huyết tương và diện tích dưới đường cong của albendazol sulfoxid khoảng 50% so với dùng albendazol đơn độc (400mg). – Nồng độ albendazol sulfoxid trong mật và dịch nang sán tăng lên khoảng 2 lần ở người bệnh nang sán khi dùng phối hợp với cimetidin (10 mg/kg/ngày) so với dùng albendazol đơn độc(20mg/kg/ngày),https://thuocbietduoc.com.vn/thuoc-56578/hyaron-400-chewable-tablet.aspx,The IBN Sina Pharmaceutical Industry Ltd - BANGLADESH,Công ty TNHH Thương mại Dược phẩm Đông Phương - VIETNAM
Meropenem Kabi 500mg,VN-20246-17,"Bột để pha dung dịch tiêm, tiêm truyền","Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Meropenem (dưới dạng Meropenem trihydrat 570mg) 500mg,Hộp 10 lọ,Meropenem (dưới dạng Meropenem trihydrat 570mg),"Meropenem dùng đường tĩnh mạch (IV) được chỉ định trong điều trị các nhiễm khuẩn ở người lớn và trẻ em gây ra bởi một hay nhiều vi khuẩn nhạy cảm với meropenem như sau: - Viêm phổi và viêm phổi bệnh viện. - Nhiễm khuẩn đường niệu. - Nhiễm khuẩn trong ổ bụng. - Nhiễm khuẩn phụ khoa, như viêm nội mạc tử cung và các bệnh lý viêm vùng chậu. - Nhiễm khuẩn da và cấu trúc da. - Viêm màng não. - Nhiễm khuẩn huyết. - Điều trị theo kinh nghiệm các nghi ngờ nhiễm khuẩn ở người lớn bị sốt giảm bạch cầu theo đơn trị liệu hay phối hợp với các thuốc kháng virus hoặc thuốc kháng nấm. Meropenem đơn trị liệu hay phối hợp với các thuốc kháng khuẩn khác đã được chứng minh là hiệu quả trong điều trị nhiễm khuẩn hỗn hợp. Meropenem dùng đường tĩnh mạch đã cho thấy hiệu quả trên bệnh nhân xơ hóa nang và nhiễm khuẩn đường hô hấp dưới mạn tính khi sử dụng như đơn trị liệu hoặc phối hợp với các thuốc kháng khuẩn khác. Vi khuẩn không phải luôn luôn được tiệt trừ hoàn toàn. Chưa có kinh nghiệm sử dụng thuốc ở trẻ em giảm bạch cầu hay suy giảm miễn dịch nguyên phát hoặc thứ phát","Không sử dụng thuốc Tiepanem cho bệnh nhân mẫn cảm với thuốc Không sử dụng thuốc Tiepanem cho bệnh nhân dị ứng hoạt chất, bất kỳ chất kháng khuẩn carbapenem nào khác hay bất kì thành phần tá dược. Thuốc không dùng cho bệnh nhân quá mẫn cảm nghiêm trọng (ví dụ như phản ứng phản vệ, phản ứng da nghiêm trọng) với bất kỳ loại tác nhân kháng khuẩn beta-lactam nào khác (ví dụ như penicillin hoặc cephalosporin)","Người lớn: Liều lượng và thời gian điều trị tùy thuộc mức độ và loại nhiễm khuẩn cũng như tình trạng bệnh nhân. Liều khuyến cáo mỗi ngày như sau: 500 mg Meropenem dùng đường tĩnh mạch (IV) mỗi 8 giờ trong điều trị viêm phổi, nhiễm khuẩn đường niệu, các nhiễm khuẩn phụ khoa như viêm nội mạc tử cung, nhiễm khuẩn da và cấu trúc da. 1 g Meropenem dùng đường tĩnh mạch (IV) mỗi 8 giờ trong điều trị viêm phổi bệnh viện, viêm phúc mạc, các nghi ngờ nhiễm khuẩn ở bệnh nhân giảm bạch cầu, nhiễm khuẩn huyết. Trong bệnh xơ hóa nang, liều lên đến 2 g mỗi 8 giờ đã được sử dụng; đa số bệnh nhân được điều trị với liều 2 g mỗi 8 giờ. Trong viêm màng não, liều khuyến cáo là 2 g mỗi 8 giờ. Cũng như các thuốc kháng sinh khác, cần đặc biệt thận trọng khi sử dụng meropenem đơn trị liệu trong trường hợp nhiễm khuẩn hay nghi ngờ nhiễm khuẩn Pseudomonas aeruginosa đường hô hấp dưới trầm trọng. Khuyến cáo nên thường xuyên thử nghiệm độ nhạy cảm của thuốc khi điều trị nhiễm khuẩn do Pseudomonas aeruginosa","Hiếm khi có các biến cố ngoại ý nghiêm trọng. Các biến cố ngoại ý sau ghi nhận qua các thử nghiệm lâm sàng đã được báo cáo: * Các phản ứng tại nơi tiêm: viêm, viêm tĩnh mạch huyết khối, đau tại nơi tiêm. * Các phản ứng dị ứng toàn thân: các phản ứng dị ứng toàn thân (quá mẫn) hiếm xảy ra khi sử dụng meropenem. Các phản ứng này bao gồm phù mạch và các biểu hiện phản vệ. * Các phản ứng da: phát ban, ngứa, mề đay. Các phản ứng da nghiêm trọng như hồng ban đa dạng, hội chứng Stevens-Johnson và hoại tử da nhiễm độc hiếm khi ghi nhận. * Tiêu hóa: đau bụng, buồn nôn, nôn, tiêu chảy. Viêm đại tràng giả mạc đã được báo cáo. * Huyết học: tăng tiểu cầu, tăng bạch cầu ái toan, giảm tiểu cầu, giảm bạch cầu và bạch cầu đa nhân trung tính (kể cả mất bạch cầu hạt rất hiếm xảy ra) có thể hồi phục. Thiếu máu tán huyết hiếm khi xảy ra. Phản ứng Coombs dương tính trực tiếp hay gián tiếp có thể xảy ra ở một số bệnh nhân; đã có ghi nhận về giảm thời gian thromboplastin một phần. * Chức năng gan: tăng nồng độ bilirubin, transaminase, phosphatase kiềm và lactic dehydrogenase huyết thanh đơn thuần hay phối hợp đã được báo cáo. * Hệ thần kinh trung ương: nhức đầu, dị cảm. Co giật đã được báo cáo mặc dù mối liên hệ nhân quả với 'Meronem' chưa được thiết lập. * Tác động không mong muốn khác: nhiễm Candida miệng và âm đạo","Thuốc ó tương tác với các thuốc Probenecid, thuốc chống đông máu. Không khuyến cáo sử dụng đồng thời meropenem và axit valproic/natri valproate/valpromide",https://thuocbietduoc.com.vn/thuoc-57141/meropenem-kabi-500mg.aspx,Facta Farmaceutical SPA - Italy,Công ty cổ phần Fresenius Kabi Bidiphar - VIETNAM
"Aupisin 1,5g",VD-29320-18,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Mỗi lọ chứa: Ampicillin (dưới dạng Ampicilin natri) 1g; Sulbactam (dưới dạng Sulbactam natri) 500mg,"Hộp 1 lọ, hộp 10 lọ",Sulbactam (dưới dạng Sulbactam natri),"– Nhiễm khuẩn đường hô hấp trên và đường hô hấp dưới gồm: Viêm xoang, viêm tai giữa và viêm nắp thanh quản, viêm phổi do vi khuẩn. – Nhiễm khuẩn đường tiết niệu và viêm thận – bể thận. – Nhiễm khuẩn trong ổ bụng (viêm phúc mạc, viêm túi mật,…); hoặc bệnh phụ khoa (viêm nội mạc tử cung, viêm vòi trứng, viêm vùng chậu,…). – Viêm màng não. – Nhiễm khuẩn da, cơ, xương, khớp. – Nhiễm lậu cầu không biến chứng. - Chỉ định ở những bệnh nhân phẫu thuật ổ bụng hoặc vùng chậu có thể bị nhiễm bẩn phúc mạc để giảm tỷ lệ nhiễm khuẩn vết thương hậu phẫu. Có thể dùng dự phòng nhiễm khuẩn hậu sản trong những trường hợp chấm dứt thai kỳ hoặc mổ lấy thai. - Dự phòng quanh phẫu thuật",Quá mẫn với thành phần thuốc hay với penicillin,"Tiêm bắp hoặc tiêm truyền tĩnh mạch; *Người lớn: + Nhiễm khuẩn nhẹ 1,5 - 3 g/ngày. + Nhiễm khuẩn vừa tăng tới 6 g/ngày. + Nhiễm khuẩn nặng tăng tới 12 g/ngày, chia 3 - 4 lần. Liều tối đa là 4 g sulbactam/ngày. *Trẻ em, trẻ nhỏ, sơ sinh: 150 mg/kg/ngày, chia 3 - 4 lần, riêng sơ sinh < 1 tuần, chia 2 lần/ngày. - Lậu liều đơn 1,5 g + uống 1 g probenecid. - Dự phòng quanh phẫu thuật 1,5 - 3 g tiêm lúc khởi mê, nhắc lại mỗi 6 - 8 giờ/24 giờ sau mổ","Ðôi khi: ban, tiêu chảy, đau nơi tiêm, phản ứng dị ứng. - Hiếm khi: đau ngực, mệt, khó chịu, nhức đầu, ớn lạnh, bệnh não, động kinh, ngứa buồn nôn, viêm ruột, viêm ruột giả mạc, tiểu khó, viêm âm đạo, giảm các huyết cầu, tăng men gan, viêm thận","– Cả Ampicillin và Sulbactam đều tương kỵ về mặt lý – hóa với aminoglycosid và có thể làm mất hoạt tính của aminoglycosid in vitro. – Probenecid ức chế cạnh tranh sự thải trừ của Ampicillin và Sulbactam qua ống thận, do đó làm tăng và kéo dài nồng độ của cả hai thuốc này trong huyết thanh. – Có sự gia tăng tần suất phát ban trên người bệnh có acid uric máu cao đang được điều trị đồng thời bằng Allopurinol và Ampicillin . – Ampicillin được thông báo là có ảnh hưởng đến xét nghiệm tìm glucose trong nước tiểu bằng phương pháp đồng sulfat, nhưng không ảnh hưởng đến xét nghiệm bằng phương pháp glucose oxidase",https://thuocbietduoc.com.vn/thuoc-54973/aupisin-15g.aspx,,
Bactirid 100mg/5ml,VN-5205-10,Sirô khô,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixim trihydrat,Hộp 1 lọ 30ml,"Cefixime (0,6g)","Cefixime Trong các nhiễm khuẩn sau đây gây ra bởi các chủng nhạy cảm với cefixime như Streptococcus sp. (ngoại trừ Enteroccus sp.), Streptococcus pneumoniae, Neisseria gonorrhoeae, Branhamella catarrhalis, Escherichia coli, Klebsiella sp., Serratia sp., Proteus sp. và Haemophilus influenzae",Cefixime Bệnh nhân có tiền sử tăng mẫn cảm với bất cứ thành phần nào của thuốc hoặc với các kháng sinh có nhân cephem khác,"Cefixime - Dạng viên 50mg và 100mg: cho người lớn và trẻ em cân nặng ≥ 30kg, liều thường dùng hàng ngày được khuyến cáo là uống 50-100mg cefixime, 2lần/ngày. Có thể điều chỉnh liều tùy theo tuổi tác, thể trọng và triệu chứng bệnh. Trường hợp nhiễm khuẩn trầm trọng và dai dẳng, có thể tăng liều lên đến 200mg, 2lần/ngày. - Dạng thuốc bột (hạt mịn): liều dùng thông thường hàng ngày ở trẻ là 1,5-3mg/kg cân nặng, uống 2lần/ngày. Có thể điều chỉnh liều tùy theo triệu chứng của bệnh nhân. Trường hợp nhiễm khuẩn trầm trọng và dai dẳng, có thể tăng liều lên đến 6mg/kg cân nặng, uống 2lần/ngày","Cefixime Sốc: Nên thận trọng khi sử dụng vì các triệu chứng của sốc có thể xảy ra nhưng hiếm. Phải ngưng dùng thuốc ngay lập tức nếu xảy ra bất cứ các dấu hiệu nào có liên quan đến các triệu chứng như: cảm giác không được khỏe, khó chịu ở khoang miệng, thở khò khè, chóng mặt, giục đi đại tiện bất thường, ù tai hoặc đổ mồ hôi. Phản ứng mẫn cảm: Nếu xảy ra các dấu hiệu của phản ứng mẫn cảm như: chứng phát ban, mề đay, ban đỏ, ngứa hoặc sốt, phải ngưng sử dụng thuốc ngay và tiến hành các biện pháp điều trị thích hợp. Huyết học: Giảm bạch cầu hạt hoặc tăng bạch cầu ái toan có thể xảy ra không thường xuyên. giảm tiểu cầu hiếm khi xảy ra. Ngưng sử dụng thuốc nếu thấy các dấu hiệu bất thường này. Ðã có báo cáo thiếu máu tán huyết xảy ra với các kháng sinh có nhân cephem khác. Gan: GOT, GPT hoặc alkaline phosphatase có thể tăng nhưng không thường xuyên. Thận: Khuyến cáo theo dõi định kỳ chức năng thận, vì thương tổn thận trầm trọng như suy thận cấp có thể xảy ra nhưng hiếm. Nếu thấy các bất thường này, phải ngưng dùng thuốc ngay và tiến hành các biện pháp điều trị thích hợp. Tiêu hóa: Hiếm khi xảy ra viêm đại tràng trầm trọng như viêm đại tràng giả mạc, biểu hiện có máu trong phân. Ðau bụng hoặc tiêu chảy thường xuyên yêu cầu có biện pháp điều trị thích hợp bao gồm ngưng dùng thuốc ngay. Hô hấp: Hiếm khi xảy ra viêm phổi mô kẽ hoặc hội chứng PIE, biểu hiện bởi sốt, ho, khó thở, X quang phổi bất thường hoặc tăng bạch cầu ái toan. Nếu các triệu chứng này xảy ra, ngưng dùng thuốc ngay lập tức và tiến hành các biện pháp điều trị thích hợp như dùng các hormon vỏ thượng thận. Thay đổi hệ vi sinh đường ruột: Hiếm khi xảy ra viêm miệng hoặc nhiễm nấm candida. Sự thiếu vitamin: Thiếu vitamin K (như giảm prothrombine/máu hoặc dễ chảy máu) hoặc thiếu các vitamin nhóm B (như viêm lưỡi, viêm miệng, chán ăn hoặc viêm thần kinh) hiếm khi xảy ra. Các tác dụng không mong muốn khác: Nhức đầu hoặc choáng mặt có thể hiếm khi xảy ra","Cefixime Ảnh hưởng của thuốc lên các xét nghiệm cận lâm sàng: - Kết quả dương tính giả có thể xảy ra với thử nghiệm đường trong nước tiểu khi dùng các dung dịch thử Benedit và dung dịch Fehling, và Clinitest. Chưa có báo cáo cho kết quả dương tính giả với thử nghiệm Tes-Tape. - Có thể xảy ra thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-33136/bactirid-100mg5ml.aspx,Medicraft Pharma - PAKISTAN,Công ty TNHH Dược phẩm Việt Mỹ - VIETNAM
