Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Avacan 625mg,VN-2183-06,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Amoxicilline , Kali Clavulanate",Hộp 2 vỉ x 6 viên,Clavulanate Potassium (-),"Nhiễm trùng đường hô hấp trên & dưới ( viêm phổi , viêm tai giữa , viêm xoang cấp , viêm cấp tính nặng của phế quản mãn tính);, da & mô mềm, thận & đường tiểu dưới",Dị ứng với penicillin. Dị ứng chéo với cephalosporin. Tăng bạch cầu đơn nhân nhiễm trùng hoặc leukemia dòng lympho,"Người lớn & trẻ > 12 tuổi trên 40 kg: Tính theo amoxycillin 500 - 625 mg x 3 lần/ngày hay 1000 mg x 2 lần/ngày. Tính theo amoxycillin: trẻ 2 - 12 tuổi: 30 - 60 mg/kg/ngày, trẻ < 2 tuổi: 30 - 40 mg/kg/ngày. Giảm liều khi suy gan & suy thận","Rối loạn tiêu hóa thoáng qua, viêm đại tràng giả mạc. Ngứa, mề đay, sốt & đau khớp, phù thần kinh-mạch, phản vệ, phản ứng da nặng. Thay đổi huyết học & đông máu. Viêm gan thoáng qua & vàng da tắc mật (hiếm)",Allopurinol. Probenecid. Thuốc chống đông. Thuốc uống ngừa thai là hormon,https://thuocbietduoc.com.vn/thuoc-2174/avacan-625mg.aspx,"Khandelwal Laboratories Pvt., Ltd - India",Công ty TNHH Dược phẩm C.A.T - VIETNAM
Beeocuracin Tab.,VN-18550-14,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Levofloxacin (dưới dạng Levofloxacin hemihydrate) 100mg,Hộp 1 vỉ x 10 viên,Levofloxacine (100mg),"Điều trị nhiễm trùng nhẹ, trung bình & nặng ở người lớn > 18 tuổi như: Viêm xoang cấp, đợt cấp viêm phế quản mãn, viêm phổi, viêm phổi mắc phải trong cộng đồng, nhiễm trùng da & cấu trúc da, nhiễm trùng đường tiết niệu có & không có biến chứng, viêm thận - bể thận cấp tính","Quá mẫn với thành phần thuốc, nhóm quinolon","Levofloxacine Liều lượng và đường dùng tùy từng loại và độ nặng nhiễm khuẩn và độ nhạy của tác nhân gây bệnh được nghi ngờ. Trong trường hợp cần phải điều trị bước đầu bằng đường tĩnh mạch với dung dịch tiêm truyền levofloxacin (bệnh nhân không thích hợp với đường uống), sau vài ngày có thể chuyển từ đường tĩnh mạch lúc đầu sang dùng đường uống với cùng liều lượng, tùy theo tình trạng của bệnh nhân","Có thể có: buồn nôn, nôn, tiêu chảy, thay đổi vị giác, rối loạn giấc ngủ, nhức đầu, chóng mặt. - Hiếm: nhạy cảm ánh nắng, đau sưng khớp/cơ/gân, đau bụng, thay đổi thị giác, phản ứng dị ứng. - Rất hiếm: động kinh, rối loạn tinh thần, đau ngực, rối loạn nhịp tim, bồn chồn, lo âu, thay đổi lượng nước tiểu, vàng mắt/da, Bội nhiễm khi dùng kéo dài","Levofloxacine Thuốc viên: Không có sự tương tác có ý nghĩa với thức ăn. Hai giờ trước hoặc sau khi uống levofloxacin, không nên uống những chế phẩm có chứa các cation hóa trị hai hoặc hóa trị ba như các muối sắt hoặc thuốc kháng-acid chứa magnesi hay nhôm, vì có thể làm giảm hấp thu. Sinh khả dụng của levofloxacin giảm có ý nghĩa khi thuốc được dùng chung với sucralfate, vì thế chỉ nên uống sucralfate 2 giờ sau khi uống levofloxacin. Thuốc và dung dịch tiêm truyền: Trong một nghiên cứu lâm sàng, không thấy các tương tác dược động học của levofloxacin với theophyllin. Tuy vậy, ngưỡng co giật ở não có thể giảm đáng kể khi dùng chung quinolone với theophyllin, fenbufen hoặc các thuốc kháng viêm không-steroid tương tự hoặc các thuốc khác có tác dụng hạ thấp ngưỡng co giật. Nên thận trọng khi dùng chung levofloxacin với những thuốc ảnh hưởng sự bài tiết ở ống thận như probenecid và cimetidine, đặc biệt là trên bệnh nhân suy thận.Tăng thời gian đông máu (PT/INR) và/hoặc chảy máu, có thể trầm trọng, đã được báo cáo trên bệnh nhân được điều trị levofloxacin phối hợp với thuốc đối kháng vitamin K (ví dụ warfarin). Do đó, cần theo dõi các xét nghiệm đông máu trên bệnh nhân được điều trị thuốc đối kháng vitamin K",https://thuocbietduoc.com.vn/thuoc-47380/beeocuracin-tab.aspx,"Samik Pharma Co., Ltd - KOREA","Kukje Pharm Ind Co., Ltd - KOREA"
Clorocid TW3 250mg dạng viên nang cứng,893115372423,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cloramphenicol 250 mg,Hộp 10 vỉ x 10 viên,Cloramphenicol (250 mg),"Những nhiễm khuẩn nặng do vi khuẩn nhạy cảm, viêm màng não và những nhiễm khuẩn khác do Haemophilus influenzae khi các kháng sinh aminopenicilin, gentamicin và một số cephalosporin thế hệ 3 không hiệu quả hoặc bị chống chỉ định. - Nhiễm khuẩn do Rickettsia khi không thể dùng tetracyclin. Đặc tính dược lực học: - Cloramphenicol thường có tác dụng kìm khuẩn, nhưng có thể diệt khuẩn ở nồng độ cao hoặc đối với những vi khuẩn nhạy cảm cao. - Cloramphenicol ức chế tổng hợp protein ở những vi khuẩn nhạy cảm như Rickettsia, Chlamydia bằng cách gắn vào tiểu thể 50S của ribosom. Cloramphenicol cũng ức chế tổng hợp protein ở những tế bào tăng sinh nhanh của động vật có vú. - Cloramphenicol có thể gây ức chế tuỷ xương và có thể không hồi phục được. Cloramphenicol có hoạt tính ức chế miễn dịch nếu cho dùng toàn thân trước khi kháng nguyên kích thích cơ thể. Cloramphenicol không có tác dụng đối với nấm. Đặc tính","Chống chỉ định cloramphenicol đối với người bệnh có bệnh sử quá mẫn và/hoặc phản ứng độc hại do thuốc. - Phụ nữ có thai, cho con bú. - Loạn chuyển hóa porphyrin cấp. - Không được dùng cloramphenicol để điều trị những nhiễm khuẩn thông thường hoặc trong những trường hợp không được chỉ định như cảm lạnh, cúm, nhiễm khuẩn họng hoặc làm thuốc dự phòng nhiễm khuẩn","Người lớn: Uống 1-2 viên/lần x 4 lần/ngày. - Trẻ em: Uống 50 mg/kg thể trọng/ngày, chia làm 4 lần","Những tác dụng không mong muốn của cloramphenicol có thể rất nghiêm trọng, do đó phải tránh việc điều trị kéo dài hoặc nhắc lại. Tác dụng không mong muốn nghiêm trọng nhất là thiếu máu không tái tạo, không phục hồi do suy tủy xương. Thường gặp, ADR >1/100 - Da: Ngoại ban - Tiêu hóa: Buồn nôn, nôn, ỉa chảy. ít gặp, 1/1000 < ADR <1/100 - Máu: Giảm bạch cầu, giảm tiểu cầu và thiếu máu với giảm hồng cầu lưới, tất cả có thể phục hồi. - Da: Mày đay - Khác: Phản ứng quá mẫn. Hiếm gặp, ADR <1/1000 - Toàn thân: Nhức đầu - Máu: Mất bạch cầu hạt, giảm toàn thể huyết cầu, thiếu máu không tái tạo (với tỷ lệ 1/10000 – 1/40000);. - Thần kinh: Viêm dây thần kinh thị giác, viêm đa thần kinh ngoại biên, liệt cơ mắt, lú lẫn. - Khác: Hội chứng xám ở trẻ sơ sinh và trẻ nhỏ dưới 2 tuần tuổi (đặc biệt nguy cơ ở liều cao) Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","Cloramphenicol làm kéo dài nửa đời huyết tương và làm tăng tác dụng của clorpropamid, dicumarol, phenytoin và tolbutamid do ức chế hoạt tính các men của microsom. - Phenobarbital, rifampicin giảm nồng độ cloramphenicol trong huyết tương. - Cloramphenicol làm chậm đáp ứng của các chế phẩm sắt, vitamin B12, acid folic",https://thuocbietduoc.com.vn/thuoc-48980/clorocid-250-mg.aspx,Công ty cổ phần Dược phẩm TW3 Foripharm - VIETNAM,
Ciprex,VD-0643-06,Viên nén dài bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Ciprofloxacin , Tinidazole",Hộp 2 vỉ x 10 viên nén dài bao phim,"Ciprofloxacin (-), Tinidazole (-)","Nhiễm khuẩn hô hấp , tai mũi họng , thận hoặc đường niệu, sinh dục kể cả bệnh lậu, tiêu hóa , ống mật, xương khớp, mô mềm, sản phụ khoa , nhiễm trùng máu, viêm màng não, viêm phúc mạc, nhiễm trùng mắt",Quá mẫn với ciprofloxacin hay nhóm quinolone. Phụ nữ có thai & cho con bú. Trẻ em & trẻ nhỏ. Ðộng kinh. Tiền sử đứt gân & viêm gân,"Người lớn: - Nhiễm khuẩn nhẹ - trung bình: 250 - 500 mg, ngày 2 lần. - Nhiễm khuẩn nặng - có biến chứng: 750 mg, ngày 2 lần. Dùng 5 - 10 ngày. + Suy thận: ClCr 30 - 50 mL/phút: 250 - 500 mg/12 giờ. + Suy thận: ClCr 5 - 29 mL/phút: 250 - 500 mg/18 giờ. + Lọc thận: 250 - 500 mg/24 giờ","Thỉnh thoảng: chán ăn, tiêu chảy, rối loạn tiêu hóa, ợ, nôn, đau bụng, trướng bụng, nhức đầu, chóng mặt, tăng BUN, creatinin, tăng men gan. - Hiếm khi: viêm miệng, sốc, nhạy cảm ánh sáng, phù, ban đỏ, suy thận cấp, vàng da, thay đổi huyết học, viêm kết tràng giả mạc, đau khớp, đau cơ","Theophylline, NSAID, thuốc kháng acid, sucrafate, ion kim loại, cyclosporine",https://thuocbietduoc.com.vn/thuoc-8318/ciprex.aspx,Công ty dược phẩm OPV - VIETNAM,
Cetecociprocent 500,893115826524,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin (dưới dạng Ciprofloxacin HCl) 500mg,"Hộp 10 vỉ x 10 viên, lọ 50 viên, lọ 100 viên",Ciprofloxacin (dưới dạng Ciprofloxacin HCl),"Nhiễm khuẩn hô hấp , tai mũi họng , thận hoặc đường niệu, sinh dục kể cả bệnh lậu, tiêu hóa , ống mật, xương khớp, mô mềm, sản phụ khoa , nhiễm trùng máu, viêm màng não, viêm phúc mạc, nhiễm trùng mắt",Quá mẫn với ciprofloxacin hay nhóm quinolone. Phụ nữ có thai & cho con bú. Trẻ em & trẻ nhỏ. Ðộng kinh. Tiền sử đứt gân & viêm gân,"Người lớn: - Nhiễm khuẩn nhẹ - trung bình: 250 - 500 mg, ngày 2 lần. - Nhiễm khuẩn nặng - có biến chứng: 750 mg, ngày 2 lần. Dùng 5 - 10 ngày. + Suy thận: ClCr 30 - 50 mL/phút: 250 - 500 mg/12 giờ. + Suy thận: ClCr 5 - 29 mL/phút: 250 - 500 mg/18 giờ. + Lọc thận: 250 - 500 mg/24 giờ","Thỉnh thoảng: chán ăn, tiêu chảy, rối loạn tiêu hóa, ợ, nôn, đau bụng, trướng bụng, nhức đầu, chóng mặt, tăng BUN, creatinin, tăng men gan. - Hiếm khi: viêm miệng, sốc, nhạy cảm ánh sáng, phù, ban đỏ, suy thận cấp, vàng da, thay đổi huyết học, viêm kết tràng giả mạc, đau khớp, đau cơ","Theophylline, NSAID, thuốc kháng acid, sucrafate, ion kim loại, cyclosporine",https://thuocbietduoc.com.vn/thuoc-55532/cetecociprocent-500.aspx,Công ty cổ phần Dược phẩm TW3 Foripharm - VIETNAM,
Intrataxime,VN-7947-03,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime,Hộp 1 Lọ thuốc+1 ống dung môi 4ml (hộp lớn chứa 100 Lọ),Cefotaxime (1g),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-6201/intrataxime.aspx,LDP Laboratoires Torlan - Spain,Office central D achats O.C.A - FRANCE
Ofoxin 200 Tablet,890115014823,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ofloxacin,Hộp 10 vỉ x 10 viên,Ofloxacin (200mg),"Viêm phế quản nặng do vi khuẩn, viêm phổi. Nhiễm Chlamydia tại cổ tử cung và niệu đạo có hay không kèm lậu Lậu không biến chứng, viêm tuyến tiền liệt, viêm đường tiết niệu. Nhiễm khuẩn da và mô mềm Viêm đại tràng","Bệnh nhân có tiền sử mẫn cảm với thành phần của thuốc, các kháng sinh nhóm quinolone. Thiếu Glucose-6-phosphate dehydrogenase. Trẻ em dưới 18 tuổi. Phụ nữ có thai và cho con bú","Liều thông thường cho người lớn: Viêm phổi hoặc phế quản: uống 400mg mỗi 12 giờ x 10 ngày. Nhiễm Chlamydia ở cổ tử cung và niệu quản: uống 300mg mỗi 12 giờ x 7 ngày viêm tuyến tiền liệt: uống 300mg mỗi 12 giờ x 6 tuần. Lậu, lậu không biến chứng: uống liều duy nhất 400mg Viêm bàng quang do E.Coli hoặc K. pneumoniae: uống 200mg mỗi 12 giờ x 3 ngày Viêm bàng quang do các vi khuẩn khác: uống 200mg mỗi 12 giờ x 7 ngày. Nhiễm khuẩn da và mô mềm: uống 400mg mỗi 12 giờ x 10 ngày Chỉnh liều với người suy chức năng thận: - Độ thanh thải creatinin > 50ml/phút: liều không đổi, uống mỗi 12 giờ - Độ thanh thải creatinin 10-50ml/phút: liều không đổi, uống mỗi 24 giờ - Độ thanh thải creatinin < 10ml/phút: uống 1/2 liều bình thường, mỗi 12 giờ. - Ở bệnh nhân xơ gan: liều không vượt quá 400mg/ngày","Hiếm khi xảy ra các kích thích trên hệ thần kinh trung ương như buồn nôn, mất ngủ, nhức đầu, chónh mặt, tiêu chảy, ói, nổi mẫn, ngứa, viêm âm đạo. Đau cơ hay khớp. Các phản ứng phản v6ẹ nặng, co giật, viêm đại tràng giả mạc, nhạy cảm với ánh sáng có thể đưa đến nhiễm độc quang. Nếu nghi ngờ viêm đại tràng giả mạc phải ngưng thuốc và điều trrị thích hợp bằng vancomycin hay metronidazole uống. Bệnh nhân tiểu đường cần ngưng thuốc nếu bị phản ứng hạ đường huyết","Ofloxacin làm tăng khỏang 10% nồng độ theophylin trong huyết thanh. Các muối khóang, vitamin có sắt hay muối khóang ; các chất kháng acid chứa cacium, aluminium, magnesium, sucrafat làm giảm sự hấp thu của ofloxacin, do đó ofloxacin nên được dùng 2 giờ trước hoặc sau khi dùng các thuốc trên. Làm tăng nồng độ của cyclosporin, warfarin, tăng hiệu quả chống đông. Dùng với kháng viêm không steroid l;à tăng kích thích trên hệ thần kinh trung ương. Đối với các bệnh nhân sử dụng thuốc tiểu đường cần theo dõi đường huyết",https://thuocbietduoc.com.vn/thuoc-33851/ofoxin-200-tablet.aspx,"Medley Pharma., Ltd - India",
Cefixim 200 - US,VD-22711-15,Thuốc bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Mỗi gói 3g chứa: Cefixim (dưới dạng Ceflxim trihydrat) 200 mg,,Cefixime (200 mg),"Điều trị các bệnh: - Viêm tai giữa gây bởi Haemophilus influenzae, Moraxella (Branhamella) catarrhalis, Streptococcus pyogenese. - Viêm xoang , viêm hầu họng, viêm amiđan gây bởi Streptococcus pyogenese. - Viêm phổi, viêm phế quản cấp và đợt kịch phát cấp của viêm phế quản mãn tính gây bởi Streptococcus pneumoniae, Haemophilus influenzae. - Viêm đường mật, viêm túi mật. - Viêm bàng quang, viêm thận - bể thận, nhiễm khuẩn đường tiểu không biến chứng gây bởi Escherichia coli, Proteus mirabilis. - Bệnh lậu không biến chứng (cổ tử cung/ niệu đạo) gây bởi Neisseria gonorrhoeae",Bệnh nhân có tiền sử mẫn cảm với các kháng sinh Betalactam,"Trẻ em >6 tháng-12 tuổi: 8 mg/kg/ngày, dùng 1 lần hoặc chia 2 lần cách nhau 12 giờ. Người lớn và trẻ em > 12 tuổi: 400 mg (4 gói)/ngày, dùng 1 lần hoặc chia 2 lần cách nhau 12 giờ. Lậu: 400 mg 1 lần duy nhất, có thể phối hợp một kháng sinh có hiệu quả với Chlamydia có khả năng bị nhiễm cùng. Bệnh nhân suy thận ClCr 21-60mL/phút: 300 mg/ngày, ClCr < 20mL/phút: 200 mg/ngày. Hoặc theo chỉ dẫn của thầy thuốc. Nên kéo dài điều trị thêm 48-72 giờ sau khi các triệu chứng nhiễm khuẩn đã hết. - Hoặc theo chỉ dẫn của Thầy thuốc","Rối loạn tiêu hoá như tiêu chảy, đau bụng, buồn nôn, nôn, đầy hơi. - Nhức đầu, chóng mặt, nổi mẩn, ngứa, mề đay. - Hiếm: viêm đại tràng giả mạc, giảm tiểu cầu, bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận, hội chứng Lyell, hội chứng Stevens - Johnson. - Thông báo cho bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","Cefixim làm tăng tác dụng của thuốc kháng đông (Warfarin) và làm tăng nồng độ Carbamazepin trong máu khi sử dụng đồng thời. - Xét nghiệm glucose trong nước tiểu bằng Clinitest, dung dịch Benedict, dung dịch Fehling có thể cho kết quả dương tính giả khi bệnh nhân dùng Cefixim. - Xét nghiệm Coomb có thể cho kết quả dương tính giả trong quá trình điều trị với Cefixim",https://thuocbietduoc.com.vn/thuoc-50614/cefixim-200-us.aspx,Công ty cổ phần US Pharma USA - VIETNAM,
Subaraz,VN-16422-13,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefoperazone ( dưới dạng Cefoperazon natri) 500mg; Sulbactam (dưới dạng Sulbactam Natri) 500mg,Hộp 1 lọ + 1 ống nước cất pha tiêm 5ml,Sulbactam (dưới dạng Sulbactam Natri),"Thuốc tiêm cefoperazol và sulbactam được chỉ định để điều trị các bệnh truyền nhiễm trùng gây ra bởi các vi khuẩn nhạy cảm: - Nhiễm trùng đường hô hấp (trên và dưới); - Nhiễm trùng đường tiết niệu (trên và dưới) - Viêm màng bụng, viêm túi mật, viêm đường mật, các bệnh nhiễm trùng ổ bụng khác. - Nhiễm trùng máu - Viêm màng não - Nhiễm trùng da và mô mềm - Nhiễm trùng xương, khớp - Nhiễm trùng xương chậu, viêm màng trong dạ con, bệnh lậu, và các nhiễm trùng cơ quan sinh dục khác. Đa trị liệu: Do phổ kháng khuẩn rộng của thuốc tiêm cefoperazon/sulbactam nên có thể dùng riêng lẻ. Tuy nhiên, thuốc tiêm cefoperazom/sulbactam có thể kết hợp với kháng sinh khác nếu việc kết hợp được chỉ định. Khi dùng kết hợp với các kháng sinh nhóm aminoglycoside cần theo dõi chức năng thận trong suốt thời gian điều trị. Cơ Chế","Người có tiền sử dị ứng với các kháng sinh nhóm penicillin, sulbactam, cefoperazon hay bất cứ kháng sinh nào thuộc nhóm cephalosporin",Có thể dùng đường tiêm bắp hoặc truyền tĩnh mạch. Người lớn: Nhiễm khuẩn nhẹ và trung bình: 1-2g (Cefoperazone) mỗi 12 giờ. Nhiễm khuẩn nặng: 2-4g cách mỗi 12 giờ. Liều bình thường ở trẻ em: 25-100mg/kg mỗi 12 giờ. Suy thận: không cần giảm liều Cefoperazone,"Nhìn chung thuốc dung nạp tốt và hầu hết các tác dụng phụ xảy ra ở mức độ nhẹ và trung bình. Các nghiên cứu lâm sàng so sánh và không so sánh trên 2500 bệnh nhân và quan sát thấy có các tác dụng phụ sau: – Hệ tiêu hóa: giống như các kháng sinh khác, các tác dụng phụ xảy ra trên hệ tiêu hóa: tiêu chảy thường xảy ra với tỉ lệ khoảng 3,9%: cùng với buồn nôn và nôn ói 0,6%. – Hệ da: giống với các kháng sinh nhóm penicillin và cephalosporin, dị ứng da với biểu hiện ban đỏ 0,6% và mày đay 0,8% đã được báo cáo. – Hệ tạo máu: dùng thuốc trong thời gian dài có thể gây ra thiếu bạch cầu có hồi phục, phản ứng Coomb dương tính ở vài bệnh nhân, giảm Hemoglobin và hồng cầu, giảm thoáng qua bạch cầu ưa acid, tiểu cầu và giảm prothrombin huyết","Uống rượu hoặc các chế phẩm chứa cồn: gây ức chế aldehyde dehygrogenase, gây tích lũy trong máu và gây phản ứng giống disufiram. Phản ứng đặt trưng như: cơn nóng bừng, đổ mồ hôi, nhức đầu, nhịp tim nhanh đã được báo cáo khi uống rượu trong quá trình điều trị, hoặc sau 5 ngày dùng thuốc. Phản ứng tương tự xảy ra khi dùng các kháng sinh nhóm cephalosporin khác, nên thân trọng dùng cefoperazon/sulbactam với các thuốc có cồn. Ở bệnh nhân cho ăn bằng đường uống hoặc đường tiêm, nên tránh chứa phẩm có cồn. Kháng sinh nhóm aminoglycoside: không nên trộn lẫn sulbactam/cefoperazon và các amino glycosid với nhau sẽ làm giảm hoạt tính của thuốc, do có tương kị vật lý giữa chúng. Khi dùng kết hợp sulbactam/cefoperazon và các aminoglycosid phải tiêm truyền gián đoạn, và rửa ống truyền dịch giữa hai liều. Hoặc dùng sulbactam/cefoperazon cách xa thời gian dùng aminoglycosides. Lindocain: không nên tạo dung dịch hoàn nguyên lúc đầu với dung dịch 2% lindocain HCl do hỗn dịch này tương kị nhau. Nước cất vô trùng được dùng để tạo dung dịch hoàn nguyên lúc đầu và pha loãng với 2% lidocaine để tạo dung dịch tương hợp nhau. Cẩn thận khi kết hợp với các thuốc chống đông, thuốc ly giải huyết khối, các thuốc kháng viêm không steroid do có khả năng gây dễ chảy máu. Không nên trộn lẫn thuốc với amikacin, gentamicin, ketamycin B, doxycynlin, meclofenoxat, ajmalin, diphenhydramine, kali magnesi aspartat để tránh tạo kết tủa. Khi trộn lẫn với hydroxylin dihydroclorid, procainamide, aminophillin, proclorperazin, cytochrome C, pentazocin, aprotinin, sau 6 giờ có sự thay đổi tính chất của thuốc. Tương tác trong xét nghiệm lâm sàng: Phản ứng glucose trong nước tiểu có thể bị dương tính giả với dung dịch Benedict hoặc Fehling. Dương tính với các xét nghiệm kháng globulin (Coomb) đã báo cáo, đặc biệt, ở những trẻ sơ sinh mà người mẹ dùng thuốc lúc sắp sinh. Đôi khi tăng ALP, AST, ALT, BUN huyết thanh và creatinine huyết thanh đã được ghi nhận",https://thuocbietduoc.com.vn/thuoc-44161/subaraz.aspx,Makcur Laboratories Ltd. - INDIA,"Yeva Therapeutics Pvt., Ltd - India"
Ketoconazol 200mg,VNA-4025-01,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ketoconazole,Hộp 1 vỉ xé x 10 viên nén,Ketoconazole (200mg),"Bệnh nấm toàn thân do: Candida, Coccidioides immitis, Paracoccidioides, Histoplasma. - Nấm Candida niêm mạc da mạn tính nặng, nấm đường tiêu hóa, nấm Candida âm đạo mạn tính, nấm da hoặc nấm móng không đáp ứng với điều trị khác. - Phòng ngừa nhiễm nấm trên người giảm đáp ứng miễn dịch","Quá mẫn với ketoconazol hoặc nhóm azol, bệnh gan, phụ nữ có thai","Uống trong bữa ăn: 200 mg/ngày, có thể lên 400 mg/ngày nếu không đạt được đáp ứng sau 14 ngày. Nhiễm nấm Candida âm đạo mạn tính 400 mg x 1 lần/ngày x 5 ngày. Trẻ 1 - 4 tuổi: 50 mg; trẻ 5 - 12 tuổi: 100 mg","Tăng nhẹ tạm thời men gan. - Cá biệt: viêm gan, rối loạn tiêu hóa, ban ngứa, nhức đầu, chóng mặt, giảm tiểu cầu, vú to nam giới","Thuốc kháng acid, kháng cholinergic, ức chế H2, cyclosporin, rifampicin, coumarin",https://thuocbietduoc.com.vn/thuoc-13354/ketoconazol-200mg.aspx,Công ty cổ phần Dược DANAPHA - VIETNAM,
Ceftazidime-Akos,VN-9775-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidime pentahydrate,Hộp 1 lọ x 1g,Ceftazidime (1g Ceftazidime),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-33965/ceftazidime-akos.aspx,Sintez Joint Stock Company - Russia,"Open Joint Stock ""Kurgan Joint Stock Company of Medical Preparation and Articles"" JSC Sintez - Russia"
"Cefotaxime 0,5g MD Pharrco",893110159024,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Cefotaxim (dưới dạng Cefotaxim natri) 0,5g",,Cefotaxime,"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-49915/cefotaxime-05g.aspx,Công ty cổ phần dược phẩm Minh Dân - VIETNAM,
